"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.491	38.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.246	32	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.527	40	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.354	34.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.438	37.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.353	34.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.52	40	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.518	38	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.57	40	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.544	39.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.596	39	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.442	38.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.553	39	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.354	33.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.398	36	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.624	40	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.548	37.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.45	36.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.458	37.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.528	38	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.517	39	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.401	35.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.575	38.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.54	39.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.527	38.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.482	37	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.527	39	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.403	35.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.543	39	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.467	38.5	52	"NA/19/2023/10011/30_67_38067_1"	NA	NA
0.6	40	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.558	39.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.501	38.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.509	38.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.458	37	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.333	34	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.587	40	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.505	38	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.566	39.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.441	36	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.546	38.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.401	36.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.413	35.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.328	32.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.417	36	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.424	37.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.501	38	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.508	40	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.615	40	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.494	36	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.373	34.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.549	39.5	53	"NA/19/2023/10011/30_74_38074_1"	NA	NA
0.46	37.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.377	34	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.722	41	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.464	37	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.382	36	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.577	38.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.535	39	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.556	39.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.414	35	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.393	35.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.291	33	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.577	39	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.39	34	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.387	34	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.368	36	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.461	38	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.393	36	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.469	37.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.373	35	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.449	37.5	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.307	32	54	"NA/19/2023/10011/30_75_38075_1"	NA	NA
0.359	34.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.435	36.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.336	32.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.388	35.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.426	34.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.509	37.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.651	40.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.569	38.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.541	39.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.382	35.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.609	40	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.337	33	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.349	34	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.455	37.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.56	38.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.455	36.5	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.483	40	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.373	35	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.384	34	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.368	34	55	"NA/19/2023/10011/30_76_38076_2"	NA	NA
0.373	34	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.593	40.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.441	35	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.481	38.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.617	40	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.398	35	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.408	36	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.679	40.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.389	33.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.652	41	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.532	38	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.419	36.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.665	40.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.38	35	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.346	33.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.38	34.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.555	39	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.626	40	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.585	39	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.6	39	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.548	37	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.381	34	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.514	37.5	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.595	39	56	"NA/19/2023/10011/30_77_38077_1"	NA	NA
0.585	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.45	36.5	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.574	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.537	38.5	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.602	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.521	36	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.481	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.574	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.632	39	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.363	35	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.515	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.491	38	57	"NA/19/2023/10011/30_78_38078_1"	NA	NA
0.553	39.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.403	34	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.277	31.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.336	33.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.369	33.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.451	35	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.449	36.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.306	33	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.504	38	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.417	36	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.343	33	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.329	32.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.447	36.5	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.378	34	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.377	34	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.443	36	58	"NA/19/2023/10011/30_79_38079_1"	NA	NA
0.438	34.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.563	40	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.716	40	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.55	39.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.388	34.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.381	34	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.436	35.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.609	40	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.412	35.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.543	38	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.554	39	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.573	39	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.396	35	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.541	37.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.489	37	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.409	35	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.471	37.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.396	34	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.549	37	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.579	38.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.539	38.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.517	39.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.622	40	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.497	37.5	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.373	35	59	"NA/19/2023/10011/30_80_38080_1"	NA	NA
0.575	39.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.363	34.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.685	42	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.536	38.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.351	34	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.289	33	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.514	39	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.499	38.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.304	33	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.386	35.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.454	37.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.527	40	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.348	34	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.541	40	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.333	34	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.393	35.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.439	36	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.49	38	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.383	36.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.301	33	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.595	40	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.439	37	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.476	35.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.403	36.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.389	35.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.542	39.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.263	31.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
0.386	34.5	60	"NA/19/2023/10011/30_81_38081_1"	NA	NA
