"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"	"Quarter"
13	241	29.615551822217	"27.4.aE"	"Q4"
14	241	29.616960282699	"27.4.aE"	"Q4"
15	241	29.617707130209	"27.4.aE"	"Q4"
1	242	22.765807361331	"27.4.aE"	"Q4"
2	242	26.205339674295	"27.4.aE"	"Q4"
3	242	27.95198722798	"27.4.aE"	"Q4"
4	242	28.850883124004	"27.4.aE"	"Q4"
5	242	29.316282025562	"27.4.aE"	"Q4"
6	242	29.557944593206	"27.4.aE"	"Q4"
7	242	29.683614404055	"27.4.aE"	"Q4"
8	242	29.749014539272	"27.4.aE"	"Q4"
9	242	29.783062774194	"27.4.aE"	"Q4"
10	242	29.800792326859	"27.4.aE"	"Q4"
11	242	29.810025399781	"27.4.aE"	"Q4"
12	242	29.814833996132	"27.4.aE"	"Q4"
13	242	29.817338390086	"27.4.aE"	"Q4"
14	242	29.81864273773	"27.4.aE"	"Q4"
15	242	29.819322078055	"27.4.aE"	"Q4"
1	243	22.562727816144	"27.4.aE"	"Q4"
2	243	25.644188409505	"27.4.aE"	"Q4"
3	243	27.253727784321	"27.4.aE"	"Q4"
4	243	28.113441406492	"27.4.aE"	"Q4"
5	243	28.577437694219	"27.4.aE"	"Q4"
6	243	28.829172893835	"27.4.aE"	"Q4"
7	243	28.966122255075	"27.4.aE"	"Q4"
8	243	29.040734332314	"27.4.aE"	"Q4"
9	243	29.081416073571	"27.4.aE"	"Q4"
10	243	29.103606975629	"27.4.aE"	"Q4"
11	243	29.115714378432	"27.4.aE"	"Q4"
12	243	29.122321036447	"27.4.aE"	"Q4"
13	243	29.125926345822	"27.4.aE"	"Q4"
14	243	29.127893867582	"27.4.aE"	"Q4"
15	243	29.12896762318	"27.4.aE"	"Q4"
1	244	22.897620273998	"27.4.aE"	"Q4"
2	244	26.202306261311	"27.4.aE"	"Q4"
3	244	27.841605999616	"27.4.aE"	"Q4"
4	244	28.6658037882	"27.4.aE"	"Q4"
5	244	29.08266765798	"27.4.aE"	"Q4"
6	244	29.294109502079	"27.4.aE"	"Q4"
7	244	29.401507294434	"27.4.aE"	"Q4"
8	244	29.456096145885	"27.4.aE"	"Q4"
9	244	29.483852730886	"27.4.aE"	"Q4"
10	244	29.497968542406	"27.4.aE"	"Q4"
11	244	29.505147892492	"27.4.aE"	"Q4"
12	244	29.508799503122	"27.4.aE"	"Q4"
13	244	29.510656854138	"27.4.aE"	"Q4"
14	244	29.51160158629	"27.4.aE"	"Q4"
15	244	29.512082122413	"27.4.aE"	"Q4"
1	245	22.833489006578	"27.4.aE"	"Q4"
2	245	26.082636008422	"27.4.aE"	"Q4"
3	245	27.650348078676	"27.4.aE"	"Q4"
4	245	28.415336136884	"27.4.aE"	"Q4"
5	245	28.790448484644	"27.4.aE"	"Q4"
6	245	28.974801963391	"27.4.aE"	"Q4"
7	245	29.065502960661	"27.4.aE"	"Q4"
8	245	29.110150905009	"27.4.aE"	"Q4"
9	245	29.132134704074	"27.4.aE"	"Q4"
10	245	29.142960477648	"27.4.aE"	"Q4"
11	245	29.148291888299	"27.4.aE"	"Q4"
12	245	29.150917549093	"27.4.aE"	"Q4"
13	245	29.152210677479	"27.4.aE"	"Q4"
14	245	29.152847543227	"27.4.aE"	"Q4"
15	245	29.153161200763	"27.4.aE"	"Q4"
1	246	22.386146164204	"27.4.aE"	"Q4"
2	246	25.665149891639	"27.4.aE"	"Q4"
3	246	27.245977311227	"27.4.aE"	"Q4"
4	246	28.015355531364	"27.4.aE"	"Q4"
5	246	28.391341388896	"27.4.aE"	"Q4"
6	246	28.575429122657	"27.4.aE"	"Q4"
7	246	28.665642339189	"27.4.aE"	"Q4"
8	246	28.709871140436	"27.4.aE"	"Q4"
9	246	28.731559794269	"27.4.aE"	"Q4"
10	246	28.74219645272	"27.4.aE"	"Q4"
11	246	28.747413201942	"27.4.aE"	"Q4"
12	246	28.749971820532	"27.4.aE"	"Q4"
13	246	28.751226741742	"27.4.aE"	"Q4"
14	246	28.751842244461	"27.4.aE"	"Q4"
15	246	28.752144131711	"27.4.aE"	"Q4"
1	247	23.213885237317	"27.4.aE"	"Q4"
2	247	26.631365807513	"27.4.aE"	"Q4"
3	247	28.32936743608	"27.4.aE"	"Q4"
4	247	29.183616376196	"27.4.aE"	"Q4"
5	247	29.615761481993	"27.4.aE"	"Q4"
6	247	29.834949842066	"27.4.aE"	"Q4"
7	247	29.946268540758	"27.4.aE"	"Q4"
8	247	30.002840388678	"27.4.aE"	"Q4"
9	247	30.031599447012	"27.4.aE"	"Q4"
10	247	30.046221922451	"27.4.aE"	"Q4"
11	247	30.05365731066	"27.4.aE"	"Q4"
12	247	30.057438295557	"27.4.aE"	"Q4"
13	247	30.059361013872	"27.4.aE"	"Q4"
14	247	30.060338771418	"27.4.aE"	"Q4"
15	247	30.060835992032	"27.4.aE"	"Q4"
1	248	22.370071894713	"27.4.aE"	"Q4"
2	248	25.812848308378	"27.4.aE"	"Q4"
3	248	27.533938994161	"27.4.aE"	"Q4"
4	248	28.403378258121	"27.4.aE"	"Q4"
5	248	28.844633919855	"27.4.aE"	"Q4"
6	248	29.069075563553	"27.4.aE"	"Q4"
7	248	29.183361134642	"27.4.aE"	"Q4"
8	248	29.241587208486	"27.4.aE"	"Q4"
9	248	29.271260383226	"27.4.aE"	"Q4"
10	248	29.286384556465	"27.4.aE"	"Q4"
11	248	29.294093775135	"27.4.aE"	"Q4"
12	248	29.298023525095	"27.4.aE"	"Q4"
13	248	29.300026739978	"27.4.aE"	"Q4"
14	248	29.301047901093	"27.4.aE"	"Q4"
15	248	0	"27.4.aE"	"Q4"
1	249	22.438277530007	"27.4.aE"	"Q4"
2	249	25.570198725484	"27.4.aE"	"Q4"
3	249	27.209431880581	"27.4.aE"	"Q4"
4	249	28.085940838666	"27.4.aE"	"Q4"
5	249	28.559294289328	"27.4.aE"	"Q4"
6	249	28.816207064872	"27.4.aE"	"Q4"
7	249	28.956011674889	"27.4.aE"	"Q4"
8	249	29.032195578097	"27.4.aE"	"Q4"
9	249	29.073741811109	"27.4.aE"	"Q4"
10	249	29.096407933448	"27.4.aE"	"Q4"
11	249	29.108776493589	"27.4.aE"	"Q4"
12	249	29.115526645452	"27.4.aE"	"Q4"
13	249	29.119210789119	"27.4.aE"	"Q4"
14	249	29.121221618311	"27.4.aE"	"Q4"
15	249	0	"27.4.aE"	"Q4"
1	250	23.124968247977	"27.4.aE"	"Q4"
2	250	25.986203035547	"27.4.aE"	"Q4"
3	250	27.496296011199	"27.4.aE"	"Q4"
4	250	28.316460997157	"27.4.aE"	"Q4"
5	250	28.767969808856	"27.4.aE"	"Q4"
6	250	29.018255629707	"27.4.aE"	"Q4"
7	250	29.157510072883	"27.4.aE"	"Q4"
8	250	29.235144633326	"27.4.aE"	"Q4"
9	250	29.278474000888	"27.4.aE"	"Q4"
10	250	29.302671832808	"27.4.aE"	"Q4"
11	250	29.31619003871	"27.4.aE"	"Q4"
12	250	29.323743472916	"27.4.aE"	"Q4"
13	250	29.327964479735	"27.4.aE"	"Q4"
14	250	29.330323401098	"27.4.aE"	"Q4"
15	250	0	"27.4.aE"	"Q4"
1	251	22.574408479162	"27.4.aE"	"Q4"
2	251	25.745075581751	"27.4.aE"	"Q4"
3	251	27.369420757197	"27.4.aE"	"Q4"
4	251	28.217210710299	"27.4.aE"	"Q4"
5	251	28.663467836861	"27.4.aE"	"Q4"
6	251	28.899352084303	"27.4.aE"	"Q4"
7	251	29.024303531074	"27.4.aE"	"Q4"
8	251	29.090565902518	"27.4.aE"	"Q4"
9	251	29.125725721157	"27.4.aE"	"Q4"
10	251	29.144387815571	"27.4.aE"	"Q4"
11	251	29.154294883371	"27.4.aE"	"Q4"
12	251	29.159554662729	"27.4.aE"	"Q4"
13	251	29.162347270137	"27.4.aE"	"Q4"
14	251	29.16383000276	"27.4.aE"	"Q4"
15	251	29.164617268633	"27.4.aE"	"Q4"
1	252	23.044313446289	"27.4.aE"	"Q4"
2	252	26.409523624963	"27.4.aE"	"Q4"
3	252	28.127742702439	"27.4.aE"	"Q4"
4	252	29.019177444941	"27.4.aE"	"Q4"
5	252	29.485032679751	"27.4.aE"	"Q4"
6	252	29.729350235449	"27.4.aE"	"Q4"
7	252	29.857713535942	"27.4.aE"	"Q4"
8	252	29.92521780384	"27.4.aE"	"Q4"
9	252	29.960734473977	"27.4.aE"	"Q4"
10	252	29.97942594876	"27.4.aE"	"Q4"
11	252	29.989264084527	"27.4.aE"	"Q4"
12	252	29.994442686087	"27.4.aE"	"Q4"
13	252	29.997168700817	"27.4.aE"	"Q4"
14	252	29.99860370222	"27.4.aE"	"Q4"
15	252	29.999359109017	"27.4.aE"	"Q4"
1	253	22.694804709099	"27.4.aE"	"Q4"
2	253	25.949370675129	"27.4.aE"	"Q4"
3	253	27.556919009287	"27.4.aE"	"Q4"
4	253	28.361625010605	"27.4.aE"	"Q4"
5	253	28.7668283988	"27.4.aE"	"Q4"
6	253	28.97143771615	"27.4.aE"	"Q4"
7	253	29.074898211665	"27.4.aE"	"Q4"
8	253	29.127248752389	"27.4.aE"	"Q4"
9	253	29.153747004367	"27.4.aE"	"Q4"
10	253	29.167161941586	"27.4.aE"	"Q4"
11	253	29.173953948941	"27.4.aE"	"Q4"
12	253	29.177392907281	"27.4.aE"	"Q4"
13	253	29.179134174529	"27.4.aE"	"Q4"
14	253	29.180015850252	"27.4.aE"	"Q4"
15	253	29.180462281755	"27.4.aE"	"Q4"
1	254	22.751973022167	"27.4.aE"	"Q4"
2	254	26.257317484939	"27.4.aE"	"Q4"
3	254	27.969835245236	"27.4.aE"	"Q4"
4	254	28.813056775236	"27.4.aE"	"Q4"
5	254	29.229666045668	"27.4.aE"	"Q4"
6	254	29.43582731228	"27.4.aE"	"Q4"
7	254	29.537925458368	"27.4.aE"	"Q4"
8	254	29.588506897245	"27.4.aE"	"Q4"
9	254	29.613570557759	"27.4.aE"	"Q4"
10	254	29.625991007728	"27.4.aE"	"Q4"
11	254	29.632146314582	"27.4.aE"	"Q4"
12	254	29.635196819761	"27.4.aE"	"Q4"
13	254	29.636708634658	"27.4.aE"	"Q4"
14	254	29.637457886553	"27.4.aE"	"Q4"
15	254	29.637829215031	"27.4.aE"	"Q4"
1	255	22.615313366378	"27.4.aE"	"Q4"
2	255	25.883456650432	"27.4.aE"	"Q4"
3	255	27.529510361917	"27.4.aE"	"Q4"
4	255	28.371163251026	"27.4.aE"	"Q4"
5	255	28.804434585017	"27.4.aE"	"Q4"
6	255	29.028207492308	"27.4.aE"	"Q4"
7	255	29.143969528562	"27.4.aE"	"Q4"
8	255	29.203905405961	"27.4.aE"	"Q4"
9	255	29.234950537616	"27.4.aE"	"Q4"
10	255	29.251034610973	"27.4.aE"	"Q4"
11	255	29.259368508596	"27.4.aE"	"Q4"
12	255	29.26368693911	"27.4.aE"	"Q4"
13	255	29.265924717105	"27.4.aE"	"Q4"
14	255	29.267084335099	"27.4.aE"	"Q4"
15	255	29.267685254823	"27.4.aE"	"Q4"
1	256	22.230397240707	"27.4.aE"	"Q4"
2	256	25.334076133924	"27.4.aE"	"Q4"
3	256	26.887794915668	"27.4.aE"	"Q4"
4	256	27.678436616125	"27.4.aE"	"Q4"
5	256	28.083730545171	"27.4.aE"	"Q4"
6	256	28.292225243485	"27.4.aE"	"Q4"
7	256	28.399670086632	"27.4.aE"	"Q4"
8	256	28.455089845326	"27.4.aE"	"Q4"
9	256	28.483688294696	"27.4.aE"	"Q4"
10	256	28.498449523511	"27.4.aE"	"Q4"
11	256	28.506069526893	"27.4.aE"	"Q4"
12	256	28.510003351137	"27.4.aE"	"Q4"
13	256	28.512034252087	"27.4.aE"	"Q4"
14	256	28.513082755284	"27.4.aE"	"Q4"
15	256	28.513624075823	"27.4.aE"	"Q4"
1	257	23.294172493085	"27.4.aE"	"Q4"
2	257	26.571290864015	"27.4.aE"	"Q4"
3	257	28.245269046473	"27.4.aE"	"Q4"
4	257	29.116046155263	"27.4.aE"	"Q4"
5	257	29.572775182904	"27.4.aE"	"Q4"
6	257	29.813309056773	"27.4.aE"	"Q4"
7	257	29.94024760412	"27.4.aE"	"Q4"
8	257	30.007309752316	"27.4.aE"	"Q4"
9	257	30.042758893615	"27.4.aE"	"Q4"
10	257	30.061502903931	"27.4.aE"	"Q4"
11	257	30.071415493037	"27.4.aE"	"Q4"
12	257	30.076658102404	"27.4.aE"	"Q4"
13	257	30.079430955219	"27.4.aE"	"Q4"
14	257	30.080897570281	"27.4.aE"	"Q4"
15	257	30.081673300581	"27.4.aE"	"Q4"
1	258	23.341256173289	"27.4.aE"	"Q4"
2	258	26.777534750967	"27.4.aE"	"Q4"
3	258	28.505306416577	"27.4.aE"	"Q4"
4	258	29.386097693021	"27.4.aE"	"Q4"
5	258	29.83789111466	"27.4.aE"	"Q4"
6	258	30.070324523519	"27.4.aE"	"Q4"
7	258	30.190081676215	"27.4.aE"	"Q4"
8	258	30.25183084784	"27.4.aE"	"Q4"
9	258	30.283682205279	"27.4.aE"	"Q4"
10	258	30.300114969049	"27.4.aE"	"Q4"
11	258	30.308593829339	"27.4.aE"	"Q4"
12	258	30.312968920714	"27.4.aE"	"Q4"
13	258	30.31522652866	"27.4.aE"	"Q4"
14	258	30.316391501989	"27.4.aE"	"Q4"
15	258	30.316992657133	"27.4.aE"	"Q4"
1	259	22.260603876668	"27.4.aE"	"Q4"
2	259	25.372451074365	"27.4.aE"	"Q4"
3	259	26.97206343559	"27.4.aE"	"Q4"
4	259	27.810314699852	"27.4.aE"	"Q4"
5	259	28.253474866662	"27.4.aE"	"Q4"
6	259	28.488784679726	"27.4.aE"	"Q4"
7	259	28.614009569587	"27.4.aE"	"Q4"
8	259	28.680728492198	"27.4.aE"	"Q4"
9	259	28.716297796945	"27.4.aE"	"Q4"
10	259	28.735266772822	"27.4.aE"	"Q4"
11	259	28.745384617358	"27.4.aE"	"Q4"
12	259	28.750781865583	"27.4.aE"	"Q4"
13	259	28.753661108115	"27.4.aE"	"Q4"
14	259	28.755197123455	"27.4.aE"	"Q4"
15	259	28.756016566857	"27.4.aE"	"Q4"
1	260	22.743016551806	"27.4.aE"	"Q4"
2	260	26.02246496118	"27.4.aE"	"Q4"
3	260	27.68843491038	"27.4.aE"	"Q4"
4	260	28.548539322794	"27.4.aE"	"Q4"
5	260	28.995848778083	"27.4.aE"	"Q4"
6	260	29.229308706246	"27.4.aE"	"Q4"
7	260	29.351375754369	"27.4.aE"	"Q4"
8	260	29.415258939748	"27.4.aE"	"Q4"
9	260	29.448707949826	"27.4.aE"	"Q4"
10	260	29.466226118314	"27.4.aE"	"Q4"
11	260	29.475402066152	"27.4.aE"	"Q4"
12	260	29.480208720492	"27.4.aE"	"Q4"
13	260	29.482726689645	"27.4.aE"	"Q4"
14	260	29.484045754247	"27.4.aE"	"Q4"
15	260	29.484736766891	"27.4.aE"	"Q4"
1	261	22.265401920998	"27.4.aE"	"Q4"
2	261	25.377910659905	"27.4.aE"	"Q4"
3	261	26.96091179346	"27.4.aE"	"Q4"
4	261	27.780689966258	"27.4.aE"	"Q4"
5	261	28.208715258215	"27.4.aE"	"Q4"
6	261	28.433095298138	"27.4.aE"	"Q4"
7	261	28.550959713866	"27.4.aE"	"Q4"
8	261	28.612937723809	"27.4.aE"	"Q4"
9	261	28.645546196474	"27.4.aE"	"Q4"
10	261	28.662707405635	"27.4.aE"	"Q4"
11	261	28.671740378925	"27.4.aE"	"Q4"
12	261	28.676495350833	"27.4.aE"	"Q4"
13	261	28.67899848008	"27.4.aE"	"Q4"
14	261	28.680316215177	"27.4.aE"	"Q4"
15	261	28.681009925189	"27.4.aE"	"Q4"
1	262	22.280554542666	"27.4.aE"	"Q4"
2	262	25.498489590011	"27.4.aE"	"Q4"
3	262	27.13618376986	"27.4.aE"	"Q4"
4	262	27.983321536758	"27.4.aE"	"Q4"
5	262	28.424764308254	"27.4.aE"	"Q4"
6	262	28.65562897666	"27.4.aE"	"Q4"
7	262	28.77658611827	"27.4.aE"	"Q4"
8	262	28.840018797782	"27.4.aE"	"Q4"
9	262	28.873300569651	"27.4.aE"	"Q4"
10	262	28.890767253634	"27.4.aE"	"Q4"
11	262	28.899935207376	"27.4.aE"	"Q4"
12	262	28.904747640758	"27.4.aE"	"Q4"
13	262	28.907273871278	"27.4.aE"	"Q4"
14	262	28.908600011916	"27.4.aE"	"Q4"
15	262	28.909296174338	"27.4.aE"	"Q4"
1	263	22.651437560362	"27.4.aE"	"Q4"
2	263	25.721590270905	"27.4.aE"	"Q4"
3	263	27.264125226877	"27.4.aE"	"Q4"
4	263	28.053554891448	"27.4.aE"	"Q4"
5	263	28.460928101216	"27.4.aE"	"Q4"
6	263	28.671993852257	"27.4.aE"	"Q4"
7	263	28.781571037833	"27.4.aE"	"Q4"
8	263	28.838518016054	"27.4.aE"	"Q4"
9	263	28.868128959167	"27.4.aE"	"Q4"
10	263	28.883530118326	"27.4.aE"	"Q4"
11	263	28.891541670295	"27.4.aE"	"Q4"
12	263	28.895709521002	"27.4.aE"	"Q4"
13	263	28.897877846235	"27.4.aE"	"Q4"
14	263	28.899005940562	"27.4.aE"	"Q4"
15	263	28.899592849798	"27.4.aE"	"Q4"
1	264	22.861865693382	"27.4.aE"	"Q4"
2	264	26.361930080145	"27.4.aE"	"Q4"
3	264	28.102831202068	"27.4.aE"	"Q4"
4	264	28.977629435365	"27.4.aE"	"Q4"
5	264	29.419202941683	"27.4.aE"	"Q4"
6	264	29.64257567597	"27.4.aE"	"Q4"
7	264	29.755689334196	"27.4.aE"	"Q4"
8	264	29.812999060522	"27.4.aE"	"Q4"
9	264	29.842043064348	"27.4.aE"	"Q4"
10	264	29.856764244607	"27.4.aE"	"Q4"
11	264	29.864226293929	"27.4.aE"	"Q4"
12	264	29.868008876853	"27.4.aE"	"Q4"
13	264	29.869926336919	"27.4.aE"	"Q4"
14	264	29.870898340831	"27.4.aE"	"Q4"
15	264	29.871391073811	"27.4.aE"	"Q4"
1	265	22.402587634684	"27.4.aE"	"Q4"
2	265	25.707814066371	"27.4.aE"	"Q4"
3	265	27.376580410207	"27.4.aE"	"Q4"
4	265	28.231103615131	"27.4.aE"	"Q4"
5	265	28.671462395985	"27.4.aE"	"Q4"
6	265	28.899088515885	"27.4.aE"	"Q4"
7	265	29.016931838963	"27.4.aE"	"Q4"
8	265	29.077987775738	"27.4.aE"	"Q4"
9	265	29.109634265361	"27.4.aE"	"Q4"
10	265	29.126040668005	"27.4.aE"	"Q4"
11	265	29.134547107878	"27.4.aE"	"Q4"
12	265	29.138957797177	"27.4.aE"	"Q4"
13	265	29.141244857474	"27.4.aE"	"Q4"
14	265	29.14243077709	"27.4.aE"	"Q4"
15	265	29.143045722062	"27.4.aE"	"Q4"
1	266	22.949734180723	"27.4.aE"	"Q4"
2	266	26.151859774377	"27.4.aE"	"Q4"
3	266	27.761560318273	"27.4.aE"	"Q4"
4	266	28.584520984277	"27.4.aE"	"Q4"
5	266	29.008460975385	"27.4.aE"	"Q4"
6	266	29.227652100272	"27.4.aE"	"Q4"
7	266	29.341189798889	"27.4.aE"	"Q4"
8	266	29.400055773127	"27.4.aE"	"Q4"
9	266	29.43059077531	"27.4.aE"	"Q4"
10	266	29.446433859249	"27.4.aE"	"Q4"
11	266	29.454655102182	"27.4.aE"	"Q4"
12	266	29.458921528618	"27.4.aE"	"Q4"
13	266	29.461135673798	"27.4.aE"	"Q4"
14	266	29.462284768269	"27.4.aE"	"Q4"
15	266	29.462881129535	"27.4.aE"	"Q4"
1	267	22.772119056342	"27.4.aE"	"Q4"
2	267	25.999542315861	"27.4.aE"	"Q4"
3	267	27.58197396186	"27.4.aE"	"Q4"
4	267	28.36819037911	"27.4.aE"	"Q4"
5	267	28.761092252842	"27.4.aE"	"Q4"
6	267	28.957979325683	"27.4.aE"	"Q4"
7	267	29.056773355121	"27.4.aE"	"Q4"
8	267	29.106379036759	"27.4.aE"	"Q4"
9	267	29.131294867508	"27.4.aE"	"Q4"
10	267	29.143811601266	"27.4.aE"	"Q4"
11	267	29.150100036754	"27.4.aE"	"Q4"
12	267	29.153259492323	"27.4.aE"	"Q4"
13	267	29.154846909072	"27.4.aE"	"Q4"
14	267	29.155644489001	"27.4.aE"	"Q4"
15	267	29.156045226296	"27.4.aE"	"Q4"
1	268	22.306178351955	"27.4.aE"	"Q4"
2	268	25.593662030081	"27.4.aE"	"Q4"
3	268	27.212036967856	"27.4.aE"	"Q4"
4	268	28.017855060988	"27.4.aE"	"Q4"
5	268	28.421098348933	"27.4.aE"	"Q4"
6	268	28.62336423377	"27.4.aE"	"Q4"
7	268	28.724937177995	"27.4.aE"	"Q4"
8	268	28.775973689646	"27.4.aE"	"Q4"
9	268	28.801624874708	"27.4.aE"	"Q4"
10	268	28.814519114552	"27.4.aE"	"Q4"
11	268	28.821001205122	"27.4.aE"	"Q4"
12	268	28.824259947557	"27.4.aE"	"Q4"
13	268	28.825898245219	"27.4.aE"	"Q4"
14	268	28.826721889192	"27.4.aE"	"Q4"
15	268	28.82713597297	"27.4.aE"	"Q4"
1	269	22.87135701504	"27.4.aE"	"Q4"
2	269	26.103106569712	"27.4.aE"	"Q4"
3	269	27.693411586104	"27.4.aE"	"Q4"
4	269	28.486859298644	"27.4.aE"	"Q4"
5	269	28.885148305485	"27.4.aE"	"Q4"
6	269	29.085655307127	"27.4.aE"	"Q4"
7	269	29.186737113778	"27.4.aE"	"Q4"
8	269	29.237731311637	"27.4.aE"	"Q4"
9	269	29.263466122156	"27.4.aE"	"Q4"
10	269	29.276455783939	"27.4.aE"	"Q4"
11	269	29.28301290702	"27.4.aE"	"Q4"
12	269	29.286323061847	"27.4.aE"	"Q4"
13	269	29.287994125945	"27.4.aE"	"Q4"
14	269	29.288837738182	"27.4.aE"	"Q4"
15	269	29.289263625921	"27.4.aE"	"Q4"
1	270	22.789793508986	"27.4.aE"	"Q4"
2	270	26.124909360057	"27.4.aE"	"Q4"
3	270	27.783277825437	"27.4.aE"	"Q4"
4	270	28.618604687064	"27.4.aE"	"Q4"
5	270	29.041777761669	"27.4.aE"	"Q4"
6	270	29.256741638413	"27.4.aE"	"Q4"
7	270	29.366086343926	"27.4.aE"	"Q4"
8	270	29.421743770937	"27.4.aE"	"Q4"
9	270	29.45008355679	"27.4.aE"	"Q4"
10	270	29.464516174653	"27.4.aE"	"Q4"
11	270	29.471866927805	"27.4.aE"	"Q4"
12	270	29.47561094634	"27.4.aE"	"Q4"
13	270	29.477517960994	"27.4.aE"	"Q4"
14	270	29.478489309566	"27.4.aE"	"Q4"
15	270	29.478984074312	"27.4.aE"	"Q4"
1	271	23.299460304381	"27.4.aE"	"Q4"
2	271	26.569059537787	"27.4.aE"	"Q4"
3	271	28.163798766435	"27.4.aE"	"Q4"
4	271	28.951992491469	"27.4.aE"	"Q4"
5	271	29.343816945643	"27.4.aE"	"Q4"
6	271	29.539130137452	"27.4.aE"	"Q4"
7	271	29.636616669766	"27.4.aE"	"Q4"
8	271	29.685306677075	"27.4.aE"	"Q4"
9	271	29.709632920574	"27.4.aE"	"Q4"
10	271	29.721788620462	"27.4.aE"	"Q4"
11	271	29.727863248143	"27.4.aE"	"Q4"
12	271	29.730899073084	"27.4.aE"	"Q4"
13	271	29.732416271772	"27.4.aE"	"Q4"
14	271	29.733174521961	"27.4.aE"	"Q4"
15	271	29.733553474447	"27.4.aE"	"Q4"
1	272	22.40857881463	"27.4.aE"	"Q4"
2	272	25.518720181764	"27.4.aE"	"Q4"
3	272	27.100252105071	"27.4.aE"	"Q4"
4	272	27.919446661937	"27.4.aE"	"Q4"
5	272	28.347335593972	"27.4.aE"	"Q4"
6	272	28.571752308838	"27.4.aE"	"Q4"
7	272	28.689698248501	"27.4.aE"	"Q4"
8	272	28.75175338989	"27.4.aE"	"Q4"
9	272	28.78442090385	"27.4.aE"	"Q4"
10	272	28.801623025642	"27.4.aE"	"Q4"
11	272	28.810682750097	"27.4.aE"	"Q4"
12	272	28.815454560963	"27.4.aE"	"Q4"
13	272	28.817968009597	"27.4.aE"	"Q4"
14	272	28.819291944342	"27.4.aE"	"Q4"
15	272	28.81998932242	"27.4.aE"	"Q4"
1	273	22.836524967169	"27.4.aE"	"Q4"
2	273	25.974986805628	"27.4.aE"	"Q4"
3	273	27.611016377736	"27.4.aE"	"Q4"
4	273	28.482631936537	"27.4.aE"	"Q4"
5	273	28.951707884062	"27.4.aE"	"Q4"
6	273	29.205432310033	"27.4.aE"	"Q4"
7	273	29.343035801143	"27.4.aE"	"Q4"
8	273	29.417767929248	"27.4.aE"	"Q4"
9	273	29.458385458581	"27.4.aE"	"Q4"
10	273	29.48047044147	"27.4.aE"	"Q4"
11	273	29.492481376069	"27.4.aE"	"Q4"
12	273	29.499014317329	"27.4.aE"	"Q4"
13	273	29.50256792174	"27.4.aE"	"Q4"
14	273	29.504500979516	"27.4.aE"	"Q4"
15	273	29.505552527218	"27.4.aE"	"Q4"
1	274	22.589809219741	"27.4.aE"	"Q4"
2	274	25.538267137224	"27.4.aE"	"Q4"
3	274	27.081740523564	"27.4.aE"	"Q4"
4	274	27.910199842945	"27.4.aE"	"Q4"
5	274	28.360098891675	"27.4.aE"	"Q4"
6	274	28.605867206394	"27.4.aE"	"Q4"
7	274	28.74054249424	"27.4.aE"	"Q4"
8	274	28.814464842053	"27.4.aE"	"Q4"
9	274	28.855077152575	"27.4.aE"	"Q4"
10	274	28.877400272201	"27.4.aE"	"Q4"
11	274	28.889673816742	"27.4.aE"	"Q4"
12	274	28.896422978586	"27.4.aE"	"Q4"
13	274	28.900134613388	"27.4.aE"	"Q4"
14	274	28.902175882092	"27.4.aE"	"Q4"
15	274	28.903298535919	"27.4.aE"	"Q4"
1	275	22.69214741668	"27.4.aE"	"Q4"
2	275	25.775647073229	"27.4.aE"	"Q4"
3	275	27.371244367225	"27.4.aE"	"Q4"
4	275	28.214912126088	"27.4.aE"	"Q4"
5	275	28.665457936617	"27.4.aE"	"Q4"
6	275	28.907260840247	"27.4.aE"	"Q4"
7	275	29.037367837176	"27.4.aE"	"Q4"
8	275	29.107469694694	"27.4.aE"	"Q4"
9	275	29.145268059283	"27.4.aE"	"Q4"
10	275	29.165656557092	"27.4.aE"	"Q4"
11	275	29.176656443583	"27.4.aE"	"Q4"
12	275	29.182591707939	"27.4.aE"	"Q4"
13	275	29.185794422893	"27.4.aE"	"Q4"
14	275	29.187522689442	"27.4.aE"	"Q4"
15	275	29.188455322554	"27.4.aE"	"Q4"
1	276	23.329032882361	"27.4.aE"	"Q4"
2	276	26.540460777367	"27.4.aE"	"Q4"
3	276	28.178382864156	"27.4.aE"	"Q4"
4	276	29.029997335921	"27.4.aE"	"Q4"
5	276	29.476676002038	"27.4.aE"	"Q4"
6	276	29.711972918906	"27.4.aE"	"Q4"
7	276	29.836192389791	"27.4.aE"	"Q4"
8	276	29.901845810524	"27.4.aE"	"Q4"
9	276	29.936566147131	"27.4.aE"	"Q4"
10	276	29.954933507934	"27.4.aE"	"Q4"
11	276	29.964651610798	"27.4.aE"	"Q4"
12	276	29.969793873033	"27.4.aE"	"Q4"
13	276	29.972514988926	"27.4.aE"	"Q4"
14	276	29.973954949114	"27.4.aE"	"Q4"
15	276	29.974716957154	"27.4.aE"	"Q4"
1	277	23.013366740689	"27.4.aE"	"Q4"
2	277	25.955865533932	"27.4.aE"	"Q4"
3	277	27.4758063002	"27.4.aE"	"Q4"
4	277	28.280484518151	"27.4.aE"	"Q4"
5	277	28.711364766588	"27.4.aE"	"Q4"
6	277	28.943404731053	"27.4.aE"	"Q4"
7	277	29.068734507504	"27.4.aE"	"Q4"
8	277	29.136534110154	"27.4.aE"	"Q4"
9	277	29.173242471549	"27.4.aE"	"Q4"
