"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
3	36	27.421285759352	"27.4.aE"	"Q4"
4	36	28.235428555324	"27.4.aE"	"Q4"
5	36	28.709859987314	"27.4.aE"	"Q4"
6	36	28.989146954701	"27.4.aE"	"Q4"
7	36	29.154496398306	"27.4.aE"	"Q4"
8	36	0	"27.4.aE"	"Q4"
9	36	29.311163352208	"27.4.aE"	"Q4"
10	36	29.345988867902	"27.4.aE"	"Q4"
11	36	0	"27.4.aE"	"Q4"
12	36	0	"27.4.aE"	"Q4"
13	36	0	"27.4.aE"	"Q4"
14	36	0	"27.4.aE"	"Q4"
1	37	23.233651546517	"27.4.aE"	"Q4"
2	37	25.830307468986	"27.4.aE"	"Q4"
3	37	27.257644578841	"27.4.aE"	"Q4"
4	37	28.072578556959	"27.4.aE"	"Q4"
5	37	28.54659152422	"27.4.aE"	"Q4"
6	37	28.825064071985	"27.4.aE"	"Q4"
7	37	28.989577018078	"27.4.aE"	"Q4"
8	37	0	"27.4.aE"	"Q4"
9	37	29.144973717114	"27.4.aE"	"Q4"
10	37	29.179388548324	"27.4.aE"	"Q4"
11	37	0	"27.4.aE"	"Q4"
12	37	0	"27.4.aE"	"Q4"
13	37	0	"27.4.aE"	"Q4"
14	37	0	"27.4.aE"	"Q4"
1	38	23.856607963603	"27.4.aE"	"Q4"
2	38	26.537167225964	"27.4.aE"	"Q4"
3	38	27.977837056371	"27.4.aE"	"Q4"
4	38	28.77988857122	"27.4.aE"	"Q4"
5	38	29.234038030973	"27.4.aE"	"Q4"
6	38	29.493489049943	"27.4.aE"	"Q4"
7	38	29.642434265678	"27.4.aE"	"Q4"
8	38	0	"27.4.aE"	"Q4"
9	38	29.777606880012	"27.4.aE"	"Q4"
10	38	29.806132119431	"27.4.aE"	"Q4"
11	38	0	"27.4.aE"	"Q4"
12	38	0	"27.4.aE"	"Q4"
13	38	0	"27.4.aE"	"Q4"
14	38	0	"27.4.aE"	"Q4"
1	39	22.614739581814	"27.4.aE"	"Q4"
2	39	25.151480806376	"27.4.aE"	"Q4"
3	39	26.537084921805	"27.4.aE"	"Q4"
4	39	27.32252088299	"27.4.aE"	"Q4"
5	39	27.775867583129	"27.4.aE"	"Q4"
6	39	28.040065437735	"27.4.aE"	"Q4"
7	39	28.194860242593	"27.4.aE"	"Q4"
8	39	0	"27.4.aE"	"Q4"
9	39	28.339393146919	"27.4.aE"	"Q4"
10	39	28.370958786214	"27.4.aE"	"Q4"
11	39	0	"27.4.aE"	"Q4"
12	39	0	"27.4.aE"	"Q4"
13	39	0	"27.4.aE"	"Q4"
14	39	0	"27.4.aE"	"Q4"
1	40	23.884243203433	"27.4.aE"	"Q4"
2	40	26.388047992247	"27.4.aE"	"Q4"
3	40	27.794512133168	"27.4.aE"	"Q4"
4	40	28.619336028642	"27.4.aE"	"Q4"
5	40	29.113574622611	"27.4.aE"	"Q4"
6	40	29.413240331703	"27.4.aE"	"Q4"
7	40	29.596172345885	"27.4.aE"	"Q4"
8	40	0	"27.4.aE"	"Q4"
9	40	29.777182222014	"27.4.aE"	"Q4"
10	40	29.819569464311	"27.4.aE"	"Q4"
11	40	0	"27.4.aE"	"Q4"
12	40	0	"27.4.aE"	"Q4"
13	40	0	"27.4.aE"	"Q4"
14	40	0	"27.4.aE"	"Q4"
1	41	23.367782253845	"27.4.aE"	"Q4"
