"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
8	23	29.779170272966	"27.4.aE"	"Q4"
9	23	30.165148535415	"27.4.aE"	"Q4"
10	23	30.518315394068	"27.4.aE"	"Q4"
11	23	30.844111886578	"27.4.aE"	"Q4"
12	23	31.146707894396	"27.4.aE"	"Q4"
13	23	31.429372431539	"27.4.aE"	"Q4"
14	23	0	"27.4.aE"	"Q4"
15	23	31.944865271313	"27.4.aE"	"Q4"
1	24	24.071412919963	"27.4.aE"	"Q4"
2	24	25.311832309394	"27.4.aE"	"Q4"
3	24	26.220795275367	"27.4.aE"	"Q4"
4	24	26.944150765562	"27.4.aE"	"Q4"
5	24	27.547825364758	"27.4.aE"	"Q4"
6	24	28.067505193818	"27.4.aE"	"Q4"
7	24	28.524783320137	"27.4.aE"	"Q4"
8	24	28.933762292848	"27.4.aE"	"Q4"
9	24	29.304181727836	"27.4.aE"	"Q4"
10	24	29.643061749925	"27.4.aE"	"Q4"
11	24	29.955636226358	"27.4.aE"	"Q4"
12	24	30.245915717199	"27.4.aE"	"Q4"
13	24	30.517043940465	"27.4.aE"	"Q4"
14	24	0	"27.4.aE"	"Q4"
15	24	31.01142175563	"27.4.aE"	"Q4"
1	25	24.21907108852	"27.4.aE"	"Q4"
2	25	25.48367886724	"27.4.aE"	"Q4"
3	25	26.410878893608	"27.4.aE"	"Q4"
4	25	27.149045774368	"27.4.aE"	"Q4"
5	25	27.765278011622	"27.4.aE"	"Q4"
6	25	28.295908482743	"27.4.aE"	"Q4"
7	25	28.762927672523	"27.4.aE"	"Q4"
8	25	29.180701030832	"27.4.aE"	"Q4"
9	25	29.559151740296	"27.4.aE"	"Q4"
10	25	29.905433509226	"27.4.aE"	"Q4"
11	25	30.224880647469	"27.4.aE"	"Q4"
12	25	30.521581270593	"27.4.aE"	"Q4"
13	25	30.798740311442	"27.4.aE"	"Q4"
14	25	0	"27.4.aE"	"Q4"
15	25	0	"27.4.aE"	"Q4"
1	26	24.953454245699	"27.4.aE"	"Q4"
2	26	26.24615122738	"27.4.aE"	"Q4"
3	26	27.193631700458	"27.4.aE"	"Q4"
4	26	27.947761336927	"27.4.aE"	"Q4"
5	26	28.577198779018	"27.4.aE"	"Q4"
6	26	29.119114081627	"27.4.aE"	"Q4"
7	26	29.596000699433	"27.4.aE"	"Q4"
8	26	30.022550596757	"27.4.aE"	"Q4"
9	26	30.408911273579	"27.4.aE"	"Q4"
10	26	30.762397369476	"27.4.aE"	"Q4"
11	26	31.088462674699	"27.4.aE"	"Q4"
12	26	31.391286510665	"27.4.aE"	"Q4"
13	26	31.674145053146	"27.4.aE"	"Q4"
14	26	0	"27.4.aE"	"Q4"
15	26	0	"27.4.aE"	"Q4"
1	27	25.571214707934	"27.4.aE"	"Q4"
2	27	26.880192572229	"27.4.aE"	"Q4"
3	27	27.83912996752	"27.4.aE"	"Q4"
4	27	28.602101424478	"27.4.aE"	"Q4"
5	27	29.238735978215	"27.4.aE"	"Q4"
6	27	29.786717474016	"27.4.aE"	"Q4"
7	27	30.268844625607	"27.4.aE"	"Q4"
8	27	30.700005666534	"27.4.aE"	"Q4"
9	27	31.090481794522	"27.4.aE"	"Q4"
10	27	31.447682838611	"27.4.aE"	"Q4"
11	27	31.777132772058	"27.4.aE"	"Q4"
12	27	0	"27.4.aE"	"Q4"
13	27	32.368794486904	"27.4.aE"	"Q4"
14	27	0	"27.4.aE"	"Q4"
15	27	0	"27.4.aE"	"Q4"
1	28	25.014437851441	"27.4.aE"	"Q4"
2	28	26.311660233907	"27.4.aE"	"Q4"
3	28	27.262499506085	"27.4.aE"	"Q4"
4	28	28.019326921636	"27.4.aE"	"Q4"
5	28	28.651032176923	"27.4.aE"	"Q4"
6	28	29.194911429167	"27.4.aE"	"Q4"
7	28	29.673534941476	"27.4.aE"	"Q4"
8	28	30.101645120779	"27.4.aE"	"Q4"
9	28	30.489424470706	"27.4.aE"	"Q4"
10	28	30.844212966729	"27.4.aE"	"Q4"
11	28	31.171483359041	"27.4.aE"	"Q4"
12	28	31.475429546578	"27.4.aE"	"Q4"
13	28	31.759339167007	"27.4.aE"	"Q4"
14	28	0	"27.4.aE"	"Q4"
15	28	32.277062927307	"27.4.aE"	"Q4"
1	29	24.866102356288	"27.4.aE"	"Q4"
