"CruiseKey"	"StationKey"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"
"NA/19/2022/10011/30"	"54"	"NA/19/2022/10011/30-54"	"9862"	2022-08-25T12:58:00Z	63.9501	3.15	NA
"NA/19/2022/10011/30"	"55"	"NA/19/2022/10011/30-55"	"1508"	2022-08-26T02:22:00Z	62.0331	5.5	NA
"NA/19/2022/10011/30"	"56"	"NA/19/2022/10011/30-56"	"9678"	2022-08-27T14:12:00Z	64.2001	1.18301	NA
"NA/19/2022/10011/30"	"57"	"NA/19/2022/10011/30-57"	"1750"	2022-08-29T11:57:00Z	64.133	1.63301	NA
"NA/19/2022/10011/30"	"58"	"NA/19/2022/10011/30-58"	"4109"	2022-09-04T06:14:00Z	60.4	2.183	NA
"NA/19/2022/10011/30"	"59"	"NA/19/2022/10011/30-59"	"3153"	2022-09-04T15:32:00Z	60.600166666667	2.35	NA
"NA/19/2022/10011/30"	"60"	"NA/19/2022/10011/30-60"	"10207"	2022-09-05T02:50:00Z	61.183	4.95001	NA
"NA/19/2022/10011/30"	"61"	"NA/19/2022/10011/30-61"	"3222"	2022-09-11T19:25:00Z	59.9501	2.367	NA
"NA/19/2022/10011/30"	"62"	"NA/19/2022/10011/30-62"	"3627"	2022-09-12T02:19:00Z	59.967	2.27401	NA
"NA/19/2022/10011/30"	"63"	"NA/19/2022/10011/30-63"	"4411"	2022-09-12T09:30:00Z	60.1671	2.38301	NA
"NA/19/2022/10011/30"	"64"	"NA/19/2022/10011/30-64"	"4607"	2022-09-12T09:36:00Z	59.6671	2.417	NA
"NA/19/2022/10011/30"	"65"	"NA/19/2022/10011/30-65"	"4211"	2022-09-12T17:26:00Z	59.6001	2.533	NA
"NA/19/2022/10011/30"	"66"	"NA/19/2022/10011/30-66"	"9862"	2022-09-12T22:34:00Z	59.6671	2.617	NA
"NA/19/2022/10011/30"	"67"	"NA/19/2022/10011/30-67"	"9118"	2022-09-20T00:57:00Z	63.7671	0.767001	NA
"NA/19/2022/10011/30"	"68"	"NA/19/2022/10011/30-68"	"4606"	2022-09-21T06:20:00Z	64.0331	1.283	NA
"NA/19/2022/10011/30"	"69"	"NA/19/2022/10011/30-69"	"9115"	2022-09-22T11:16:00Z	63.483	1.033	NA
"NA/19/2022/10011/30"	"70"	"NA/19/2022/10011/30-70"	"4165"	2022-09-22T19:26:00Z	63.5171	1.083	NA
"NA/19/2022/10011/30"	"71"	"NA/19/2022/10011/30-71"	"4211"	2022-09-23T00:47:00Z	63.25	1.21701	NA
"NA/19/2022/10011/30"	"72"	"NA/19/2022/10011/30-72"	"3224"	2022-09-23T19:37:00Z	63.0171	1.05001	NA
"NA/19/2022/10011/30"	"74"	"NA/19/2022/10011/30-74"	"4815"	2022-09-29T13:24:00Z	60.2671	2.25	NA
"NA/19/2022/10011/30"	"75"	"NA/19/2022/10011/30-75"	"9889"	2022-09-24T00:24:00Z	62.983	1.75	NA
"NA/19/2022/10011/30"	"76"	"NA/19/2022/10011/30-76"	"3627"	2022-10-16T22:37:00Z	62.6481	3.91001	NA
"NA/19/2022/10011/30"	"77"	"NA/19/2022/10011/30-77"	"4584"	2022-10-03T20:37:00Z	58.7831	1.767	NA
"NA/19/2022/10011/30"	"78"	"NA/19/2022/10011/30-78"	"9103"	2022-11-05T23:06:00Z	62.5671	3.867	NA
"NA/19/2022/10011/30"	"79"	"NA/19/2022/10011/30-79"	"10128"	2022-09-29T06:49:00Z	60.4501	2.21701	NA
"NA/19/2022/10011/30"	"80"	"NA/19/2022/10011/30-80"	"9103"	2022-09-29T14:38:00Z	60.25	2.4	NA
"NA/19/2022/10011/30"	"81"	"NA/19/2022/10011/30-81"	"4143"	2022-08-16T17:46:00Z	65.0281	1.97701	NA
"NA/19/2022/10011/30"	"82"	"NA/19/2022/10011/30-82"	"4167"	2022-11-17T01:38:00Z	62.55	3.85001	NA
"NA/19/2022/10011/30"	"83"	"NA/19/2022/10011/30-83"	"10161"	2022-10-03T16:19:00Z	59.117	1.9	NA
"NA/19/2022/10011/30"	"84"	"NA/19/2022/10011/30-84"	"2704"	2022-09-25T02:15:00Z	62.443	1.87701	NA
"NA/19/2022/10011/30"	"86"	"NA/19/2022/10011/30-86"	"10165"	2022-09-27T04:11:00Z	62.733	1.033	NA
"NA/19/2022/10011/30"	"87"	"NA/19/2022/10011/30-87"	"9841"	2022-09-22T22:31:00Z	63.299	1.257	NA
"NA/19/2022/10011/30"	"88"	"NA/19/2022/10011/30-88"	"3319"	2022-09-11T22:42:00Z	60.0331	2.20001	NA
"NA/19/2022/10011/30"	"89"	"NA/19/2022/10011/30-89"	"4044"	2022-09-22T21:46:00Z	63.467	1.25	NA
"NA/19/2022/10011/30"	"90"	"NA/19/2022/10011/30-90"	"4044"	2022-09-20T00:57:00Z	63.9171	0.983	NA
"NA/19/2022/10011/30"	"95"	"NA/19/2022/10011/30-95"	"9862"	2022-09-14T06:42:00Z	59.55	1.96701	NA
"NA/19/2022/10011/30"	"98"	"NA/19/2022/10011/30-98"	"4602"	2022-09-11T19:54:00Z	60.0171	2.31701	NA
"NA/19/2022/10011/30"	"99"	"NA/19/2022/10011/30-99"	"3223"	2022-09-12T16:55:00Z	59.6001	2.46701	NA
"NA/19/2022/10011/30"	"101"	"NA/19/2022/10011/30-101"	"4646"	2022-11-07T17:18:00Z	62.8171	4.55	NA
"NA/19/2022/10011/30"	"102"	"NA/19/2022/10011/30-102"	"3627"	2022-11-13T08:08:00Z	62.6641	3.93901	NA
"NA/19/2022/10011/30"	"103"	"NA/19/2022/10011/30-103"	"9115"	2022-09-29T21:36:00Z	63.5171	2.06701	NA
"NA/19/2022/10011/30"	"104"	"NA/19/2022/10011/30-104"	"4580"	2022-10-30T00:41:00Z	59.7671	2.13301	NA
"NA/19/2022/10011/30"	"105"	"NA/19/2022/10011/30-105"	"4168"	2022-08-17T10:26:00Z	64.317	0.683001	NA
"NA/19/2022/10011/30"	"106"	"NA/19/2022/10011/30-106"	"4168"	2022-09-14T07:56:00Z	59.5331	1.98301	NA
"NA/19/2023/10011/30"	"13"	"NA/19/2023/10011/30-13"	"1750"	2023-08-27T10:44:00Z	63.5331	0.800001	NA
"NA/19/2023/10011/30"	"14"	"NA/19/2023/10011/30-14"	"9889"	2023-08-28T05:38:00Z	63.4	0.383001	NA
"NA/19/2023/10011/30"	"15"	"NA/19/2023/10011/30-15"	"9826"	2023-08-23T14:24:00Z	67.2831	14.3671	NA
"NA/19/2023/10011/30"	"16"	"NA/19/2023/10011/30-16"	"1750"	2023-08-25T10:41:00Z	63.617	1.05001	NA
"NA/19/2023/10011/30"	"18"	"NA/19/2023/10011/30-18"	"4815"	2023-10-02T23:11:00Z	59.6001	0.0330001	NA
"NA/19/2023/10011/30"	"19"	"NA/19/2023/10011/30-19"	"4650"	2023-10-05T02:52:00Z	59.4171	0.900001	NA
"NA/19/2023/10011/30"	"20"	"NA/19/2023/10011/30-20"	"3322"	2023-10-08T00:57:00Z	59.8	-0.633001	NA
"NA/19/2023/10011/30"	"21"	"NA/19/2023/10011/30-21"	"4109"	2023-09-30T16:52:00Z	60.0171	-0.35	NA
"NA/19/2023/10011/30"	"22"	"NA/19/2023/10011/30-22"	"4602"	2023-09-10T12:48:00Z	59.25	-0.333001	NA
"NA/19/2023/10011/30"	"23"	"NA/19/2023/10011/30-23"	"4602"	2023-09-10T17:28:00Z	59.25	-0.333001	NA
"NA/19/2023/10011/30"	"24"	"NA/19/2023/10011/30-24"	"2886"	2023-09-27T08:31:00Z	59.617	-0.367	NA
"NA/19/2023/10011/30"	"25"	"NA/19/2023/10011/30-25"	"10128"	2023-09-09T10:49:00Z	62.75	2.033	NA
"NA/19/2023/10011/30"	"26"	"NA/19/2023/10011/30-26"	"4158"	2023-09-22T08:51:00Z	59.65	-0.967	NA
"NA/19/2023/10011/30"	"27"	"NA/19/2023/10011/30-27"	"9115"	2023-10-09T15:14:00Z	59.3	-0.217	NA
"NA/19/2023/10011/30"	"28"	"NA/19/2023/10011/30-28"	"3206"	2023-09-15T06:28:00Z	58.6671	-0.25	NA
"NA/19/2023/10011/30"	"29"	"NA/19/2023/10011/30-29"	"10128"	2023-09-30T23:38:00Z	59.8501	-0.650001	NA
"NA/19/2023/10011/30"	"30"	"NA/19/2023/10011/30-30"	"4580"	2023-10-08T06:59:00Z	59.65	-0.167001	NA
"NA/19/2023/10011/30"	"31"	"NA/19/2023/10011/30-31"	"4649"	2023-08-31T14:38:00Z	62.471	6.15801	NA
"NA/19/2023/10011/30"	"32"	"NA/19/2023/10011/30-32"	"9827"	2023-09-15T10:27:00Z	58.583	-0.217	NA
"NA/19/2023/10011/30"	"33"	"NA/19/2023/10011/30-33"	"2874"	2023-10-04T15:26:00Z	59.2671	0.667001	NA
"NA/19/2023/10011/30"	"34"	"NA/19/2023/10011/30-34"	"4158"	2023-09-15T04:35:00Z	58.6001	-0.733	NA
"NA/19/2023/10011/30"	"35"	"NA/19/2023/10011/30-35"	"10321"	2023-10-02T17:28:00Z	59.7181	0.0820001	NA
"NA/19/2023/10011/30"	"36"	"NA/19/2023/10011/30-36"	"4571"	2023-10-01T02:24:00Z	59.9171	-0.467001	NA
"NA/19/2023/10011/30"	"37"	"NA/19/2023/10011/30-37"	"3050"	2023-10-05T05:44:00Z	59.4501	0.933001	NA
"NA/19/2023/10011/30"	"38"	"NA/19/2023/10011/30-38"	"3206"	2023-08-31T16:12:00Z	63.9	1.46701	NA
"NA/19/2023/10011/30"	"39"	"NA/19/2023/10011/30-39"	"4606"	2023-09-13T11:43:00Z	58.8171	-0.75	NA
"NA/19/2023/10011/30"	"40"	"NA/19/2023/10011/30-40"	"4211"	2023-08-27T17:48:00Z	63.5331	0.467001	NA
"NA/19/2023/10011/30"	"41"	"NA/19/2023/10011/30-41"	"10321"	2023-10-16T03:40:00Z	60.102	-0.157001	NA
"NA/19/2023/10011/30"	"42"	"NA/19/2023/10011/30-42"	"10128"	2023-08-23T14:43:00Z	63.6671	0.633001	NA
"NA/19/2023/10011/30"	"44"	"NA/19/2023/10011/30-44"	"9827"	2023-10-17T23:20:00Z	60.117	-0.0500001	NA
"NA/19/2023/10011/30"	"46"	"NA/19/2023/10011/30-46"	"3921"	2023-10-01T03:36:00Z	60.05	0.417	NA
"NA/19/2023/10011/30"	"47"	"NA/19/2023/10011/30-47"	"9841"	2023-10-16T02:51:00Z	60.0631	-0.157001	NA
"NA/19/2023/10011/30"	"48"	"NA/19/2023/10011/30-48"	"2288"	2023-10-17T03:46:00Z	60.1001	-0.217	NA
"NA/19/2023/10011/30"	"49"	"NA/19/2023/10011/30-49"	"10161"	2023-10-28T03:42:00Z	62.6671	3.617	NA
"NA/19/2023/10011/30"	"50"	"NA/19/2023/10011/30-50"	"9841"	2023-10-08T13:36:00Z	59.5631	-0.128001	NA
"NA/19/2023/10011/30"	"51"	"NA/19/2023/10011/30-51"	"4605"	2023-10-05T03:26:00Z	60.1001	4.667	NA
"NA/19/2023/10011/30"	"52"	"NA/19/2023/10011/30-52"	"3823"	2023-09-11T06:20:00Z	59.1331	-0.517001	NA
"NA/19/2023/10011/30"	"53"	"NA/19/2023/10011/30-53"	"2616"	2023-10-08T07:40:00Z	59.7671	-0.533001	NA
"NA/19/2023/10011/30"	"54"	"NA/19/2023/10011/30-54"	"10129"	2023-08-23T14:44:00Z	63.65	1	NA
"NA/19/2023/10011/30"	"55"	"NA/19/2023/10011/30-55"	"9115"	2023-10-16T04:26:00Z	59.967	-0.0830001	NA
"NA/19/2023/10011/30"	"56"	"NA/19/2023/10011/30-56"	"9539"	2023-10-02T12:44:00Z	59.7061	0.115001	NA
"NA/19/2023/10011/30"	"57"	"NA/19/2023/10011/30-57"	"9826"	2023-09-15T05:47:00Z	58.617	-0.283	NA
"NA/19/2023/10011/30"	"58"	"NA/19/2023/10011/30-58"	"9827"	2023-09-11T10:27:00Z	59.083	-0.550001	NA
"NA/19/2023/10011/30"	"59"	"NA/19/2023/10011/30-59"	"4002"	2023-10-17T04:26:00Z	60.117	-0.217	NA
"NA/19/2023/10011/30"	"60"	"NA/19/2023/10011/30-60"	"10166"	2023-10-05T05:57:00Z	59.433	0.883001	NA
"NA/19/2023/10011/30"	"61"	"NA/19/2023/10011/30-61"	"3322"	2023-09-06T12:03:00Z	64.4831	1.2	NA
"NA/19/2023/10011/30"	"62"	"NA/19/2023/10011/30-62"	"3050"	2023-08-31T15:43:00Z	63.55	0.783001	NA
"NA/19/2023/10011/30"	"63"	"NA/19/2023/10011/30-63"	"9539"	2023-10-27T13:43:00Z	62.6481	3.90301	NA
"NA/19/2023/10011/30"	"64"	"NA/19/2023/10011/30-64"	"3663"	2023-09-28T11:40:00Z	59.75	-0.283	NA
"NA/19/2023/10011/30"	"65"	"NA/19/2023/10011/30-65"	"2889"	2023-09-15T12:20:00Z	58.717	-0.233001	NA
"NA/19/2023/10011/30"	"66"	"NA/19/2023/10011/30-66"	"2889"	2023-10-15T15:22:00Z	60.0331	0.0830001	NA
"NA/19/2023/10011/30"	"67"	"NA/19/2023/10011/30-67"	"3921"	2023-10-07T11:08:00Z	59.8831	0.15	NA
"NA/19/2023/10011/30"	"74"	"NA/19/2023/10011/30-74"	"3320"	2023-10-08T17:41:00Z	59.7001	-0.417	NA
"NA/19/2023/10011/30"	"75"	"NA/19/2023/10011/30-75"	"4646"	2023-10-03T12:12:00Z	59.483	0.133001	NA
"NA/19/2023/10011/30"	"76"	"NA/19/2023/10011/30-76"	"4607"	2023-09-17T18:53:00Z	58.8	-0.183	NA
"NA/19/2023/10011/30"	"77"	"NA/19/2023/10011/30-77"	"4193"	2023-09-13T12:44:00Z	58.833	-0.733	NA
"NA/19/2023/10011/30"	"78"	"NA/19/2023/10011/30-78"	"4411"	2023-09-16T10:37:00Z	63.6331	1.23301	NA
"NA/19/2023/10011/30"	"79"	"NA/19/2023/10011/30-79"	"4411"	2023-09-21T15:57:00Z	63.6001	1.21701	NA
"NA/19/2023/10011/30"	"80"	"NA/19/2023/10011/30-80"	"2588"	2023-09-28T17:41:00Z	63.1671	0.6	NA
"NA/19/2023/10011/30"	"81"	"NA/19/2023/10011/30-81"	"4613"	2023-10-08T04:36:00Z	59.7831	-0.683001	NA
