"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
7	12	0.180233706182	"27.4.aE"	"Q4"
8	12	0.187563504563	"27.4.aE"	"Q4"
9	12	0.194365203245	"27.4.aE"	"Q4"
10	12	0.200724853815	"27.4.aE"	"Q4"
11	12	0.206708046836	"27.4.aE"	"Q4"
12	12	0.212366059112	"27.4.aE"	"Q4"
13	12	0.217739826886	"27.4.aE"	"Q4"
14	12	0.222862613353	"27.4.aE"	"Q4"
15	12	0	"27.4.aE"	"Q4"
1	13	0.129052607279	"27.4.aE"	"Q4"
2	13	0.14845656063	"27.4.aE"	"Q4"
3	13	0.163799620703	"27.4.aE"	"Q4"
4	13	0.176709297151	"27.4.aE"	"Q4"
5	13	0.187968329304	"27.4.aE"	"Q4"
6	13	0.19802079747	"27.4.aE"	"Q4"
7	13	0.207145836403	"27.4.aE"	"Q4"
8	13	0.215531698839	"27.4.aE"	"Q4"
9	13	0.223312062206	"27.4.aE"	"Q4"
10	13	0.230585671348	"27.4.aE"	"Q4"
11	13	0.237427780361	"27.4.aE"	"Q4"
12	13	0.243897212534	"27.4.aE"	"Q4"
13	13	0.250040922786	"27.4.aE"	"Q4"
14	13	0.255897060383	"27.4.aE"	"Q4"
15	13	0.261497091436	"27.4.aE"	"Q4"
1	14	0.132928622191	"27.4.aE"	"Q4"
2	14	0.152525445177	"27.4.aE"	"Q4"
3	14	0.167987608266	"27.4.aE"	"Q4"
4	14	0.180976935082	"27.4.aE"	"Q4"
5	14	0.19229126594	"27.4.aE"	"Q4"
6	14	0.202382645899	"27.4.aE"	"Q4"
7	14	0.211534909224	"27.4.aE"	"Q4"
8	14	0.21993930366	"27.4.aE"	"Q4"
9	14	0.227731526212	"27.4.aE"	"Q4"
10	14	0.235011743727	"27.4.aE"	"Q4"
11	14	0.241856246407	"27.4.aE"	"Q4"
12	14	0.248324633745	"27.4.aE"	"Q4"
13	14	0.254464455689	"27.4.aE"	"Q4"
14	14	0.260314326585	"27.4.aE"	"Q4"
15	14	0.265906082106	"27.4.aE"	"Q4"
1	15	0.114199853633	"27.4.aE"	"Q4"
2	15	0.131402166349	"27.4.aE"	"Q4"
3	15	0.145007111883	"27.4.aE"	"Q4"
4	15	0.156456040265	"27.4.aE"	"Q4"
5	15	0.16644227322	"27.4.aE"	"Q4"
6	15	0.175359210085	"27.4.aE"	"Q4"
7	15	0.18345415432	"27.4.aE"	"Q4"
8	15	0.190893905462	"27.4.aE"	"Q4"
9	15	0.197796915917	"27.4.aE"	"Q4"
10	15	0.204250689849	"27.4.aE"	"Q4"
11	15	0.210321918674	"27.4.aE"	"Q4"
12	15	0.216062735329	"27.4.aE"	"Q4"
