"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
15	292	0	"27.4.aW"	"Q4"
1	293	24.063757998439	"27.4.aW"	"Q4"
2	293	25.318902828406	"27.4.aW"	"Q4"
3	293	26.239122946079	"27.4.aW"	"Q4"
4	293	26.971708633221	"27.4.aW"	"Q4"
5	293	27.583265566447	"27.4.aW"	"Q4"
6	293	28.10985875449	"27.4.aW"	"Q4"
7	293	28.573316059213	"27.4.aW"	"Q4"
8	293	28.987896423114	"27.4.aW"	"Q4"
9	293	29.363449293961	"27.4.aW"	"Q4"
10	293	29.707075120263	"27.4.aW"	"Q4"
11	293	30.024068428376	"27.4.aW"	"Q4"
12	293	30.318486796508	"27.4.aW"	"Q4"
13	293	0	"27.4.aW"	"Q4"
14	293	0	"27.4.aW"	"Q4"
15	293	0	"27.4.aW"	"Q4"
1	294	24.40706274516	"27.4.aW"	"Q4"
2	294	25.578451424182	"27.4.aW"	"Q4"
3	294	26.434377613245	"27.4.aW"	"Q4"
4	294	27.114102427847	"27.4.aW"	"Q4"
5	294	27.680427714496	"27.4.aW"	"Q4"
6	294	28.167288157596	"27.4.aW"	"Q4"
7	294	28.595187702906	"27.4.aW"	"Q4"
8	294	28.977501450755	"27.4.aW"	"Q4"
9	294	29.323456985036	"27.4.aW"	"Q4"
10	294	29.639699246557	"27.4.aW"	"Q4"
11	294	29.931178301636	"27.4.aW"	"Q4"
12	294	30.201684412188	"27.4.aW"	"Q4"
13	294	0	"27.4.aW"	"Q4"
14	294	0	"27.4.aW"	"Q4"
15	294	0	"27.4.aW"	"Q4"
1	295	25.501186938209	"27.4.aW"	"Q4"
2	295	26.783433350019	"27.4.aW"	"Q4"
3	295	27.722099025879	"27.4.aW"	"Q4"
4	295	28.468540873656	"27.4.aW"	"Q4"
5	295	29.091118826264	"27.4.aW"	"Q4"
6	295	29.626813124216	"27.4.aW"	"Q4"
7	295	30.097988595347	"27.4.aW"	"Q4"
8	295	30.519245618547	"27.4.aW"	"Q4"
9	295	30.900663913588	"27.4.aW"	"Q4"
10	295	31.249506386245	"27.4.aW"	"Q4"
11	295	31.571186335474	"27.4.aW"	"Q4"
12	295	31.869850722809	"27.4.aW"	"Q4"
13	295	0	"27.4.aW"	"Q4"
14	295	0	"27.4.aW"	"Q4"
15	295	0	"27.4.aW"	"Q4"
1	296	24.623320180273	"27.4.aW"	"Q4"
2	296	25.871418478443	"27.4.aW"	"Q4"
3	296	26.785385816812	"27.4.aW"	"Q4"
4	296	27.512361551375	"27.4.aW"	"Q4"
5	296	28.118818573804	"27.4.aW"	"Q4"
6	296	28.640723589347	"27.4.aW"	"Q4"
7	296	29.09983203076	"27.4.aW"	"Q4"
8	296	29.510348410628	"27.4.aW"	"Q4"
9	296	29.882080326503	"27.4.aW"	"Q4"
10	296	30.222095353583	"27.4.aW"	"Q4"
11	296	30.535661701931	"27.4.aW"	"Q4"
12	296	30.826815530313	"27.4.aW"	"Q4"
13	296	0	"27.4.aW"	"Q4"
14	296	0	"27.4.aW"	"Q4"
15	296	0	"27.4.aW"	"Q4"
1	297	24.9952098722	"27.4.aW"	"Q4"
2	297	26.258216527891	"27.4.aW"	"Q4"
3	297	27.182983217226	"27.4.aW"	"Q4"
4	297	27.91848025842	"27.4.aW"	"Q4"
5	297	28.532000709048	"27.4.aW"	"Q4"
6	297	29.059952178255	"27.4.aW"	"Q4"
7	297	29.524355387774	"27.4.aW"	"Q4"
8	297	29.939587289778	"27.4.aW"	"Q4"
9	297	30.315574082312	"27.4.aW"	"Q4"
10	297	30.659468513331	"27.4.aW"	"Q4"
11	297	30.976602085365	"27.4.aW"	"Q4"
12	297	31.271059311926	"27.4.aW"	"Q4"
13	297	0	"27.4.aW"	"Q4"
14	297	0	"27.4.aW"	"Q4"
15	297	32.047327122465	"27.4.aW"	"Q4"
1	298	24.495009021796	"27.4.aW"	"Q4"
2	298	25.710540119183	"27.4.aW"	"Q4"
3	298	26.599893517657	"27.4.aW"	"Q4"
4	298	27.306846162063	"27.4.aW"	"Q4"
5	298	27.896306292407	"27.4.aW"	"Q4"
6	298	28.403375367227	"27.4.aW"	"Q4"
7	298	28.849276318371	"27.4.aW"	"Q4"
8	298	29.24786095537	"27.4.aW"	"Q4"
9	298	29.608690348517	"27.4.aW"	"Q4"
10	298	29.938652512415	"27.4.aW"	"Q4"
11	298	30.242880539177	"27.4.aW"	"Q4"
12	298	30.525306186521	"27.4.aW"	"Q4"
13	298	0	"27.4.aW"	"Q4"
14	298	0	"27.4.aW"	"Q4"
15	298	31.26963352816	"27.4.aW"	"Q4"
1	299	26.430698159983	"27.4.aW"	"Q4"
2	299	27.792140629035	"27.4.aW"	"Q4"
3	299	28.789770865326	"27.4.aW"	"Q4"
4	299	29.583678231826	"27.4.aW"	"Q4"
5	299	30.246225262344	"27.4.aW"	"Q4"
6	299	30.816581454328	"27.4.aW"	"Q4"
7	299	31.318447407184	"27.4.aW"	"Q4"
8	299	31.767302000425	"27.4.aW"	"Q4"
9	299	32.173835316429	"27.4.aW"	"Q4"
10	299	32.545752515813	"27.4.aW"	"Q4"
11	299	32.888798167594	"27.4.aW"	"Q4"
12	299	33.207374148336	"27.4.aW"	"Q4"
13	299	0	"27.4.aW"	"Q4"
14	299	0	"27.4.aW"	"Q4"
15	299	34.047496060012	"27.4.aW"	"Q4"
1	300	24.236503005433	"27.4.aW"	"Q4"
2	300	25.47312995511	"27.4.aW"	"Q4"
3	300	26.378942574217	"27.4.aW"	"Q4"
4	300	27.099574934349	"27.4.aW"	"Q4"
5	300	27.700834461635	"27.4.aW"	"Q4"
6	300	28.218333760414	"27.4.aW"	"Q4"
7	300	28.673616997945	"27.4.aW"	"Q4"
8	300	29.080752355869	"27.4.aW"	"Q4"
9	300	29.449454262273	"27.4.aW"	"Q4"
10	300	29.786723763462	"27.4.aW"	"Q4"
11	300	30.097779886299	"27.4.aW"	"Q4"
12	300	30.386621391505	"27.4.aW"	"Q4"
13	300	0	"27.4.aW"	"Q4"
14	300	0	"27.4.aW"	"Q4"
15	300	31.148208217018	"27.4.aW"	"Q4"
1	301	24.622882410732	"27.4.aW"	"Q4"
2	301	25.887786252965	"27.4.aW"	"Q4"
3	301	26.814571563461	"27.4.aW"	"Q4"
4	301	27.552040546979	"27.4.aW"	"Q4"
5	301	28.167447633634	"27.4.aW"	"Q4"
6	301	28.697194808178	"27.4.aW"	"Q4"
7	301	29.163306874286	"27.4.aW"	"Q4"
8	301	29.580167568357	"27.4.aW"	"Q4"
9	301	29.957710234647	"27.4.aW"	"Q4"
10	301	30.303094336358	"27.4.aW"	"Q4"
11	301	30.621657426351	"27.4.aW"	"Q4"
12	301	30.917489378331	"27.4.aW"	"Q4"
13	301	0	"27.4.aW"	"Q4"
14	301	0	"27.4.aW"	"Q4"
15	301	31.697597048122	"27.4.aW"	"Q4"
1	302	24.223226458525	"27.4.aW"	"Q4"
2	302	25.467863920346	"27.4.aW"	"Q4"
3	302	26.379808246638	"27.4.aW"	"Q4"
4	302	27.105472522299	"27.4.aW"	"Q4"
5	302	27.71103183847	"27.4.aW"	"Q4"
6	302	28.232304174234	"27.4.aW"	"Q4"
7	302	28.690961079647	"27.4.aW"	"Q4"
8	302	29.101155644379	"27.4.aW"	"Q4"
9	302	29.472661960511	"27.4.aW"	"Q4"
10	302	29.812524730135	"27.4.aW"	"Q4"
11	302	30.125995962274	"27.4.aW"	"Q4"
12	302	30.417099992333	"27.4.aW"	"Q4"
13	302	0	"27.4.aW"	"Q4"
14	302	0	"27.4.aW"	"Q4"
15	302	31.184742904641	"27.4.aW"	"Q4"
1	303	24.899122856987	"27.4.aW"	"Q4"
2	303	26.163925302141	"27.4.aW"	"Q4"
3	303	27.090206771373	"27.4.aW"	"Q4"
4	303	27.827024897048	"27.4.aW"	"Q4"
5	303	28.441724049721	"27.4.aW"	"Q4"
6	303	28.97074445836	"27.4.aW"	"Q4"
7	303	29.436128953983	"27.4.aW"	"Q4"
8	303	29.852270233005	"27.4.aW"	"Q4"
9	303	30.229106146259	"27.4.aW"	"Q4"
10	303	30.57379833618	"27.4.aW"	"Q4"
11	303	30.891685267069	"27.4.aW"	"Q4"
12	303	31.186857016238	"27.4.aW"	"Q4"
13	303	0	"27.4.aW"	"Q4"
14	303	0	"27.4.aW"	"Q4"
15	303	31.965076863654	"27.4.aW"	"Q4"
1	304	25.418854719296	"27.4.aW"	"Q4"
2	304	26.703551279707	"27.4.aW"	"Q4"
3	304	27.644207668878	"27.4.aW"	"Q4"
4	304	28.392347232188	"27.4.aW"	"Q4"
5	304	29.016416787089	"27.4.aW"	"Q4"
6	304	29.553448368146	"27.4.aW"	"Q4"
7	304	30.025840474439	"27.4.aW"	"Q4"
8	304	30.448216757998	"27.4.aW"	"Q4"
9	304	30.83067377762	"27.4.aW"	"Q4"
10	304	31.180487063096	"27.4.aW"	"Q4"
11	304	31.503079649926	"27.4.aW"	"Q4"
12	304	31.802606185639	"27.4.aW"	"Q4"
13	304	0	"27.4.aW"	"Q4"
14	304	0	"27.4.aW"	"Q4"
15	304	0	"27.4.aW"	"Q4"
1	305	23.986755113371	"27.4.aW"	"Q4"
2	305	25.17568133719	"27.4.aW"	"Q4"
3	305	26.045528475641	"27.4.aW"	"Q4"
4	305	26.736951873011	"27.4.aW"	"Q4"
5	305	27.313448099984	"27.4.aW"	"Q4"
6	305	27.809354214766	"27.4.aW"	"Q4"
7	305	28.245430495469	"27.4.aW"	"Q4"
8	305	28.635226519739	"27.4.aW"	"Q4"
9	305	28.988094586204	"27.4.aW"	"Q4"
10	305	29.310772204382	"27.4.aW"	"Q4"
11	305	29.608280239365	"27.4.aW"	"Q4"
12	305	29.884464440331	"27.4.aW"	"Q4"
13	305	0	"27.4.aW"	"Q4"
14	305	0	"27.4.aW"	"Q4"
15	305	30.612328750315	"27.4.aW"	"Q4"
1	306	24.867730618005	"27.4.aW"	"Q4"
2	306	26.134447152625	"27.4.aW"	"Q4"
3	306	27.062236161742	"27.4.aW"	"Q4"
4	306	27.800315014406	"27.4.aW"	"Q4"
5	306	28.416106527129	"27.4.aW"	"Q4"
6	306	28.946095944931	"27.4.aW"	"Q4"
7	306	29.412354587519	"27.4.aW"	"Q4"
8	306	29.829294445256	"27.4.aW"	"Q4"
9	306	30.206867104896	"27.4.aW"	"Q4"
10	306	30.552244370717	"27.4.aW"	"Q4"
11	306	30.870772457501	"27.4.aW"	"Q4"
12	306	31.166547502428	"27.4.aW"	"Q4"
13	306	0	"27.4.aW"	"Q4"
14	306	0	"27.4.aW"	"Q4"
15	306	0	"27.4.aW"	"Q4"
1	307	25.197007563258	"27.4.aW"	"Q4"
2	307	26.47625950669	"27.4.aW"	"Q4"
3	307	27.413102612023	"27.4.aW"	"Q4"
4	307	28.158310152619	"27.4.aW"	"Q4"
5	307	28.780000410172	"27.4.aW"	"Q4"
6	307	29.315031881152	"27.4.aW"	"Q4"
7	307	29.78570016423	"27.4.aW"	"Q4"
8	307	30.206562864281	"27.4.aW"	"Q4"
9	307	30.5876716177	"27.4.aW"	"Q4"
10	307	30.936270014689	"27.4.aW"	"Q4"
11	307	31.257757571394	"27.4.aW"	"Q4"
12	307	31.556271116536	"27.4.aW"	"Q4"
13	307	0	"27.4.aW"	"Q4"
14	307	0	"27.4.aW"	"Q4"
15	307	32.343294596779	"27.4.aW"	"Q4"
1	308	25.14652051848	"27.4.aW"	"Q4"
2	308	26.45468029111	"27.4.aW"	"Q4"
3	308	27.41366225828	"27.4.aW"	"Q4"
4	308	28.177044167192	"27.4.aW"	"Q4"
5	308	28.814268630713	"27.4.aW"	"Q4"
6	308	29.362934195678	"27.4.aW"	"Q4"
7	308	29.845795613279	"27.4.aW"	"Q4"
8	308	30.277716616011	"27.4.aW"	"Q4"
9	308	30.668963997841	"27.4.aW"	"Q4"
10	308	31.026938806783	"27.4.aW"	"Q4"
11	308	31.357159537863	"27.4.aW"	"Q4"
12	308	31.663855290126	"27.4.aW"	"Q4"
13	308	0	"27.4.aW"	"Q4"
14	308	0	"27.4.aW"	"Q4"
15	308	32.472783620402	"27.4.aW"	"Q4"
1	309	24.667646543347	"27.4.aW"	"Q4"
2	309	25.93262348836	"27.4.aW"	"Q4"
3	309	26.859394810162	"27.4.aW"	"Q4"
4	309	27.596813343985	"27.4.aW"	"Q4"
5	309	28.212152398741	"27.4.aW"	"Q4"
6	309	28.741822538279	"27.4.aW"	"Q4"
7	309	29.207852953922	"27.4.aW"	"Q4"
8	309	29.62462980551	"27.4.aW"	"Q4"
9	309	30.002087846721	"27.4.aW"	"Q4"
10	309	30.347387388602	"27.4.aW"	"Q4"
11	309	30.665866503995	"27.4.aW"	"Q4"
12	309	30.961615387252	"27.4.aW"	"Q4"
13	309	0	"27.4.aW"	"Q4"
14	309	0	"27.4.aW"	"Q4"
15	309	31.741480868608	"27.4.aW"	"Q4"
1	310	25.641907473974	"27.4.aW"	"Q4"
2	310	26.945363871688	"27.4.aW"	"Q4"
3	310	27.899981418738	"27.4.aW"	"Q4"
4	310	28.659355856886	"27.4.aW"	"Q4"
5	310	29.292883526284	"27.4.aW"	"Q4"
6	310	29.83811565672	"27.4.aW"	"Q4"
7	310	30.31776745806	"27.4.aW"	"Q4"
8	310	30.746670833056	"27.4.aW"	"Q4"
9	310	31.135067003801	"27.4.aW"	"Q4"
10	310	31.490336304166	"27.4.aW"	"Q4"
11	310	31.817980262507	"27.4.aW"	"Q4"
12	310	32.122213920025	"27.4.aW"	"Q4"
13	310	0	"27.4.aW"	"Q4"
14	310	0	"27.4.aW"	"Q4"
15	310	32.92433496549	"27.4.aW"	"Q4"
1	311	24.598955847279	"27.4.aW"	"Q4"
2	311	25.877299096057	"27.4.aW"	"Q4"
3	311	26.814382323135	"27.4.aW"	"Q4"
4	311	27.560308264722	"27.4.aW"	"Q4"
5	311	28.182945831375	"27.4.aW"	"Q4"
6	311	28.719040523702	"27.4.aW"	"Q4"
7	311	29.190830340998	"27.4.aW"	"Q4"
8	311	29.6128411985	"27.4.aW"	"Q4"
9	311	29.9951063905	"27.4.aW"	"Q4"
10	311	30.34485853986	"27.4.aW"	"Q4"
11	311	30.667490489712	"27.4.aW"	"Q4"
12	311	30.967134998665	"27.4.aW"	"Q4"
13	311	0	"27.4.aW"	"Q4"
14	311	31.509769744258	"27.4.aW"	"Q4"
15	311	0	"27.4.aW"	"Q4"
1	312	24.234698177074	"27.4.aW"	"Q4"
2	312	25.462936893415	"27.4.aW"	"Q4"
3	312	26.362356463932	"27.4.aW"	"Q4"
4	312	27.077757993106	"27.4.aW"	"Q4"
5	312	27.674557737529	"27.4.aW"	"Q4"
6	312	28.188150567909	"27.4.aW"	"Q4"
7	312	28.639945969872	"27.4.aW"	"Q4"
8	312	29.043922549233	"27.4.aW"	"Q4"
9	312	29.409731905822	"27.4.aW"	"Q4"
10	312	29.744329187339	"27.4.aW"	"Q4"
11	312	30.052898791726	"27.4.aW"	"Q4"
12	312	30.339412660803	"27.4.aW"	"Q4"
13	312	0	"27.4.aW"	"Q4"
14	312	30.858098807394	"27.4.aW"	"Q4"
15	312	31.094777187855	"27.4.aW"	"Q4"
1	313	25.00390770688	"27.4.aW"	"Q4"
2	313	26.28828171067	"27.4.aW"	"Q4"
3	313	27.229329512811	"27.4.aW"	"Q4"
4	313	27.978145728487	"27.4.aW"	"Q4"
5	313	28.603020706687	"27.4.aW"	"Q4"
6	313	29.140917055007	"27.4.aW"	"Q4"
7	313	29.614198741238	"27.4.aW"	"Q4"
8	313	30.037470979073	"27.4.aW"	"Q4"
9	313	30.420820051699	"27.4.aW"	"Q4"
10	313	30.771515645309	"27.4.aW"	"Q4"
11	313	31.094977481451	"27.4.aW"	"Q4"
12	313	31.395358391558	"27.4.aW"	"Q4"
13	313	0	"27.4.aW"	"Q4"
14	313	0	"27.4.aW"	"Q4"
15	313	32.187460567851	"27.4.aW"	"Q4"
1	314	25.133566986899	"27.4.aW"	"Q4"
2	314	26.41627567738	"27.4.aW"	"Q4"
3	314	27.355851929839	"27.4.aW"	"Q4"
4	314	28.103350895499	"27.4.aW"	"Q4"
5	314	28.727030171153	"27.4.aW"	"Q4"
6	314	29.263828532806	"27.4.aW"	"Q4"
7	314	29.736092538818	"27.4.aW"	"Q4"
8	314	30.158414387671	"27.4.aW"	"Q4"
9	314	30.540870390757	"27.4.aW"	"Q4"
10	314	30.890722421723	"27.4.aW"	"Q4"
11	314	31.21338396035	"27.4.aW"	"Q4"
12	314	31.513002765839	"27.4.aW"	"Q4"
13	314	0	"27.4.aW"	"Q4"
14	314	0	"27.4.aW"	"Q4"
15	314	32.303009249685	"27.4.aW"	"Q4"
1	315	24.626929886742	"27.4.aW"	"Q4"
2	315	25.87434087206	"27.4.aW"	"Q4"
3	315	26.787778815865	"27.4.aW"	"Q4"
4	315	27.514318289956	"27.4.aW"	"Q4"
5	315	28.120401368946	"27.4.aW"	"Q4"
6	315	28.641977449732	"27.4.aW"	"Q4"
7	315	29.100791185082	"27.4.aW"	"Q4"
8	315	29.511039878247	"27.4.aW"	"Q4"
9	315	29.882526046917	"27.4.aW"	"Q4"
10	315	30.222313540704	"27.4.aW"	"Q4"
11	315	30.535667749271	"27.4.aW"	"Q4"
12	315	30.826622640525	"27.4.aW"	"Q4"
13	315	0	"27.4.aW"	"Q4"
14	315	0	"27.4.aW"	"Q4"
15	315	31.593688232023	"27.4.aW"	"Q4"
1	316	24.790195758349	"27.4.aW"	"Q4"
2	316	26.058536166382	"27.4.aW"	"Q4"
3	316	26.987683273056	"27.4.aW"	"Q4"
4	316	27.726940723189	"27.4.aW"	"Q4"
5	316	28.343780322879	"27.4.aW"	"Q4"
6	316	28.874717923003	"27.4.aW"	"Q4"
7	316	29.341845364382	"27.4.aW"	"Q4"
8	316	29.759589141413	"27.4.aW"	"Q4"
9	316	30.137911516023	"27.4.aW"	"Q4"
10	316	30.483992405449	"27.4.aW"	"Q4"
11	316	30.803184352346	"27.4.aW"	"Q4"
12	316	31.09958853646	"27.4.aW"	"Q4"
13	316	0	"27.4.aW"	"Q4"
14	316	0	"27.4.aW"	"Q4"
15	316	31.881151720314	"27.4.aW"	"Q4"
1	317	25.492327328417	"27.4.aW"	"Q4"
2	317	26.827506100765	"27.4.aW"	"Q4"
3	317	27.806574835419	"27.4.aW"	"Q4"
4	317	28.586109439141	"27.4.aW"	"Q4"
5	317	29.236924716235	"27.4.aW"	"Q4"
6	317	29.797368932202	"27.4.aW"	"Q4"
7	317	30.290653887799	"27.4.aW"	"Q4"
8	317	30.731943693594	"27.4.aW"	"Q4"
9	317	31.131713715265	"27.4.aW"	"Q4"
10	317	31.497516049124	"27.4.aW"	"Q4"
11	317	31.834982281142	"27.4.aW"	"Q4"
12	317	32.148428499429	"27.4.aW"	"Q4"
13	317	0	"27.4.aW"	"Q4"
14	317	32.71611613663	"27.4.aW"	"Q4"
15	317	32.975257767359	"27.4.aW"	"Q4"
1	318	24.683721378369	"27.4.aW"	"Q4"
2	318	25.930270429552	"27.4.aW"	"Q4"
3	318	26.842965490208	"27.4.aW"	"Q4"
4	318	27.568849087715	"27.4.aW"	"Q4"
5	318	28.174342180054	"27.4.aW"	"Q4"
6	318	28.695380021868	"27.4.aW"	"Q4"
7	318	29.153697381133	"27.4.aW"	"Q4"
8	318	29.563484375076	"27.4.aW"	"Q4"
9	318	29.934538122301	"27.4.aW"	"Q4"
10	318	30.273918303609	"27.4.aW"	"Q4"
11	318	30.586887015644	"27.4.aW"	"Q4"
12	318	30.877475574703	"27.4.aW"	"Q4"
13	318	0	"27.4.aW"	"Q4"
14	318	31.403514125951	"27.4.aW"	"Q4"
15	318	31.643537214869	"27.4.aW"	"Q4"
1	319	25.303707635417	"27.4.aW"	"Q4"
2	319	26.579827014348	"27.4.aW"	"Q4"
3	319	27.514120889977	"27.4.aW"	"Q4"
4	319	28.257152232673	"27.4.aW"	"Q4"
5	319	28.876929142519	"27.4.aW"	"Q4"
6	319	29.410244291603	"27.4.aW"	"Q4"
7	319	29.879350422443	"27.4.aW"	"Q4"
8	319	30.298775485377	"27.4.aW"	"Q4"
9	319	30.678549641893	"27.4.aW"	"Q4"
10	319	31.025900371313	"27.4.aW"	"Q4"
11	319	31.346214756553	"27.4.aW"	"Q4"
12	319	31.643619806639	"27.4.aW"	"Q4"
13	319	0	"27.4.aW"	"Q4"
14	319	32.18198849214	"27.4.aW"	"Q4"
15	319	32.427633634606	"27.4.aW"	"Q4"
1	320	24.895743355099	"27.4.aW"	"Q4"
2	320	26.15015152222	"27.4.aW"	"Q4"
3	320	27.068515930235	"27.4.aW"	"Q4"
4	320	27.798859065363	"27.4.aW"	"Q4"
5	320	28.408039495866	"27.4.aW"	"Q4"
6	320	28.932227167735	"27.4.aW"	"Q4"
7	320	29.393297785918	"27.4.aW"	"Q4"
8	320	29.805532925415	"27.4.aW"	"Q4"
9	320	30.178792516333	"27.4.aW"	"Q4"
10	320	30.520181289189	"27.4.aW"	"Q4"
11	320	30.83499477839	"27.4.aW"	"Q4"
12	320	31.127289819183	"27.4.aW"	"Q4"
13	320	0	"27.4.aW"	"Q4"
14	320	31.656402103923	"27.4.aW"	"Q4"
15	320	31.897821159456	"27.4.aW"	"Q4"
1	321	23.58616733579	"27.4.aW"	"Q4"
2	321	24.796788690255	"27.4.aW"	"Q4"
3	321	25.683770503529	"27.4.aW"	"Q4"
4	321	26.389548607693	"27.4.aW"	"Q4"
5	321	26.978498165025	"27.4.aW"	"Q4"
6	321	27.485461978644	"27.4.aW"	"Q4"
7	321	27.93152110855	"27.4.aW"	"Q4"
8	321	28.330442756838	"27.4.aW"	"Q4"
9	321	28.691734370152	"27.4.aW"	"Q4"
10	321	29.022248368333	"27.4.aW"	"Q4"
11	321	29.327093344321	"27.4.aW"	"Q4"
12	321	29.610183696553	"27.4.aW"	"Q4"
13	321	0	"27.4.aW"	"Q4"
14	321	30.122756553381	"27.4.aW"	"Q4"
15	321	30.356681152812	"27.4.aW"	"Q4"
1	322	25.033231682061	"27.4.aW"	"Q4"
2	322	26.316377163894	"27.4.aW"	"Q4"
3	322	27.256441904707	"27.4.aW"	"Q4"
4	322	28.004427600061	"27.4.aW"	"Q4"
5	322	28.62857768474	"27.4.aW"	"Q4"
6	322	29.165827361056	"27.4.aW"	"Q4"
7	322	29.638523029378	"27.4.aW"	"Q4"
8	322	30.061257887967	"27.4.aW"	"Q4"
9	322	30.444109597837	"27.4.aW"	"Q4"
10	322	30.794341424492	"27.4.aW"	"Q4"
11	322	31.117368165053	"27.4.aW"	"Q4"
12	322	31.41733878214	"27.4.aW"	"Q4"
13	322	0	"27.4.aW"	"Q4"
14	322	31.960465939945	"27.4.aW"	"Q4"
15	322	32.208330615082	"27.4.aW"	"Q4"
1	323	24.801191174338	"27.4.aW"	"Q4"
2	323	26.09993466672	"27.4.aW"	"Q4"
3	323	27.052278571196	"27.4.aW"	"Q4"
4	323	27.810530595554	"27.4.aW"	"Q4"
5	323	28.443574726972	"27.4.aW"	"Q4"
6	323	28.98871346035	"27.4.aW"	"Q4"
7	323	29.468525515647	"27.4.aW"	"Q4"
8	323	29.897761368239	"27.4.aW"	"Q4"
9	323	30.286610616065	"27.4.aW"	"Q4"
10	323	30.642419316226	"27.4.aW"	"Q4"
11	323	30.970665399445	"27.4.aW"	"Q4"
12	323	31.275547182911	"27.4.aW"	"Q4"
13	323	0	"27.4.aW"	"Q4"
14	323	0	"27.4.aW"	"Q4"
15	323	32.079782096746	"27.4.aW"	"Q4"
1	324	25.610223601384	"27.4.aW"	"Q4"
2	324	26.946397811802	"27.4.aW"	"Q4"
3	324	27.926036638415	"27.4.aW"	"Q4"
4	324	28.70593205749	"27.4.aW"	"Q4"
5	324	29.356987146781	"27.4.aW"	"Q4"
6	324	29.917594105177	"27.4.aW"	"Q4"
7	324	30.410989429509	"27.4.aW"	"Q4"
8	324	30.852352320079	"27.4.aW"	"Q4"
9	324	31.252167942348	"27.4.aW"	"Q4"
10	324	31.617995060657	"27.4.aW"	"Q4"
11	324	31.955469968313	"27.4.aW"	"Q4"
12	324	32.268912177274	"27.4.aW"	"Q4"
13	324	0	"27.4.aW"	"Q4"
14	324	0	"27.4.aW"	"Q4"
15	324	33.095675955898	"27.4.aW"	"Q4"
1	325	24.726893120495	"27.4.aW"	"Q4"
2	325	25.986825824943	"27.4.aW"	"Q4"
3	325	26.909657874572	"27.4.aW"	"Q4"
4	325	27.643800190248	"27.4.aW"	"Q4"
5	325	28.256311898699	"27.4.aW"	"Q4"
6	325	28.783481723228	"27.4.aW"	"Q4"
7	325	29.247262240004	"27.4.aW"	"Q4"
8	325	29.661987980006	"27.4.aW"	"Q4"
9	325	30.037557089741	"27.4.aW"	"Q4"
10	325	30.381102890004	"27.4.aW"	"Q4"
11	325	30.69794292763	"27.4.aW"	"Q4"
12	325	30.992151388681	"27.4.aW"	"Q4"
13	325	0	"27.4.aW"	"Q4"
14	325	31.524804367249	"27.4.aW"	"Q4"
15	325	31.767871541881	"27.4.aW"	"Q4"
1	326	24.123262090933	"27.4.aW"	"Q4"
2	326	25.339918433867	"27.4.aW"	"Q4"
3	326	26.230679305395	"27.4.aW"	"Q4"
4	326	26.939090639559	"27.4.aW"	"Q4"
5	326	27.529991119766	"27.4.aW"	"Q4"
6	326	28.038458800494	"27.4.aW"	"Q4"
7	326	28.485709423272	"27.4.aW"	"Q4"
8	326	28.885593934371	"27.4.aW"	"Q4"
9	326	29.247675096772	"27.4.aW"	"Q4"
10	326	29.578843599462	"27.4.aW"	"Q4"
11	326	29.88423549834	"27.4.aW"	"Q4"
12	326	30.167785494657	"27.4.aW"	"Q4"
13	326	0	"27.4.aW"	"Q4"
14	326	30.681073855296	"27.4.aW"	"Q4"
15	326	30.915275586435	"27.4.aW"	"Q4"
1	327	25.470805002885	"27.4.aW"	"Q4"
2	327	26.74991544659	"27.4.aW"	"Q4"
3	327	27.686237649204	"27.4.aW"	"Q4"
4	327	28.430788128495	"27.4.aW"	"Q4"
5	327	29.051770237592	"27.4.aW"	"Q4"
6	327	29.586078349802	"27.4.aW"	"Q4"
7	327	30.056024792744	"27.4.aW"	"Q4"
8	327	30.476175358303	"27.4.aW"	"Q4"
9	327	30.856585701024	"27.4.aW"	"Q4"
10	327	31.204501267523	"27.4.aW"	"Q4"
11	327	31.525322264403	"27.4.aW"	"Q4"
12	327	31.823185568461	"27.4.aW"	"Q4"
13	327	32.101333092917	"27.4.aW"	"Q4"
14	327	32.362354461797	"27.4.aW"	"Q4"
15	327	32.608352307191	"27.4.aW"	"Q4"
1	328	24.086281434282	"27.4.aW"	"Q4"
2	328	25.327825639639	"27.4.aW"	"Q4"
3	328	26.237623792326	"27.4.aW"	"Q4"
4	328	26.961650293413	"27.4.aW"	"Q4"
5	328	27.565889082883	"27.4.aW"	"Q4"
6	328	28.086057593216	"27.4.aW"	"Q4"
7	328	28.543767967876	"27.4.aW"	"Q4"
8	328	28.953135286207	"27.4.aW"	"Q4"
9	328	29.32390786056	"27.4.aW"	"Q4"
10	328	29.663112111194	"27.4.aW"	"Q4"
11	328	29.975986617069	"27.4.aW"	"Q4"
12	328	30.26654556129	"27.4.aW"	"Q4"
13	328	0	"27.4.aW"	"Q4"
14	328	30.792670519328	"27.4.aW"	"Q4"
15	328	31.032792305078	"27.4.aW"	"Q4"
1	329	24.567897854242	"27.4.aW"	"Q4"
2	329	25.81872068532	"27.4.aW"	"Q4"
3	329	26.734849870729	"27.4.aW"	"Q4"
4	329	27.463642166067	"27.4.aW"	"Q4"
5	329	28.071678572754	"27.4.aW"	"Q4"
6	329	28.594988340957	"27.4.aW"	"Q4"
7	329	29.055366719148	"27.4.aW"	"Q4"
8	329	29.46704530799	"27.4.aW"	"Q4"
