"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"
14	196	0.282877743418	"27.4.aE"
15	196	0.253682482719	"27.4.aE"
1	197	0.105450291653	"27.4.aE"
2	197	0.123796070477	"27.4.aE"
3	197	0.143907414945	"27.4.aE"
4	197	0.160467504553	"27.4.aE"
5	197	0.170033142874	"27.4.aE"
6	197	0.180515525516	"27.4.aE"
7	197	0.19289335304	"27.4.aE"
8	197	0.203907985895	"27.4.aE"
9	197	0.214935721886	"27.4.aE"
10	197	0.223785246162	"27.4.aE"
11	197	0.244063812435	"27.4.aE"
12	197	0.255572548144	"27.4.aE"
13	197	0.249848684834	"27.4.aE"
14	197	0.266508806535	"27.4.aE"
15	197	0.259493786657	"27.4.aE"
1	198	0.107430026837	"27.4.aE"
2	198	0.122821270228	"27.4.aE"
3	198	0.143909725094	"27.4.aE"
4	198	0.169068398955	"27.4.aE"
5	198	0.176034064663	"27.4.aE"
6	198	0.177748146047	"27.4.aE"
7	198	0.197212362522	"27.4.aE"
8	198	0.201650687954	"27.4.aE"
9	198	0.216745620767	"27.4.aE"
10	198	0.232692571993	"27.4.aE"
11	198	0.249408290726	"27.4.aE"
12	198	0.243406087114	"27.4.aE"
13	198	0.276607520614	"27.4.aE"
14	198	0.289673549821	"27.4.aE"
15	198	0.231880987338	"27.4.aE"
1	199	0.10744266419	"27.4.aE"
2	199	0.127100521097	"27.4.aE"
3	199	0.144205797277	"27.4.aE"
4	199	0.168152609154	"27.4.aE"
5	199	0.177521814132	"27.4.aE"
6	199	0.186197342291	"27.4.aE"
7	199	0.198367708161	"27.4.aE"
8	199	0.208603720758	"27.4.aE"
9	199	0.223463943289	"27.4.aE"
10	199	0.22383391447	"27.4.aE"
11	199	0.254671630132	"27.4.aE"
12	199	0.23902465333	"27.4.aE"
13	199	0.272361626658	"27.4.aE"
14	199	0.280921289083	"27.4.aE"
15	199	0.249591433261	"27.4.aE"
1	200	0.106370475319	"27.4.aE"
2	200	0.122631693073	"27.4.aE"
3	200	0.142236982496	"27.4.aE"
4	200	0.160473488784	"27.4.aE"
5	200	0.166286889145	"27.4.aE"
6	200	0.179019505683	"27.4.aE"
7	200	0.185565722289	"27.4.aE"
8	200	0.204605115041	"27.4.aE"
9	200	0.214738323538	"27.4.aE"
10	200	0.223719043238	"27.4.aE"
11	200	0.227737404279	"27.4.aE"
12	200	0.241543902952	"27.4.aE"
13	200	0.255009514562	"27.4.aE"
14	200	0.263823118148	"27.4.aE"
15	200	0.263086732275	"27.4.aE"
1	201	0.107017690908	"27.4.aE"
2	201	0.125891833669	"27.4.aE"
3	201	0.145603750539	"27.4.aE"
4	201	0.1673219216	"27.4.aE"
5	201	0.176331202555	"27.4.aE"
6	201	0.180556463977	"27.4.aE"
7	201	0.194580425393	"27.4.aE"
8	201	0.199859885232	"27.4.aE"
9	201	0.219090627217	"27.4.aE"
10	201	0.225754035959	"27.4.aE"
11	201	0.247178399679	"27.4.aE"
12	201	0.247531880996	"27.4.aE"
13	201	0.26115805459	"27.4.aE"
14	201	0.272695015906	"27.4.aE"
15	201	0.259965439456	"27.4.aE"
1	202	0.106132281717	"27.4.aE"
2	202	0.122157925954	"27.4.aE"
3	202	0.145411154088	"27.4.aE"
4	202	0.163255787827	"27.4.aE"
5	202	0.174004746193	"27.4.aE"
6	202	0.179020283391	"27.4.aE"
7	202	0.195287917217	"27.4.aE"
8	202	0.202222166654	"27.4.aE"
9	202	0.221612311549	"27.4.aE"
10	202	0.231542804493	"27.4.aE"
11	202	0.257532303549	"27.4.aE"
12	202	0.254795706709	"27.4.aE"
13	202	0.274300413106	"27.4.aE"
14	202	0.285797134462	"27.4.aE"
15	202	0.261321331947	"27.4.aE"
1	203	0.107563211698	"27.4.aE"
2	203	0.126295519777	"27.4.aE"
3	203	0.143794917664	"27.4.aE"
4	203	0.163952743281	"27.4.aE"
5	203	0.172773761689	"27.4.aE"
6	203	0.177479372019	"27.4.aE"
7	203	0.197332601594	"27.4.aE"
8	203	0.211767844672	"27.4.aE"
9	203	0.217476936876	"27.4.aE"
10	203	0.223852177923	"27.4.aE"
11	203	0.244572951944	"27.4.aE"
12	203	0.241100069375	"27.4.aE"
13	203	0.269024729138	"27.4.aE"
14	203	0.275401428662	"27.4.aE"
15	203	0.276361856503	"27.4.aE"
1	204	0.102640392624	"27.4.aE"
2	204	0.121875822829	"27.4.aE"
3	204	0.142240436577	"27.4.aE"
4	204	0.160034965053	"27.4.aE"
5	204	0.168485861716	"27.4.aE"
6	204	0.17722518949	"27.4.aE"
7	204	0.191604771607	"27.4.aE"
8	204	0.199575645203	"27.4.aE"
9	204	0.210261715382	"27.4.aE"
10	204	0.227850569689	"27.4.aE"
11	204	0.228618405336	"27.4.aE"
12	204	0.238007475692	"27.4.aE"
13	204	0.265067649654	"27.4.aE"
14	204	0.271774201797	"27.4.aE"
15	204	0.262725093593	"27.4.aE"
1	205	0.109366197388	"27.4.aE"
2	205	0.128647774454	"27.4.aE"
3	205	0.148282026851	"27.4.aE"
4	205	0.166529113663	"27.4.aE"
5	205	0.174581226335	"27.4.aE"
6	205	0.185511948362	"27.4.aE"
7	205	0.194472929607	"27.4.aE"
8	205	0.206842946591	"27.4.aE"
9	205	0.2189144919	"27.4.aE"
10	205	0.233991770998	"27.4.aE"
11	205	0.241708643732	"27.4.aE"
12	205	0.25388372961	"27.4.aE"
13	205	0.269461955913	"27.4.aE"
14	205	0.276243443085	"27.4.aE"
15	205	0.251406904968	"27.4.aE"
1	206	0.103389879334	"27.4.aE"
2	206	0.122360903261	"27.4.aE"
3	206	0.141403462386	"27.4.aE"
4	206	0.16498843603	"27.4.aE"
5	206	0.171678734592	"27.4.aE"
6	206	0.177151701405	"27.4.aE"
7	206	0.186726819272	"27.4.aE"
8	206	0.198177812752	"27.4.aE"
9	206	0.215283695045	"27.4.aE"
10	206	0.231255957153	"27.4.aE"
11	206	0.234058294404	"27.4.aE"
12	206	0.244042727062	"27.4.aE"
13	206	0.269086531708	"27.4.aE"
14	206	0.275553755227	"27.4.aE"
15	206	0.252002432136	"27.4.aE"
1	207	0.10624653323	"27.4.aE"
2	207	0.12531118271	"27.4.aE"
3	207	0.144023074117	"27.4.aE"
4	207	0.161333172926	"27.4.aE"
5	207	0.174407453453	"27.4.aE"
6	207	0.177324285346	"27.4.aE"
7	207	0.197202080308	"27.4.aE"
8	207	0.200119358071	"27.4.aE"
9	207	0.221116629508	"27.4.aE"
10	207	0.230871044532	"27.4.aE"
11	207	0.233036236402	"27.4.aE"
12	207	0.234669496961	"27.4.aE"
13	207	0.273538865568	"27.4.aE"
14	207	0.281728392021	"27.4.aE"
15	207	0.286063704984	"27.4.aE"
1	208	0.10886451342	"27.4.aE"
2	208	0.124201089982	"27.4.aE"
3	208	0.146469674304	"27.4.aE"
4	208	0.16687834489	"27.4.aE"
5	208	0.177380122077	"27.4.aE"
6	208	0.179790684011	"27.4.aE"
7	208	0.203824625223	"27.4.aE"
8	208	0.203298020936	"27.4.aE"
9	208	0.221876683386	"27.4.aE"
10	208	0.228959410279	"27.4.aE"
11	208	0.257176961639	"27.4.aE"
12	208	0.244381174072	"27.4.aE"
13	208	0.282847653456	"27.4.aE"
14	208	0.28747618652	"27.4.aE"
15	208	0.295757348094	"27.4.aE"
1	209	0.105476002289	"27.4.aE"
2	209	0.123042644979	"27.4.aE"
3	209	0.145758688572	"27.4.aE"
4	209	0.165275901745	"27.4.aE"
5	209	0.171877340498	"27.4.aE"
6	209	0.180844758567	"27.4.aE"
7	209	0.194800415149	"27.4.aE"
8	209	0.202421196881	"27.4.aE"
9	209	0.213973033071	"27.4.aE"
10	209	0.224345119679	"27.4.aE"
11	209	0.237122800045	"27.4.aE"
12	209	0.238559419425	"27.4.aE"
13	209	0.271871631739	"27.4.aE"
14	209	0.278964260843	"27.4.aE"
15	209	0.285146642629	"27.4.aE"
1	210	0.105352849873	"27.4.aE"
2	210	0.122749811013	"27.4.aE"
3	210	0.142107897824	"27.4.aE"
4	210	0.168104534167	"27.4.aE"
5	210	0.171895089358	"27.4.aE"
6	210	0.176315065377	"27.4.aE"
7	210	0.193158079176	"27.4.aE"
8	210	0.199180774224	"27.4.aE"
9	210	0.216916637578	"27.4.aE"
10	210	0.225366281437	"27.4.aE"
11	210	0.252196633915	"27.4.aE"
12	210	0.253779041661	"27.4.aE"
13	210	0.25916714516	"27.4.aE"
14	210	0.28503941391	"27.4.aE"
15	210	0.290503169929	"27.4.aE"
1	211	0.102178707488	"27.4.aE"
2	211	0.123316065216	"27.4.aE"
3	211	0.143504451731	"27.4.aE"
4	211	0.164626031876	"27.4.aE"
5	211	0.174881031241	"27.4.aE"
6	211	0.178288614276	"27.4.aE"
7	211	0.192567090439	"27.4.aE"
8	211	0.198277704492	"27.4.aE"
9	211	0.217329217292	"27.4.aE"
10	211	0.22274746544	"27.4.aE"
11	211	0.235854917959	"27.4.aE"
12	211	0.252537366725	"27.4.aE"
13	211	0.259300465164	"27.4.aE"
14	211	0.278582382529	"27.4.aE"
15	211	0.284992421645	"27.4.aE"
1	212	0.101747500895	"27.4.aE"
2	212	0.120594002202	"27.4.aE"
3	212	0.137498769128	"27.4.aE"
4	212	0.155203798841	"27.4.aE"
5	212	0.168850469784	"27.4.aE"
6	212	0.172530724341	"27.4.aE"
7	212	0.182403233997	"27.4.aE"
8	212	0.196545233609	"27.4.aE"
9	212	0.209346337014	"27.4.aE"
10	212	0.213533733104	"27.4.aE"
11	212	0.235394950045	"27.4.aE"
12	212	0.233198650817	"27.4.aE"
13	212	0.247094388112	"27.4.aE"
14	212	0.261647087318	"27.4.aE"
15	212	0.269262421387	"27.4.aE"
1	213	0.104033679173	"27.4.aE"
2	213	0.119654119401	"27.4.aE"
3	213	0.140556946126	"27.4.aE"
4	213	0.160812995642	"27.4.aE"
5	213	0.169912816824	"27.4.aE"
6	213	0.176829256451	"27.4.aE"
7	213	0.188153118566	"27.4.aE"
8	213	0.203783503968	"27.4.aE"
9	213	0.212822817637	"27.4.aE"
10	213	0.221940653496	"27.4.aE"
11	213	0.228453526777	"27.4.aE"
12	213	0.248050687576	"27.4.aE"
13	213	0.260639686596	"27.4.aE"
14	213	0.275840102484	"27.4.aE"
15	213	0.281404676322	"27.4.aE"
1	214	0.111511287371	"27.4.aE"
2	214	0.129222363071	"27.4.aE"
3	214	0.149599432935	"27.4.aE"
4	214	0.176906965622	"27.4.aE"
5	214	0.17928033897	"27.4.aE"
6	214	0.186596971354	"27.4.aE"
7	214	0.207833636394	"27.4.aE"
8	214	0.208432855404	"27.4.aE"
9	214	0.223252164371	"27.4.aE"
10	214	0.24013330372	"27.4.aE"
11	214	0.241819565548	"27.4.aE"
12	214	0.242313516834	"27.4.aE"
13	214	0.276857318135	"27.4.aE"
14	214	0.293859748329	"27.4.aE"
15	214	0.297860456534	"27.4.aE"
1	215	0.106402026205	"27.4.aE"
2	215	0.12149559091	"27.4.aE"
3	215	0.142229770052	"27.4.aE"
4	215	0.16492775927	"27.4.aE"
5	215	0.171485064564	"27.4.aE"
6	215	0.177846334386	"27.4.aE"
7	215	0.193200473414	"27.4.aE"
8	215	0.206277573998	"27.4.aE"
9	215	0.220982760135	"27.4.aE"
10	215	0.231875181264	"27.4.aE"
11	215	0.243676702598	"27.4.aE"
12	215	0.264231050199	"27.4.aE"
13	215	0.272248245558	"27.4.aE"
14	215	0.283022570708	"27.4.aE"
15	215	0.251370514217	"27.4.aE"
1	216	0.108590620918	"27.4.aE"
2	216	0.128534798834	"27.4.aE"
3	216	0.146752080013	"27.4.aE"
4	216	0.167722884879	"27.4.aE"
5	216	0.17831689242	"27.4.aE"
6	216	0.187440098321	"27.4.aE"
7	216	0.196843408944	"27.4.aE"
8	216	0.214748613524	"27.4.aE"
9	216	0.222849475487	"27.4.aE"
10	216	0.232493194632	"27.4.aE"
11	216	0.256694807145	"27.4.aE"
12	216	0.26262739457	"27.4.aE"
13	216	0.274093851522	"27.4.aE"
14	216	0.283189350492	"27.4.aE"
15	216	0.27415108779	"27.4.aE"
1	217	0.107709855057	"27.4.aE"
2	217	0.125419424813	"27.4.aE"
3	217	0.145474111063	"27.4.aE"
4	217	0.166943521356	"27.4.aE"
5	217	0.172485727976	"27.4.aE"
6	217	0.179470360492	"27.4.aE"
7	217	0.201756548299	"27.4.aE"
8	217	0.202638504255	"27.4.aE"
9	217	0.220450912949	"27.4.aE"
10	217	0.237815537073	"27.4.aE"
11	217	0.231432645588	"27.4.aE"
12	217	0.230014211213	"27.4.aE"
13	217	0.273418165449	"27.4.aE"
14	217	0.280449015588	"27.4.aE"
15	217	0.2853457692	"27.4.aE"
1	218	0.10843765808	"27.4.aE"
2	218	0.123494350939	"27.4.aE"
3	218	0.143101568012	"27.4.aE"
4	218	0.172186336153	"27.4.aE"
5	218	0.170807273221	"27.4.aE"
6	218	0.181616186226	"27.4.aE"
7	218	0.194220885081	"27.4.aE"
8	218	0.196385142224	"27.4.aE"
9	218	0.218591928088	"27.4.aE"
10	218	0.228367004383	"27.4.aE"
11	218	0.231430392493	"27.4.aE"
12	218	0.247184110953	"27.4.aE"
13	218	0.280278231048	"27.4.aE"
14	218	0.287081996983	"27.4.aE"
15	218	0.293198057356	"27.4.aE"
1	219	0.111986548928	"27.4.aE"
2	219	0.129617008005	"27.4.aE"
3	219	0.149944045824	"27.4.aE"
4	219	0.168884344666	"27.4.aE"
5	219	0.17458185309	"27.4.aE"
6	219	0.184075347575	"27.4.aE"
7	219	0.191390774067	"27.4.aE"
8	219	0.209217669013	"27.4.aE"
9	219	0.2202634231	"27.4.aE"
10	219	0.230725654089	"27.4.aE"
11	219	0.234032402146	"27.4.aE"
12	219	0.252781794728	"27.4.aE"
13	219	0.269001800046	"27.4.aE"
14	219	0.275546198082	"27.4.aE"
15	219	0.281442268297	"27.4.aE"
1	220	0.107928777379	"27.4.aE"
2	220	0.124984346345	"27.4.aE"
3	220	0.144143877578	"27.4.aE"
4	220	0.168010467648	"27.4.aE"
5	220	0.170845119057	"27.4.aE"
6	220	0.182471714169	"27.4.aE"
7	220	0.197570511852	"27.4.aE"
8	220	0.194953256109	"27.4.aE"
9	220	0.2216311634	"27.4.aE"
10	220	0.227804757764	"27.4.aE"
11	220	0.233192795723	"27.4.aE"
12	220	0.252778372179	"27.4.aE"
13	220	0.272894882274	"27.4.aE"
14	220	0.279486327567	"27.4.aE"
15	220	0.281891395548	"27.4.aE"
1	221	0.105561942068	"27.4.aE"
2	221	0.120263626118	"27.4.aE"
3	221	0.139300213792	"27.4.aE"
4	221	0.159101780748	"27.4.aE"
5	221	0.167142688219	"27.4.aE"
6	221	0.171242586712	"27.4.aE"
7	221	0.188163455876	"27.4.aE"
8	221	0.195366704679	"27.4.aE"
9	221	0.208448947845	"27.4.aE"
10	221	0.221217980687	"27.4.aE"
11	221	0.240550562385	"27.4.aE"
12	221	0.237774286205	"27.4.aE"
13	221	0.259759277478	"27.4.aE"
14	221	0.265872868883	"27.4.aE"
15	221	0.271698532394	"27.4.aE"
1	222	0.111075173721	"27.4.aE"
2	222	0.127460522575	"27.4.aE"
3	222	0.145959000598	"27.4.aE"
4	222	0.168550600564	"27.4.aE"
5	222	0.175714427563	"27.4.aE"
6	222	0.185551953395	"27.4.aE"
7	222	0.197446980683	"27.4.aE"
8	222	0.208388816301	"27.4.aE"
9	222	0.225712660267	"27.4.aE"
10	222	0.230346040141	"27.4.aE"
11	222	0.257221948057	"27.4.aE"
12	222	0.250555951443	"27.4.aE"
13	222	0.2769959842	"27.4.aE"
14	222	0.283470789527	"27.4.aE"
15	222	0.289499069271	"27.4.aE"
1	223	0.115345979243	"27.4.aE"
2	223	0.133493844701	"27.4.aE"
3	223	0.151766184886	"27.4.aE"
4	223	0.172371592694	"27.4.aE"
5	223	0.178048971667	"27.4.aE"
6	223	0.185750767716	"27.4.aE"
7	223	0.197732741848	"27.4.aE"
8	223	0.208892505926	"27.4.aE"
9	223	0.218718154621	"27.4.aE"
10	223	0.223095537188	"27.4.aE"
11	223	0.239044188904	"27.4.aE"
12	223	0.23634839374	"27.4.aE"
13	223	0.26014132018	"27.4.aE"
14	223	0.265897258167	"27.4.aE"
15	223	0.271665575768	"27.4.aE"
1	224	0.108821852734	"27.4.aE"
2	224	0.127049972961	"27.4.aE"
3	224	0.143879225404	"27.4.aE"
4	224	0.168255287456	"27.4.aE"
5	224	0.17511380329	"27.4.aE"
6	224	0.180982781856	"27.4.aE"
7	224	0.19804462391	"27.4.aE"
8	224	0.204990304729	"27.4.aE"
9	224	0.22805527355	"27.4.aE"
10	224	0.223064446001	"27.4.aE"
11	224	0.249540203374	"27.4.aE"
12	224	0.253941862698	"27.4.aE"
13	224	0.278689529259	"27.4.aE"
14	224	0.277028279782	"27.4.aE"
15	224	0.29174404827	"27.4.aE"
1	225	0.108261980245	"27.4.aE"
2	225	0.122164274027	"27.4.aE"
3	225	0.140789078135	"27.4.aE"
4	225	0.168329033479	"27.4.aE"
5	225	0.166300860739	"27.4.aE"
6	225	0.177119880771	"27.4.aE"
7	225	0.196557076339	"27.4.aE"
8	225	0.206440530579	"27.4.aE"
9	225	0.215093282787	"27.4.aE"
10	225	0.233042083369	"27.4.aE"
11	225	0.229878093154	"27.4.aE"
12	225	0.259649613578	"27.4.aE"
13	225	0.284575162978	"27.4.aE"
14	225	0.290483529207	"27.4.aE"
15	225	0.297709662023	"27.4.aE"
1	226	0.104224175252	"27.4.aE"
2	226	0.122800350719	"27.4.aE"
3	226	0.14460864712	"27.4.aE"
4	226	0.160598361887	"27.4.aE"
5	226	0.170471571267	"27.4.aE"
6	226	0.17625027669	"27.4.aE"
7	226	0.188931771381	"27.4.aE"
8	226	0.208265468254	"27.4.aE"
9	226	0.217578228875	"27.4.aE"
10	226	0.218531036893	"27.4.aE"
11	226	0.235759578806	"27.4.aE"
12	226	0.253968346771	"27.4.aE"
13	226	0.264390014771	"27.4.aE"
14	226	0.272111263044	"27.4.aE"
15	226	0.281363856941	"27.4.aE"
1	227	0.104015286956	"27.4.aE"
2	227	0.117618057451	"27.4.aE"
3	227	0.143591945428	"27.4.aE"
4	227	0.165615731762	"27.4.aE"
5	227	0.172024733131	"27.4.aE"
6	227	0.176626367628	"27.4.aE"
7	227	0.192565035005	"27.4.aE"
8	227	0.201033045484	"27.4.aE"
9	227	0.216726248408	"27.4.aE"
10	227	0.241378082284	"27.4.aE"
11	227	0.224444571767	"27.4.aE"
12	227	0.254849971997	"27.4.aE"
13	227	0.284635408818	"27.4.aE"
14	227	0.289997687595	"27.4.aE"
15	227	0.300619291021	"27.4.aE"
1	228	0.106159161018	"27.4.aE"
2	228	0.125106737126	"27.4.aE"
3	228	0.143085650412	"27.4.aE"
4	228	0.164944749688	"27.4.aE"
5	228	0.168763531448	"27.4.aE"
6	228	0.180458701198	"27.4.aE"
7	228	0.18933716956	"27.4.aE"
8	228	0.20689179048	"27.4.aE"
9	228	0.216975815011	"27.4.aE"
10	228	0.22542501294	"27.4.aE"
11	228	0.216776050112	"27.4.aE"
12	228	0.244415659945	"27.4.aE"
13	228	0.239020606868	"27.4.aE"
14	228	0.272331091602	"27.4.aE"
15	228	0.282389787877	"27.4.aE"
1	229	0.106881822163	"27.4.aE"
2	229	0.124291587186	"27.4.aE"
3	229	0.142244572573	"27.4.aE"
4	229	0.162541968494	"27.4.aE"
5	229	0.169494475799	"27.4.aE"
6	229	0.181012268707	"27.4.aE"
7	229	0.189787114412	"27.4.aE"
8	229	0.197689535675	"27.4.aE"
9	229	0.213031893162	"27.4.aE"
10	229	0.221988470397	"27.4.aE"
11	229	0.233030365006	"27.4.aE"
12	229	0.253329325189	"27.4.aE"
13	229	0.267552023717	"27.4.aE"
14	229	0.243630588685	"27.4.aE"
15	229	0.279193511229	"27.4.aE"
1	230	0.1039987752	"27.4.aE"
2	230	0.12111489657	"27.4.aE"
3	230	0.143028840485	"27.4.aE"
4	230	0.159821708743	"27.4.aE"
5	230	0.170883429318	"27.4.aE"
6	230	0.173597380321	"27.4.aE"
7	230	0.186292962648	"27.4.aE"
8	230	0.191898360846	"27.4.aE"
9	230	0.213550694666	"27.4.aE"
10	230	0.220846127749	"27.4.aE"
11	230	0.230375829267	"27.4.aE"
12	230	0.229555138657	"27.4.aE"
13	230	0.264016608216	"27.4.aE"
14	230	0.248412130275	"27.4.aE"
15	230	0.274828579742	"27.4.aE"
1	231	0.111040343726	"27.4.aE"
2	231	0.127329014727	"27.4.aE"
3	231	0.145079776595	"27.4.aE"
4	231	0.167178309013	"27.4.aE"
5	231	0.173212810836	"27.4.aE"
6	231	0.182774205848	"27.4.aE"
7	231	0.198775860821	"27.4.aE"
8	231	0.213557626758	"27.4.aE"
9	231	0.221570799573	"27.4.aE"
10	231	0.233894117662	"27.4.aE"
11	231	0.228114803082	"27.4.aE"
12	231	0.245526347884	"27.4.aE"
13	231	0.279469905406	"27.4.aE"
14	231	0.274323458568	"27.4.aE"
15	231	0.28884291237	"27.4.aE"
1	232	0.103863497946	"27.4.aE"
2	232	0.120965633206	"27.4.aE"
3	232	0.142198373125	"27.4.aE"
4	232	0.161610031337	"27.4.aE"
5	232	0.172494227574	"27.4.aE"
6	232	0.173961228759	"27.4.aE"
7	232	0.198455286794	"27.4.aE"
8	232	0.200426945809	"27.4.aE"
9	232	0.217874391111	"27.4.aE"
10	232	0.228353907527	"27.4.aE"
11	232	0.238389698137	"27.4.aE"
12	232	0.245906722539	"27.4.aE"
13	232	0.281666977341	"27.4.aE"
14	232	0.229805874542	"27.4.aE"
15	232	0.296777383784	"27.4.aE"
1	233	0.102905189798	"27.4.aE"
2	233	0.119953295593	"27.4.aE"
3	233	0.141413501929	"27.4.aE"
4	233	0.159588022231	"27.4.aE"
5	233	0.1681695466	"27.4.aE"
6	233	0.177034939132	"27.4.aE"
7	233	0.182573515531	"27.4.aE"
8	233	0.194345361296	"27.4.aE"
9	233	0.210926700684	"27.4.aE"
10	233	0.216816150065	"27.4.aE"
11	233	0.242368301662	"27.4.aE"
12	233	0.244478948191	"27.4.aE"
13	233	0.261817737011	"27.4.aE"
14	233	0.237003330079	"27.4.aE"
15	233	0.274928655707	"27.4.aE"
1	234	0.107069145939	"27.4.aE"
2	234	0.123474143101	"27.4.aE"
3	234	0.146123805558	"27.4.aE"
4	234	0.165986825286	"27.4.aE"
5	234	0.172037548245	"27.4.aE"
6	234	0.180619799402	"27.4.aE"
7	234	0.194923692296	"27.4.aE"
8	234	0.201075008306	"27.4.aE"
9	234	0.216433387753	"27.4.aE"
10	234	0.228966958848	"27.4.aE"
11	234	0.247104695403	"27.4.aE"
12	234	0.240934359425	"27.4.aE"
13	234	0.266728503528	"27.4.aE"
14	234	0.246120805387	"27.4.aE"
15	234	0.285745367913	"27.4.aE"
1	235	0.107288466156	"27.4.aE"
2	235	0.119402379914	"27.4.aE"
3	235	0.140709157445	"27.4.aE"
4	235	0.158659864403	"27.4.aE"
5	235	0.171955455608	"27.4.aE"
6	235	0.177599138508	"27.4.aE"
7	235	0.199501906535	"27.4.aE"
8	235	0.197371619905	"27.4.aE"
9	235	0.219873607351	"27.4.aE"
10	235	0.233405645071	"27.4.aE"
11	235	0.251596275749	"27.4.aE"
12	235	0.251339223801	"27.4.aE"
13	235	0.273707762474	"27.4.aE"
14	235	0.258779156557	"27.4.aE"
15	235	0.292564485689	"27.4.aE"
1	236	0.109823240318	"27.4.aE"
2	236	0.129222196254	"27.4.aE"
3	236	0.146413079843	"27.4.aE"
4	236	0.163511180697	"27.4.aE"
5	236	0.174957804819	"27.4.aE"
6	236	0.17973051794	"27.4.aE"
7	236	0.192835787329	"27.4.aE"
8	236	0.202151248125	"27.4.aE"
9	236	0.212701134075	"27.4.aE"
10	236	0.21584024606	"27.4.aE"
11	236	0.232243488666	"27.4.aE"
12	236	0.243704575073	"27.4.aE"
13	236	0.247558588994	"27.4.aE"
14	236	0.241796425778	"27.4.aE"
15	236	0.264152697741	"27.4.aE"
1	237	0.099801775372	"27.4.aE"
2	237	0.116345651536	"27.4.aE"
3	237	0.139950398789	"27.4.aE"
4	237	0.159148823971	"27.4.aE"
5	237	0.162359190943	"27.4.aE"
6	237	0.179624716875	"27.4.aE"
7	237	0.18691900306	"27.4.aE"
8	237	0.190678274056	"27.4.aE"
9	237	0.210172348012	"27.4.aE"
10	237	0.222997186797	"27.4.aE"
11	237	0.242953329303	"27.4.aE"
12	237	0.260143653617	"27.4.aE"
13	237	0.241429956202	"27.4.aE"
14	237	0.250546852148	"27.4.aE"
15	237	0.28499991918	"27.4.aE"
1	238	0.105820230777	"27.4.aE"
2	238	0.12209764613	"27.4.aE"
3	238	0.142862055707	"27.4.aE"
4	238	0.163142949388	"27.4.aE"
5	238	0.16784520921	"27.4.aE"
6	238	0.178185815801	"27.4.aE"
7	238	0.191269329235	"27.4.aE"
8	238	0.204534036812	"27.4.aE"
9	238	0.212550320931	"27.4.aE"
10	238	0.229342314715	"27.4.aE"
11	238	0.249712382191	"27.4.aE"
12	238	0.243470887006	"27.4.aE"
13	238	0.232863494736	"27.4.aE"
14	238	0.273840552179	"27.4.aE"
15	238	0.284236136161	"27.4.aE"
1	239	0.103967416295	"27.4.aE"
2	239	0.124921002836	"27.4.aE"
3	239	0.144180543702	"27.4.aE"
4	239	0.166703815556	"27.4.aE"
5	239	0.175250953662	"27.4.aE"
6	239	0.183379747396	"27.4.aE"
7	239	0.194241242515	"27.4.aE"
8	239	0.204746745478	"27.4.aE"
9	239	0.224557810512	"27.4.aE"
10	239	0.2314039476	"27.4.aE"
11	239	0.248314493466	"27.4.aE"
12	239	0.243174915052	"27.4.aE"
13	239	0.287215466439	"27.4.aE"
14	239	0.291258183125	"27.4.aE"
15	239	0.298782617374	"27.4.aE"
1	240	0.111524276801	"27.4.aE"
2	240	0.127535410311	"27.4.aE"
3	240	0.149235014757	"27.4.aE"
4	240	0.16901910902	"27.4.aE"
5	240	0.176676461928	"27.4.aE"
6	240	0.18645128942	"27.4.aE"
7	240	0.195497140534	"27.4.aE"
8	240	0.209418314034	"27.4.aE"
9	240	0.219516902463	"27.4.aE"
10	240	0.236921586248	"27.4.aE"
11	240	0.236467761437	"27.4.aE"
12	240	0.250768049453	"27.4.aE"
13	240	0.26871179434	"27.4.aE"
14	240	0.263435219785	"27.4.aE"
15	240	0.278368995685	"27.4.aE"
1	241	0.103113426627	"27.4.aE"
2	241	0.116740909307	"27.4.aE"
3	241	0.138068326054	"27.4.aE"
4	241	0.156399357646	"27.4.aE"
5	241	0.165604179305	"27.4.aE"
6	241	0.174487754293	"27.4.aE"
7	241	0.184400795779	"27.4.aE"
8	241	0.195626936208	"27.4.aE"
9	241	0.20965917905	"27.4.aE"
10	241	0.21609743425	"27.4.aE"
11	241	0.242080586887	"27.4.aE"
12	241	0.245801093903	"27.4.aE"
13	241	0.26301463109	"27.4.aE"
14	241	0.267958535842	"27.4.aE"
15	241	0.275339788491	"27.4.aE"
1	242	0.108530371913	"27.4.aE"
2	242	0.125481555993	"27.4.aE"
3	242	0.144450529137	"27.4.aE"
4	242	0.164722154306	"27.4.aE"
5	242	0.173449056717	"27.4.aE"
6	242	0.181848596541	"27.4.aE"
7	242	0.194175027822	"27.4.aE"
8	242	0.201955507485	"27.4.aE"
9	242	0.216411552994	"27.4.aE"
10	242	0.231579662279	"27.4.aE"
11	242	0.244434364919	"27.4.aE"
12	242	0.22301636874	"27.4.aE"
13	242	0.266854016602	"27.4.aE"
14	242	0.271450565831	"27.4.aE"
15	242	0.279459489609	"27.4.aE"
1	243	0.109223698518	"27.4.aE"
2	243	0.127225454366	"27.4.aE"
3	243	0.144557686315	"27.4.aE"
4	243	0.163317429124	"27.4.aE"
5	243	0.170545941901	"27.4.aE"
6	243	0.177043850118	"27.4.aE"
