"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"
2	372	23.650410580938	"27.4.aE"
3	372	24.770377266291	"27.4.aE"
4	372	26.086959270801	"27.4.aE"
5	372	26.622701789731	"27.4.aE"
6	372	27.086590179327	"27.4.aE"
7	372	27.579249445123	"27.4.aE"
8	372	27.86545159739	"27.4.aE"
9	372	28.317676292993	"27.4.aE"
10	372	29.108782351402	"27.4.aE"
11	372	29.53638971773	"27.4.aE"
12	372	29.662840900333	"27.4.aE"
13	372	30.898094000173	"27.4.aE"
14	372	30.876989985405	"27.4.aE"
15	372	30.844875602683	"27.4.aE"
1	373	22.535510782829	"27.4.aE"
2	373	23.415195671393	"27.4.aE"
3	373	24.797744522232	"27.4.aE"
4	373	25.957596131863	"27.4.aE"
5	373	26.485171830486	"27.4.aE"
6	373	26.615831392135	"27.4.aE"
7	373	27.293818965277	"27.4.aE"
8	373	27.873575342329	"27.4.aE"
9	373	28.477243299199	"27.4.aE"
10	373	29.176680394992	"27.4.aE"
11	373	29.726367641581	"27.4.aE"
12	373	30.054055935466	"27.4.aE"
13	373	30.68991884353	"27.4.aE"
14	373	31.032678871726	"27.4.aE"
15	373	31.124963165417	"27.4.aE"
1	374	22.286129644111	"27.4.aE"
2	374	23.569453776618	"27.4.aE"
3	374	24.794874266378	"27.4.aE"
4	374	25.651030097051	"27.4.aE"
5	374	26.048248195127	"27.4.aE"
6	374	26.799645591795	"27.4.aE"
7	374	27.229625048526	"27.4.aE"
8	374	27.910474301416	"27.4.aE"
9	374	28.489932002388	"27.4.aE"
10	374	28.763396926472	"27.4.aE"
11	374	29.533083021014	"27.4.aE"
12	374	29.647709186874	"27.4.aE"
13	374	30.537893859921	"27.4.aE"
14	374	30.778954316329	"27.4.aE"
15	374	30.944011139341	"27.4.aE"
1	375	22.390563138302	"27.4.aE"
2	375	23.727634847784	"27.4.aE"
3	375	24.995428272795	"27.4.aE"
4	375	26.031616667576	"27.4.aE"
5	375	26.243169712214	"27.4.aE"
6	375	27.014650611803	"27.4.aE"
7	375	27.45940171922	"27.4.aE"
8	375	27.964077027789	"27.4.aE"
9	375	28.463518431544	"27.4.aE"
10	375	28.8353379866	"27.4.aE"
11	375	29.431402119608	"27.4.aE"
12	375	29.343311015008	"27.4.aE"
13	375	29.94848411311	"27.4.aE"
14	375	30.691766094086	"27.4.aE"
15	375	30.744084857059	"27.4.aE"
1	376	22.740699345231	"27.4.aE"
2	376	23.80601747379	"27.4.aE"
3	376	25.103141461635	"27.4.aE"
4	376	26.185735960835	"27.4.aE"
5	376	26.731553174303	"27.4.aE"
6	376	27.062140037571	"27.4.aE"
7	376	27.454965533978	"27.4.aE"
8	376	28.347454525187	"27.4.aE"
9	376	28.653632365087	"27.4.aE"
10	376	29.366049244487	"27.4.aE"
11	376	29.834199087257	"27.4.aE"
12	376	29.385760482751	"27.4.aE"
13	376	30.772057574731	"27.4.aE"
14	376	31.251789836931	"27.4.aE"
15	376	31.174699106447	"27.4.aE"
1	377	22.172314817882	"27.4.aE"
2	377	23.589272302526	"27.4.aE"
3	377	24.893811614945	"27.4.aE"
4	377	26.122697221376	"27.4.aE"
5	377	26.58779084512	"27.4.aE"
6	377	26.920804324822	"27.4.aE"
7	377	27.767813584439	"27.4.aE"
8	377	27.967339897946	"27.4.aE"
9	377	28.433993546612	"27.4.aE"
10	377	29.529649837775	"27.4.aE"
11	377	29.732599337908	"27.4.aE"
12	377	29.762243370726	"27.4.aE"
13	377	30.807103732429	"27.4.aE"
14	377	31.07849605335	"27.4.aE"
15	377	31.233871185471	"27.4.aE"
1	378	22.866973801952	"27.4.aE"
2	378	24.001415184721	"27.4.aE"
3	378	25.126048240956	"27.4.aE"
4	378	26.497701761037	"27.4.aE"
5	378	26.703652250924	"27.4.aE"
6	378	27.158919155547	"27.4.aE"
7	378	27.802214471671	"27.4.aE"
8	378	28.122328948083	"27.4.aE"
9	378	28.806423434009	"27.4.aE"
10	378	29.231692829574	"27.4.aE"
11	378	29.555250464662	"27.4.aE"
12	378	29.63304629516	"27.4.aE"
13	378	30.563745668257	"27.4.aE"
14	378	30.821800036675	"27.4.aE"
15	378	30.671290713255	"27.4.aE"
1	379	22.676780896193	"27.4.aE"
2	379	23.458884672934	"27.4.aE"
3	379	24.744044885875	"27.4.aE"
4	379	26.135540552197	"27.4.aE"
5	379	26.259317788249	"27.4.aE"
6	379	27.022106312878	"27.4.aE"
7	379	27.360103077119	"27.4.aE"
8	379	27.891576225625	"27.4.aE"
9	379	28.351339805701	"27.4.aE"
10	379	29.062324354572	"27.4.aE"
11	379	29.500271452549	"27.4.aE"
12	379	29.75665272081	"27.4.aE"
13	379	30.571286593275	"27.4.aE"
14	379	30.587460890495	"27.4.aE"
15	379	30.348793194186	"27.4.aE"
1	380	22.763912942338	"27.4.aE"
2	380	23.827435996949	"27.4.aE"
3	380	25.129951866946	"27.4.aE"
4	380	26.020631506068	"27.4.aE"
5	380	26.637992339788	"27.4.aE"
6	380	27.295400006269	"27.4.aE"
7	380	27.849971989794	"27.4.aE"
8	380	28.173216234563	"27.4.aE"
9	380	28.819516706481	"27.4.aE"
10	380	29.260116034359	"27.4.aE"
11	380	29.610941121508	"27.4.aE"
12	380	30.181474172296	"27.4.aE"
13	380	30.944492210836	"27.4.aE"
14	380	31.250969664693	"27.4.aE"
15	380	31.171639521395	"27.4.aE"
1	381	22.11806182441	"27.4.aE"
2	381	23.520111643945	"27.4.aE"
3	381	24.575682581043	"27.4.aE"
4	381	25.694222927529	"27.4.aE"
5	381	25.984073587139	"27.4.aE"
6	381	26.419193703996	"27.4.aE"
7	381	26.842602290518	"27.4.aE"
8	381	27.331719514664	"27.4.aE"
9	381	28.256279159973	"27.4.aE"
10	381	28.458677457257	"27.4.aE"
11	381	29.390532730656	"27.4.aE"
12	381	28.933656094158	"27.4.aE"
13	381	30.426171976238	"27.4.aE"
14	381	30.384103727312	"27.4.aE"
15	381	30.491341436269	"27.4.aE"
1	382	22.659194447548	"27.4.aE"
2	382	23.535793867261	"27.4.aE"
3	382	25.013180747956	"27.4.aE"
4	382	26.035066371164	"27.4.aE"
5	382	26.75210420957	"27.4.aE"
6	382	27.015202580548	"27.4.aE"
7	382	27.470622215971	"27.4.aE"
8	382	27.763744898519	"27.4.aE"
9	382	28.44046680064	"27.4.aE"
10	382	28.936853925424	"27.4.aE"
11	382	30.056380302409	"27.4.aE"
12	382	29.357317878793	"27.4.aE"
13	382	30.937370703344	"27.4.aE"
14	382	31.201760236349	"27.4.aE"
15	382	31.260571013824	"27.4.aE"
1	383	22.546079425361	"27.4.aE"
2	383	23.648132701903	"27.4.aE"
3	383	24.919404683309	"27.4.aE"
4	383	26.092693292331	"27.4.aE"
5	383	26.679314282363	"27.4.aE"
6	383	26.882444092169	"27.4.aE"
7	383	27.667935693293	"27.4.aE"
8	383	28.06132244621	"27.4.aE"
9	383	28.813782516951	"27.4.aE"
10	383	29.093239530337	"27.4.aE"
11	383	29.580159115256	"27.4.aE"
12	383	29.499206262549	"27.4.aE"
13	383	30.723459888716	"27.4.aE"
14	383	30.979430172208	"27.4.aE"
15	383	31.204810815944	"27.4.aE"
1	384	22.341966007429	"27.4.aE"
2	384	23.622919141255	"27.4.aE"
3	384	25.04574600755	"27.4.aE"
4	384	26.207115093761	"27.4.aE"
5	384	26.404492972079	"27.4.aE"
6	384	27.021281775214	"27.4.aE"
7	384	27.526630778218	"27.4.aE"
8	384	28.143409565374	"27.4.aE"
9	384	28.636906561399	"27.4.aE"
10	384	29.427147641496	"27.4.aE"
11	384	29.191741249522	"27.4.aE"
12	384	29.535878642846	"27.4.aE"
13	384	30.57884970831	"27.4.aE"
14	384	30.819139413662	"27.4.aE"
15	384	31.009117875	"27.4.aE"
1	385	22.290681102058	"27.4.aE"
2	385	23.565920670514	"27.4.aE"
3	385	24.778428655583	"27.4.aE"
4	385	25.821843260602	"27.4.aE"
5	385	26.195611616231	"27.4.aE"
6	385	26.837297078088	"27.4.aE"
7	385	27.343979116393	"27.4.aE"
8	385	27.738913861145	"27.4.aE"
9	385	28.25888393856	"27.4.aE"
10	385	28.81115821276	"27.4.aE"
11	385	29.116947562232	"27.4.aE"
12	385	29.170265386736	"27.4.aE"
13	385	30.482869038499	"27.4.aE"
14	385	30.304528244972	"27.4.aE"
15	385	30.396580720373	"27.4.aE"
1	386	22.493273291785	"27.4.aE"
2	386	23.734753214711	"27.4.aE"
3	386	25.144502953077	"27.4.aE"
4	386	26.2521025832	"27.4.aE"
5	386	26.582758283552	"27.4.aE"
6	386	27.104173454022	"27.4.aE"
7	386	27.711797528848	"27.4.aE"
8	386	28.18787389727	"27.4.aE"
9	386	28.695069475517	"27.4.aE"
10	386	29.386220356212	"27.4.aE"
11	386	29.966570156632	"27.4.aE"
12	386	29.653274698703	"27.4.aE"
13	386	30.964882124781	"27.4.aE"
14	386	31.210633764085	"27.4.aE"
15	386	30.990182290339	"27.4.aE"
1	387	22.329793956502	"27.4.aE"
2	387	23.591190203255	"27.4.aE"
3	387	25.068535288852	"27.4.aE"
4	387	26.169906710518	"27.4.aE"
5	387	26.344701413939	"27.4.aE"
6	387	26.95602640117	"27.4.aE"
7	387	27.801531232028	"27.4.aE"
8	387	27.935134585722	"27.4.aE"
9	387	28.528471241622	"27.4.aE"
10	387	29.274808114103	"27.4.aE"
11	387	29.175426968762	"27.4.aE"
12	387	29.543950582712	"27.4.aE"
13	387	30.832282555966	"27.4.aE"
14	387	30.998410344354	"27.4.aE"
15	387	30.267307181535	"27.4.aE"
1	388	22.346384256994	"27.4.aE"
2	388	23.500255374148	"27.4.aE"
3	388	24.772474935749	"27.4.aE"
4	388	26.314342788878	"27.4.aE"
5	388	26.986234334263	"27.4.aE"
6	388	26.913997340167	"27.4.aE"
7	388	27.429652942168	"27.4.aE"
8	388	27.778405673766	"27.4.aE"
9	388	28.690927441125	"27.4.aE"
10	388	29.519311038103	"27.4.aE"
11	388	29.966617623734	"27.4.aE"
12	388	28.968625005336	"27.4.aE"
13	388	31.270296182892	"27.4.aE"
14	388	31.520878139018	"27.4.aE"
15	388	30.994416586061	"27.4.aE"
1	389	22.673565440497	"27.4.aE"
2	389	23.829317505548	"27.4.aE"
3	389	25.3822655331	"27.4.aE"
4	389	26.049353123879	"27.4.aE"
5	389	26.619959593315	"27.4.aE"
6	389	27.038184016459	"27.4.aE"
7	389	27.558208356207	"27.4.aE"
8	389	27.968277314635	"27.4.aE"
9	389	28.601879856041	"27.4.aE"
10	389	29.147455421627	"27.4.aE"
11	389	29.720977165987	"27.4.aE"
12	389	30.371206956716	"27.4.aE"
13	389	31.064255506581	"27.4.aE"
14	389	30.740468532803	"27.4.aE"
15	389	30.977778228856	"27.4.aE"
1	390	22.474546910266	"27.4.aE"
2	390	23.754637691677	"27.4.aE"
3	390	24.949159298168	"27.4.aE"
4	390	25.983753859526	"27.4.aE"
5	390	26.422935901592	"27.4.aE"
6	390	26.876767085436	"27.4.aE"
7	390	27.668612191909	"27.4.aE"
8	390	27.772076568827	"27.4.aE"
9	390	28.366541476922	"27.4.aE"
10	390	29.336803304142	"27.4.aE"
11	390	29.42545480624	"27.4.aE"
12	390	29.358163005836	"27.4.aE"
13	390	30.472049348714	"27.4.aE"
14	390	30.693227403555	"27.4.aE"
15	390	30.877688799314	"27.4.aE"
1	391	22.304723756068	"27.4.aE"
2	391	23.711754294089	"27.4.aE"
3	391	24.863877467957	"27.4.aE"
4	391	25.931000756116	"27.4.aE"
5	391	26.471852756122	"27.4.aE"
6	391	26.794733101906	"27.4.aE"
7	391	27.547649992273	"27.4.aE"
8	391	28.443885337489	"27.4.aE"
9	391	28.557774719437	"27.4.aE"
10	391	29.208140978662	"27.4.aE"
11	391	29.392014932484	"27.4.aE"
12	391	29.232235513029	"27.4.aE"
13	391	30.670933574783	"27.4.aE"
14	391	30.930719517829	"27.4.aE"
15	391	31.033597323268	"27.4.aE"
1	392	22.595988226217	"27.4.aE"
2	392	23.685054579506	"27.4.aE"
3	392	24.950568914519	"27.4.aE"
4	392	26.103024210332	"27.4.aE"
5	392	26.481450497284	"27.4.aE"
6	392	27.277631295665	"27.4.aE"
7	392	27.473110587097	"27.4.aE"
8	392	28.029416213306	"27.4.aE"
9	392	28.974133966633	"27.4.aE"
10	392	29.351306094962	"27.4.aE"
11	392	29.293993437632	"27.4.aE"
12	392	30.241692803631	"27.4.aE"
13	392	31.303497027647	"27.4.aE"
14	392	31.620862190214	"27.4.aE"
15	392	31.79699852935	"27.4.aE"
1	393	22.315183646945	"27.4.aE"
2	393	23.724315321023	"27.4.aE"
3	393	25.154944746091	"27.4.aE"
4	393	26.26538867411	"27.4.aE"
5	393	26.69420171736	"27.4.aE"
6	393	27.193169227863	"27.4.aE"
7	393	27.769163698473	"27.4.aE"
8	393	28.045368763823	"27.4.aE"
9	393	28.805111826939	"27.4.aE"
10	393	29.375843235174	"27.4.aE"
11	393	29.282116764695	"27.4.aE"
12	393	30.053500155762	"27.4.aE"
13	393	31.185103865694	"27.4.aE"
14	393	31.425170478071	"27.4.aE"
15	393	31.381472721398	"27.4.aE"
1	394	22.928838752772	"27.4.aE"
2	394	23.902961713288	"27.4.aE"
3	394	25.422489344123	"27.4.aE"
4	394	26.270322194365	"27.4.aE"
5	394	26.851879779705	"27.4.aE"
6	394	27.140897991321	"27.4.aE"
7	394	27.572836447426	"27.4.aE"
8	394	28.069255550038	"27.4.aE"
9	394	28.580640035427	"27.4.aE"
10	394	29.133177247757	"27.4.aE"
11	394	29.048915402521	"27.4.aE"
12	394	29.961306958835	"27.4.aE"
13	394	30.645117550875	"27.4.aE"
14	394	30.81309353432	"27.4.aE"
15	394	30.942181769342	"27.4.aE"
1	395	22.283795040806	"27.4.aE"
2	395	23.341741338244	"27.4.aE"
3	395	24.484568886789	"27.4.aE"
4	395	25.885142916462	"27.4.aE"
5	395	26.333185524967	"27.4.aE"
6	395	26.976492279084	"27.4.aE"
7	395	27.143652382676	"27.4.aE"
8	395	27.875510617776	"27.4.aE"
9	395	28.547343216623	"27.4.aE"
10	395	28.887517198925	"27.4.aE"
11	395	29.326765367275	"27.4.aE"
12	395	29.837111098682	"27.4.aE"
13	395	30.349666711468	"27.4.aE"
14	395	30.89191160151	"27.4.aE"
15	395	30.943676157566	"27.4.aE"
1	396	22.79069351061	"27.4.aE"
2	396	23.798787552637	"27.4.aE"
3	396	25.114087023152	"27.4.aE"
4	396	26.20383468127	"27.4.aE"
5	396	26.478547372374	"27.4.aE"
6	396	27.285033407195	"27.4.aE"
7	396	27.509222920769	"27.4.aE"
8	396	28.273104326981	"27.4.aE"
9	396	28.721259942342	"27.4.aE"
10	396	29.185551040704	"27.4.aE"
11	396	29.991868773176	"27.4.aE"
12	396	30.079899015324	"27.4.aE"
13	396	30.66316364739	"27.4.aE"
14	396	30.972682321985	"27.4.aE"
15	396	31.211514773157	"27.4.aE"
1	397	22.826886986963	"27.4.aE"
2	397	23.978044538478	"27.4.aE"
3	397	25.190467860166	"27.4.aE"
4	397	26.546459148594	"27.4.aE"
5	397	26.952945642958	"27.4.aE"
6	397	27.128846872869	"27.4.aE"
7	397	27.903432523164	"27.4.aE"
8	397	28.515834539629	"27.4.aE"
9	397	29.183912500394	"27.4.aE"
10	397	29.504381652281	"27.4.aE"
11	397	30.374918423502	"27.4.aE"
12	397	30.412970816341	"27.4.aE"
13	397	31.023329974573	"27.4.aE"
14	397	31.379207494069	"27.4.aE"
15	397	31.627310325147	"27.4.aE"
1	398	22.443622826663	"27.4.aE"
2	398	23.726501417759	"27.4.aE"
3	398	25.014804072895	"27.4.aE"
4	398	25.956457084057	"27.4.aE"
5	398	26.517306751736	"27.4.aE"
6	398	27.058995121395	"27.4.aE"
7	398	27.767477842527	"27.4.aE"
8	398	28.089284253825	"27.4.aE"
9	398	28.386294060394	"27.4.aE"
10	398	28.881090681971	"27.4.aE"
11	398	29.81203486061	"27.4.aE"
12	398	30.101947305819	"27.4.aE"
13	398	30.46823527456	"27.4.aE"
14	398	30.735644806544	"27.4.aE"
15	398	30.955926150791	"27.4.aE"
1	399	22.300036607726	"27.4.aE"
2	399	23.557978599424	"27.4.aE"
3	399	24.88183370292	"27.4.aE"
4	399	26.174493983466	"27.4.aE"
5	399	26.535463512836	"27.4.aE"
6	399	27.058368822352	"27.4.aE"
7	399	27.492690516237	"27.4.aE"
8	399	27.909075097803	"27.4.aE"
9	399	28.715062812749	"27.4.aE"
10	399	29.351978256489	"27.4.aE"
11	399	29.66265527232	"27.4.aE"
12	399	29.530236338969	"27.4.aE"
13	399	30.839209632843	"27.4.aE"
14	399	31.200056427572	"27.4.aE"
15	399	31.320846931398	"27.4.aE"
1	400	22.938767157272	"27.4.aE"
2	400	24.075377136953	"27.4.aE"
3	400	25.382154439341	"27.4.aE"
4	400	26.483913505162	"27.4.aE"
5	400	26.901040651824	"27.4.aE"
6	400	27.336387988896	"27.4.aE"
7	400	27.95842285666	"27.4.aE"
8	400	28.476242920272	"27.4.aE"
9	400	29.168067013404	"27.4.aE"
10	400	29.642629678415	"27.4.aE"
11	400	30.114031738277	"27.4.aE"
12	400	30.410499114609	"27.4.aE"
13	400	31.321020030369	"27.4.aE"
14	400	31.624042705756	"27.4.aE"
15	400	31.826666382844	"27.4.aE"
1	1	24.487023853705	"27.4.aW"
2	1	25.761556095436	"27.4.aW"
3	1	26.709807239277	"27.4.aW"
4	1	27.332443911182	"27.4.aW"
5	1	28.00114886368	"27.4.aW"
6	1	28.490017139949	"27.4.aW"
7	1	28.891393978227	"27.4.aW"
8	1	29.293043358543	"27.4.aW"
9	1	29.688311120722	"27.4.aW"
10	1	30.083128804025	"27.4.aW"
11	1	30.363384999037	"27.4.aW"
12	1	30.618171622451	"27.4.aW"
13	1	30.890545794942	"27.4.aW"
14	1	0	"27.4.aW"
15	1	31.387363030189	"27.4.aW"
1	2	24.127312357497	"27.4.aW"
2	2	25.416550558135	"27.4.aW"
3	2	26.466692044193	"27.4.aW"
4	2	27.249251730029	"27.4.aW"
5	2	27.946541254018	"27.4.aW"
6	2	28.328842209255	"27.4.aW"
7	2	28.95152872243	"27.4.aW"
8	2	29.501103438407	"27.4.aW"
9	2	29.89385977572	"27.4.aW"
10	2	30.194636944689	"27.4.aW"
11	2	30.638871096113	"27.4.aW"
12	2	30.91118802278	"27.4.aW"
13	2	0	"27.4.aW"
14	2	0	"27.4.aW"
15	2	31.760941445413	"27.4.aW"
1	3	24.740517656979	"27.4.aW"
2	3	26.085560027752	"27.4.aW"
3	3	26.85589797733	"27.4.aW"
4	3	27.512579469088	"27.4.aW"
5	3	28.16999775743	"27.4.aW"
6	3	28.742848824508	"27.4.aW"
7	3	29.159535884857	"27.4.aW"
8	3	29.484433185031	"27.4.aW"
9	3	29.885480161048	"27.4.aW"
10	3	30.36487189947	"27.4.aW"
11	3	30.493911187667	"27.4.aW"
12	3	30.927495925698	"27.4.aW"
13	3	0	"27.4.aW"
14	3	0	"27.4.aW"
15	3	31.601645177323	"27.4.aW"
1	4	25.035419842467	"27.4.aW"
2	4	26.318282572387	"27.4.aW"
3	4	27.075988027492	"27.4.aW"
4	4	27.630448366492	"27.4.aW"
5	4	28.136437532755	"27.4.aW"
6	4	28.876764813333	"27.4.aW"
7	4	29.334092549146	"27.4.aW"
8	4	29.339239848701	"27.4.aW"
9	4	29.723150586976	"27.4.aW"
10	4	30.232302079872	"27.4.aW"
11	4	30.318285951757	"27.4.aW"
12	4	30.850100863988	"27.4.aW"
13	4	0	"27.4.aW"
14	4	31.104526080136	"27.4.aW"
15	4	31.370235429726	"27.4.aW"
1	5	24.486102215585	"27.4.aW"
2	5	25.813994049626	"27.4.aW"
3	5	26.541735645005	"27.4.aW"
4	5	26.997405493566	"27.4.aW"
5	5	27.859676457074	"27.4.aW"
6	5	28.441229852186	"27.4.aW"
7	5	28.466371786889	"27.4.aW"
8	5	28.785471397639	"27.4.aW"
9	5	29.214108645414	"27.4.aW"
10	5	29.956826800603	"27.4.aW"
11	5	29.8202865346	"27.4.aW"
12	5	30.204376484236	"27.4.aW"
13	5	30.400461688524	"27.4.aW"
14	5	30.663988085233	"27.4.aW"
15	5	30.912194966315	"27.4.aW"
1	6	24.588040719858	"27.4.aW"
2	6	25.577836718189	"27.4.aW"
3	6	26.585436393347	"27.4.aW"
4	6	27.099057630287	"27.4.aW"
5	6	27.727961012175	"27.4.aW"
6	6	28.276759044977	"27.4.aW"
7	6	28.737869889734	"27.4.aW"
8	6	28.95720413016	"27.4.aW"
9	6	29.408188130024	"27.4.aW"
10	6	29.734327454729	"27.4.aW"
11	6	29.940550023457	"27.4.aW"
12	6	30.244058150149	"27.4.aW"
13	6	0	"27.4.aW"
14	6	30.781285525637	"27.4.aW"
15	6	31.028223617858	"27.4.aW"
1	7	24.847372699922	"27.4.aW"
2	7	26.157430346227	"27.4.aW"
3	7	27.093710503756	"27.4.aW"
4	7	27.513810925208	"27.4.aW"
5	7	28.209510154878	"27.4.aW"
6	7	28.7837661183	"27.4.aW"
7	7	29.161898384658	"27.4.aW"
8	7	29.498656140094	"27.4.aW"
9	7	29.868569597672	"27.4.aW"
10	7	30.240860360013	"27.4.aW"
11	7	30.487676067037	"27.4.aW"
12	7	30.8296596754	"27.4.aW"
13	7	31.058318288257	"27.4.aW"
14	7	31.31643927928	"27.4.aW"
15	7	31.569579038537	"27.4.aW"
1	8	24.686914596474	"27.4.aW"
2	8	25.930575906466	"27.4.aW"
3	8	26.951975219482	"27.4.aW"
4	8	27.517046159559	"27.4.aW"
5	8	28.131250059595	"27.4.aW"
6	8	28.759629711512	"27.4.aW"
7	8	29.178055350939	"27.4.aW"
8	8	29.518396181661	"27.4.aW"
9	8	29.933990681891	"27.4.aW"
10	8	30.356284540208	"27.4.aW"
11	8	30.53507701744	"27.4.aW"
12	8	30.833020273866	"27.4.aW"
13	8	31.12291223364	"27.4.aW"
14	8	31.388910816446	"27.4.aW"
15	8	31.640906136123	"27.4.aW"
1	9	24.368118509908	"27.4.aW"
2	9	25.414441971722	"27.4.aW"
3	9	25.909065130407	"27.4.aW"
4	9	26.528348948588	"27.4.aW"
5	9	27.002151539791	"27.4.aW"
6	9	27.803443422973	"27.4.aW"
7	9	27.891199520213	"27.4.aW"
8	9	28.070879750779	"27.4.aW"
9	9	28.397794467463	"27.4.aW"
10	9	29.181550132566	"27.4.aW"
11	9	28.91966941799	"27.4.aW"
12	9	29.183151337175	"27.4.aW"
13	9	29.433325662995	"27.4.aW"
14	9	29.668114437853	"27.4.aW"
15	9	29.89013966571	"27.4.aW"
1	10	24.738066472284	"27.4.aW"
2	10	25.840289565334	"27.4.aW"
3	10	26.817037859366	"27.4.aW"
4	10	27.48185266518	"27.4.aW"
5	10	28.162562988696	"27.4.aW"
6	10	28.571366294172	"27.4.aW"
7	10	29.095002901564	"27.4.aW"
8	10	29.455119789164	"27.4.aW"
9	10	29.881045659496	"27.4.aW"
10	10	30.363801153226	"27.4.aW"
11	10	30.498852086953	"27.4.aW"
12	10	30.808297393373	"27.4.aW"
13	10	31.098440054008	"27.4.aW"
14	10	31.365272161296	"27.4.aW"
15	10	31.629983815164	"27.4.aW"
1	11	25.060964505327	"27.4.aW"
2	11	26.268677723835	"27.4.aW"
3	11	27.267621918502	"27.4.aW"
4	11	28.071331169975	"27.4.aW"
5	11	28.667399130293	"27.4.aW"
6	11	29.208884177701	"27.4.aW"
7	11	29.734165235521	"27.4.aW"
8	11	30.177174158384	"27.4.aW"
9	11	30.536421953359	"27.4.aW"
10	11	30.839513799821	"27.4.aW"
11	11	31.251977560587	"27.4.aW"
12	11	31.558243291993	"27.4.aW"
13	11	31.837017343529	"27.4.aW"
14	11	32.098303551716	"27.4.aW"
15	11	32.338768005685	"27.4.aW"
1	12	23.866047024639	"27.4.aW"
2	12	25.089220587115	"27.4.aW"
3	12	25.976894312948	"27.4.aW"
4	12	26.68912337187	"27.4.aW"
5	12	27.269624391311	"27.4.aW"
6	12	27.845824378252	"27.4.aW"
7	12	28.265214178355	"27.4.aW"
8	12	28.650977652193	"27.4.aW"
9	12	29.013518582988	"27.4.aW"
10	12	29.365981780802	"27.4.aW"
11	12	29.651867551161	"27.4.aW"
12	12	29.947530440231	"27.4.aW"
13	12	30.220811187604	"27.4.aW"
14	12	30.47549008983	"27.4.aW"
15	12	30.722680715937	"27.4.aW"
1	13	25.203347375944	"27.4.aW"
2	13	26.585548933446	"27.4.aW"
3	13	27.362848452429	"27.4.aW"
4	13	27.965230259646	"27.4.aW"
5	13	28.495932727215	"27.4.aW"
6	13	29.161843766685	"27.4.aW"
7	13	29.475214977272	"27.4.aW"
8	13	29.881280872179	"27.4.aW"
9	13	30.252588114073	"27.4.aW"
10	13	30.685060969638	"27.4.aW"
11	13	30.858210166582	"27.4.aW"
12	13	31.153973429726	"27.4.aW"
13	13	0	"27.4.aW"
14	13	0	"27.4.aW"
15	13	31.930322107422	"27.4.aW"
1	14	24.15362709108	"27.4.aW"
2	14	25.426447212626	"27.4.aW"
3	14	26.374208760125	"27.4.aW"
4	14	27.282297755372	"27.4.aW"
5	14	27.822982207067	"27.4.aW"
6	14	28.33483552336	"27.4.aW"
7	14	28.980695571317	"27.4.aW"
8	14	29.468935516206	"27.4.aW"
9	14	29.820199581867	"27.4.aW"
10	14	30.129685612645	"27.4.aW"
11	14	30.575237739457	"27.4.aW"
12	14	30.863408877587	"27.4.aW"
13	14	31.150729578938	"27.4.aW"
14	14	31.410676275865	"27.4.aW"
15	14	31.438046673216	"27.4.aW"
1	15	24.812136026095	"27.4.aW"
2	15	26.423828906496	"27.4.aW"
3	15	26.875335689418	"27.4.aW"
4	15	27.211879652256	"27.4.aW"
5	15	27.688671966904	"27.4.aW"
6	15	28.176070459036	"27.4.aW"
7	15	28.783300056915	"27.4.aW"
8	15	28.795421222244	"27.4.aW"
9	15	29.273142754148	"27.4.aW"
10	15	29.856420683867	"27.4.aW"
11	15	29.731475726714	"27.4.aW"
12	15	29.959534849318	"27.4.aW"
13	15	30.225577609508	"27.4.aW"
14	15	30.474942246439	"27.4.aW"
15	15	30.713248685707	"27.4.aW"
1	16	24.985646653244	"27.4.aW"
2	16	26.46720220933	"27.4.aW"
3	16	27.200668710767	"27.4.aW"
4	16	27.260929707491	"27.4.aW"
5	16	28.258517417758	"27.4.aW"
6	16	28.740586417966	"27.4.aW"
7	16	28.877228363843	"27.4.aW"
8	16	29.138235708337	"27.4.aW"
9	16	29.73717007676	"27.4.aW"
10	16	30.317403509402	"27.4.aW"
11	16	30.191981144407	"27.4.aW"
12	16	30.41416936844	"27.4.aW"
13	16	30.704969298314	"27.4.aW"
14	16	30.970704076278	"27.4.aW"
15	16	31.25298232122	"27.4.aW"
1	17	26.233901698741	"27.4.aW"
2	17	27.295046815978	"27.4.aW"
3	17	28.194481630766	"27.4.aW"
4	17	28.757563257443	"27.4.aW"
5	17	29.40973615417	"27.4.aW"
6	17	29.836550686528	"27.4.aW"
7	17	30.410795042073	"27.4.aW"
8	17	30.853117714116	"27.4.aW"
9	17	31.082007558898	"27.4.aW"
10	17	31.527769938756	"27.4.aW"
11	17	31.671580285296	"27.4.aW"
12	17	31.969270889006	"27.4.aW"
13	17	32.254166678262	"27.4.aW"
14	17	32.520462877249	"27.4.aW"
15	17	32.902481062061	"27.4.aW"
1	18	24.148238447252	"27.4.aW"
2	18	25.292089563268	"27.4.aW"
3	18	26.145449986764	"27.4.aW"
4	18	26.81379632832	"27.4.aW"
5	18	27.369938173925	"27.4.aW"
6	18	27.966519745715	"27.4.aW"
7	18	28.350936512143	"27.4.aW"
8	18	28.584532094146	"27.4.aW"
9	18	29.006136014041	"27.4.aW"
10	18	29.343502462767	"27.4.aW"
11	18	29.600945529124	"27.4.aW"
