"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.215	28	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.22	27	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.219	27	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.163	24.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.138	23	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.184	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.2	26	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.159	26	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.128	24	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.167	25.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.196	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.188	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.156	26	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.221	28	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.239	27	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.22	28	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.153	24.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.191	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.185	28	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.179	26	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.204	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.21	28	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.131	23	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.128	23	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.242	29.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.179	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.144	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.212	29	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.158	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.155	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.211	27	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.175	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.138	23	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.153	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.116	24	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.152	24	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.207	27.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.107	23	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.178	26.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.183	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.141	24.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.193	27	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.171	25.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.149	25	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.175	26	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.146	24.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.231	29	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.18	25.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.095	22	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.236	27.5	2	"NA/19/2020/9000/20_10_38410_2"	NA	NA
0.22	29	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.209	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.202	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.217	29	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.216	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.211	29.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.145	26	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.203	28.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.284	29.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.202	27.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.203	26.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.223	27.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.21	28.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.182	26	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.197	27	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.219	27	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.199	28.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.2	27	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.21	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.207	28.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.195	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.222	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.214	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.185	28	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.229	29.5	3	"NA/19/2020/9000/20_11_38411_3"	NA	NA
0.186	27.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.158	25.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.158	26	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.154	25	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.127	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.143	25	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.143	25	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.156	27	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.099	21	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.154	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.135	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.138	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.143	23.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.215	27	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.148	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.146	24.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.153	23.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.136	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.153	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.117	23	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.147	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.141	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.121	22	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.152	24.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.098	21.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.118	22.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.102	22	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.147	25	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.175	25.5	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.147	24	4	"NA/19/2020/9000/20_12_38412_2"	NA	NA
0.091	22	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.104	22	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.138	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.117	23	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.096	22	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.168	27	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.152	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.136	26	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.102	22.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.131	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.159	26	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.195	26.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.123	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.158	26	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.111	22.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.129	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.136	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.102	23	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.104	22.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.143	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.122	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.114	23	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.195	27.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.087	21.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.119	24	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.165	26.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.118	23.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.136	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.156	26	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.125	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.142	27	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.115	24	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.132	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.108	23	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.104	23	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.115	23.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.118	24	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.149	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.136	25	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.153	26.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.144	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.153	25.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.091	22	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.13	24.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.174	27.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.164	26.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.111	23.5	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.112	24	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.171	27	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.127	24	5	"NA/19/2020/9000/20_13_38413_1"	NA	NA
0.233	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.231	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.22	28.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.204	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.205	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.2	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.236	29	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.158	25.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.199	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.17	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.239	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.251	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.182	24.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.187	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.217	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.224	28.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.201	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.179	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.224	29	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.228	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.206	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.192	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.191	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.188	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.192	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.238	29	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.201	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.212	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.226	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.223	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.209	28.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.213	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.176	25.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.214	28.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.17	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.189	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.2	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.224	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.204	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.212	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.178	26	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.198	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.252	29.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.216	29	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.22	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.185	26.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.195	27	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.202	27.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.198	28	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.216	28.5	6	"NA/19/2020/9000/20_14_38414_1"	NA	NA
0.237	28	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.235	27.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.27	29	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.153	24.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.347	31.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.139	25	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.199	26.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.183	25.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.287	30	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.195	27	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.196	28	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.301	30	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.293	30.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.155	26	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.269	28	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.158	25	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.212	27	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.266	29	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.143	24.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.231	28.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.234	28	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.171	25.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.316	30.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.177	25.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.267	29	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.24	29.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.177	25.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.321	30.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.24	29	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.244	28.5	7	"NA/19/2020/9000/20_15_38415_2"	NA	NA
0.095	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.144	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.093	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.088	20	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.109	22	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.138	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.079	19	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.117	22.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.124	22	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.129	24	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.126	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.089	20	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.08	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.073	19.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.094	21	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.176	25.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.14	24	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.088	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.099	21	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.127	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.133	24	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.11	21.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.098	21.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.154	24	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.106	21.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.107	22	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.073	19.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.097	22	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.14	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.091	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.083	20	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.149	25.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.149	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.093	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.111	22	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.138	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.124	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.087	19.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.146	23.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.107	21.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.098	21	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.161	24	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.092	20.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.083	20	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.093	21	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.126	23	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.154	24.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.128	22.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.213	28	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.143	23.5	8	"NA/19/2020/9000/20_16_38416_2"	NA	NA
0.108	22	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.08	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.155	25	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.082	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.082	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.111	22	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.124	23	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.155	24.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.091	20.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.096	21	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.092	21	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.126	22.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.149	24	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.07	19.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.123	22.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.091	20.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.157	24.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.099	21	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.098	21	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.105	21.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.086	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.144	24	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.09	20.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.144	24	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.177	25.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.097	22	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.077	19.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.169	26.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.069	19	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.136	24	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.082	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.073	19	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.181	26.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.113	22	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.132	23	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.116	22	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.078	19.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.117	23	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.091	20.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.104	21.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.079	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.109	21.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.077	19.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.1	20.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.088	20	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.072	19	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.07	19	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.151	25	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.115	22.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.139	23.5	9	"NA/19/2020/9000/20_17_38417_1"	NA	NA
0.072	19	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.085	20	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.133	22.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.121	22.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.146	24.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.146	24	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.099	21.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.153	25	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.128	23.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.093	21.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.303	29.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.101	21.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.134	24	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.095	21.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.08	20.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.086	20	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.116	22.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.093	21	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.1	22	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.131	24	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.119	23	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.094	22	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.117	23	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.081	21	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.099	21.5	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.089	22	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.112	23	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.128	24	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.071	20	1	"NA/19/2020/9000/20_1_38401_1"	NA	NA
0.222	27	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.18	26.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.143	27.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.247	28	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.221	27.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.225	27.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.207	27	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.157	25	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.239	27	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.167	25.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.181	26	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.22	27	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.179	25.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
0.107	23.5	11	"NA/19/2020/9000/20_28_38428_1"	NA	NA
