"age"	"part.year"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
6	0.811475409836066	28	14	1	NA	NA
5	0.811475409836066	27	14	1	NA	NA
4	0.811475409836066	27	14	1	NA	NA
3	0.811475409836066	25	14	1	NA	NA
4	0.811475409836066	26.5	14	1	NA	NA
7	0.811475409836066	28	14	1	NA	NA
4	0.811475409836066	26.5	14	1	NA	NA
1	0.811475409836066	20.5	14	1	NA	NA
4	0.811475409836066	26	14	1	NA	NA
2	0.811475409836066	25.5	14	1	NA	NA
7	0.811475409836066	27.5	14	1	NA	NA
6	0.811475409836066	27	14	1	NA	NA
7	0.811475409836066	28	14	1	NA	NA
5	0.811475409836066	26.5	14	1	NA	NA
2	0.811475409836066	25.5	14	1	NA	NA
7	0.401639344262295	27	13	1	NA	NA
7	0.401639344262295	28	13	1	NA	NA
6	0.401639344262295	26.5	13	1	NA	NA
3	0.401639344262295	26.5	13	1	NA	NA
2	0.401639344262295	25	13	1	NA	NA
6	0.401639344262295	27.5	13	1	NA	NA
3	0.401639344262295	27	13	1	NA	NA
9	0.401639344262295	29.5	13	1	NA	NA
2	0.401639344262295	25	13	1	NA	NA
4	0.401639344262295	25.5	13	1	NA	NA
8	0.401639344262295	28	13	1	NA	NA
7	0.401639344262295	29	13	1	NA	NA
7	0.401639344262295	29	13	1	NA	NA
7	0.401639344262295	26.5	13	1	NA	NA
4	0.401639344262295	26	13	1	NA	NA
4	0.401639344262295	26	13	1	NA	NA
7	0.401639344262295	26	13	1	NA	NA
7	0.401639344262295	26.5	13	1	NA	NA
3	0.401639344262295	23.5	13	1	NA	NA
5	0.401639344262295	25	13	1	NA	NA
7	0.401639344262295	25.5	13	1	NA	NA
3	0.401639344262295	25	13	1	NA	NA
7	0.401639344262295	25	13	1	NA	NA
6	0.401639344262295	26.5	13	1	NA	NA
7	0.401639344262295	28	13	1	NA	NA
3	0.401639344262295	25.5	13	1	NA	NA
7	0.401639344262295	28	13	1	NA	NA
7	0.401639344262295	27	13	1	NA	NA
7	0.401639344262295	27.5	13	1	NA	NA
4	0.401639344262295	24	13	1	NA	NA
7	0.401639344262295	27.5	13	1	NA	NA
4	0.401639344262295	24	13	1	NA	NA
6	0.401639344262295	27	13	1	NA	NA
6	0.401639344262295	26	13	1	NA	NA
4	0.401639344262295	25.5	13	1	NA	NA
6	0.401639344262295	27	13	1	NA	NA
2	0.401639344262295	25.5	13	1	NA	NA
2	0.401639344262295	23	13	1	NA	NA
3	0.401639344262295	25	13	1	NA	NA
