"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.164	26.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.128	23	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.193	29	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.125	23	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.157	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.129	24.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.132	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.13	24.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.131	25	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.17	27.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.157	25.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.174	27.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.167	26.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.164	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.129	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.125	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.182	28	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.167	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.132	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.111	23.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.16	26	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.143	25	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.154	25.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.114	23	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.153	26.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.191	28	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.144	26	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.173	26	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.135	25	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.12	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.164	26.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.154	26	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.139	24.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.149	25.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.147	25	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.107	23	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.145	26	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.114	23.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.154	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.154	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.132	24	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.148	26.5	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.171	27	42	"NA/19/2023/10024/20_51_38451_1"	NA	NA
0.189	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.213	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.177	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.235	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.162	25.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.223	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.221	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.197	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.199	29.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.166	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.166	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.243	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.274	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.198	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.181	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.18	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.156	25	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.201	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.176	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.218	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.253	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.226	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.209	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.171	25	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.196	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.176	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.186	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.191	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.18	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.202	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.157	25	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.209	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.167	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.223	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.18	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.27	31	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.198	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.195	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.227	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.221	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.151	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.178	26	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.218	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.206	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.195	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.21	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.179	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.184	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.181	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.186	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.188	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.167	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.154	25	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.187	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.203	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.159	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.212	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.142	25.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.143	25	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.149	25.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.177	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.157	25.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.185	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.215	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.223	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.192	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.207	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.193	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.183	27	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.181	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.209	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.195	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.242	29	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.13	24	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.192	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.177	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.2	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.22	28.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.214	29.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.172	27.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.181	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.162	26.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.217	28	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.216	29.5	43	"NA/19/2023/10024/20_52_38452_1"	NA	NA
0.161	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.199	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.152	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.184	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.167	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.17	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.224	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.183	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.16	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.246	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.178	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.162	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.201	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.183	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.182	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.217	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.177	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.163	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.226	29.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.171	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.203	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.145	25	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.203	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.21	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.165	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.189	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.161	25	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.18	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.182	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.204	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.218	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.221	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.185	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.204	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.221	30	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.19	28.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.179	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.225	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.151	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.187	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.173	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.208	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.149	25	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.17	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.164	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.177	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.17	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.163	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.163	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.191	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.248	29.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.203	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.165	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.184	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.166	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.172	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.179	27.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.154	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.165	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.164	26	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.204	29.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.168	27	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.197	29	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.136	25	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.166	26.5	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.19	28	44	"NA/19/2023/10024/20_53_38453_1"	NA	NA
0.14	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.126	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.108	23	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.144	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.131	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.158	27	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.151	27	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.115	23	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.114	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.126	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.135	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.127	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.155	26.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.135	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.165	26.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.148	26	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.129	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.119	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.117	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.158	26.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.129	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.164	27	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.132	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.143	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.121	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.13	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.145	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.112	23.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.126	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.138	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.141	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.121	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.132	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.162	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.154	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.165	26.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.091	21.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.123	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.144	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.123	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.159	26	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.146	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.138	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.135	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.115	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.157	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.133	25.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.123	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.113	23	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.145	26.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.136	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.114	24.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.157	26	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.197	27.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.13	24	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.131	23.5	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.141	25	45	"NA/19/2023/10024/20_54_38454_1"	NA	NA
0.232	28.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.216	28	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.238	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.223	28.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.193	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.199	26.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	30.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.203	28	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.25	30	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.221	28	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.207	27	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.241	28	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.261	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.192	27	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.28	32	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.211	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.22	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.234	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.282	32	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.271	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.254	32.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.262	31	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.219	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.225	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.206	28	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.18	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.225	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.23	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.183	26.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	29.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.236	28.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.227	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.247	28.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.243	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.216	27	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.271	31.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.231	29.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.242	29.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.228	29.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.268	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.2	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.208	27.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.258	30.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.264	30.5	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.251	29	46	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.229	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.204	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.181	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.202	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.207	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.193	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.196	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.187	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.225	29.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.155	25	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.188	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.159	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.224	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	28.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.268	30.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.181	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.139	23.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.174	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.205	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.145	25	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.17	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.202	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.238	29.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.195	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	28.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.162	25.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.242	29	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.164	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.241	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.168	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.151	25	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.198	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.144	24	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.177	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.172	25.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.218	29	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.216	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.221	29	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.155	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.167	26.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.179	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.173	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.2	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.183	25.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.187	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.168	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.157	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.253	30.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	26	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.232	29	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	28.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.149	25.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.19	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.217	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	29	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.172	25	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.204	27	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	27.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.2	28	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.15	25.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.157	24.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.195	28.5	47	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.158	25.5	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
0.161	25.5	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
0.133	24	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
0.077	20	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
0.17	26.5	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
0.114	23.5	48	"NA/19/2023/10024/20_57_38457_1"	NA	NA
