"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1574397"	6	"2013"	"H 0388B"	2021	"04.07.2021"	"51"	NA	"28"	"09"	68.8	"NOR"	0	"BØMMELFJORD"	"2003021026"	"LMBX"	"5"	"28 m og over"	2046	NA	2003	NA	6180	2003	"22.12.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574460"	20	"2013"	"R 0001K"	2021	"05.07.2021"	"51"	NA	"08"	"14"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"09.03.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1574454"	13	"2013"	"R 0022B"	2021	"05.07.2021"	"51"	NA	"08"	"14"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1577510"	8	"2013"	"H 0388B"	2021	"22.09.2021"	"51"	NA	"08"	"10"	68.8	"NOR"	0	"BØMMELFJORD"	"2003021026"	"LMBX"	"5"	"28 m og over"	2046	NA	2003	NA	6180	2003	"22.12.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1579216"	8	"2013"	"H 0221B"	2021	"31.10.2021"	"51"	NA	"08"	"13"	49.96	"NOR"	0	"MOSTEIN 1"	"2019111673"	"LGBG"	"5"	"28 m og over"	749	NA	2001	2015	2550	2001	"15.05.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576011"	4	"2013"	"VA0330S"	2021	"24.08.2021"	"51"	NA	"08"	"07"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1575609"	6	"2013"	"R 0022B"	2021	"17.08.2021"	"51"	NA	"08"	"14"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1574847"	12	"2013"	"R 0001K"	2021	"25.07.2021"	"51"	NA	"28"	"09"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"09.03.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1574767"	2	"2013"	"R 0001K"	2021	"17.07.2021"	"51"	NA	"08"	"14"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"09.03.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1572882"	5	"2013"	"R 0022B"	2021	"29.04.2021"	"51"	NA	"08"	"06"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1574762"	3	"2013"	"R 0003K"	2021	"16.07.2021"	"51"	NA	"42"	"14"	61.75	"NOR"	0	"VIKINGBANK"	"2000013274"	"LLAS"	"5"	"28 m og over"	1190	NA	2000	NA	3750	1999	"01.01.2018"	"03.08.2021 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1572894"	4	"2013"	"R 0003K"	2021	"30.04.2021"	"51"	NA	"08"	"06"	61.75	"NOR"	0	"VIKINGBANK"	"2000013274"	"LLAS"	"5"	"28 m og over"	1190	NA	2000	NA	3750	1999	"01.01.2018"	"03.08.2021 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1573544"	2	"2013"	"N 0200B"	2021	"07.06.2021"	"11"	NA	"08"	"13"	69.77	"NOR"	0	"SENIOR"	"2014067313"	"LDHM"	"5"	"28 m og over"	2302	NA	2003	NA	6691	2003	"20.05.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1804	"BODØ"	18	"Nordland"	NA	"NORGE"
"1573432"	2	"2013"	"F 0004H"	2021	"04.06.2021"	"11"	NA	"08"	"53"	44.35	"NOR"	0	"BJARNE NILSEN"	"1995001355"	"LEJN"	"5"	"28 m og over"	719	NA	1992	2006	2600	2005	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5406	"HAMMERFEST"	54	"Troms og Finnmark"	NA	"NORGE"
"1573514"	2	"2013"	"VL0167AV"	2021	"06.06.2021"	"11"	NA	"28"	"51"	63.5	"NOR"	0	"STEINEVIK"	"1989003213"	"LAQD"	"5"	"28 m og over"	1693	NA	1989	NA	4030	1989	"05.02.2020"	"12.04.2022 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1574394"	2	"2013"	"SF0008SU"	2021	"04.07.2021"	"11"	NA	"08"	"13"	27.1	"NOR"	0	"SVEBAS"	"2000013646"	"LJTV"	"4"	"21-27,99 m"	NA	259	2000	2007	870	2000	"28.12.2020"	"29.12.2021 23:59:59"	"01"	"Fiskefartøy"	4636	"SOLUND"	46	"Vestland"	NA	"NORGE"
"1573438"	2	"2013"	"SF0008A"	2021	"04.06.2021"	"11"	NA	"08"	"11"	44.85	"NOR"	0	"SJØGLANS"	"1998006803"	"LIZI"	"5"	"28 m og over"	630	NA	1998	NA	3200	1998	"01.01.2020"	"29.05.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573647"	2	"2013"	"T 0025I"	2021	"11.06.2021"	"11"	NA	"08"	"07"	54.27	"NOR"	0	"FRANTSEN JUNIOR"	"1966009766"	"LJDR"	"5"	"28 m og over"	693	589	1966	1980	2000	1984	"01.01.2020"	"31.07.2022 23:59:59"	"01"	"Fiskefartøy"	5413	"IBESTAD"	54	"Troms og Finnmark"	NA	"NORGE"
"1573657"	2	"2013"	"SF0008SU"	2021	"11.06.2021"	"11"	NA	"08"	"07"	27.1	"NOR"	0	"SVEBAS"	"2000013646"	"LJTV"	"4"	"21-27,99 m"	NA	259	2000	2007	870	2000	"28.12.2020"	"29.12.2021 23:59:59"	"01"	"Fiskefartøy"	4636	"SOLUND"	46	"Vestland"	NA	"NORGE"
"1579579"	1	"2013"	"H 0011S"	2021	"04.11.2021"	"11"	NA	"28"	"01"	11.29	"NOR"	0	"BOGAFISK"	"1995002983"	"LK5354"	"2"	"11-14,99 m"	NA	14	1995	NA	190	1994	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1579578"	1	"2013"	"H 0047S"	2021	"04.11.2021"	"11"	NA	"28"	"01"	7.67	"NOR"	0	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1579576"	1	"2013"	"H 0077S"	2021	"04.11.2021"	"11"	NA	"28"	"01"	6.4	"NOR"	0	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1573488"	2	"2013"	"SF0001V"	2021	"05.06.2021"	"11"	NA	"08"	"55"	56.2	"NOR"	0	"ANDREA L"	"1996007191"	"LHWW"	"5"	"28 m og over"	1200	NA	1996	NA	2665	1995	"13.11.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4602	"KINN"	46	"Vestland"	NA	"NORGE"
"1573667"	2	"2013"	"H 0010AM"	2021	"11.06.2021"	"11"	NA	"08"	"55"	57.5	"NOR"	0	"FONNES"	"2004030226"	"LMWF"	"5"	"28 m og over"	1306	NA	2004	NA	3700	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4632	"AUSTRHEIM"	46	"Vestland"	NA	"NORGE"
"1573638"	2	"2013"	"VL0050G"	2021	"10.06.2021"	"11"	NA	"08"	"07"	34.99	"NOR"	0	"VESTBRIS"	"2009047049"	"LCJG"	"5"	"28 m og over"	499	NA	2009	NA	1775	2009	"15.05.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4635	"GULEN"	46	"Vestland"	NA	"NORGE"
"1573474"	2	"2013"	"F 0184M"	2021	"04.06.2021"	"11"	NA	"08"	"11"	61.75	"NOR"	0	"INGRID MAJALA"	"1999003323"	"LJZO"	"5"	"28 m og over"	1192	NA	1999	NA	3750	1999	"01.01.2020"	"14.11.2021 23:59:59"	"01"	"Fiskefartøy"	5434	"MÅSØY"	54	"Troms og Finnmark"	NA	"NORGE"
"1573631"	2	"2013"	"N 0053BØ"	2021	"10.06.2021"	"11"	NA	"08"	"55"	37.52	"NOR"	0	"SKARHOLMEN"	"2006036365"	"LIKQ"	"5"	"28 m og over"	387	NA	2006	NA	1000	2006	"17.12.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1867	"BØ i Nordland"	18	"Nordland"	NA	"NORGE"
"1574204"	2	"2013"	"VL0167AV"	2021	"27.06.2021"	"11"	NA	"08"	"55"	63.5	"NOR"	0	"STEINEVIK"	"1989003213"	"LAQD"	"5"	"28 m og over"	1693	NA	1989	NA	4030	1989	"05.02.2020"	"12.04.2022 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"3212083"	1	"2013"	"AG0012LS"	2021	"01.09.2021"	"34"	NA	"09"	"30"	12.96	"NOR"	8	"SKOGSØYJENTA"	"2009047169"	"LG4138"	"2"	"11-14,99 m"	NA	NA	2009	NA	829	2008	"14.01.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4205	"LINDESNES"	42	"Agder"	NA	"NORGE"
"10326"	28	"2013"	"M 0110G"	2021	"19.09.2021"	"51"	NA	"08"	"05"	74.8	"NOR"	0	"ATLANTIC STAR"	"2002019141"	"LMBG"	"5"	"28 m og over"	2436	NA	1996	2015	4590	1996	"30.12.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"10248"	24	"2013"	"M 0069G"	2021	"24.08.2021"	"51"	NA	"08"	"09"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"235887"	1	"2013"	"M 0069G"	2021	"24.08.2021"	"51"	NA	"08"	"09"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"1572993"	3	"2013"	"M 0158SM"	2021	"17.05.2021"	"51"	NA	"41"	"74"	53.9	"NOR"	0	"DYRNESVÅG"	"1999004426"	"LJUH"	"5"	"28 m og over"	1038	NA	1999	NA	3300	1999	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1578272"	6	"2013"	"H 0221B"	2021	"10.10.2021"	"51"	NA	"08"	"13"	49.96	"NOR"	0	"MOSTEIN 1"	"2019111673"	"LGBG"	"5"	"28 m og over"	749	NA	2001	2015	2550	2001	"15.05.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574753"	4	"2013"	"H 0002F"	2021	"15.07.2021"	"53"	NA	"08"	"13"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1574808"	4	"2013"	"R 0007K"	2021	"21.07.2021"	"53"	NA	"28"	"52"	60.4	"NOR"	0	"VEA"	"2004026585"	"LMMJ"	"5"	"28 m og over"	1475	NA	2003	NA	3900	2003	"01.01.2018"	"17.07.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1572793"	4	"2013"	"H 0140AV"	2021	"12.04.2021"	"53"	NA	"08"	"14"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1575347"	2	"2013"	"H 0175B"	2021	"13.08.2021"	"53"	NA	"28"	"51"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574759"	2	"2013"	"VL0001ØN"	2021	"16.07.2021"	"53"	NA	"28"	"52"	86.1	"NOR"	0	"LIBAS"	"2021116956"	"LFKW"	"5"	"28 m og over"	4552	NA	2021	NA	8046	2021	"10.03.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1579677"	4	"2013"	"M 0095MD"	2021	"11.11.2021"	"53"	NA	"08"	"13"	62.6	"NOR"	0	"HAVSNURP"	"2012059592"	"LCOE"	"5"	"28 m og over"	1401	NA	2012	NA	4021	2012	"01.01.2020"	"23.01.2022 23:59:59"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
"1574594"	2	"2013"	"H 0069S"	2021	"09.07.2021"	"53"	NA	"28"	"52"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1574549"	2	"2013"	"H 0001AV"	2021	"08.07.2021"	"53"	NA	"28"	"52"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1574756"	2	"2013"	"H 0140AV"	2021	"15.07.2021"	"53"	NA	"28"	"52"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1573896"	2	"2013"	"H 0175B"	2021	"18.06.2021"	"53"	NA	"28"	"51"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574548"	7	"2013"	"H 0002F"	2021	"08.07.2021"	"53"	NA	"08"	"13"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1574835"	5	"2013"	"H 0002F"	2021	"24.07.2021"	"53"	NA	"08"	"11"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1579634"	6	"2013"	"H 0030B"	2021	"10.11.2021"	"51"	NA	"08"	"13"	61.86	"NOR"	0	"LØNNINGEN"	"2009048528"	"LKLV"	"5"	"28 m og over"	1169	NA	1998	2001	4670	1998	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572825"	3	"2013"	"H 0175B"	2021	"19.04.2021"	"51"	NA	"41"	"75"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572931"	2	"2013"	"H 0004B"	2021	"06.05.2021"	"51"	NA	"08"	"06"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572956"	3	"2013"	"H 0175B"	2021	"10.05.2021"	"51"	NA	"41"	"75"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572935"	3	"2013"	"T 0055G"	2021	"08.05.2021"	"51"	NA	"08"	"06"	69.99	"NOR"	0	"ODD LUNDBERG"	"2019111113"	"LFUO"	"5"	"28 m og over"	2774	NA	2019	NA	4827	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5414	"GRATANGEN"	54	"Troms og Finnmark"	NA	"NORGE"
"1572966"	3	"2013"	"H 0030B"	2021	"11.05.2021"	"51"	NA	"41"	"75"	61.86	"NOR"	0	"LØNNINGEN"	"2009048528"	"LKLV"	"5"	"28 m og over"	1169	NA	1998	2001	4670	1998	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572847"	6	"2013"	"H 0004B"	2021	"21.04.2021"	"51"	NA	"08"	"06"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572919"	2	"2013"	"M 0158SM"	2021	"03.05.2021"	"51"	NA	"08"	"06"	53.9	"NOR"	0	"DYRNESVÅG"	"1999004426"	"LJUH"	"5"	"28 m og over"	1038	NA	1999	NA	3300	1999	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1572973"	5	"2013"	"VL0001ØN"	2021	"12.05.2021"	"51"	NA	"41"	"75"	86.1	"NOR"	0	"LIBAS"	"2021116956"	"LFKW"	"5"	"28 m og over"	4552	NA	2021	NA	8046	2021	"10.03.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1573032"	3	"2013"	"H 0388B"	2021	"20.05.2021"	"51"	NA	"41"	"74"	68.8	"NOR"	0	"BØMMELFJORD"	"2003021026"	"LMBX"	"5"	"28 m og over"	2046	NA	2003	NA	6180	2003	"22.12.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1573044"	3	"2013"	"H 0365AV"	2021	"21.05.2021"	"51"	NA	"41"	"74"	78.75	"NOR"	0	"GERDA MARIE"	"2019112253"	"LGFQ"	"5"	"28 m og over"	2935	NA	2015	NA	7020	2016	"16.01.2020"	"01.10.2022 01:02:28"	"04"	"Leiefartøy (Erstatningsfartøy)"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1572856"	4	"2013"	"R 0001K"	2021	"24.04.2021"	"51"	NA	"08"	"06"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"09.03.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1573045"	6	"2013"	"R 0022B"	2021	"21.05.2021"	"51"	NA	"41"	"74"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1572895"	5	"2013"	"H 0001AV"	2021	"30.04.2021"	"51"	NA	"08"	"06"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1573848"	6	"2013"	"R 0003K"	2021	"17.06.2021"	"51"	NA	"08"	"01"	61.75	"NOR"	0	"VIKINGBANK"	"2000013274"	"LLAS"	"5"	"28 m og over"	1190	NA	2000	NA	3750	1999	"01.01.2018"	"03.08.2021 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1573828"	9	"2013"	"H 0004B"	2021	"16.06.2021"	"51"	NA	"08"	"14"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1572833"	7	"2013"	"M 0023HØ"	2021	"20.04.2021"	"51"	NA	"08"	"06"	69.95	"NOR"	0	"HERØYFJORD"	"2021117460"	"LGSJ"	"5"	"28 m og over"	2351	NA	2013	NA	4733	2013	"13.04.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1573093"	4	"2013"	"M 0095MD"	2021	"25.05.2021"	"51"	NA	"41"	"74"	62.6	"NOR"	0	"HAVSNURP"	"2012059592"	"LCOE"	"5"	"28 m og over"	1401	NA	2012	NA	4021	2012	"01.01.2020"	"23.01.2022 23:59:59"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
"1574619"	9	"2013"	"H 0221B"	2021	"10.07.2021"	"51"	NA	"08"	"14"	49.96	"NOR"	0	"MOSTEIN 1"	"2019111673"	"LGBG"	"5"	"28 m og over"	749	NA	2001	2015	2550	2001	"15.05.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574641"	5	"2013"	"H 0017BN"	2021	"11.07.2021"	"51"	NA	"08"	"07"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1574840"	9	"2013"	"H 0004B"	2021	"24.07.2021"	"51"	NA	"08"	"14"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578598"	5	"2013"	"H 0004B"	2021	"17.10.2021"	"51"	NA	"08"	"11"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574596"	17	"2013"	"H 0030B"	2021	"09.07.2021"	"51"	NA	"08"	"13"	61.86	"NOR"	0	"LØNNINGEN"	"2009048528"	"LKLV"	"5"	"28 m og over"	1169	NA	1998	2001	4670	1998	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574848"	8	"2013"	"VA0095K"	2021	"25.07.2021"	"51"	NA	"08"	"13"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"14.11.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1574817"	10	"2013"	"M 0101SM"	2021	"22.07.2021"	"51"	NA	"28"	"52"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1197	NA	2004	NA	3700	2003	"22.02.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1575492"	2	"2013"	"VA0095K"	2021	"16.08.2021"	"51"	NA	"08"	"07"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"14.11.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1575089"	6	"2013"	"R 0001K"	2021	"07.08.2021"	"51"	NA	"28"	"09"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"09.03.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
