"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"1568911"	1	"2013"	"H 0059AV"	2020	"14.10.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568703"	1	"2013"	"VL0045AV"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568534"	1	"2013"	"O 0009O"	2020	"09.10.2020"	"34"	NA	"28"	"01"	10.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567619"	1	"2013"	"H 0285AV"	2020	"29.09.2020"	"34"	NA	"28"	"01"	9.8	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566545"	1	"2013"	"H 0028FJ"	2020	"27.08.2020"	"34"	NA	"28"	"01"	11.43	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568694"	1	"2013"	"R 0029B"	2020	"11.10.2020"	"34"	NA	"28"	"01"	12.91	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568914"	1	"2013"	"H 0024ØN"	2020	"14.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568916"	1	"2013"	"VL0006ØN"	2020	"14.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568698"	1	"2013"	"H 0007F"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567633"	1	"2013"	"H 0098O"	2020	"29.09.2020"	"34"	NA	"28"	"41"	10.54	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567830"	1	"2013"	"H 0024ØN"	2020	"01.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567756"	1	"2013"	"VL0006ØN"	2020	"30.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567906"	1	"2013"	"H 0007F"	2020	"02.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566543"	1	"2013"	"H 0024ØN"	2020	"27.08.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568779"	1	"2013"	"H 0007F"	2020	"12.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568506"	1	"2013"	"R 0024HA"	2020	"09.10.2020"	"34"	NA	"28"	"01"	12.21	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568699"	1	"2013"	"H 0098O"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.54	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568706"	1	"2013"	"VL0006ØN"	2020	"11.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566544"	1	"2013"	"H 0007F"	2020	"27.08.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566996"	1	"2013"	"H 0180AV"	2020	"11.09.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567259"	1	"2013"	"H 0383AV"	2020	"19.09.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567055"	1	"2013"	"H 0007F"	2020	"14.09.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567128"	1	"2013"	"H 0024ØN"	2020	"16.09.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567130"	2	"2013"	"H 0007F"	2020	"16.09.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568700"	1	"2013"	"AA0003T"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568704"	1	"2013"	"H 0385AV"	2020	"11.10.2020"	"34"	NA	"28"	"01"	6.94	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568401"	1	"2013"	"H 0076AV"	2020	"07.10.2020"	"34"	NA	"28"	"01"	10.55	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568285"	1	"2013"	"VA0011F"	2020	"06.10.2020"	"34"	NA	"28"	"04"	12.13	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568398"	1	"2013"	"H 0007F"	2020	"07.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568180"	1	"2013"	"H 0076AV"	2020	"05.10.2020"	"34"	NA	"28"	"01"	10.55	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568411"	1	"2013"	"H 0043KM"	2020	"07.10.2020"	"34"	NA	"28"	"01"	12.13	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568181"	1	"2013"	"H 0007F"	2020	"05.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568185"	1	"2013"	"O 0009O"	2020	"05.10.2020"	"34"	NA	"28"	"01"	10.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568474"	1	"2013"	"H 0083O"	2020	"08.10.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567484"	1	"2013"	"H 0007F"	2020	"26.09.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567905"	1	"2013"	"H 0383AV"	2020	"02.10.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567252"	1	"2013"	"H 0024ØN"	2020	"19.09.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568475"	1	"2013"	"VL0006ØN"	2020	"08.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568508"	1	"2013"	"H 0180AV"	2020	"09.10.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568399"	1	"2013"	"O 0009O"	2020	"07.10.2020"	"34"	NA	"28"	"01"	10.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567536"	1	"2013"	"VL0006ØN"	2020	"28.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567253"	1	"2013"	"VL0006ØN"	2020	"19.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567312"	1	"2013"	"SF0139A"	2020	"21.09.2020"	"34"	NA	"28"	"01"	10.64	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567136"	1	"2013"	"H 0180AV"	2020	"16.09.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567140"	2	"2013"	"H 0059AV"	2020	"16.09.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567153"	1	"2013"	"SF0139A"	2020	"16.09.2020"	"34"	NA	"28"	"01"	10.64	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568458"	1	"2013"	"VA0134M"	2020	"08.10.2020"	"34"	NA	"28"	"03"	12.52	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568404"	1	"2013"	"R 0182K"	2020	"07.10.2020"	"34"	NA	"28"	"03"	10.56	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568695"	1	"2013"	"VA0001M"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567450"	1	"2013"	"VL0006ØN"	2020	"24.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568912"	1	"2013"	"H 0285AV"	2020	"14.10.2020"	"34"	NA	"28"	"01"	9.8	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568403"	1	"2013"	"H 0024ØN"	2020	"07.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568780"	1	"2013"	"O 0009O"	2020	"12.10.2020"	"34"	NA	"28"	"01"	10.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568400"	1	"2013"	"VL0006ØN"	2020	"07.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568182"	1	"2013"	"H 0180AV"	2020	"05.10.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567607"	1	"2013"	"SF0041F"	2020	"29.09.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567612"	1	"2013"	"H 0059AV"	2020	"29.09.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567140"	1	"2013"	"H 0059AV"	2020	"16.09.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568913"	1	"2013"	"H 0180AV"	2020	"14.10.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568392"	1	"2013"	"H 0059AV"	2020	"07.10.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568402"	1	"2013"	"VL0045AV"	2020	"07.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568410"	1	"2013"	"H 0383AV"	2020	"07.10.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568409"	1	"2013"	"VL0017BN"	2020	"07.10.2020"	"34"	NA	"28"	"04"	12.99	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568456"	1	"2013"	"R 0045K"	2020	"08.10.2020"	"34"	NA	"28"	"02"	10.99	"NOR"	8	"82802"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567610"	1	"2013"	"H 0083O"	2020	"29.09.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568010"	1	"2013"	"H 0007F"	2020	"03.10.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567483"	1	"2013"	"H 0059AV"	2020	"26.09.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567485"	1	"2013"	"H 0180AV"	2020	"26.09.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566546"	1	"2013"	"H 0180AV"	2020	"27.08.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566718"	1	"2013"	"VL0006ØN"	2020	"01.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567318"	1	"2013"	"VL0006ØN"	2020	"21.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567147"	1	"2013"	"H 0076AV"	2020	"16.09.2020"	"34"	NA	"28"	"01"	10.55	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568915"	1	"2013"	"H 0028FJ"	2020	"14.10.2020"	"34"	NA	"28"	"01"	11.43	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568495"	1	"2013"	"VA0050S"	2020	"09.10.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568507"	1	"2013"	"H 0383AV"	2020	"09.10.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568515"	1	"2013"	"H 0076AV"	2020	"09.10.2020"	"34"	NA	"28"	"01"	10.55	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567611"	1	"2013"	"H 0024ØN"	2020	"29.09.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567448"	1	"2013"	"H 0383AV"	2020	"24.09.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568011"	1	"2013"	"H 0180AV"	2020	"03.10.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567189"	1	"2013"	"H 0180AV"	2020	"17.09.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568281"	1	"2013"	"R 0029B"	2020	"06.10.2020"	"34"	NA	"07"	"33"	12.91	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1568499"	1	"2013"	"H 0028FJ"	2020	"09.10.2020"	"34"	NA	"28"	"01"	11.43	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568178"	1	"2013"	"H 0024ØN"	2020	"05.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567598"	1	"2013"	"H 0007F"	2020	"29.09.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567613"	1	"2013"	"H 0076AV"	2020	"29.09.2020"	"34"	NA	"28"	"01"	10.55	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566944"	1	"2013"	"H 0383AV"	2020	"08.09.2020"	"34"	NA	"28"	"01"	6.3	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
