"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1567852"	1	"2013"	"R 0055K"	2020	"01.10.2020"	"34"	NA	"07"	"33"	14.85	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2500	2450	2450
"1567643"	2	"2013"	"M 0059HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	60	59	59
"1567645"	1	"2013"	"M 0074HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"14"	"Oppsamlingsfartøy"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8389	8221	8221
"1567892"	1	"2013"	"M 0074HØ"	2020	"02.10.2020"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8384	8216	8216
"1567846"	1	"2013"	"M 0059HØ"	2020	"01.10.2020"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1100	1078	1078
"1567853"	2	"2013"	"M 0020HØ"	2020	"01.10.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	247	242	242
"1566170"	2	"2013"	"M 0144HØ"	2020	"12.08.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	184	180	180
"1566175"	2	"2013"	"M 0156HØ"	2020	"12.08.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	94	92	92
"1566172"	1	"2013"	"M 0025HØ"	2020	"12.08.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1704	1670	1670
"1566261"	2	"2013"	"M 0025HØ"	2020	"17.08.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1000	980	980
"1566171"	2	"2013"	"M 0020HØ"	2020	"12.08.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	126	123	123
"1566436"	1	"2013"	"M 0030HØ"	2020	"24.08.2020"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1248	1223	1223
"1566775"	1	"2013"	"M 0148HØ"	2020	"02.09.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	398	390	390
"1566776"	1	"2013"	"M 0020HØ"	2020	"02.09.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	678	664	664
"1566776"	2	"2013"	"M 0020HØ"	2020	"02.09.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	93	91	91
"1567323"	2	"2013"	"M 0156HØ"	2020	"21.09.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	229	224	224
"1567324"	1	"2013"	"M 0074HØ"	2020	"21.09.2020"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	382	374	374
"1567463"	1	"2013"	"M 0025HØ"	2020	"25.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1805	1769	1769
"1566033"	1	"2013"	"M 0071VN"	2020	"07.08.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	435	426	426
"1568454"	1	"2013"	"M 0156HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	603	591	591
"1568457"	1	"2013"	"M 0214HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3001	2941	2941
"1568450"	1	"2013"	"M 0025HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9402	9214	9214
"1568467"	1	"2013"	"M 0026HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	233	228	228
"1567644"	1	"2013"	"M 0214HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8010	7850	7850
"1567543"	1	"2013"	"M 0026HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	176	172	172
"1567642"	1	"2013"	"M 0025HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10117	9915	9915
"1567653"	2	"2013"	"M 0020HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	176	172	172
"1567856"	1	"2013"	"M 0148HØ"	2020	"01.10.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2901	2843	2843
"1567860"	2	"2013"	"M 0071VN"	2020	"01.10.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	61	60	60
"1567647"	1	"2013"	"M 0026HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1379	1351	1351
"1567720"	1	"2013"	"M 0001SA"	2020	"30.09.2020"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4729	4634	4634
"1566091"	1	"2013"	"M 0214HØ"	2020	"10.08.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1556	1525	1525
"1566263"	1	"2013"	"M 0015HØ"	2020	"17.08.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2026	1985	1985
"1566335"	2	"2013"	"M 0001SA"	2020	"19.08.2020"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	707	693	693
"1567150"	2	"2013"	"M 0214HØ"	2020	"16.09.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	168	165	165
"1567151"	2	"2013"	"M 0001SA"	2020	"16.09.2020"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	148	145	145
"1567463"	2	"2013"	"M 0025HØ"	2020	"25.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	192	188	188
"1567458"	1	"2013"	"M 0001SA"	2020	"25.09.2020"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1164	1141	1141
"1567460"	2	"2013"	"M 0076HØ"	2020	"25.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	101	99	99
"1567461"	2	"2013"	"M 0098HØ"	2020	"25.09.2020"	"34"	NA	"07"	"33"	9.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	77	75	75
"1566032"	1	"2013"	"M 0214HØ"	2020	"07.08.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1423	1395	1395
"1568449"	1	"2013"	"M 0002HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1648	1615	1615
"1568463"	1	"2013"	"M 0020HØ"	2020	"08.10.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5209	5105	5105
"1567729"	2	"2013"	"M 0148HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	356	349	349
"1567738"	2	"2013"	"M 0076HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	62	61	61
"1567739"	2	"2013"	"M 0025HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	76	74	74
"1567566"	2	"2013"	"M 0059HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28	27	27
"1568229"	1	"2013"	"M 0020HØ"	2020	"06.10.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2900	2842	2842
"1567729"	1	"2013"	"M 0148HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3449	3380	3380
"1567630"	2	"2013"	"M 0156HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	40	39	39
"1567638"	1	"2013"	"M 0076HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4178	4094	4094
"1567638"	2	"2013"	"M 0076HØ"	2020	"29.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	26	25	25
"1565933"	1	"2013"	"M 0214HØ"	2020	"03.08.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1740	1705	1705
"1566343"	1	"2013"	"M 0038HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	10.04	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	716	702	702
"1566340"	1	"2013"	"M 0148HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	661	648	648
"1566340"	2	"2013"	"M 0148HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	283	277	277
"1566333"	2	"2013"	"M 0020HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	396	388	388
"1566334"	2	"2013"	"M 0156HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	183	179	179
"1566774"	2	"2013"	"M 0039G"	2020	"02.09.2020"	"34"	NA	"07"	"31"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	45	44	44
"1566773"	2	"2013"	"M 0025HØ"	2020	"02.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	200	196	196
"1566774"	1	"2013"	"M 0039G"	2020	"02.09.2020"	"34"	NA	"07"	"31"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	846	829	829
"1567152"	2	"2013"	"M 0025HØ"	2020	"16.09.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	122	120	120
"1567566"	1	"2013"	"M 0059HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	920	902	902
"1567568"	2	"2013"	"M 0076HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	80	78	78
"1568367"	1	"2013"	"M 0118HØ"	2020	"07.10.2020"	"34"	NA	"07"	"33"	12.23	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8600	8428	8428
"1567745"	1	"2013"	"M 0144HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1497	1467	1467
"1567568"	1	"2013"	"M 0076HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	10.25	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2547	2496	2496
"1567569"	2	"2013"	"M 0214HØ"	2020	"28.09.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	219	215	215
"1568231"	1	"2013"	"M 0041HØ"	2020	"06.10.2020"	"34"	NA	"07"	"33"	7.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	329	322	322
"1568236"	1	"2013"	"M 0015HØ"	2020	"06.10.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4570	4479	4479
"1568238"	1	"2013"	"M 0002HØ"	2020	"06.10.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6866	6729	6729
"1567742"	1	"2013"	"M 0041HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	7.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1200	1176	1176
"1567841"	1	"2013"	"M 0026HØ"	2020	"01.10.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1769	1734	1734
"1566092"	1	"2013"	"M 0026HØ"	2020	"10.08.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	340	333	333
"1566092"	2	"2013"	"M 0026HØ"	2020	"10.08.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	79	77	77
"1566098"	1	"2013"	"M 0001SA"	2020	"10.08.2020"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2448	2399	2399
"1565984"	1	"2013"	"M 0071VN"	2020	"05.08.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1290	1264	1264
"1565933"	2	"2013"	"M 0214HØ"	2020	"03.08.2020"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	509	499	499
"1566339"	2	"2013"	"M 0088HØ"	2020	"19.08.2020"	"34"	NA	"07"	"33"	10.42	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	14	14	14
"1567323"	1	"2013"	"M 0156HØ"	2020	"21.09.2020"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	238	233	233
"1567324"	2	"2013"	"M 0074HØ"	2020	"21.09.2020"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	85	83	83
"1567325"	1	"2013"	"M 0088HØ"	2020	"21.09.2020"	"34"	NA	"07"	"33"	10.42	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	271	266	266
"1567155"	1	"2013"	"M 0088HØ"	2020	"16.09.2020"	"34"	NA	"07"	"33"	10.42	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	47	46	46
"1568962"	1	"2013"	"M 0149HØ"	2020	"15.10.2020"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	688	674	674
"1568962"	2	"2013"	"M 0149HØ"	2020	"15.10.2020"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	124	122	122
"1568964"	1	"2013"	"M 0092HØ"	2020	"15.10.2020"	"34"	NA	"07"	"33"	7.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	354	347	347
"1568241"	1	"2013"	"M 0025HØ"	2020	"06.10.2020"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2503	2453	2453
"1567755"	1	"2013"	"M 0026HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1251	1226	1226
"1567760"	1	"2013"	"M 0074HØ"	2020	"30.09.2020"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7766	7611	7611
"1568027"	1	"2013"	"M 0002AK"	2020	"04.10.2020"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4467	4378	4378
