"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1568904"	1	"2013"	"M 0070HØ"	2020	"14.10.2020"	"11"	NA	"42"	"32"	69.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2020"	"19.10.2020 14:48:16.220"
"1568642"	1	"2013"	"M 0625H"	2020	"10.10.2020"	"11"	NA	"42"	"32"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.10.2020"	"15.10.2020 11:34:15.528"
"1568642"	2	"2013"	"M 0625H"	2020	"10.10.2020"	"11"	NA	"42"	"32"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.10.2020"	"15.10.2020 11:34:15.528"
"1569829"	3	"2013"	"H 0034AV"	2020	"04.11.2020"	"11"	NA	"42"	"42"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2020"	"09.11.2020 09:04:02.739"
"1569898"	2	"2013"	"H 0034AV"	2020	"07.11.2020"	"11"	NA	"42"	"53"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.11.2020"	"12.11.2020 09:28:06.014"
"1569265"	2	"2013"	"H 0077AV"	2020	"20.10.2020"	"11"	NA	"42"	"23"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.10.2020"	"23.10.2020 15:36:08.303"
"1568757"	3	"2013"	"N 0100B"	2020	"12.10.2020"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"16.10.2020 08:44:15.495"
"1568726"	3	"2013"	"M 0150HØ"	2020	"11.10.2020"	"11"	NA	"42"	"32"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.10.2020"	"15.10.2020 11:36:19.637"
"1568757"	2	"2013"	"N 0100B"	2020	"12.10.2020"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"16.10.2020 08:44:15.495"
"1569513"	1	"2013"	"H 0074AV"	2020	"27.10.2020"	"11"	NA	"42"	"22"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"28.10.2020"	"02.11.2020 13:56:22.468"
"1569513"	2	"2013"	"H 0074AV"	2020	"27.10.2020"	"11"	NA	"42"	"22"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"28.10.2020"	"02.11.2020 13:56:22.468"
"1569646"	1	"2013"	"N 0200B"	2020	"30.10.2020"	"11"	NA	"42"	"22"	69.77	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.11.2020"	"03.11.2020 15:20:27.046"
"1569117"	3	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:21.707"
"1569040"	1	"2013"	"N 0007SO"	2020	"16.10.2020"	"11"	NA	"42"	"22"	30.45	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:02.539"
"1569074"	1	"2013"	"H 0001O"	2020	"16.10.2020"	"11"	NA	"42"	"22"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2020"	"23.10.2020 10:00:02.500"
"1569075"	1	"2013"	"H 0001O"	2020	"16.10.2020"	"11"	NA	"42"	"22"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2020"	"23.10.2020 10:00:05.187"
"1568757"	1	"2013"	"N 0100B"	2020	"12.10.2020"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"16.10.2020 08:44:15.495"
"1568946"	3	"2013"	"M 0125H"	2020	"14.10.2020"	"11"	NA	"42"	"32"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.10.2020"	"19.10.2020 14:48:24.776"
"1569001"	4	"2013"	"H 0077AV"	2020	"15.10.2020"	"11"	NA	"42"	"21"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2020"	"20.10.2020 11:00:34.880"
"1569266"	2	"2013"	"H 0077AV"	2020	"20.10.2020"	"11"	NA	"42"	"23"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"22.10.2020"	"23.10.2020 15:36:09.427"
"1569116"	2	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:18.899"
"1569041"	1	"2013"	"N 0007SO"	2020	"16.10.2020"	"11"	NA	"42"	"22"	30.45	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:04.604"
"1569042"	1	"2013"	"N 0007SO"	2020	"16.10.2020"	"11"	NA	"42"	"22"	30.45	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:06.271"
"1569042"	2	"2013"	"N 0007SO"	2020	"16.10.2020"	"11"	NA	"42"	"22"	30.45	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:06.271"
"1569075"	2	"2013"	"H 0001O"	2020	"16.10.2020"	"11"	NA	"42"	"22"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2020"	"23.10.2020 10:00:05.187"
"1569897"	2	"2013"	"H 0034AV"	2020	"07.11.2020"	"11"	NA	"42"	"53"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.11.2020"	"12.11.2020 09:28:02.478"
"1569289"	1	"2013"	"H 0004AV"	2020	"21.10.2020"	"11"	NA	"42"	"23"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.10.2020"	"23.10.2020 15:36:14.018"
"1569116"	3	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:18.899"
"1569117"	2	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:21.707"
"1569266"	1	"2013"	"H 0077AV"	2020	"20.10.2020"	"11"	NA	"42"	"23"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"22.10.2020"	"23.10.2020 15:36:09.427"
"1569289"	2	"2013"	"H 0004AV"	2020	"21.10.2020"	"11"	NA	"42"	"23"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.10.2020"	"23.10.2020 15:36:14.018"
"1568807"	1	"2013"	"T 0042T"	2020	"12.10.2020"	"11"	NA	"42"	"32"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"19.10.2020 15:14:19.668"
"1568807"	3	"2013"	"T 0042T"	2020	"12.10.2020"	"11"	NA	"42"	"32"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"19.10.2020 15:14:19.668"
"1569898"	1	"2013"	"H 0034AV"	2020	"07.11.2020"	"11"	NA	"42"	"53"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.11.2020"	"12.11.2020 09:28:06.014"
"1569001"	2	"2013"	"H 0077AV"	2020	"15.10.2020"	"11"	NA	"42"	"21"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2020"	"20.10.2020 11:00:34.880"
"1569344"	1	"2013"	"N 0200B"	2020	"22.10.2020"	"11"	NA	"42"	"33"	69.77	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.10.2020"	"29.10.2020 14:00:12.558"
"1569344"	2	"2013"	"N 0200B"	2020	"22.10.2020"	"11"	NA	"42"	"33"	69.77	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.10.2020"	"29.10.2020 14:00:12.558"
"1569344"	3	"2013"	"N 0200B"	2020	"22.10.2020"	"11"	NA	"42"	"33"	69.77	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.10.2020"	"29.10.2020 14:00:12.558"
"1569646"	2	"2013"	"N 0200B"	2020	"30.10.2020"	"11"	NA	"42"	"22"	69.77	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.11.2020"	"03.11.2020 15:20:27.046"
"1569513"	3	"2013"	"H 0074AV"	2020	"27.10.2020"	"11"	NA	"42"	"22"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"28.10.2020"	"02.11.2020 13:56:22.468"
"1569476"	1	"2013"	"H 0099AV"	2020	"26.10.2020"	"11"	NA	"42"	"13"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.10.2020"	"29.10.2020 15:26:16.221"
"1569610"	1	"2013"	"M 0625H"	2020	"28.10.2020"	"11"	NA	"42"	"52"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.10.2020"	"03.11.2020 13:24:47.013"
"1569611"	3	"2013"	"M 0625H"	2020	"28.10.2020"	"11"	NA	"42"	"52"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.10.2020"	"03.11.2020 13:26:02.478"
"1569595"	1	"2013"	"H 0074AV"	2020	"27.10.2020"	"11"	NA	"42"	"22"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"28.10.2020"	"02.11.2020 13:56:43.250"
"1569136"	3	"2013"	"N 0051ME"	2020	"17.10.2020"	"11"	NA	"42"	"33"	34.07	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"19.10.2020"	"22.10.2020 11:26:02.377"
"1569265"	3	"2013"	"H 0077AV"	2020	"20.10.2020"	"11"	NA	"42"	"23"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.10.2020"	"23.10.2020 15:36:08.303"
"1569266"	3	"2013"	"H 0077AV"	2020	"20.10.2020"	"11"	NA	"42"	"23"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"22.10.2020"	"23.10.2020 15:36:09.427"
"1569897"	3	"2013"	"H 0034AV"	2020	"07.11.2020"	"11"	NA	"42"	"53"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.11.2020"	"12.11.2020 09:28:02.478"
"1569989"	1	"2013"	"H 0034AV"	2020	"10.11.2020"	"11"	NA	"42"	"54"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.11.2020"	"13.11.2020 13:08:51.111"
"1568617"	1	"2013"	"T 0023T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	38.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.10.2020"	"14.10.2020 13:50:17.473"
"1568623"	3	"2013"	"T 0111T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	37.9	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2020"	"14.10.2020 13:50:23.911"
"1568222"	1	"2013"	"M 0003HØ"	2020	"05.10.2020"	"11"	NA	"42"	"13"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"12.10.2020 13:40:23.939"
"1568311"	2	"2013"	"M 0200A"	2020	"06.10.2020"	"11"	NA	"42"	"12"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"13.10.2020 09:16:32.211"
"1567625"	1	"2013"	"H 0120AV"	2020	"29.09.2020"	"11"	NA	"42"	"22"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2020"	"01.10.2020 12:26:19.354"
"1567866"	1	"2013"	"H 0380AV"	2020	"01.10.2020"	"11"	NA	"42"	"12"	70.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.10.2020"	"06.10.2020 12:16:29.172"
"1567958"	2	"2013"	"H 0120AV"	2020	"02.10.2020"	"11"	NA	"42"	"12"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"04.10.2020"	"06.10.2020 14:42:05.708"
"1568252"	2	"2013"	"N 0118L"	2020	"06.10.2020"	"11"	NA	"07"	"33"	35.49	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"07.10.2020"	"12.10.2020 13:04:06.419"
"1568946"	2	"2013"	"M 0125H"	2020	"14.10.2020"	"11"	NA	"42"	"32"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.10.2020"	"19.10.2020 14:48:24.776"
"1568252"	1	"2013"	"N 0118L"	2020	"06.10.2020"	"11"	NA	"07"	"33"	35.49	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"07.10.2020"	"12.10.2020 13:04:06.419"
"1568552"	1	"2013"	"VL0167AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	63.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.10.2020"	"14.10.2020 13:48:28.107"
"1568552"	2	"2013"	"VL0167AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	63.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.10.2020"	"14.10.2020 13:48:28.107"
"1568807"	4	"2013"	"T 0042T"	2020	"12.10.2020"	"11"	NA	"42"	"32"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.10.2020"	"19.10.2020 15:14:19.668"
"1569001"	1	"2013"	"H 0077AV"	2020	"15.10.2020"	"11"	NA	"42"	"21"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2020"	"20.10.2020 11:00:34.880"
"1568211"	1	"2013"	"H 0087AV"	2020	"05.10.2020"	"11"	NA	"42"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.10.2020"	"12.10.2020 13:40:10.634"
"1568726"	1	"2013"	"M 0150HØ"	2020	"11.10.2020"	"11"	NA	"42"	"32"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.10.2020"	"15.10.2020 11:36:19.637"
"1568726"	4	"2013"	"M 0150HØ"	2020	"11.10.2020"	"11"	NA	"42"	"32"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.10.2020"	"15.10.2020 11:36:19.637"
"1569136"	2	"2013"	"N 0051ME"	2020	"17.10.2020"	"11"	NA	"42"	"33"	34.07	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"19.10.2020"	"22.10.2020 11:26:02.377"
"1568480"	2	"2013"	"H 0120AV"	2020	"08.10.2020"	"11"	NA	"42"	"22"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:09.972"
"1569136"	1	"2013"	"N 0051ME"	2020	"17.10.2020"	"11"	NA	"42"	"33"	34.07	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"19.10.2020"	"22.10.2020 11:26:02.377"
"1568211"	2	"2013"	"H 0087AV"	2020	"05.10.2020"	"11"	NA	"42"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.10.2020"	"12.10.2020 13:40:10.634"
"1568480"	3	"2013"	"H 0120AV"	2020	"08.10.2020"	"11"	NA	"42"	"22"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:09.972"
"1568099"	1	"2013"	"M 0125H"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:06.365"
"1568099"	2	"2013"	"M 0125H"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:06.365"
"1568222"	3	"2013"	"M 0003HØ"	2020	"05.10.2020"	"11"	NA	"42"	"13"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"12.10.2020 13:40:23.939"
"1568135"	1	"2013"	"M 0001HØ"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:18.910"
"1568559"	1	"2013"	"VL0182AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:48.119"
"1569116"	1	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:18.899"
"1568222"	2	"2013"	"M 0003HØ"	2020	"05.10.2020"	"11"	NA	"42"	"13"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"12.10.2020 13:40:23.939"
"1568314"	3	"2013"	"M 0158SM"	2020	"06.10.2020"	"11"	NA	"42"	"12"	53.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"13.10.2020 09:18:25.173"
"1568074"	1	"2013"	"M 0625H"	2020	"03.10.2020"	"11"	NA	"42"	"13"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.10.2020"	"06.10.2020 15:42:08.769"
"1568135"	2	"2013"	"M 0001HØ"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:18.910"
"1568135"	3	"2013"	"M 0001HØ"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:18.910"
"1567894"	1	"2013"	"H 0026AV"	2020	"01.10.2020"	"11"	NA	"42"	"12"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.10.2020"	"06.10.2020 12:16:53.157"
"1569117"	1	"2013"	"N 0001B"	2020	"17.10.2020"	"11"	NA	"42"	"23"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2020"	"23.10.2020 11:06:21.707"
"1568559"	3	"2013"	"VL0182AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:48.119"
"1568617"	3	"2013"	"T 0023T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	38.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.10.2020"	"14.10.2020 13:50:17.473"
"1568074"	2	"2013"	"M 0625H"	2020	"03.10.2020"	"11"	NA	"42"	"13"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.10.2020"	"06.10.2020 15:42:08.769"
"1567965"	3	"2013"	"M 0300A"	2020	"02.10.2020"	"11"	NA	"42"	"12"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"04.10.2020"	"06.10.2020 12:54:06"
"1567965"	1	"2013"	"M 0300A"	2020	"02.10.2020"	"11"	NA	"42"	"12"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"04.10.2020"	"06.10.2020 12:54:06"
"1568617"	2	"2013"	"T 0023T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	38.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.10.2020"	"14.10.2020 13:50:17.473"
"1568623"	1	"2013"	"T 0111T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	37.9	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2020"	"14.10.2020 13:50:23.911"
"1567894"	2	"2013"	"H 0026AV"	2020	"01.10.2020"	"11"	NA	"42"	"12"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.10.2020"	"06.10.2020 12:16:53.157"
"1567958"	3	"2013"	"H 0120AV"	2020	"02.10.2020"	"11"	NA	"42"	"12"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"04.10.2020"	"06.10.2020 14:42:05.708"
"1569074"	2	"2013"	"H 0001O"	2020	"16.10.2020"	"11"	NA	"42"	"22"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2020"	"23.10.2020 10:00:02.500"
"1568480"	1	"2013"	"H 0120AV"	2020	"08.10.2020"	"11"	NA	"42"	"22"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:09.972"
"1568314"	1	"2013"	"M 0158SM"	2020	"06.10.2020"	"11"	NA	"42"	"12"	53.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"13.10.2020 09:18:25.173"
"1568314"	2	"2013"	"M 0158SM"	2020	"06.10.2020"	"11"	NA	"42"	"12"	53.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"13.10.2020 09:18:25.173"
"1567958"	1	"2013"	"H 0120AV"	2020	"02.10.2020"	"11"	NA	"42"	"12"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"04.10.2020"	"06.10.2020 14:42:05.708"
"1568623"	2	"2013"	"T 0111T"	2020	"10.10.2020"	"11"	NA	"28"	"03"	37.9	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2020"	"14.10.2020 13:50:23.911"
"1567773"	1	"2013"	"M 0065HØ"	2020	"30.09.2020"	"11"	NA	"42"	"22"	74	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2020"	"05.10.2020 08:42:34.638"
"1567773"	2	"2013"	"M 0065HØ"	2020	"30.09.2020"	"11"	NA	"42"	"22"	74	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2020"	"05.10.2020 08:42:34.638"
"1568099"	3	"2013"	"M 0125H"	2020	"04.10.2020"	"11"	NA	"42"	"13"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2020"	"07.10.2020 11:18:06.365"
"1567625"	2	"2013"	"H 0120AV"	2020	"29.09.2020"	"11"	NA	"42"	"22"	68.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2020"	"01.10.2020 12:26:19.354"
"1567866"	2	"2013"	"H 0380AV"	2020	"01.10.2020"	"11"	NA	"42"	"12"	70.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.10.2020"	"06.10.2020 12:16:29.172"
"1568311"	1	"2013"	"M 0200A"	2020	"06.10.2020"	"11"	NA	"42"	"12"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.10.2020"	"13.10.2020 09:16:32.211"
"1569001"	3	"2013"	"H 0077AV"	2020	"15.10.2020"	"11"	NA	"42"	"21"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2020"	"20.10.2020 11:00:34.880"
"1568211"	3	"2013"	"H 0087AV"	2020	"05.10.2020"	"11"	NA	"42"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.10.2020"	"12.10.2020 13:40:10.634"
"1568559"	2	"2013"	"VL0182AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"13.10.2020 09:56:48.119"
"1563139"	3	"2013"	"LK62"	2020	"29.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	5	"31.01.2020"	"05.02.2020 08:42:01.879"
"1563054"	1	"2013"	"S349"	2020	"23.01.2020"	"53"	NA	"42"	"61"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"26.01.2020"	"28.01.2020 10:32:28.612"
"1563015"	2	"2013"	"LK62"	2020	"21.01.2020"	"53"	NA	"42"	"72"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"23.01.2020"	"28.01.2020 09:46:31.073"
"1563081"	2	"2013"	"FR229"	2020	"27.01.2020"	"53"	NA	"43"	"83"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	4	"28.01.2020"	"31.01.2020 09:14:33.583"
"1563179"	1	"2013"	"LK62"	2020	"29.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"31.01.2020"	"04.02.2020 14:25:59.958"
"1562959"	1	"2013"	"SO715"	2020	"19.01.2020"	"53"	NA	"42"	"71"	NA	"IRL"	0	NA	0	"Sluttseddeldokument"	3	"21.01.2020"	"24.01.2020 09:52:44.834"
"1563015"	1	"2013"	"LK62"	2020	"21.01.2020"	"53"	NA	"42"	"72"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"23.01.2020"	"28.01.2020 09:46:31.073"
"1563107"	3	"2013"	"S349"	2020	"28.01.2020"	"53"	NA	"42"	"61"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"30.01.2020"	"31.01.2020 09:26:08.873"
"1569601"	1	"2013"	"FR229"	2020	"28.10.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"30.10.2020"	"03.11.2020 13:24:42.944"
"1569601"	2	"2013"	"FR229"	2020	"28.10.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"30.10.2020"	"03.11.2020 13:24:42.944"
"1569851"	1	"2013"	"LK193"	2020	"05.11.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2020"	"10.11.2020 09:36:21.007"
"1563211"	1	"2013"	"S349"	2020	"01.02.2020"	"53"	NA	"43"	"64"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"03.02.2020"	"05.02.2020 10:28:07.474"
"1563018"	1	"2013"	"LK193"	2020	"23.01.2020"	"53"	NA	"42"	"83"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	5	"25.01.2020"	"28.01.2020 10:32:10.268"
"1563018"	4	"2013"	"LK193"	2020	"23.01.2020"	"53"	NA	"42"	"83"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	5	"25.01.2020"	"28.01.2020 10:32:10.268"
"1563081"	1	"2013"	"FR229"	2020	"27.01.2020"	"53"	NA	"43"	"83"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	4	"28.01.2020"	"31.01.2020 09:14:33.583"
"1562962"	2	"2013"	"S349"	2020	"19.01.2020"	"53"	NA	"42"	"72"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"21.01.2020"	"24.01.2020 09:52:45.977"
"1569635"	1	"2013"	"LK297"	2020	"29.10.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2020"	"03.11.2020 15:10:26.440"
"1563179"	2	"2013"	"LK62"	2020	"29.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"31.01.2020"	"04.02.2020 14:25:59.958"
"1563275"	1	"2013"	"FR229"	2020	"05.02.2020"	"53"	NA	"43"	"54"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	4	"07.02.2020"	"10.02.2020 11:28:27.307"
"1569817"	3	"2013"	"LK62"	2020	"04.11.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"05.11.2020"	"09.11.2020 08:42:02.505"
"1563139"	2	"2013"	"LK62"	2020	"29.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	5	"31.01.2020"	"05.02.2020 08:42:01.879"
"1563107"	1	"2013"	"S349"	2020	"28.01.2020"	"53"	NA	"42"	"61"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"30.01.2020"	"31.01.2020 09:26:08.873"
