"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1578457"	1	"2013"	"M 0200A"	2021	"14.10.2021"	"53"	NA	"07"	"14"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2021"	"19.10.2021 08:04:10.069"
"1578525"	1	"2013"	"M 0070HØ"	2021	"16.10.2021"	"53"	NA	"07"	"15"	69.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.10.2021"	"19.10.2021 10:54:17.331"
"1578457"	3	"2013"	"M 0200A"	2021	"14.10.2021"	"53"	NA	"07"	"14"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2021"	"19.10.2021 08:04:10.069"
"1578589"	1	"2013"	"GG505"	2021	"17.10.2021"	"53"	NA	"07"	"15"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2021"	"19.10.2021 10:54:40.792"
"1579314"	1	"2013"	"LK62"	2021	"02.11.2021"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"03.11.2021"	"08.11.2021 07:22:30.880"
"1579314"	3	"2013"	"LK62"	2021	"02.11.2021"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"03.11.2021"	"08.11.2021 07:22:30.880"
"1578589"	2	"2013"	"GG505"	2021	"17.10.2021"	"53"	NA	"07"	"15"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2021"	"19.10.2021 10:54:40.792"
"1578523"	1	"2013"	"VL0009AV"	2021	"16.10.2021"	"53"	NA	"07"	"18"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.10.2021"	"21.10.2021 15:18:02.557"
"1578624"	3	"2013"	"VL0182AV"	2021	"18.10.2021"	"53"	NA	"07"	"17"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 12:50:13.565"
"1578307"	2	"2013"	"M 0022HØ"	2021	"11.10.2021"	"53"	NA	"30"	"09"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.10.2021"	"14.10.2021 07:54:23.653"
"1578307"	1	"2013"	"M 0022HØ"	2021	"11.10.2021"	"53"	NA	"30"	"09"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.10.2021"	"14.10.2021 07:54:23.653"
"1578308"	2	"2013"	"M 0022HØ"	2021	"11.10.2021"	"53"	NA	"30"	"09"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.10.2021"	"14.10.2021 07:54:25.927"
"1578720"	2	"2013"	"GG505"	2021	"19.10.2021"	"53"	NA	"07"	"15"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 09:44:01.312"
"1578502"	3	"2013"	"M 0400A"	2021	"15.10.2021"	"53"	NA	"07"	"13"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2021"	"19.10.2021 10:52:07.308"
"1579387"	3	"2013"	"NT0500V"	2021	"05.11.2021"	"53"	NA	"07"	"14"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2021"	"08.11.2021 13:18:17.766"
"1578523"	2	"2013"	"VL0009AV"	2021	"16.10.2021"	"53"	NA	"07"	"18"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.10.2021"	"21.10.2021 15:18:02.557"
"1579331"	1	"2013"	"LK193"	2021	"03.11.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"05.11.2021"	"08.11.2021 14:04:06.030"
"1578784"	2	"2013"	"H 0099AV"	2021	"20.10.2021"	"53"	NA	"07"	"15"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.10.2021"	"22.10.2021 07:52:26.005"
"1578624"	1	"2013"	"VL0182AV"	2021	"18.10.2021"	"53"	NA	"07"	"17"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 12:50:13.565"
"1578568"	1	"2013"	"M 0400A"	2021	"17.10.2021"	"53"	NA	"07"	"15"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2021"	"19.10.2021 08:14:14.725"
"1578568"	4	"2013"	"M 0400A"	2021	"17.10.2021"	"53"	NA	"07"	"15"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2021"	"19.10.2021 08:14:14.725"
"1578430"	2	"2013"	"H 0021F"	2021	"14.10.2021"	"53"	NA	"07"	"15"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2021"	"21.10.2021 13:20:14.258"
"1578430"	1	"2013"	"H 0021F"	2021	"14.10.2021"	"53"	NA	"07"	"15"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.10.2021"	"21.10.2021 13:20:14.258"
"227961"	5	"2013"	"AG0087LS"	2021	"01.10.2021"	"20"	NA	"07"	"06"	32.55	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"02.10.2021 08:42:00"	"28.10.2021 10:04:43.415"
"229112"	8	"2013"	"VA0081LS"	2021	"01.11.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"02.11.2021 10:05:00"	"03.11.2021 09:40:48.120"
"227757"	11	"2013"	"AG0087LS"	2021	"27.09.2021"	"20"	NA	"07"	"06"	32.55	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"28.09.2021 09:02:00"	"22.11.2021 18:40:56.478"
"229029"	8	"2013"	"VA0081LS"	2021	"29.10.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"30.10.2021 10:29:00"	"01.11.2021 09:42:42.815"
"222377"	7	"2013"	"AG0001LS"	2021	"25.05.2021"	"20"	NA	"07"	"06"	35.3	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"26.05.2021 08:29:00"	"22.11.2021 14:30:33.868"
"229310"	8	"2013"	"VA0081LS"	2021	"05.11.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"06.11.2021 11:14:00"	"10.11.2021 13:38:39.742"
"228350"	6	"2013"	"VA0081LS"	2021	"12.10.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"13.10.2021 08:58:00"	"14.10.2021 11:34:40.567"
"229608"	5	"2013"	"VA0081LS"	2021	"17.11.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	5	"17.11.2021 11:19:00"	"06.12.2021 10:44:40.238"
"228568"	5	"2013"	"VA0081LS"	2021	"18.10.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"19.10.2021 08:57:00"	"20.10.2021 14:16:40.742"
"225824"	9	"2013"	"VA0081LS"	2021	"16.08.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"17.08.2021 11:41:00"	"22.11.2021 17:54:55.615"
"228684"	7	"2013"	"VA0081LS"	2021	"20.10.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"21.10.2021 09:54:00"	"22.10.2021 13:06:41.595"
"222829"	6	"2013"	"AG0001LS"	2021	"05.06.2021"	"61"	NA	"07"	"06"	35.3	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"06.06.2021 09:54:00"	"22.11.2021 14:57:59.462"
"222957"	7	"2013"	"AG0001LS"	2021	"08.06.2021"	"61"	NA	"07"	"06"	35.3	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"09.06.2021 12:45:00"	"22.11.2021 15:00:34.668"
"225689"	8	"2013"	"VA0081LS"	2021	"13.08.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"14.08.2021 09:35:00"	"22.11.2021 17:53:09.696"
"228201"	8	"2013"	"AG0087LS"	2021	"08.10.2021"	"20"	NA	"07"	"06"	32.55	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"09.10.2021 08:56:00"	"11.10.2021 09:20:49.401"
"228863"	2	"2013"	"VA0081LS"	2021	"27.10.2021"	"20"	NA	"07"	"06"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"27.10.2021 11:11:00"	"28.10.2021 12:48:51.998"
"1576248"	1	"2013"	"M 0200A"	2021	"28.08.2021"	"11"	NA	"30"	"09"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2021"	"30.08.2021 11:14:19.437"
"1576476"	3	"2013"	"M 0250HØ"	2021	"01.09.2021"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.09.2021"	"06.09.2021 14:40:24.066"
"1575874"	3	"2013"	"M 0022HØ"	2021	"22.08.2021"	"11"	NA	"30"	"14"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"24.08.2021 13:14:54.358"
"1575874"	4	"2013"	"M 0022HØ"	2021	"22.08.2021"	"11"	NA	"30"	"14"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"24.08.2021 13:14:54.358"
"1575433"	3	"2013"	"M 0200M"	2021	"14.08.2021"	"11"	NA	"30"	"09"	33.95	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"15.08.2021"	"24.08.2021 13:16:01.967"
"1576263"	1	"2013"	"VL0050G"	2021	"28.08.2021"	"11"	NA	"30"	"09"	34.99	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2021"	"30.08.2021 11:14:31.711"
"1576464"	1	"2013"	"M 0200A"	2021	"01.09.2021"	"11"	NA	"30"	"09"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.09.2021"	"03.09.2021 12:04:09.674"
"1576838"	2	"2013"	"M 0056MD"	2021	"09.09.2021"	"11"	NA	"30"	"08"	78.39	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2021"	"17.09.2021 08:46:02.396"
"1576031"	3	"2013"	"M 0400A"	2021	"24.08.2021"	"11"	NA	"30"	"13"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.08.2021"	"27.08.2021 08:16:38.273"
"1576475"	1	"2013"	"M 0250HØ"	2021	"01.09.2021"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.09.2021"	"06.09.2021 14:40:21.951"
"1578800"	1	"2013"	"HG333"	2021	"20.10.2021"	"11"	NA	"42"	"42"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	6	"21.10.2021"	"27.10.2021 08:54:07.359"
"1578800"	3	"2013"	"HG333"	2021	"20.10.2021"	"11"	NA	"42"	"42"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	6	"21.10.2021"	"27.10.2021 08:54:07.359"
"1576118"	2	"2013"	"VN0118B"	2021	"26.08.2021"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"30.08.2021 11:20:54.706"
"1575787"	3	"2013"	"VL0055A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	33.76	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"24.08.2021 11:08:52.650"
"1576083"	1	"2013"	"H 0087AV"	2021	"25.08.2021"	"11"	NA	"30"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 09:28:13.356"
"1576083"	3	"2013"	"H 0087AV"	2021	"25.08.2021"	"11"	NA	"30"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 09:28:13.356"
"1576110"	1	"2013"	"SF0001A"	2021	"26.08.2021"	"11"	NA	"30"	"14"	38.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"30.08.2021 14:28:02.641"
"1575186"	1	"2013"	"VL0009AV"	2021	"09.08.2021"	"11"	NA	"34"	"05"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.08.2021"	"16.08.2021 08:44:06.348"
"1577326"	1	"2013"	"M 0065HØ"	2021	"17.09.2021"	"11"	NA	"30"	"08"	74	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.09.2021"	"20.09.2021 12:21:46.180"
"1578699"	2	"2013"	"N 0244MS"	2021	"19.10.2021"	"11"	NA	"07"	"15"	38.65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 12:50:30.088"
"1575984"	2	"2013"	"M 0003HØ"	2021	"24.08.2021"	"11"	NA	"34"	"05"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.08.2021"	"27.08.2021 08:24:46.786"
"1576031"	1	"2013"	"M 0400A"	2021	"24.08.2021"	"11"	NA	"30"	"13"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.08.2021"	"27.08.2021 08:16:38.273"
"1576408"	1	"2013"	"M 0300A"	2021	"31.08.2021"	"11"	NA	"30"	"04"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.09.2021"	"03.09.2021 08:44:11.286"
"1576408"	2	"2013"	"M 0300A"	2021	"31.08.2021"	"11"	NA	"30"	"04"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.09.2021"	"03.09.2021 08:44:11.286"
"1575275"	3	"2013"	"M 0189A"	2021	"11.08.2021"	"11"	NA	"34"	"05"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.08.2021"	"16.08.2021 09:16:09.455"
"1575275"	4	"2013"	"M 0189A"	2021	"11.08.2021"	"11"	NA	"34"	"05"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.08.2021"	"16.08.2021 09:16:09.455"
"1577137"	3	"2013"	"N 0006V"	2021	"14.09.2021"	"11"	NA	"30"	"08"	46.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"17.09.2021 08:55:23.585"
"1578617"	1	"2013"	"H 0087AV"	2021	"18.10.2021"	"11"	NA	"07"	"15"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 11:15:06.382"
"1577568"	2	"2013"	"N 0307LN"	2021	"25.09.2021"	"11"	NA	"30"	"14"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2021"	"27.09.2021 11:56:37.046"
"1578742"	1	"2013"	"H 0004O"	2021	"19.10.2021"	"11"	NA	"07"	"15"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 12:50:58.049"
"1575985"	1	"2013"	"M 0003HØ"	2021	"24.08.2021"	"11"	NA	"34"	"05"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"25.08.2021"	"31.08.2021 14:38:12.374"
"1575985"	4	"2013"	"M 0003HØ"	2021	"24.08.2021"	"11"	NA	"34"	"05"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"25.08.2021"	"31.08.2021 14:38:12.374"
"1576365"	2	"2013"	"H 0026AV"	2021	"30.08.2021"	"11"	NA	"30"	"04"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.08.2021"	"01.09.2021 10:08:26.951"
"1576292"	2	"2013"	"VL0182AV"	2021	"29.08.2021"	"11"	NA	"30"	"04"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:48:19.742"
"1575186"	3	"2013"	"VL0009AV"	2021	"09.08.2021"	"11"	NA	"34"	"05"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.08.2021"	"16.08.2021 08:44:06.348"
"1577326"	2	"2013"	"M 0065HØ"	2021	"17.09.2021"	"11"	NA	"30"	"08"	74	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.09.2021"	"20.09.2021 12:21:46.180"
"1577567"	1	"2013"	"H 0010AM"	2021	"25.09.2021"	"11"	NA	"30"	"09"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2021"	"27.09.2021 11:56:35.379"
"1577568"	1	"2013"	"N 0307LN"	2021	"25.09.2021"	"11"	NA	"30"	"14"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2021"	"27.09.2021 11:56:37.046"
"1576260"	2	"2013"	"SF0100SU"	2021	"28.08.2021"	"11"	NA	"30"	"09"	38.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2021"	"30.08.2021 11:14:27.868"
"1576592"	2	"2013"	"M 0189A"	2021	"04.09.2021"	"11"	NA	"30"	"09"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.09.2021"	"06.09.2021 15:08:27.972"
"1576464"	2	"2013"	"M 0200A"	2021	"01.09.2021"	"11"	NA	"30"	"09"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.09.2021"	"03.09.2021 12:04:09.674"
"1577215"	2	"2013"	"M 0625H"	2021	"15.09.2021"	"11"	NA	"30"	"14"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2021"	"20.09.2021 08:12:37.173"
"1576838"	1	"2013"	"M 0056MD"	2021	"09.09.2021"	"11"	NA	"30"	"08"	78.39	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2021"	"17.09.2021 08:46:02.396"
"1576082"	1	"2013"	"H 0021F"	2021	"25.08.2021"	"11"	NA	"30"	"13"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 09:28:11.688"
"1576082"	4	"2013"	"H 0021F"	2021	"25.08.2021"	"11"	NA	"30"	"13"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 09:28:11.688"
"1575914"	2	"2013"	"M 0158SM"	2021	"23.08.2021"	"11"	NA	"34"	"05"	53.9	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"24.08.2021"	"25.08.2021 14:04:06.495"
"1576365"	1	"2013"	"H 0026AV"	2021	"30.08.2021"	"11"	NA	"30"	"04"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.08.2021"	"01.09.2021 10:08:26.951"
"1576366"	1	"2013"	"M 0189A"	2021	"30.08.2021"	"11"	NA	"30"	"04"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.08.2021"	"01.09.2021 10:08:28.643"
"1575558"	2	"2013"	"N 0100B"	2021	"16.08.2021"	"11"	NA	"30"	"14"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.08.2021"	"18.08.2021 10:46:19.301"
"1575558"	3	"2013"	"N 0100B"	2021	"16.08.2021"	"11"	NA	"30"	"14"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.08.2021"	"18.08.2021 10:46:19.301"
"1575558"	4	"2013"	"N 0100B"	2021	"16.08.2021"	"11"	NA	"30"	"14"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.08.2021"	"18.08.2021 10:46:19.301"
"1575562"	1	"2013"	"M 0027VD"	2021	"16.08.2021"	"11"	NA	"30"	"14"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.08.2021"	"18.08.2021 10:46:21.606"
"1576838"	3	"2013"	"M 0056MD"	2021	"09.09.2021"	"11"	NA	"30"	"08"	78.39	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2021"	"17.09.2021 08:46:02.396"
"1577137"	1	"2013"	"N 0006V"	2021	"14.09.2021"	"11"	NA	"30"	"08"	46.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"17.09.2021 08:55:23.585"
"1577218"	1	"2013"	"VN0118B"	2021	"15.09.2021"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2021"	"20.09.2021 08:12:32.820"
"1577218"	2	"2013"	"VN0118B"	2021	"15.09.2021"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2021"	"20.09.2021 08:12:32.820"
"1578619"	2	"2013"	"TR0346ND"	2021	"18.10.2021"	"11"	NA	"07"	"15"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 09:42:25.017"
"1576118"	3	"2013"	"VN0118B"	2021	"26.08.2021"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"30.08.2021 11:20:54.706"
"1576400"	2	"2013"	"F 0184M"	2021	"31.08.2021"	"11"	NA	"30"	"04"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.09.2021"	"03.09.2021 08:44:06.624"
"1577241"	1	"2013"	"M 0625H"	2021	"15.09.2021"	"11"	NA	"30"	"14"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:44:18.660"
"1576129"	1	"2013"	"M 0400A"	2021	"26.08.2021"	"11"	NA	"30"	"14"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.08.2021"	"01.09.2021 10:08:05.694"
"1575458"	2	"2013"	"NT0500V"	2021	"15.08.2021"	"11"	NA	"07"	"20"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	9	"16.08.2021"	"02.09.2021 12:58:06.390"
"1575458"	3	"2013"	"NT0500V"	2021	"15.08.2021"	"11"	NA	"07"	"20"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	9	"16.08.2021"	"02.09.2021 12:58:06.390"
"1576476"	2	"2013"	"M 0250HØ"	2021	"01.09.2021"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.09.2021"	"06.09.2021 14:40:24.066"
"222659"	9	"2013"	"AG0001LS"	2021	"02.06.2021"	"61"	NA	"07"	"06"	35.3	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"02.06.2021 09:01:00"	"22.11.2021 14:36:55.105"
"1578800"	5	"2013"	"HG333"	2021	"20.10.2021"	"11"	NA	"42"	"42"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	6	"21.10.2021"	"27.10.2021 08:54:07.359"
"1578617"	2	"2013"	"H 0087AV"	2021	"18.10.2021"	"11"	NA	"07"	"15"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 11:15:06.382"
"1578619"	1	"2013"	"TR0346ND"	2021	"18.10.2021"	"11"	NA	"07"	"15"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2021"	"20.10.2021 09:42:25.017"
"1578792"	1	"2013"	"M 0001HØ"	2021	"20.10.2021"	"11"	NA	"07"	"15"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.10.2021"	"25.10.2021 07:52:20.837"
"1578742"	2	"2013"	"H 0004O"	2021	"19.10.2021"	"11"	NA	"07"	"15"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 12:50:58.049"
"1578699"	1	"2013"	"N 0244MS"	2021	"19.10.2021"	"11"	NA	"07"	"15"	38.65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 12:50:30.088"
"1577904"	1	"2013"	"M 0016HØ"	2021	"03.10.2021"	"11"	NA	"07"	"33"	14.95	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"03.10.2021"	"04.10.2021 13:08:34.462"
"1575186"	2	"2013"	"VL0009AV"	2021	"09.08.2021"	"11"	NA	"34"	"05"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.08.2021"	"16.08.2021 08:44:06.348"
"1575875"	3	"2013"	"H 0026AV"	2021	"22.08.2021"	"11"	NA	"30"	"14"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"24.08.2021 13:14:56.858"
"1577240"	1	"2013"	"H 0077AV"	2021	"16.09.2021"	"11"	NA	"30"	"13"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 12:18:05.477"
"1576262"	1	"2013"	"R 0007K"	2021	"28.08.2021"	"11"	NA	"30"	"09"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2021"	"30.08.2021 11:14:29.750"
"1576592"	1	"2013"	"M 0189A"	2021	"04.09.2021"	"11"	NA	"30"	"09"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.09.2021"	"06.09.2021 15:08:27.972"
"1576464"	3	"2013"	"M 0200A"	2021	"01.09.2021"	"11"	NA	"30"	"09"	67.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.09.2021"	"03.09.2021 12:04:09.674"
"1577563"	2	"2013"	"M 0300A"	2021	"25.09.2021"	"11"	NA	"30"	"14"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2021"	"27.09.2021 11:56:26.424"
"1576475"	3	"2013"	"M 0250HØ"	2021	"01.09.2021"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.09.2021"	"06.09.2021 14:40:21.951"
"1576475"	4	"2013"	"M 0250HØ"	2021	"01.09.2021"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.09.2021"	"06.09.2021 14:40:21.951"
"1577137"	2	"2013"	"N 0006V"	2021	"14.09.2021"	"11"	NA	"30"	"08"	46.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"17.09.2021 08:55:23.585"
"1576204"	1	"2013"	"M 0008AV"	2021	"27.08.2021"	"11"	NA	"30"	"14"	34.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.08.2021"	"30.08.2021 14:30:02.792"
"1576595"	2	"2013"	"N 0003V"	2021	"04.09.2021"	"11"	NA	"30"	"09"	43	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.09.2021"	"06.09.2021 15:08:29.540"
"1575458"	1	"2013"	"NT0500V"	2021	"15.08.2021"	"11"	NA	"07"	"20"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	9	"16.08.2021"	"02.09.2021 12:58:06.390"
"1575458"	4	"2013"	"NT0500V"	2021	"15.08.2021"	"11"	NA	"07"	"20"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	9	"16.08.2021"	"02.09.2021 12:58:06.390"
"1576959"	3	"2013"	"R 0106K"	2021	"11.09.2021"	"11"	NA	"30"	"13"	27.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2021"	"14.09.2021 12:28:15.898"
"1577001"	2	"2013"	"R 0080ES"	2021	"11.09.2021"	"11"	NA	"30"	"14"	58.92	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2021"	"14.09.2021 12:28:20.103"
"1575755"	1	"2013"	"H 0148AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.08.2021"	"24.08.2021 11:08:21.241"
