"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"257964"	10	"2013"	"VA0081LS"	2023	"30.10.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"254325"	6	"2013"	"VA0081LS"	2023	"13.08.2023"	"20"	NA	"28"	"04"	23.95	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202399	99
"254032"	9	"2013"	"VA0081LS"	2023	"08.08.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"254641"	7	"2013"	"VA0081LS"	2023	"18.08.2023"	"20"	NA	"28"	"04"	23.95	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202399	99
"256157"	9	"2013"	"VA0081LS"	2023	"20.09.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"256827"	9	"2013"	"VA0081LS"	2023	"03.10.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"253936"	9	"2013"	"VA0081LS"	2023	"03.08.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"254338"	10	"2013"	"VA0081LS"	2023	"14.08.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"255850"	9	"2013"	"VA0081LS"	2023	"13.09.2023"	"20"	NA	"07"	"06"	23.95	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	99
"258535"	10	"2013"	"AG0087LS"	2023	"13.11.2023"	"20"	NA	"07"	"06"	32.55	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	54
"258327"	11	"2013"	"AG0087LS"	2023	"08.11.2023"	"20"	NA	"07"	"06"	32.55	"NOR"	8	"80706"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	53
"1597779"	2	"2013"	"NT0500V"	2023	"29.10.2023"	"53"	NA	"07"	"15"	68.25	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1596572"	1	"2013"	"NT0500V"	2023	"28.09.2023"	"53"	NA	"30"	"08"	68.25	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597706"	2	"2013"	"H 0001BN"	2023	"27.10.2023"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597778"	2	"2013"	"N 0200B"	2023	"29.10.2023"	"53"	NA	"07"	"14"	69.77	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597706"	1	"2013"	"H 0001BN"	2023	"27.10.2023"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597292"	1	"2013"	"R 0001K"	2023	"16.10.2023"	"53"	NA	"42"	"42"	65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597292"	3	"2013"	"R 0001K"	2023	"16.10.2023"	"53"	NA	"42"	"42"	65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597759"	2	"2013"	"T 0055G"	2023	"29.10.2023"	"53"	NA	"07"	"15"	69.99	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596572"	2	"2013"	"NT0500V"	2023	"28.09.2023"	"53"	NA	"30"	"08"	68.25	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597755"	3	"2013"	"M 0040HØ"	2023	"29.10.2023"	"53"	NA	"07"	"15"	70.3	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597759"	1	"2013"	"T 0055G"	2023	"29.10.2023"	"53"	NA	"07"	"15"	69.99	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596141"	2	"2013"	"N 0119SO"	2023	"15.09.2023"	"11"	NA	"42"	"22"	54.05	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1595968"	1	"2013"	"T 0111T"	2023	"12.09.2023"	"11"	NA	"42"	"22"	37.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597110"	1	"2013"	"N 0346Ø"	2023	"09.10.2023"	"11"	NA	"42"	"42"	38.65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595604"	2	"2013"	"H 0058AV"	2023	"06.09.2023"	"11"	NA	"30"	"14"	71.1	"NOR"	0	"03014"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597110"	3	"2013"	"N 0346Ø"	2023	"09.10.2023"	"11"	NA	"42"	"42"	38.65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595604"	1	"2013"	"H 0058AV"	2023	"06.09.2023"	"11"	NA	"30"	"14"	71.1	"NOR"	0	"03014"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596192"	2	"2013"	"NT0500V"	2023	"16.09.2023"	"11"	NA	"30"	"09"	68.25	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1596192"	1	"2013"	"NT0500V"	2023	"16.09.2023"	"11"	NA	"30"	"09"	68.25	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1596049"	1	"2013"	"T 0079T"	2023	"13.09.2023"	"11"	NA	"42"	"22"	49.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596049"	2	"2013"	"T 0079T"	2023	"13.09.2023"	"11"	NA	"42"	"22"	49.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595038"	1	"2013"	"M 0008AV"	2023	"26.08.2023"	"11"	NA	"30"	"09"	40.85	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595097"	2	"2013"	"M 0189A"	2023	"27.08.2023"	"11"	NA	"30"	"08"	74.8	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595040"	1	"2013"	"SF0012F"	2023	"26.08.2023"	"11"	NA	"30"	"08"	34.79	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1595040"	2	"2013"	"SF0012F"	2023	"26.08.2023"	"11"	NA	"30"	"08"	34.79	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1595097"	1	"2013"	"M 0189A"	2023	"27.08.2023"	"11"	NA	"30"	"08"	74.8	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595095"	2	"2013"	"T 0079T"	2023	"27.08.2023"	"11"	NA	"30"	"08"	49.9	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595913"	1	"2013"	"TR0346ND"	2023	"10.09.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595913"	2	"2013"	"TR0346ND"	2023	"10.09.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596887"	2	"2013"	"H 0099AV"	2023	"04.10.2023"	"11"	NA	"42"	"33"	74.2	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1594838"	1	"2013"	"SF0045A"	2023	"23.08.2023"	"11"	NA	"30"	"08"	32.42	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594838"	2	"2013"	"SF0045A"	2023	"23.08.2023"	"11"	NA	"30"	"08"	32.42	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594934"	1	"2013"	"AG0014K"	2023	"24.08.2023"	"11"	NA	"30"	"09"	44.85	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594934"	2	"2013"	"AG0014K"	2023	"24.08.2023"	"11"	NA	"30"	"09"	44.85	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595599"	1	"2013"	"M 0189A"	2023	"06.09.2023"	"11"	NA	"30"	"14"	74.8	"NOR"	0	"03014"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596197"	1	"2013"	"H 0005ØN"	2023	"16.09.2023"	"11"	NA	"30"	"04"	62.6	"NOR"	0	"03004"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597112"	2	"2013"	"N 0346Ø"	2023	"09.10.2023"	"11"	NA	"42"	"42"	38.65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596376"	2	"2013"	"VL0180AV"	2023	"20.09.2023"	"11"	NA	"07"	"16"	76.25	"NOR"	0	"00716"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596645"	2	"2013"	"VL0063AV"	2023	"30.09.2023"	"11"	NA	"42"	"42"	61.75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595599"	2	"2013"	"M 0189A"	2023	"06.09.2023"	"11"	NA	"30"	"14"	74.8	"NOR"	0	"03014"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595095"	1	"2013"	"T 0079T"	2023	"27.08.2023"	"11"	NA	"30"	"08"	49.9	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596747"	2	"2013"	"TR0346ND"	2023	"01.10.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596770"	1	"2013"	"N 0118LN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	75	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596048"	1	"2013"	"T 0079T"	2023	"13.09.2023"	"11"	NA	"42"	"22"	49.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595038"	2	"2013"	"M 0008AV"	2023	"26.08.2023"	"11"	NA	"30"	"09"	40.85	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595039"	1	"2013"	"TF0100SE"	2023	"26.08.2023"	"11"	NA	"30"	"08"	38.55	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595039"	2	"2013"	"TF0100SE"	2023	"26.08.2023"	"11"	NA	"30"	"08"	38.55	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596996"	2	"2013"	"R 0011K"	2023	"08.10.2023"	"11"	NA	"42"	"42"	65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596996"	3	"2013"	"R 0011K"	2023	"08.10.2023"	"11"	NA	"42"	"42"	65	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596048"	2	"2013"	"T 0079T"	2023	"13.09.2023"	"11"	NA	"42"	"22"	49.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595041"	2	"2013"	"M 0011AV"	2023	"26.08.2023"	"11"	NA	"30"	"08"	33.19	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1595041"	1	"2013"	"M 0011AV"	2023	"26.08.2023"	"11"	NA	"30"	"08"	33.19	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1596747"	1	"2013"	"TR0346ND"	2023	"01.10.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596381"	3	"2013"	"H 0005ØN"	2023	"20.09.2023"	"11"	NA	"30"	"09"	62.6	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1595968"	2	"2013"	"T 0111T"	2023	"12.09.2023"	"11"	NA	"42"	"22"	37.9	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596802"	1	"2013"	"H 0260K"	2023	"02.10.2023"	"11"	NA	"42"	"43"	36.99	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597059"	1	"2013"	"M 0200M"	2023	"08.10.2023"	"11"	NA	"42"	"42"	33.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596962"	3	"2013"	"TR0400V"	2023	"05.10.2023"	"11"	NA	"42"	"33"	45	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597058"	1	"2013"	"M 0200M"	2023	"08.10.2023"	"11"	NA	"42"	"52"	33.95	"NOR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596746"	1	"2013"	"TR0346ND"	2023	"01.10.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596754"	2	"2013"	"M 0158SM"	2023	"01.10.2023"	"11"	NA	"42"	"53"	53.9	"NOR"	0	"04253"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596141"	3	"2013"	"N 0119SO"	2023	"15.09.2023"	"11"	NA	"42"	"22"	54.05	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596802"	2	"2013"	"H 0260K"	2023	"02.10.2023"	"11"	NA	"42"	"43"	36.99	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596197"	2	"2013"	"H 0005ØN"	2023	"16.09.2023"	"11"	NA	"30"	"04"	62.6	"NOR"	0	"03004"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1596375"	2	"2013"	"VL0180AV"	2023	"20.09.2023"	"11"	NA	"07"	"20"	76.25	"NOR"	0	"00720"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596746"	2	"2013"	"TR0346ND"	2023	"01.10.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595913"	3	"2013"	"TR0346ND"	2023	"10.09.2023"	"11"	NA	"42"	"42"	43.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596962"	1	"2013"	"TR0400V"	2023	"05.10.2023"	"11"	NA	"42"	"33"	45	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596375"	1	"2013"	"VL0180AV"	2023	"20.09.2023"	"11"	NA	"07"	"20"	76.25	"NOR"	0	"00720"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596376"	1	"2013"	"VL0180AV"	2023	"20.09.2023"	"11"	NA	"07"	"16"	76.25	"NOR"	0	"00716"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
