"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1596875"	1	"2013"	"SF0002S"	2023	"04.10.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"05.10.2023"	"09.10.2023 11:05:08.208"
"1597276"	2	"2013"	"H 0030B"	2023	"16.10.2023"	"11"	NA	"42"	"52"	61.86	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2023"	"19.10.2023 08:31:07.874"
"1595607"	1	"2013"	"H 0001O"	2023	"06.09.2023"	"11"	NA	"30"	"14"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2023"	"08.09.2023 11:35:11.205"
"1595308"	1	"2013"	"M 0022HØ"	2023	"31.08.2023"	"11"	NA	"30"	"08"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.09.2023"	"08.09.2023 10:37:06.704"
"1595758"	2	"2013"	"SF0028B"	2023	"08.09.2023"	"11"	NA	"30"	"09"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2023"	"12.09.2023 10:59:07.797"
"1595757"	2	"2013"	"H 0001BN"	2023	"08.09.2023"	"11"	NA	"30"	"04"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2023"	"12.09.2023 13:33:21.843"
"1596717"	1	"2013"	"F 0004H"	2023	"01.10.2023"	"11"	NA	"42"	"43"	44.35	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2023"	"03.10.2023 15:13:11.887"
"1596875"	2	"2013"	"SF0002S"	2023	"04.10.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"05.10.2023"	"09.10.2023 11:05:08.208"
"1596547"	1	"2013"	"M 0250HØ"	2023	"27.09.2023"	"11"	NA	"42"	"44"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2023"	"02.10.2023 07:21:19.815"
"1597086"	2	"2013"	"M 0200HØ"	2023	"09.10.2023"	"11"	NA	"42"	"42"	48.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2023"	"12.10.2023 10:41:09.324"
"1597295"	3	"2013"	"H 0140B"	2023	"16.10.2023"	"11"	NA	"42"	"52"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2023"	"23.10.2023 10:15:04.302"
"1597276"	1	"2013"	"H 0030B"	2023	"16.10.2023"	"11"	NA	"42"	"52"	61.86	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2023"	"19.10.2023 08:31:07.874"
"1597082"	1	"2013"	"T 0111T"	2023	"09.10.2023"	"11"	NA	"42"	"42"	37.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2023"	"12.10.2023 10:35:07.776"
"1596649"	2	"2013"	"M 0001HØ"	2023	"30.09.2023"	"11"	NA	"42"	"43"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2023"	"02.10.2023 13:55:42.608"
"1597086"	1	"2013"	"M 0200HØ"	2023	"09.10.2023"	"11"	NA	"42"	"42"	48.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2023"	"12.10.2023 10:41:09.324"
"1597082"	2	"2013"	"T 0111T"	2023	"09.10.2023"	"11"	NA	"42"	"42"	37.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2023"	"12.10.2023 10:35:07.776"
"1595918"	1	"2013"	"SF0002S"	2023	"11.09.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2023"	"14.09.2023 10:55:09.132"
"1596299"	1	"2013"	"SF0002S"	2023	"18.09.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.09.2023"	"21.09.2023 12:27:34.083"
"1597268"	2	"2013"	"M 0200HØ"	2023	"15.10.2023"	"11"	NA	"42"	"52"	48.3	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"17.10.2023"	"20.10.2023 11:41:06.532"
"1596748"	2	"2013"	"SF0246A"	2023	"01.10.2023"	"11"	NA	"42"	"43"	36.34	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.10.2023"	"05.10.2023 10:41:13.416"
"1901122"	2	"2013"	"T 0200LK"	2023	"10.09.2023"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"11.09.2023"	"22.09.2023 09:53:04.043"
"1597294"	1	"2013"	"R 0030K"	2023	"16.10.2023"	"11"	NA	"42"	"52"	67.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2023"	"20.10.2023 13:39:03.728"
"1596943"	3	"2013"	"N 0400V"	2023	"05.10.2023"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2023"	"09.10.2023 13:09:07.119"
"1596407"	1	"2013"	"M 0027VD"	2023	"21.09.2023"	"11"	NA	"30"	"09"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2023"	"25.09.2023 13:35:10.961"
"1595867"	1	"2013"	"T 0200LK"	2023	"10.09.2023"	"11"	NA	"42"	"33"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.09.2023"	"14.09.2023 10:31:03.863"
"1595912"	1	"2013"	"TF0008S"	2023	"10.09.2023"	"11"	NA	"42"	"32"	50.24	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"12.09.2023"	"25.09.2023 10:57:08.020"
"1597294"	4	"2013"	"R 0030K"	2023	"16.10.2023"	"11"	NA	"42"	"52"	67.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.10.2023"	"20.10.2023 13:39:03.728"
"1597268"	1	"2013"	"M 0200HØ"	2023	"15.10.2023"	"11"	NA	"42"	"52"	48.3	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"17.10.2023"	"20.10.2023 11:41:06.532"
"1596891"	1	"2013"	"T 0042T"	2023	"04.10.2023"	"11"	NA	"42"	"33"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2023"	"09.10.2023 12:55:04.171"
"1596717"	2	"2013"	"F 0004H"	2023	"01.10.2023"	"11"	NA	"42"	"43"	44.35	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2023"	"03.10.2023 15:13:11.887"
"1596649"	1	"2013"	"M 0001HØ"	2023	"30.09.2023"	"11"	NA	"42"	"43"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2023"	"02.10.2023 13:55:42.608"
"1596829"	1	"2013"	"M 0189A"	2023	"03.10.2023"	"11"	NA	"42"	"33"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"04.10.2023"	"09.10.2023 12:41:05.964"
"1596891"	2	"2013"	"T 0042T"	2023	"04.10.2023"	"11"	NA	"42"	"33"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.10.2023"	"09.10.2023 12:55:04.171"
"1598460"	2	"2013"	"PD379"	2023	"14.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"15.11.2023"	"16.11.2023 14:23:08.251"
"1597772"	1	"2013"	"M 0300A"	2023	"29.10.2023"	"53"	NA	"07"	"15"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:55:19.604"
"1597765"	2	"2013"	"VL0063AV"	2023	"29.10.2023"	"53"	NA	"07"	"15"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:49.295"
"1597765"	1	"2013"	"VL0063AV"	2023	"29.10.2023"	"53"	NA	"07"	"15"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:49.295"
"1597590"	2	"2013"	"PD379"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"25.10.2023"	"27.10.2023 13:47:43.414"
"1597972"	1	"2013"	"LK62"	2023	"03.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"05.11.2023"	"07.11.2023 09:57:16.547"
"1591189"	2	"2013"	"LK429"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"16.01.2023"	"19.01.2023 11:11:15.732"
"1590857"	1	"2013"	"GG330"	2023	"04.01.2023"	"53"	NA	"42"	"50"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"05.01.2023"	"09.01.2023 10:29:12.505"
"1591144"	1	"2013"	"LK429"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"16.01.2023"	"19.01.2023 11:11:09.328"
"1591410"	1	"2013"	"LK62"	2023	"27.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"28.01.2023"	"01.02.2023 08:43:22.867"
"1597745"	1	"2013"	"S264"	2023	"27.10.2023"	"53"	NA	"42"	"53"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:43.174"
"1591654"	2	"2013"	"SO715"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	NA	0	"Sluttseddeldokument"	3	"14.02.2023"	"16.02.2023 14:29:06.427"
"1591654"	1	"2013"	"SO715"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	NA	0	"Sluttseddeldokument"	3	"14.02.2023"	"16.02.2023 14:29:06.427"
"1590991"	1	"2013"	"HG62"	2023	"08.01.2023"	"53"	NA	"42"	"49"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"09.01.2023"	"12.01.2023 08:31:18.133"
"1591038"	1	"2013"	"GG330"	2023	"10.01.2023"	"53"	NA	"42"	"50"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"11.01.2023"	"13.01.2023 14:39:21.430"
"1591350"	1	"2013"	"SO715"	2023	"23.01.2023"	"53"	NA	"43"	"82"	NA	"IRL"	0	NA	0	"Sluttseddeldokument"	3	"25.01.2023"	"27.01.2023 11:15:10.687"
"1591350"	2	"2013"	"SO715"	2023	"23.01.2023"	"53"	NA	"43"	"82"	NA	"IRL"	0	NA	0	"Sluttseddeldokument"	3	"25.01.2023"	"27.01.2023 11:15:10.687"
"1597923"	1	"2013"	"LK193"	2023	"01.11.2023"	"53"	NA	"42"	"53"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"02.11.2023"	"06.11.2023 09:21:30.803"
"1597611"	1	"2013"	"S205"	2023	"25.10.2023"	"53"	NA	"42"	"53"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"26.10.2023"	"27.10.2023 13:47:49.018"
"1596452"	2	"2013"	"VL0264AV"	2023	"22.09.2023"	"53"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2023"	"26.09.2023 09:35:11.206"
"1597731"	2	"2013"	"LK62"	2023	"27.10.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"28.10.2023"	"30.10.2023 14:39:31.796"
"1590991"	2	"2013"	"HG62"	2023	"08.01.2023"	"53"	NA	"42"	"49"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"09.01.2023"	"12.01.2023 08:31:18.133"
"1597756"	1	"2013"	"LK62"	2023	"27.10.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:48.171"
"1591232"	1	"2013"	"LK62"	2023	"17.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"19.01.2023"	"23.01.2023 10:37:35.872"
"1597163"	3	"2013"	"M 0040HØ"	2023	"10.10.2023"	"53"	NA	"42"	"53"	70.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"11.10.2023"	"16.10.2023 13:21:03.984"
"1597923"	2	"2013"	"LK193"	2023	"01.11.2023"	"53"	NA	"42"	"53"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"02.11.2023"	"06.11.2023 09:21:30.803"
"1597756"	3	"2013"	"LK62"	2023	"27.10.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:48.171"
"1597632"	1	"2013"	"LK297"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"26.10.2023"	"27.10.2023 13:49:02.593"
"1598045"	4	"2013"	"H 0140B"	2023	"05.11.2023"	"53"	NA	"07"	"15"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2023"	"08.11.2023 12:47:27.097"
"1597262"	3	"2013"	"M 0001HØ"	2023	"15.10.2023"	"53"	NA	"42"	"53"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"16.10.2023"	"17.10.2023 12:53:05.938"
"1591038"	3	"2013"	"GG330"	2023	"10.01.2023"	"53"	NA	"42"	"50"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"11.01.2023"	"13.01.2023 14:39:21.430"
"1597379"	1	"2013"	"LK429"	2023	"18.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"20.10.2023"	"26.10.2023 08:33:07.793"
"1590857"	3	"2013"	"GG330"	2023	"04.01.2023"	"53"	NA	"42"	"50"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	3	"05.01.2023"	"09.01.2023 10:29:12.505"
"1598153"	1	"2013"	"FR229"	2023	"08.11.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"09.11.2023"	"10.11.2023 14:41:09.297"
"1596769"	2	"2013"	"GG330"	2023	"02.10.2023"	"53"	NA	"30"	"04"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	6	"03.10.2023"	"03.10.2023 14:31:02.240"
"1596769"	1	"2013"	"GG330"	2023	"02.10.2023"	"53"	NA	"30"	"04"	NA	"SWE"	0	NA	0	"Sluttseddeldokument"	6	"03.10.2023"	"03.10.2023 14:31:02.240"
"1597262"	2	"2013"	"M 0001HØ"	2023	"15.10.2023"	"53"	NA	"42"	"53"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"16.10.2023"	"17.10.2023 12:53:05.938"
"1597834"	1	"2013"	"VL0264AV"	2023	"31.10.2023"	"53"	NA	"07"	"15"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2023"	"02.11.2023 09:21:31.027"
"1597163"	2	"2013"	"M 0040HØ"	2023	"10.10.2023"	"53"	NA	"42"	"53"	70.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"11.10.2023"	"16.10.2023 13:21:03.984"
"1591312"	3	"2013"	"FR228"	2023	"20.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"21.01.2023"	"26.01.2023 10:17:26.456"
"1591417"	1	"2013"	"LK62"	2023	"27.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"28.01.2023"	"01.02.2023 08:43:27.550"
"1597834"	4	"2013"	"VL0264AV"	2023	"31.10.2023"	"53"	NA	"07"	"15"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2023"	"02.11.2023 09:21:31.027"
"1591190"	1	"2013"	"LK429"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"17.01.2023"	"19.01.2023 13:15:21.200"
"1596360"	1	"2013"	"H 0026AV"	2023	"20.09.2023"	"53"	NA	"30"	"09"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2023"	"25.09.2023 08:31:09.553"
"1598065"	1	"2013"	"LK193"	2023	"06.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"08.11.2023"	"09.11.2023 08:55:29.371"
"1591189"	1	"2013"	"LK429"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"16.01.2023"	"19.01.2023 11:11:15.732"
"1596452"	1	"2013"	"VL0264AV"	2023	"22.09.2023"	"53"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2023"	"26.09.2023 09:35:11.206"
"1591190"	2	"2013"	"LK429"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"17.01.2023"	"19.01.2023 13:15:21.200"
"1598663"	1	"2013"	"HG333"	2023	"17.11.2023"	"53"	NA	"42"	"62"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	4	"18.11.2023"	"21.11.2023 15:59:32.209"
"1591242"	1	"2013"	"FR229"	2023	"18.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"20.01.2023"	"26.01.2023 10:17:21.466"
"1597632"	2	"2013"	"LK297"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"26.10.2023"	"27.10.2023 13:49:02.593"
"1598065"	2	"2013"	"LK193"	2023	"06.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"08.11.2023"	"09.11.2023 08:55:29.371"
"1598226"	1	"2013"	"LK193"	2023	"10.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"10.11.2023"	"14.11.2023 10:17:13.339"
"1598026"	1	"2013"	"H 0012AV"	2023	"05.11.2023"	"53"	NA	"28"	"12"	62.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2023"	"08.11.2023 12:47:20.950"
"1598015"	1	"2013"	"FR229"	2023	"05.11.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2023"	"07.11.2023 09:57:38.149"
"1598045"	1	"2013"	"H 0140B"	2023	"05.11.2023"	"53"	NA	"07"	"15"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.11.2023"	"08.11.2023 12:47:27.097"
"1591065"	2	"2013"	"LK297"	2023	"11.01.2023"	"53"	NA	"42"	"61"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"12.01.2023"	"16.01.2023 14:03:28.621"
"1591065"	1	"2013"	"LK297"	2023	"11.01.2023"	"53"	NA	"42"	"61"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"12.01.2023"	"16.01.2023 14:03:28.621"
"1591312"	1	"2013"	"FR228"	2023	"20.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"21.01.2023"	"26.01.2023 10:17:26.456"
"1596360"	2	"2013"	"H 0026AV"	2023	"20.09.2023"	"53"	NA	"30"	"09"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2023"	"25.09.2023 08:31:09.553"
"1597745"	3	"2013"	"S264"	2023	"27.10.2023"	"53"	NA	"42"	"53"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	3	"29.10.2023"	"30.10.2023 14:39:43.174"
"1591232"	2	"2013"	"LK62"	2023	"17.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"19.01.2023"	"23.01.2023 10:37:35.872"
"1591418"	1	"2013"	"LK62"	2023	"27.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"28.01.2023"	"01.02.2023 08:43:28.544"
"1598663"	2	"2013"	"HG333"	2023	"17.11.2023"	"53"	NA	"42"	"62"	NA	"DNK"	0	NA	0	"Sluttseddeldokument"	4	"18.11.2023"	"21.11.2023 15:59:32.209"
"1591418"	2	"2013"	"LK62"	2023	"27.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"28.01.2023"	"01.02.2023 08:43:28.544"
"1597567"	1	"2013"	"LK297"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"25.10.2023"	"27.10.2023 13:47:32.474"
"1597567"	2	"2013"	"LK297"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"25.10.2023"	"27.10.2023 13:47:32.474"
"1591242"	2	"2013"	"FR229"	2023	"18.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"20.01.2023"	"26.01.2023 10:17:21.466"
"1596243"	1	"2013"	"M 0125H"	2023	"17.09.2023"	"11"	NA	"30"	"04"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.09.2023"	"19.09.2023 14:17:24.585"
"1595822"	1	"2013"	"VL0004KI"	2023	"09.09.2023"	"11"	NA	"30"	"09"	69.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2023"	"12.09.2023 13:33:43.425"
"1596250"	2	"2013"	"VL0009AV"	2023	"17.09.2023"	"11"	NA	"30"	"09"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.09.2023"	"19.09.2023 14:17:29.543"
"1596250"	1	"2013"	"VL0009AV"	2023	"17.09.2023"	"11"	NA	"30"	"09"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.09.2023"	"19.09.2023 14:17:29.543"
"1595835"	2	"2013"	"T 0111T"	2023	"09.09.2023"	"11"	NA	"30"	"04"	37.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2023"	"12.09.2023 13:33:51.612"
"1595865"	1	"2013"	"TF0100SE"	2023	"10.09.2023"	"11"	NA	"42"	"32"	38.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.09.2023"	"12.09.2023 14:25:07.170"
"1595865"	2	"2013"	"TF0100SE"	2023	"10.09.2023"	"11"	NA	"42"	"32"	38.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.09.2023"	"12.09.2023 14:25:07.170"
"1596014"	2	"2013"	"VL0009AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2023"	"18.09.2023 09:53:25.980"
"1596055"	1	"2013"	"VL0264AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2023"	"19.09.2023 10:51:28.895"
"1597085"	3	"2013"	"H 0026AV"	2023	"09.10.2023"	"11"	NA	"42"	"53"	70	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2023"	"12.10.2023 10:41:08.207"
"1597265"	1	"2013"	"VL0180AV"	2023	"15.10.2023"	"11"	NA	"42"	"53"	76.25	"NOR"	0	NA	0	"Sluttseddeldokument"	6	"17.10.2023"	"20.10.2023 11:31:07.429"
"1596055"	3	"2013"	"VL0264AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2023"	"19.09.2023 10:51:28.895"
"1595919"	2	"2013"	"AG0014K"	2023	"11.09.2023"	"11"	NA	"42"	"32"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"12.09.2023"	"15.09.2023 10:23:04.922"
"1595622"	2	"2013"	"F 0004H"	2023	"06.09.2023"	"11"	NA	"30"	"14"	44.35	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2023"	"12.09.2023 09:01:19.632"
"1597296"	3	"2013"	"N 0001ME"	2023	"16.10.2023"	"11"	NA	"42"	"42"	79.5	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"18.10.2023"	"20.10.2023 12:53:03.725"
"1595612"	3	"2013"	"N 0118LN"	2023	"06.09.2023"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2023"	"08.09.2023 11:35:15.162"
"1595612"	4	"2013"	"N 0118LN"	2023	"06.09.2023"	"11"	NA	"30"	"14"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2023"	"08.09.2023 11:35:15.162"
"1597200"	2	"2013"	"H 0001AV"	2023	"10.10.2023"	"11"	NA	"42"	"53"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.10.2023"	"18.10.2023 10:39:03.749"
"1595982"	2	"2013"	"T 0042T"	2023	"13.09.2023"	"11"	NA	"42"	"22"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2023"	"15.09.2023 11:07:22.656"
"1597200"	4	"2013"	"H 0001AV"	2023	"10.10.2023"	"11"	NA	"42"	"53"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.10.2023"	"18.10.2023 10:39:03.749"
"1597283"	4	"2013"	"N 0400B"	2023	"16.10.2023"	"11"	NA	"42"	"53"	80.16	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.10.2023"	"19.10.2023 08:37:03.761"
"1597200"	3	"2013"	"H 0001AV"	2023	"10.10.2023"	"11"	NA	"42"	"53"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.10.2023"	"18.10.2023 10:39:03.749"
"1597264"	2	"2013"	"M 0125H"	2023	"15.10.2023"	"11"	NA	"42"	"53"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"17.10.2023"	"20.10.2023 11:31:04.421"
"1595203"	2	"2013"	"Ø 0300H"	2023	"29.08.2023"	"11"	NA	"30"	"08"	27.91	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.08.2023"	"31.08.2023 12:59:14.903"
"1595822"	2	"2013"	"VL0004KI"	2023	"09.09.2023"	"11"	NA	"30"	"09"	69.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2023"	"12.09.2023 13:33:43.425"
"1595830"	1	"2013"	"N 0119SO"	2023	"09.09.2023"	"11"	NA	"30"	"04"	54.05	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2023"	"12.09.2023 13:33:49.277"
"1596055"	5	"2013"	"VL0264AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2023"	"19.09.2023 10:51:28.895"
"1596594"	1	"2013"	"M 0400A"	2023	"28.09.2023"	"11"	NA	"42"	"42"	80	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2023"	"02.10.2023 13:55:14.679"
"1596301"	1	"2013"	"H 0001O"	2023	"18.09.2023"	"11"	NA	"42"	"32"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.09.2023"	"21.09.2023 12:27:35.669"
"1596796"	2	"2013"	"M 0625H"	2023	"02.10.2023"	"11"	NA	"42"	"43"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"04.10.2023"	"05.10.2023 10:41:22.831"
