"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1565291"	2	"2013"	"H 0062S"	2020	"01.07.2020"	"11"	NA	"00"	"46"	14.98	"NOR"	8	"BOGASKJÆR"	"1999003262"	"LK6543"	"2"	"11-14,99 m"	NA	24	1999	NA	400	2015	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565292"	1	"2013"	"H 0071S"	2020	"01.07.2020"	"11"	NA	"00"	"46"	7.67	"NOR"	8	"BOGAGUTT"	"2009047448"	"LG4369"	"1"	"Under 11 m"	NA	NA	2009	NA	222	2008	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565158"	1	"2013"	"H 0071S"	2020	"29.06.2020"	"11"	NA	"00"	"46"	7.67	"NOR"	8	"BOGAGUTT"	"2009047448"	"LG4369"	"1"	"Under 11 m"	NA	NA	2009	NA	222	2008	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565264"	1	"2013"	"H 0043AV"	2020	"01.07.2020"	"11"	NA	"00"	"46"	12.21	"NOR"	8	"ZANDER"	"2004028925"	"LK7818"	"2"	"11-14,99 m"	NA	13	2002	NA	175	2002	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1566500"	1	"2013"	"H 0040B"	2020	"25.08.2020"	"11"	NA	"05"	"25"	14.05	"NOR"	8	"SØRWAAG"	"1988009519"	"LK3633"	"2"	"11-14,99 m"	NA	23	1988	NA	250	1988	"01.01.2020"	"02.03.2021 23:59:59"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1566386"	2	"2013"	"N 0200BØ"	2020	"20.08.2020"	"11"	NA	"05"	"20"	NA	"NOR"	0	NA	NA	"LH2446"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"NORGE"
"1566399"	1	"2013"	"N 0003SO"	2020	"21.08.2020"	"11"	NA	"05"	"20"	12.99	"NOR"	0	"HARDHAUS"	"1988007579"	"LK3290"	"2"	"11-14,99 m"	NA	22	1988	NA	182	1987	"20.06.2018"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"1566399"	2	"2013"	"N 0003SO"	2020	"21.08.2020"	"11"	NA	"05"	"20"	12.99	"NOR"	0	"HARDHAUS"	"1988007579"	"LK3290"	"2"	"11-14,99 m"	NA	22	1988	NA	182	1987	"20.06.2018"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"1566425"	1	"2013"	"H 0023B"	2020	"23.08.2020"	"11"	NA	"05"	"25"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1566386"	1	"2013"	"N 0200BØ"	2020	"20.08.2020"	"11"	NA	"05"	"20"	NA	"NOR"	0	NA	NA	"LH2446"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"NORGE"
"1565579"	1	"2013"	"NT0026V"	2020	"12.07.2020"	"11"	NA	"05"	"15"	12.98	"NOR"	0	"HAVBLOMST"	"2008041488"	"LG2977"	"2"	"11-14,99 m"	NA	NA	2008	NA	291	2008	"06.07.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1566370"	1	"2013"	"H 0023B"	2020	"20.08.2020"	"11"	NA	"05"	"20"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1566370"	2	"2013"	"H 0023B"	2020	"20.08.2020"	"11"	NA	"05"	"20"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1566598"	1	"2013"	"N 0036G"	2020	"29.08.2020"	"11"	NA	"05"	"25"	12.95	"NOR"	8	"ISELIN"	"2000013428"	"LK6840"	"2"	"11-14,99 m"	NA	20	2000	NA	291	1999	"21.01.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1838	"GILDESKÅL"	18	"Nordland"	NA	"NORGE"
"1566135"	1	"2013"	"N 0003SO"	2020	"11.08.2020"	"11"	NA	"05"	"20"	12.99	"NOR"	8	"HARDHAUS"	"1988007579"	"LK3290"	"2"	"11-14,99 m"	NA	22	1988	NA	182	1987	"20.06.2018"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"1565119"	2	"2013"	"H 0037K"	2020	"27.06.2020"	"11"	NA	"00"	"44"	7.98	"NOR"	8	"ØYFISK"	"1999003008"	"LK5657"	"1"	"Under 11 m"	NA	4	1986	NA	78	1986	"01.01.2020"	"02.07.2020 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1566109"	1	"2013"	"N 0003SO"	2020	"10.08.2020"	"11"	NA	"05"	"20"	12.99	"NOR"	8	"HARDHAUS"	"1988007579"	"LK3290"	"2"	"11-14,99 m"	NA	22	1988	NA	182	1987	"20.06.2018"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"1565082"	1	"2013"	"H 0007FJ"	2020	"25.06.2020"	"11"	NA	"00"	"44"	7.9	"NOR"	8	"STORDING JUNIOR"	"2012058208"	"LG6844"	"1"	"Under 11 m"	NA	NA	1981	2015	115	2012	"01.01.2020"	"22.08.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1565114"	1	"2013"	"R 0044H"	2020	"26.06.2020"	"11"	NA	"00"	"46"	10.6	"NOR"	8	"HAVØY"	"1995008729"	"LF3293"	"1"	"Under 11 m"	NA	12	1995	NA	156	2011	"15.07.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565066"	2	"2013"	"R 0044H"	2020	"24.06.2020"	"11"	NA	"00"	"46"	10.6	"NOR"	8	"HAVØY"	"1995008729"	"LF3293"	"1"	"Under 11 m"	NA	12	1995	NA	156	2011	"15.07.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565148"	1	"2013"	"R 0020K"	2020	"29.06.2020"	"11"	NA	"00"	"46"	14.99	"NOR"	8	"MOLINERGUTT"	"2012060372"	"LG7405"	"2"	"11-14,99 m"	NA	NA	2012	NA	525	2012	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565119"	1	"2013"	"H 0037K"	2020	"27.06.2020"	"11"	NA	"00"	"44"	7.98	"NOR"	8	"ØYFISK"	"1999003008"	"LK5657"	"1"	"Under 11 m"	NA	4	1986	NA	78	1986	"01.01.2020"	"02.07.2020 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1565068"	1	"2013"	"F 0050H"	2020	"25.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"T.A SENIOR"	"2017076073"	"LG9552"	"2"	"11-14,99 m"	NA	NA	2017	NA	830	2017	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5406	"HAMMERFEST"	54	"Troms og Finnmark"	NA	"NORGE"
"1565052"	1	"2013"	"R 0021H"	2020	"24.06.2020"	"11"	NA	"00"	"46"	14.89	"NOR"	8	"VIGDIS"	"1998003152"	"LK2392"	"2"	"11-14,99 m"	NA	24	1986	NA	360	1999	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565040"	1	"2013"	"H 0011F"	2020	"24.06.2020"	"11"	NA	"00"	"46"	10.66	"NOR"	8	"TRESSNES"	"2006034405"	"LK9331"	"1"	"Under 11 m"	NA	NA	2006	NA	280	2005	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565040"	2	"2013"	"H 0011F"	2020	"24.06.2020"	"11"	NA	"00"	"46"	10.66	"NOR"	8	"TRESSNES"	"2006034405"	"LK9331"	"1"	"Under 11 m"	NA	NA	2006	NA	280	2005	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565066"	1	"2013"	"R 0044H"	2020	"24.06.2020"	"11"	NA	"00"	"46"	10.6	"NOR"	8	"HAVØY"	"1995008729"	"LF3293"	"1"	"Under 11 m"	NA	12	1995	NA	156	2011	"15.07.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565071"	2	"2013"	"H 0037K"	2020	"25.06.2020"	"11"	NA	"00"	"44"	7.98	"NOR"	8	"ØYFISK"	"1999003008"	"LK5657"	"1"	"Under 11 m"	NA	4	1986	NA	78	1986	"01.01.2020"	"02.07.2020 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1565082"	2	"2013"	"H 0007FJ"	2020	"25.06.2020"	"11"	NA	"00"	"44"	7.9	"NOR"	8	"STORDING JUNIOR"	"2012058208"	"LG6844"	"1"	"Under 11 m"	NA	NA	1981	2015	115	2012	"01.01.2020"	"22.08.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1565069"	1	"2013"	"TR0096AA"	2020	"25.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"STORSTEIN"	"2018107593"	"LH3009"	"2"	"11-14,99 m"	NA	NA	2017	NA	625	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5058	"ÅFJORD"	50	"Trøndelag"	NA	"NORGE"
"1565070"	2	"2013"	"N 0080RT"	2020	"25.06.2020"	"11"	NA	"00"	"10"	10.97	"NOR"	8	"SANDØY"	"2008044088"	"LG3543"	"1"	"Under 11 m"	NA	NA	2008	NA	700	2008	"18.03.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1856	"RØST"	18	"Nordland"	NA	"NORGE"
"1565070"	1	"2013"	"N 0080RT"	2020	"25.06.2020"	"11"	NA	"00"	"10"	10.97	"NOR"	8	"SANDØY"	"2008044088"	"LG3543"	"1"	"Under 11 m"	NA	NA	2008	NA	700	2008	"18.03.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1856	"RØST"	18	"Nordland"	NA	"NORGE"
"1565071"	1	"2013"	"H 0037K"	2020	"25.06.2020"	"11"	NA	"00"	"44"	7.98	"NOR"	8	"ØYFISK"	"1999003008"	"LK5657"	"1"	"Under 11 m"	NA	4	1986	NA	78	1986	"01.01.2020"	"02.07.2020 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1566196"	1	"2013"	"H 0035B"	2020	"13.08.2020"	"11"	NA	"05"	"20"	7.6	"NOR"	8	"SØLVFISK"	"2001015303"	NA	"1"	"Under 11 m"	NA	NA	1979	NA	65	2006	"01.01.2020"	"03.03.2021 23:59:59"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1565061"	1	"2013"	"NT0026V"	2020	"25.06.2020"	"11"	NA	"00"	"48"	12.98	"NOR"	8	"HAVBLOMST"	"2008041488"	"LG2977"	"2"	"11-14,99 m"	NA	NA	2008	NA	291	2008	"01.01.2020"	"05.07.2020 23:59:59"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1565068"	2	"2013"	"F 0050H"	2020	"25.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"T.A SENIOR"	"2017076073"	"LG9552"	"2"	"11-14,99 m"	NA	NA	2017	NA	830	2017	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5406	"HAMMERFEST"	54	"Troms og Finnmark"	NA	"NORGE"
"1565114"	2	"2013"	"R 0044H"	2020	"26.06.2020"	"11"	NA	"00"	"46"	10.6	"NOR"	8	"HAVØY"	"1995008729"	"LF3293"	"1"	"Under 11 m"	NA	12	1995	NA	156	2011	"15.07.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565116"	1	"2013"	"H 0007FJ"	2020	"26.06.2020"	"11"	NA	"00"	"46"	7.9	"NOR"	8	"STORDING JUNIOR"	"2012058208"	"LG6844"	"1"	"Under 11 m"	NA	NA	1981	2015	115	2012	"01.01.2020"	"22.08.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1565058"	2	"2013"	"R 0020K"	2020	"25.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"MOLINERGUTT"	"2012060372"	"LG7405"	"2"	"11-14,99 m"	NA	NA	2012	NA	525	2012	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565058"	1	"2013"	"R 0020K"	2020	"25.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"MOLINERGUTT"	"2012060372"	"LG7405"	"2"	"11-14,99 m"	NA	NA	2012	NA	525	2012	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565052"	2	"2013"	"R 0021H"	2020	"24.06.2020"	"11"	NA	"00"	"46"	14.89	"NOR"	8	"VIGDIS"	"1998003152"	"LK2392"	"2"	"11-14,99 m"	NA	24	1986	NA	360	1999	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1565020"	2	"2013"	"H 0071S"	2020	"23.06.2020"	"11"	NA	"00"	"46"	7.67	"NOR"	8	"BOGAGUTT"	"2009047448"	"LG4369"	"1"	"Under 11 m"	NA	NA	2009	NA	222	2008	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564808"	1	"2013"	"H 0011F"	2020	"18.06.2020"	"11"	NA	"00"	"44"	10.66	"NOR"	8	"TRESSNES"	"2006034405"	"LK9331"	"1"	"Under 11 m"	NA	NA	2006	NA	280	2005	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564966"	1	"2013"	"H 0015K"	2020	"23.06.2020"	"11"	NA	"00"	"10"	12.24	"NOR"	8	"HARTHO"	"1996007394"	"LK4773"	"2"	"11-14,99 m"	NA	19	1993	NA	330	2010	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1564868"	1	"2013"	"TR0096AA"	2020	"20.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"STORSTEIN"	"2018107593"	"LH3009"	"2"	"11-14,99 m"	NA	NA	2017	NA	625	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5058	"ÅFJORD"	50	"Trøndelag"	NA	"NORGE"
"1566177"	1	"2013"	"N 0003SO"	2020	"12.08.2020"	"11"	NA	"05"	"20"	12.99	"NOR"	8	"HARDHAUS"	"1988007579"	"LK3290"	"2"	"11-14,99 m"	NA	22	1988	NA	182	1987	"20.06.2018"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"1565020"	1	"2013"	"H 0071S"	2020	"23.06.2020"	"11"	NA	"00"	"46"	7.67	"NOR"	8	"BOGAGUTT"	"2009047448"	"LG4369"	"1"	"Under 11 m"	NA	NA	2009	NA	222	2008	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564947"	2	"2013"	"H 0005FJ"	2020	"22.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"STORDING"	"1997002252"	"LK4735"	"2"	"11-14,99 m"	NA	24	1993	NA	450	2005	"01.01.2020"	"06.04.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1564803"	1	"2013"	"R 0021H"	2020	"17.06.2020"	"11"	NA	"00"	"44"	14.89	"NOR"	8	"VIGDIS"	"1998003152"	"LK2392"	"2"	"11-14,99 m"	NA	24	1986	NA	360	1999	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1564867"	1	"2013"	"R 0004ST"	2020	"19.06.2020"	"11"	NA	"00"	"10"	12.89	"NOR"	8	"KRISTINA"	"1987009204"	"LM2509"	"2"	"11-14,99 m"	NA	40	1984	1998	182	1989	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1130	"STRAND"	11	"Rogaland"	NA	"NORGE"
"1565250"	1	"2013"	"H 0037K"	2020	"01.07.2020"	"11"	NA	"00"	"48"	7.98	"NOR"	8	"ØYFISK"	"1999003008"	"LK5657"	"1"	"Under 11 m"	NA	4	1986	NA	78	1986	"01.01.2020"	"02.07.2020 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1564869"	1	"2013"	"H 0058S"	2020	"20.06.2020"	"11"	NA	"00"	"10"	10.59	"NOR"	8	"SANGOLT"	"1992003250"	"LM2271"	"1"	"Under 11 m"	NA	15	1984	NA	127	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564968"	1	"2013"	"H 0116B"	2020	"23.06.2020"	"11"	NA	"00"	"10"	12.06	"NOR"	8	"EVENGUTT"	"2015071654"	"LG2226"	"2"	"11-14,99 m"	NA	NA	2004	NA	185	2015	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564947"	1	"2013"	"H 0005FJ"	2020	"22.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"STORDING"	"1997002252"	"LK4735"	"2"	"11-14,99 m"	NA	24	1993	NA	450	2005	"01.01.2020"	"06.04.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1564811"	1	"2013"	"H 0007FJ"	2020	"18.06.2020"	"11"	NA	"00"	"44"	7.9	"NOR"	8	"STORDING JUNIOR"	"2012058208"	"LG6844"	"1"	"Under 11 m"	NA	NA	1981	2015	115	2012	"01.01.2020"	"22.08.2021 23:59:59"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1564818"	1	"2013"	"H 0095B"	2020	"18.06.2020"	"11"	NA	"00"	"44"	23.55	"NOR"	8	"SILVER BAY"	"1998000711"	"LIHW"	"4"	"21-27,99 m"	NA	126	1968	1996	600	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564812"	1	"2013"	"R 0020K"	2020	"18.06.2020"	"11"	NA	"00"	"44"	14.99	"NOR"	8	"MOLINERGUTT"	"2012060372"	"LG7405"	"2"	"11-14,99 m"	NA	NA	2012	NA	525	2012	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1564815"	1	"2013"	"H 0062S"	2020	"18.06.2020"	"11"	NA	"00"	"44"	14.98	"NOR"	8	"BOGASKJÆR"	"1999003262"	"LK6543"	"2"	"11-14,99 m"	NA	24	1999	NA	400	2015	"23.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564804"	1	"2013"	"R 0044H"	2020	"17.06.2020"	"11"	NA	"00"	"44"	10.6	"NOR"	8	"HAVØY"	"1995008729"	"LF3293"	"1"	"Under 11 m"	NA	12	1995	NA	156	2011	"15.07.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1106	"HAUGESUND"	11	"Rogaland"	NA	"NORGE"
"1566199"	1	"2013"	"N 0205R"	2020	"13.08.2020"	"11"	NA	"05"	"20"	14.92	"NOR"	8	"HAVBRIS"	"1999007225"	"LK6798"	"2"	"11-14,99 m"	NA	24	1999	NA	461	1999	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1836	"RØDØY"	18	"Nordland"	NA	"NORGE"
"1566200"	1	"2013"	"N 0100L"	2020	"13.08.2020"	"11"	NA	"05"	"20"	10.98	"NOR"	8	"LOVUNDVÆRING"	"2012057069"	"LG6630"	"1"	"Under 11 m"	NA	NA	2012	NA	225	2011	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1834	"LURØY"	18	"Nordland"	NA	"NORGE"
"1565267"	1	"2013"	"R 0004ST"	2020	"02.07.2020"	"11"	NA	"00"	"46"	12.89	"NOR"	8	"KRISTINA"	"1987009204"	"LM2509"	"2"	"11-14,99 m"	NA	40	1984	1998	182	1989	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1130	"STRAND"	11	"Rogaland"	NA	"NORGE"
"1565548"	1	"2013"	"N 0200BØ"	2020	"10.07.2020"	"11"	NA	"05"	"20"	NA	"NOR"	8	NA	NA	"LH2446"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"NORGE"
"1565532"	1	"2013"	"N 0086B"	2020	"09.07.2020"	"11"	NA	"05"	"15"	12.99	"NOR"	0	"FUGLØYFISK"	"2006034467"	"LK9268"	"2"	"11-14,99 m"	NA	NA	2006	NA	390	2005	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1804	"BODØ"	18	"Nordland"	NA	"NORGE"
"1565421"	1	"2013"	"H 0015K"	2020	"05.07.2020"	"11"	NA	"00"	"10"	12.24	"NOR"	8	"HARTHO"	"1996007394"	"LK4773"	"2"	"11-14,99 m"	NA	19	1993	NA	330	2010	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1566709"	1	"2013"	"N 0036G"	2020	"01.09.2020"	"11"	NA	"05"	"25"	12.95	"NOR"	8	"ISELIN"	"2000013428"	"LK6840"	"2"	"11-14,99 m"	NA	20	2000	NA	291	1999	"21.01.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1838	"GILDESKÅL"	18	"Nordland"	NA	"NORGE"
"1565161"	1	"2013"	"H 0004BN"	2020	"29.06.2020"	"11"	NA	"00"	"10"	10.65	"NOR"	8	"TRYM"	"2016072154"	"LF3435"	"1"	"Under 11 m"	NA	NA	1998	NA	400	1998	"01.01.2020"	"26.09.2021 23:59:59"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1565177"	1	"2013"	"R 0011ST"	2020	"29.06.2020"	"11"	NA	"00"	"46"	12.34	"NOR"	8	"IDSE JR"	"1996008569"	"3YZI"	"2"	"11-14,99 m"	NA	13	1960	NA	250	2007	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1130	"STRAND"	11	"Rogaland"	NA	"NORGE"
"1565364"	1	"2013"	"H 0116B"	2020	"03.07.2020"	"11"	NA	"00"	"48"	12.06	"NOR"	8	"EVENGUTT"	"2015071654"	"LG2226"	"2"	"11-14,99 m"	NA	NA	2004	NA	185	2015	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1565370"	1	"2013"	"H 0004BN"	2020	"04.07.2020"	"11"	NA	"00"	"49"	10.65	"NOR"	8	"TRYM"	"2016072154"	"LF3435"	"1"	"Under 11 m"	NA	NA	1998	NA	400	1998	"01.01.2020"	"26.09.2021 23:59:59"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1566857"	1	"2013"	"N 0036G"	2020	"05.09.2020"	"11"	NA	"05"	"41"	12.95	"NOR"	8	"ISELIN"	"2000013428"	"LK6840"	"2"	"11-14,99 m"	NA	20	2000	NA	291	1999	"21.01.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1838	"GILDESKÅL"	18	"Nordland"	NA	"NORGE"
"1565183"	1	"2013"	"N 0140VV"	2020	"29.06.2020"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"LOFOTHAV"	"2017075853"	"LF5654"	"2"	"11-14,99 m"	NA	NA	2016	NA	390	2016	"08.08.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1860	"VESTVÅGØY"	18	"Nordland"	NA	"NORGE"
"1565422"	1	"2013"	"H 0116B"	2020	"05.07.2020"	"11"	NA	"00"	"10"	12.06	"NOR"	8	"EVENGUTT"	"2015071654"	"LG2226"	"2"	"11-14,99 m"	NA	NA	2004	NA	185	2015	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
