"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Landingsdato"	"Landingsklokkeslett"	"Landingskommune_kode"	"Landingskommune"	"Landingsfylke_kode"	"Landingsfylke"	"Landingsnasjon_kode"	"Landingsnasjon_bokmål"	"Produksjonsanlegg"	"Produksjonskommune_kode"	"Produksjonskommune"
"1575982"	2	"2013"	"T 0001I"	2021	"23.08.2021"	"11"	NA	"37"	"01"	43.15	"NOR"	0	"25.08.2021"	"18:09:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575924"	2	"2013"	"T 0025I"	2021	"23.08.2021"	"11"	NA	"37"	"02"	54.27	"NOR"	0	"24.08.2021"	"19:12:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575488"	3	"2013"	"M 0056MD"	2021	"15.08.2021"	"11"	NA	"30"	"04"	78.39	"NOR"	0	"16.08.2021"	"12:54:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577318"	1	"2013"	"TR0004O"	2021	"17.09.2021"	"11"	NA	"30"	"13"	79.95	"NOR"	0	"18.09.2021"	"14:19:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575983"	1	"2013"	"T 0001I"	2021	"23.08.2021"	"11"	NA	"37"	"01"	43.15	"NOR"	0	"25.08.2021"	"18:07:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575924"	3	"2013"	"T 0025I"	2021	"23.08.2021"	"11"	NA	"37"	"02"	54.27	"NOR"	0	"24.08.2021"	"19:12:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575372"	1	"2013"	"TR0346ND"	2021	"14.08.2021"	"11"	NA	"30"	"14"	43.8	"NOR"	0	"15.08.2021"	"19:32:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575285"	3	"2013"	"H 0002AV"	2021	"12.08.2021"	"11"	NA	"37"	"02"	53.55	"NOR"	0	"13.08.2021"	"19:37:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576836"	1	"2013"	"VL0182AV"	2021	"09.09.2021"	"11"	NA	"30"	"08"	74.6	"NOR"	0	"10.09.2021"	"15:56:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575285"	1	"2013"	"H 0002AV"	2021	"12.08.2021"	"11"	NA	"37"	"02"	53.55	"NOR"	0	"13.08.2021"	"19:37:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579266"	1	"2013"	"TR0346ND"	2021	"02.11.2021"	"11"	NA	"07"	"15"	43.8	"NOR"	0	"02.11.2021"	"16:28:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579260"	1	"2013"	"M 0116HØ"	2021	"02.11.2021"	"11"	NA	"07"	"15"	34.07	"NOR"	0	"02.11.2021"	"14:29:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579266"	2	"2013"	"TR0346ND"	2021	"02.11.2021"	"11"	NA	"07"	"15"	43.8	"NOR"	0	"02.11.2021"	"16:28:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575438"	1	"2013"	"T 0111T"	2021	"14.08.2021"	"11"	NA	"37"	"01"	37.9	"NOR"	0	"15.08.2021"	"21:48:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575439"	1	"2013"	"T 0111T"	2021	"14.08.2021"	"11"	NA	"37"	"01"	37.9	"NOR"	0	"15.08.2021"	"21:47:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575599"	1	"2013"	"H 0010AM"	2021	"17.08.2021"	"11"	NA	"30"	"09"	57.5	"NOR"	0	"18.08.2021"	"12:18:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576174"	2	"2013"	"M 0038VN"	2021	"27.08.2021"	"12"	NA	"07"	"33"	10.58	"NOR"	8	"27.08.2021"	"13:11:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576174"	3	"2013"	"M 0038VN"	2021	"27.08.2021"	"12"	NA	"07"	"33"	10.58	"NOR"	8	"27.08.2021"	"13:11:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576174"	1	"2013"	"M 0038VN"	2021	"27.08.2021"	"12"	NA	"07"	"33"	10.58	"NOR"	8	"27.08.2021"	"13:11:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574559"	1	"2013"	"M 0004VN"	2021	"08.07.2021"	"12"	NA	"07"	"33"	7.18	"NOR"	8	"09.07.2021"	"14:03:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574137"	2	"2013"	"M 0080VN"	2021	"23.06.2021"	"12"	NA	"07"	"33"	9.7	"NOR"	8	"25.06.2021"	"13:59:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574137"	1	"2013"	"M 0080VN"	2021	"23.06.2021"	"12"	NA	"07"	"33"	9.7	"NOR"	8	"25.06.2021"	"13:59:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574559"	2	"2013"	"M 0004VN"	2021	"08.07.2021"	"12"	NA	"07"	"33"	7.18	"NOR"	8	"09.07.2021"	"14:03:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574972"	2	"2013"	"M 0262HØ"	2021	"03.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"03.08.2021"	"14:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576665"	2	"2013"	"M 0214HØ"	2021	"06.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"06.09.2021"	"09:36:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574972"	3	"2013"	"M 0262HØ"	2021	"03.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"03.08.2021"	"14:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574525"	2	"2013"	"M 0004VN"	2021	"07.07.2021"	"34"	NA	"07"	"33"	7.18	"NOR"	8	"07.07.2021"	"10:53:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577797"	2	"2013"	"M 0074HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"01.10.2021"	"12:55:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575707"	1	"2013"	"M 0010S"	2021	"20.08.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"20.08.2021"	"10:21:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577797"	1	"2013"	"M 0074HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"01.10.2021"	"12:55:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576182"	2	"2013"	"M 0010S"	2021	"27.08.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"27.08.2021"	"11:05:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575707"	2	"2013"	"M 0010S"	2021	"20.08.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"20.08.2021"	"10:21:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576665"	1	"2013"	"M 0214HØ"	2021	"06.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"06.09.2021"	"09:36:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574972"	1	"2013"	"M 0262HØ"	2021	"03.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"03.08.2021"	"14:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576182"	1	"2013"	"M 0010S"	2021	"27.08.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"27.08.2021"	"11:05:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574525"	1	"2013"	"M 0004VN"	2021	"07.07.2021"	"34"	NA	"07"	"33"	7.18	"NOR"	8	"07.07.2021"	"10:53:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576812"	1	"2013"	"M 0010ØG"	2021	"09.09.2021"	"11"	NA	"07"	"35"	10.03	"NOR"	8	"09.09.2021"	"13:24:00"	1579	"HUSTADVIKA"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576170"	2	"2013"	"M 0010ØG"	2021	"26.08.2021"	"11"	NA	"07"	"35"	10.03	"NOR"	8	"27.08.2021"	"14:29:00"	1579	"HUSTADVIKA"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574696"	1	"2013"	"LAN817"	2021	"14.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"14.07.2021"	"10:34:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574786"	1	"2013"	"LAN817"	2021	"20.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"20.07.2021"	"10:28:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574826"	1	"2013"	"LAN817"	2021	"23.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"23.07.2021"	"11:15:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574857"	1	"2013"	"M 0039G"	2021	"26.07.2021"	"34"	NA	"07"	"35"	10.65	"NOR"	8	"26.07.2021"	"09:49:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576008"	1	"2013"	"M 0018G"	2021	"24.08.2021"	"34"	NA	"07"	"35"	10.66	"NOR"	8	"24.08.2021"	"14:19:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574760"	1	"2013"	"LAN817"	2021	"16.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"16.07.2021"	"10:57:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574827"	1	"2013"	"M 0020HØ"	2021	"23.07.2021"	"34"	NA	"07"	"35"	8.99	"NOR"	8	"23.07.2021"	"12:28:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574797"	1	"2013"	"LAN817"	2021	"21.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"21.07.2021"	"13:24:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574883"	1	"2013"	"M 0020HØ"	2021	"27.07.2021"	"34"	NA	"07"	"35"	8.99	"NOR"	8	"27.07.2021"	"15:09:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574662"	1	"2013"	"LAN817"	2021	"12.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"12.07.2021"	"10:51:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1574532"	1	"2013"	"LAN817"	2021	"07.07.2021"	"34"	NA	"07"	"35"	NA	"NOR"	8	"07.07.2021"	"14:57:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576008"	2	"2013"	"M 0018G"	2021	"24.08.2021"	"34"	NA	"07"	"35"	10.66	"NOR"	8	"24.08.2021"	"14:19:00"	1532	"GISKE"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575886"	1	"2013"	"M351"	2021	"23.08.2021"	"53"	NA	"34"	"09"	NA	"RUS"	0	"25.08.2021"	"13:52:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577585"	1	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:27:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575211"	1	"2013"	"MK549"	2021	"10.08.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"11.08.2021"	"10:24:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577616"	3	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577616"	4	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577584"	2	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:26:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577585"	2	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:27:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575211"	2	"2013"	"MK549"	2021	"10.08.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"11.08.2021"	"10:24:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575211"	4	"2013"	"MK549"	2021	"10.08.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"11.08.2021"	"10:24:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577584"	1	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:26:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575886"	3	"2013"	"M351"	2021	"23.08.2021"	"53"	NA	"34"	"09"	NA	"RUS"	0	"25.08.2021"	"13:52:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1577616"	2	"2013"	"M351"	2021	"26.09.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"27.09.2021"	"18:22:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575211"	3	"2013"	"MK549"	2021	"10.08.2021"	"53"	NA	"34"	"03"	NA	"RUS"	0	"11.08.2021"	"10:24:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575886"	2	"2013"	"M351"	2021	"23.08.2021"	"53"	NA	"34"	"09"	NA	"RUS"	0	"25.08.2021"	"13:52:00"	1507	"ÅLESUND"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578709"	2	"2013"	"TR0004O"	2021	"19.10.2021"	"53"	NA	"07"	"15"	79.95	"NOR"	0	"19.10.2021"	"17:31:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578552"	1	"2013"	"VN0118B"	2021	"17.10.2021"	"53"	NA	"07"	"15"	75	"NOR"	0	"18.10.2021"	"15:59:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575341"	2	"2013"	"M 0070HØ"	2021	"13.08.2021"	"53"	NA	"37"	"02"	69.9	"NOR"	0	"14.08.2021"	"12:27:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575423"	2	"2013"	"M 0200A"	2021	"14.08.2021"	"53"	NA	"30"	"14"	67.4	"NOR"	0	"15.08.2021"	"14:13:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579243"	2	"2013"	"LK394"	2021	"30.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"02.11.2021"	"00:44:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575341"	1	"2013"	"M 0070HØ"	2021	"13.08.2021"	"53"	NA	"37"	"02"	69.9	"NOR"	0	"14.08.2021"	"12:27:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575422"	1	"2013"	"M 0200A"	2021	"14.08.2021"	"53"	NA	"30"	"14"	67.4	"NOR"	0	"15.08.2021"	"13:27:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575422"	3	"2013"	"M 0200A"	2021	"14.08.2021"	"53"	NA	"30"	"14"	67.4	"NOR"	0	"15.08.2021"	"13:27:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578637"	1	"2013"	"N 0307LN"	2021	"18.10.2021"	"53"	NA	"07"	"18"	74.8	"NOR"	0	"18.10.2021"	"21:42:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579307"	2	"2013"	"KG691"	2021	"03.11.2021"	"53"	NA	"07"	"15"	NA	"FRO"	0	"03.11.2021"	"18:39:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578716"	1	"2013"	"M 0625H"	2021	"19.10.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"19.10.2021"	"21:27:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578632"	1	"2013"	"H 0001AV"	2021	"18.10.2021"	"53"	NA	"07"	"15"	67	"NOR"	0	"18.10.2021"	"19:57:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578633"	2	"2013"	"H 0001AV"	2021	"18.10.2021"	"53"	NA	"07"	"15"	67	"NOR"	0	"18.10.2021"	"20:03:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575298"	1	"2013"	"M 0400A"	2021	"12.08.2021"	"53"	NA	"37"	"02"	80	"NOR"	0	"13.08.2021"	"23:01:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579001"	2	"2013"	"LK362"	2021	"26.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"28.10.2021"	"12:25:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579399"	2	"2013"	"LK419"	2021	"05.11.2021"	"53"	NA	"42"	"52"	NA	"GBR"	0	"07.11.2021"	"14:15:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575342"	1	"2013"	"M 0070HØ"	2021	"13.08.2021"	"53"	NA	"37"	"02"	69.9	"NOR"	0	"14.08.2021"	"12:53:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579161"	1	"2013"	"LK394"	2021	"30.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"31.10.2021"	"21:51:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579161"	2	"2013"	"LK394"	2021	"30.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"31.10.2021"	"21:51:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576848"	2	"2013"	"VL0001ØN"	2021	"09.09.2021"	"53"	NA	"30"	"08"	86.1	"NOR"	0	"10.09.2021"	"16:57:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576848"	3	"2013"	"VL0001ØN"	2021	"09.09.2021"	"53"	NA	"30"	"08"	86.1	"NOR"	0	"10.09.2021"	"16:57:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576849"	3	"2013"	"VL0001ØN"	2021	"09.09.2021"	"53"	NA	"30"	"08"	86.1	"NOR"	0	"10.09.2021"	"17:30:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578639"	2	"2013"	"N 0400B"	2021	"18.10.2021"	"53"	NA	"07"	"14"	80.16	"NOR"	0	"18.10.2021"	"17:54:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579313"	2	"2013"	"H 0001BN"	2021	"03.11.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"03.11.2021"	"15:28:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579391"	2	"2013"	"H 0017BN"	2021	"05.11.2021"	"53"	NA	"07"	"14"	42.9	"NOR"	0	"05.11.2021"	"14:07:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579312"	2	"2013"	"H 0017BN"	2021	"03.11.2021"	"53"	NA	"07"	"15"	42.9	"NOR"	0	"03.11.2021"	"13:35:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579305"	1	"2013"	"H 0012AV"	2021	"03.11.2021"	"53"	NA	"07"	"14"	62.95	"NOR"	0	"03.11.2021"	"20:12:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579305"	2	"2013"	"H 0012AV"	2021	"03.11.2021"	"53"	NA	"07"	"14"	62.95	"NOR"	0	"03.11.2021"	"20:12:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575423"	1	"2013"	"M 0200A"	2021	"14.08.2021"	"53"	NA	"30"	"14"	67.4	"NOR"	0	"15.08.2021"	"14:13:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576041"	2	"2013"	"VL0001ØN"	2021	"25.08.2021"	"53"	NA	"34"	"05"	86.1	"NOR"	0	"27.08.2021"	"14:35:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576053"	1	"2013"	"T 0055G"	2021	"25.08.2021"	"53"	NA	"37"	"01"	69.99	"NOR"	0	"28.08.2021"	"14:48:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578548"	1	"2013"	"M 0022HØ"	2021	"17.10.2021"	"53"	NA	"07"	"15"	77.5	"NOR"	0	"17.10.2021"	"17:52:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578851"	1	"2013"	"R 0020V"	2021	"21.10.2021"	"53"	NA	"07"	"15"	49.9	"NOR"	0	"21.10.2021"	"12:14:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576042"	2	"2013"	"VL0001ØN"	2021	"25.08.2021"	"53"	NA	"30"	"13"	86.1	"NOR"	0	"27.08.2021"	"14:33:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575070"	1	"2013"	"H 0074AV"	2021	"07.08.2021"	"53"	NA	"28"	"52"	64	"NOR"	0	"08.08.2021"	"03:35:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579390"	1	"2013"	"M 0189A"	2021	"05.11.2021"	"53"	NA	"07"	"14"	74.8	"NOR"	0	"05.11.2021"	"21:00:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579390"	2	"2013"	"M 0189A"	2021	"05.11.2021"	"53"	NA	"07"	"14"	74.8	"NOR"	0	"05.11.2021"	"21:00:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579397"	2	"2013"	"H 0175B"	2021	"05.11.2021"	"53"	NA	"07"	"18"	61.54	"NOR"	0	"05.11.2021"	"18:18:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576053"	3	"2013"	"T 0055G"	2021	"25.08.2021"	"53"	NA	"37"	"01"	69.99	"NOR"	0	"28.08.2021"	"14:48:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579313"	1	"2013"	"H 0001BN"	2021	"03.11.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"03.11.2021"	"15:28:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576848"	1	"2013"	"VL0001ØN"	2021	"09.09.2021"	"53"	NA	"30"	"08"	86.1	"NOR"	0	"10.09.2021"	"16:57:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1578851"	2	"2013"	"R 0020V"	2021	"21.10.2021"	"53"	NA	"07"	"15"	49.9	"NOR"	0	"21.10.2021"	"12:14:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1575069"	3	"2013"	"H 0074AV"	2021	"07.08.2021"	"53"	NA	"28"	"52"	64	"NOR"	0	"08.08.2021"	"03:26:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1579309"	1	"2013"	"M 0125H"	2021	"03.11.2021"	"53"	NA	"07"	"15"	75	"NOR"	0	"03.11.2021"	"17:32:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576041"	3	"2013"	"VL0001ØN"	2021	"25.08.2021"	"53"	NA	"34"	"05"	86.1	"NOR"	0	"27.08.2021"	"14:35:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
"1576042"	3	"2013"	"VL0001ØN"	2021	"25.08.2021"	"53"	NA	"30"	"13"	86.1	"NOR"	0	"27.08.2021"	"14:33:00"	1517	"HAREID"	15	"Møre og Romsdal"	"NOR"	"NORGE"	NA	NA	NA
