"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1576175"	1	"2013"	"M 0025HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3661	3588	3588
"1576180"	2	"2013"	"M 0020HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	34	33	33
"1576181"	2	"2013"	"R 0149K"	2021	"27.08.2021"	"34"	NA	"07"	"33"	10.15	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	72	71	71
"1576686"	1	"2013"	"M 0262HØ"	2021	"06.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	658	645	645
"1576323"	1	"2013"	"M 0214HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3465	3396	3396
"1577292"	1	"2013"	"M 0148HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	702	688	688
"1578103"	1	"2013"	"M 0030HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"14"	"Oppsamlingsfartøy"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6976	6836	6836
"1577291"	1	"2013"	"M 0001SA"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2649	2596	2596
"1577290"	1	"2013"	"M 0018G"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	920	902	902
"1578376"	1	"2013"	"M 0074HØ"	2021	"12.10.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4669	4576	4576
"1578456"	1	"2013"	"M 0025HØ"	2021	"14.10.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1356	1329	1329
"1577943"	1	"2013"	"M 0214HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6351	6224	6224
"1576176"	2	"2013"	"M 0214HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	570	559	559
"1577440"	1	"2013"	"M 0018G"	2021	"20.09.2021"	"34"	NA	"07"	"31"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	624	612	612
"1576324"	1	"2013"	"M 0030HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8418	8250	8250
"1576326"	1	"2013"	"M 0020HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	352	345	345
"1576326"	2	"2013"	"M 0020HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	62	61	61
"1577984"	1	"2013"	"M 0149HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	863	846	846
"1577942"	1	"2013"	"M 0059HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1602	1570	1570
"1577162"	1	"2013"	"M 0210HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	299	293	293
"1578104"	1	"2013"	"M 0148HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	779	763	763
"1576890"	1	"2013"	"M 0030HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3145	3082	3082
"1575522"	2	"2013"	"M 0030HØ"	2021	"16.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	966	947	947
"1576891"	1	"2013"	"M 0038HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1860	1823	1823
"1575669"	2	"2013"	"M 0210HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	107	105	105
"1577941"	1	"2013"	"M 0030HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9508	9318	9318
"1577303"	1	"2013"	"M 0035VD"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.08	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	442	433	433
"1577482"	1	"2013"	"M 0035VD"	2021	"22.09.2021"	"34"	NA	"07"	"33"	10.08	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	471	462	462
"1576179"	2	"2013"	"M 0030HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1345	1318	1318
"1577986"	1	"2013"	"M 0094HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	7.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	548	537	537
"1577157"	1	"2013"	"M 0074HØ"	2021	"15.09.2021"	"34"	NA	"07"	"32"	11.48	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5071	4970	4970
"1577159"	1	"2013"	"M 0059HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	621	609	609
"1577032"	1	"2013"	"M 0210HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	216	212	212
"1577033"	1	"2013"	"R 0149K"	2021	"13.09.2021"	"34"	NA	"07"	"33"	10.15	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	35	34	34
"1575671"	2	"2013"	"M 0020HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	423	415	415
"1575523"	1	"2013"	"M 0001SA"	2021	"16.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4501	4411	4411
"1577036"	1	"2013"	"M 0262HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	607	595	595
"1577695"	1	"2013"	"M 0148HØ"	2021	"29.09.2021"	"34"	NA	"07"	"33"	9.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	512	502	502
"1577299"	1	"2013"	"M 0156HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	652	639	639
"1577697"	1	"2013"	"M 0018G"	2021	"29.09.2021"	"34"	NA	"07"	"31"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	348	341	341
"1577983"	1	"2013"	"M 0025HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1181	1157	1157
"1577985"	1	"2013"	"M 0156HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	404	396	396
"1576889"	1	"2013"	"M 0018G"	2021	"10.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	838	821	821
"1577035"	1	"2013"	"M 0025HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1047	1026	1026
"1577034"	1	"2013"	"M 0030HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1914	1876	1876
"1577982"	1	"2013"	"M 0041HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	7.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	638	625	625
"1575713"	2	"2013"	"M 0214HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	969	950	950
"1576883"	1	"2013"	"M 0156HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1176	1152	1152
"1576884"	1	"2013"	"M 0210HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1286	1260	1260
"1576317"	1	"2013"	"M 0001SA"	2021	"30.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4686	4592	4592
"1577300"	1	"2013"	"M 0149HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	958	939	939
"1576892"	1	"2013"	"M 0020U"	2021	"10.09.2021"	"34"	NA	"07"	"33"	7.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	352	345	345
"1575926"	1	"2013"	"M 0052HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1742	1707	1707
"1577619"	1	"2013"	"M 0156HØ"	2021	"27.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1038	1017	1017
"1577437"	1	"2013"	"M 0210HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	522	512	512
"1576885"	1	"2013"	"M 0214HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6315	6189	6189
"1577031"	1	"2013"	"M 0214HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2464	2415	2415
"1576887"	1	"2013"	"M 0041HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	7.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	444	435	435
"1577158"	1	"2013"	"M 0018G"	2021	"15.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	702	688	688
"1577161"	1	"2013"	"M 0156HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	365	358	358
"1575930"	2	"2013"	"AG0024K"	2021	"23.08.2021"	"34"	NA	"07"	"33"	14.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	499	489	489
"1577621"	1	"2013"	"M 0030HØ"	2021	"27.09.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6267	6142	6142
"1579046"	1	"2013"	"M 0156HØ"	2021	"27.10.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	681	667	667
"1579049"	1	"2013"	"M 0149HØ"	2021	"27.10.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	709	695	695
"1577806"	1	"2013"	"M 0149HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1303	1277	1277
"1577441"	1	"2013"	"M 0025HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	702	688	688
"1577438"	1	"2013"	"M 0156HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"3000000"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	222	218	218
"1577442"	1	"2013"	"M 0262HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	543	532	532
"1577443"	1	"2013"	"M 0094HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	7.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	223	219	219
"1575904"	2	"2013"	"M 0002AK"	2021	"23.08.2021"	"34"	NA	"07"	"32"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	564	553	553
"1576893"	1	"2013"	"M 0059HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	930	911	911
"1575926"	2	"2013"	"M 0052HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	307	301	301
"1577886"	1	"2013"	"M 0262HØ"	2021	"02.10.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	470	461	461
"1577624"	1	"2013"	"M 0210HØ"	2021	"27.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	565	554	554
"1577295"	1	"2013"	"M 0025HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4512	4422	4422
"1575022"	1	"2013"	"M 0001SA"	2021	"05.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2837	2780	2780
"1575002"	1	"2013"	"M 0210HØ"	2021	"04.08.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	278	272	272
"1575023"	1	"2013"	"M 0262HØ"	2021	"05.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	476	466	466
"1575142"	1	"2013"	"SF0040F"	2021	"09.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1499	1469	1469
"1575145"	1	"2013"	"M 0214HØ"	2021	"09.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2845	2788	2788
"1575145"	2	"2013"	"M 0214HØ"	2021	"09.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	542	531	531
"1575330"	1	"2013"	"M 0214HØ"	2021	"13.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3694	3620	3620
"1575329"	1	"2013"	"M 0052HØ"	2021	"13.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1047	1026	1026
"1575238"	2	"2013"	"M 0214HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	721	707	707
"1576061"	1	"2013"	"M 0059HØ"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	624	612	612
"1575023"	2	"2013"	"M 0262HØ"	2021	"05.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	95	93	93
"1575906"	2	"2013"	"M 0025HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"2"	"bulk"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	377	369	369
"1575116"	2	"2013"	"M 0025HØ"	2021	"08.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	695	681	681
"1576179"	1	"2013"	"M 0030HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7620	7468	7468
"1576180"	1	"2013"	"M 0020HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	190	186	186
