"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1583179"	1	"2013"	"H 0090S"	2022	"17.06.2022"	"11"	NA	"00"	"49"	4.8	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9057	8876	8876
"1583188"	1	"2013"	"SF0100SU"	2022	"18.06.2022"	"11"	NA	"00"	"04"	38.55	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	50069	49068	49068
"1587126"	1	"2013"	"N 0200B"	2022	"19.09.2022"	"11"	NA	"30"	"14"	69.77	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	498719	488745	488745
"1585141"	1	"2013"	"M 0125H"	2022	"22.08.2022"	"11"	NA	"30"	"13"	75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	142539	139688	139688
"1583564"	1	"2013"	"H 0058S"	2022	"01.07.2022"	"11"	NA	"00"	"10"	10.59	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	11156	10933	10933
"1583383"	1	"2013"	"N 0041ME"	2022	"25.06.2022"	"11"	NA	"00"	"05"	12.95	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	27955	27396	27396
"1583224"	1	"2013"	"H 0008S"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.98	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	31447	30818	30818
"1583216"	1	"2013"	"VL0044A"	2022	"19.06.2022"	"11"	NA	"05"	"20"	9.44	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	26341	25814	25814
"1583235"	1	"2013"	"H 0044O"	2022	"19.06.2022"	"11"	NA	"00"	"10"	10.4	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6356	6229	6229
"1583256"	1	"2013"	"N 0050G"	2022	"19.06.2022"	"11"	NA	"00"	"49"	14.93	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6260	6135	6135
"1583146"	1	"2013"	"H 0090S"	2022	"17.06.2022"	"11"	NA	"00"	"49"	4.8	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	13369	13102	13102
"404410"	1	"2013"	"N 0041ME"	2022	"01.07.2022"	"11"	NA	"00"	"46"	12.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	28627	0	0
"1583466"	1	"2013"	"NT0026V"	2022	"28.06.2022"	"11"	NA	"00"	"05"	12.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10641	10428	10428
"1583620"	1	"2013"	"N 0001BR"	2022	"02.07.2022"	"11"	NA	"00"	"05"	14.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	11043	10822	10822
"1583577"	1	"2013"	"N 0417B"	2022	"01.07.2022"	"11"	NA	"00"	"05"	14.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	36764	36029	36029
"404413"	1	"2013"	"N 0041ME"	2022	"04.07.2022"	"11"	NA	"00"	"46"	12.95	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	13547	0	0
"1583550"	1	"2013"	"VL0040B"	2022	"30.06.2022"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4906	4808	4808
"1583557"	1	"2013"	"VL0037AV"	2022	"30.06.2022"	"11"	NA	"00"	"05"	11.58	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3504	3434	3434
"1583393"	1	"2013"	"N 0114L"	2022	"26.06.2022"	"11"	NA	"06"	"32"	27.4	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	21452	21023	21023
"1583386"	1	"2013"	"N 0001BR"	2022	"25.06.2022"	"11"	NA	"00"	"05"	14.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	42140	41297	41297
"1583393"	2	"2013"	"N 0114L"	2022	"26.06.2022"	"11"	NA	"06"	"32"	27.4	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3117	3055	3055
"1583428"	1	"2013"	"N 0098B"	2022	"27.06.2022"	"11"	NA	"06"	"32"	14.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	32593	31941	31941
"1583488"	1	"2013"	"H 0044O"	2022	"27.06.2022"	"11"	NA	"06"	"32"	10.4	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28916	28338	28338
"1583442"	1	"2013"	"VL0008FJ"	2022	"27.06.2022"	"11"	NA	"00"	"05"	14.85	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28061	27500	27500
"1583446"	2	"2013"	"VL0110AV"	2022	"27.06.2022"	"11"	NA	"00"	"05"	14.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	210	206	206
"1583460"	1	"2013"	"R 0022ST"	2022	"28.06.2022"	"11"	NA	"00"	"10"	12.95	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	12995	12735	12735
"1584666"	2	"2013"	"N 0119SO"	2022	"16.08.2022"	"11"	NA	"30"	"14"	54.05	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8500	8330	8330
"1583697"	1	"2013"	"N 0417B"	2022	"05.07.2022"	"11"	NA	"05"	"14"	14.96	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	39127	38344	38344
"1583473"	1	"2013"	"H 0090S"	2022	"28.06.2022"	"11"	NA	"06"	"32"	4.8	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	14687	14393	14393
"1583477"	1	"2013"	"N 0056V"	2022	"28.06.2022"	"11"	NA	"06"	"32"	14.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	18028	17667	17667
"1583735"	1	"2013"	"N 0041ME"	2022	"04.07.2022"	"11"	NA	"00"	"10"	12.95	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"2"	"bulk"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	13547	13276	13276
"1583333"	1	"2013"	"TR0096AA"	2022	"22.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9795	9599	9599
"1583396"	1	"2013"	"R 0022ST"	2022	"26.06.2022"	"11"	NA	"00"	"05"	12.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10784	10568	10568
"1583124"	1	"2013"	"VL0009BR"	2022	"16.06.2022"	"11"	NA	"00"	"46"	14.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	16375	16048	16048
"1583633"	1	"2013"	"N 0067HR"	2022	"03.07.2022"	"11"	NA	"05"	"15"	20.98	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5264	5159	5159
"1583225"	1	"2013"	"H 0058S"	2022	"19.06.2022"	"11"	NA	"05"	"20"	10.59	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15912	15594	15594
"1583464"	2	"2013"	"N 0025VV"	2022	"28.06.2022"	"11"	NA	"00"	"05"	27.42	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"913"	"Fiskefor"	"3"	"Dyrefor/fiskefor, agn og annet"	0	515	505	505
"1583738"	1	"2013"	"N 0041ME"	2022	"01.07.2022"	"11"	NA	"00"	"05"	12.95	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"2"	"bulk"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	28627	28054	28054
"1585142"	1	"2013"	"M 0125H"	2022	"22.08.2022"	"11"	NA	"30"	"13"	75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	204000	199920	199920
"1584786"	1	"2013"	"VL0063AV"	2022	"18.08.2022"	"11"	NA	"30"	"08"	61.75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	344990	338090	338090
"1584786"	2	"2013"	"VL0063AV"	2022	"18.08.2022"	"11"	NA	"30"	"08"	61.75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	302	296	296
"1583600"	1	"2013"	"R 0004ST"	2022	"02.07.2022"	"11"	NA	"00"	"10"	12.89	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	16159	15836	15836
"1583603"	1	"2013"	"VL0004BN"	2022	"02.07.2022"	"11"	NA	"00"	"05"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8171	8008	8008
"1583619"	1	"2013"	"H 0044AV"	2022	"02.07.2022"	"11"	NA	"00"	"05"	6.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7780	7624	7624
"1583566"	1	"2013"	"H 0044AV"	2022	"01.07.2022"	"11"	NA	"00"	"05"	6.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	16632	16299	16299
"1583621"	1	"2013"	"N 0025ME"	2022	"02.07.2022"	"11"	NA	"00"	"05"	41.45	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15022	14722	14722
"1583631"	1	"2013"	"VL0110AV"	2022	"03.07.2022"	"11"	NA	"00"	"46"	14.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	18773	18398	18398
"1583563"	1	"2013"	"VL0008FJ"	2022	"01.07.2022"	"11"	NA	"00"	"05"	14.85	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	27448	26899	26899
"1583182"	1	"2013"	"R 0021H"	2022	"17.06.2022"	"11"	NA	"00"	"50"	14.89	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3713	3639	3639
"1583189"	1	"2013"	"NT0030NR"	2022	"18.06.2022"	"11"	NA	"00"	"04"	27.15	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	24887	24389	24389
"404397"	1	"2013"	"N 0025ME"	2022	"18.06.2022"	"11"	NA	"00"	"10"	41.45	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"8"	"emballert"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	82980	0	0
"1583640"	1	"2013"	"H 0008S"	2022	"04.07.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	12214	11970	11970
"1583484"	1	"2013"	"VL0037AV"	2022	"28.06.2022"	"11"	NA	"06"	"32"	11.58	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3176	3112	3112
"1583641"	1	"2013"	"H 0058S"	2022	"04.07.2022"	"11"	NA	"00"	"46"	10.59	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	12742	12487	12487
"1583690"	1	"2013"	"H 0008S"	2022	"05.07.2022"	"11"	NA	"05"	"15"	14.98	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	31003	30383	30383
"1583475"	1	"2013"	"H 0044AV"	2022	"28.06.2022"	"11"	NA	"06"	"32"	6.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	22180	21736	21736
"1583623"	1	"2013"	"N 0054BØ"	2022	"02.07.2022"	"11"	NA	"00"	"46"	12.97	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28311	27745	27745
"1584888"	2	"2013"	"N 0025ME"	2022	"20.08.2022"	"11"	NA	"30"	"13"	41.45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	150	147	147
"1583606"	1	"2013"	"M 0020SM"	2022	"02.07.2022"	"11"	NA	"00"	"05"	14.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	12425	12176	12176
"1583833"	1	"2013"	"VL0040B"	2022	"11.07.2022"	"11"	NA	"05"	"15"	14.99	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3106	3044	3044
"1583663"	1	"2013"	"VL0008FJ"	2022	"04.07.2022"	"11"	NA	"05"	"14"	14.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28863	28286	28286
"1583647"	1	"2013"	"N 0067HR"	2022	"04.07.2022"	"11"	NA	"05"	"15"	20.98	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	19686	19292	19292
"1583573"	1	"2013"	"H 0002B"	2022	"01.07.2022"	"11"	NA	"00"	"10"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5390	5282	5282
"1583834"	1	"2013"	"N 0067HR"	2022	"11.07.2022"	"11"	NA	"05"	"15"	20.98	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10273	10068	10068
"1583155"	1	"2013"	"H 0044O"	2022	"17.06.2022"	"11"	NA	"00"	"49"	10.4	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	27794	27238	27238
"1583400"	1	"2013"	"N 0025VV"	2022	"26.06.2022"	"11"	NA	"00"	"05"	27.42	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	24641	24148	24148
"1583494"	1	"2013"	"VL0014A"	2022	"28.06.2022"	"11"	NA	"06"	"32"	14.94	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9149	8966	8966
"1583138"	1	"2013"	"NT0030NR"	2022	"16.06.2022"	"11"	NA	"00"	"10"	27.15	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	21814	21378	21378
"1584888"	1	"2013"	"N 0025ME"	2022	"20.08.2022"	"11"	NA	"30"	"13"	41.45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	155074	151973	151973
"1584889"	1	"2013"	"N 0025ME"	2022	"20.08.2022"	"11"	NA	"30"	"13"	41.45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	76500	74970	74970
"404405"	1	"2013"	"N 0041ME"	2022	"28.06.2022"	"11"	NA	"00"	"46"	12.95	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	29210	0	0
"1583160"	1	"2013"	"N 0056V"	2022	"17.06.2022"	"11"	NA	"00"	"49"	14.95	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	26850	26313	26313
"1583210"	1	"2013"	"N 0056V"	2022	"18.06.2022"	"11"	NA	"05"	"20"	14.95	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	59590	58398	58398
"1583208"	1	"2013"	"H 0002AV"	2022	"18.06.2022"	"11"	NA	"05"	"20"	53.55	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	71643	70210	70210
"1583033"	1	"2013"	"VL0014A"	2022	"12.06.2022"	"11"	NA	"05"	"19"	14.94	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15839	15522	15522
"1583408"	1	"2013"	"VL0050AV"	2022	"26.06.2022"	"11"	NA	"00"	"10"	27.1	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	14699	14405	14405
"1583411"	1	"2013"	"VL0014A"	2022	"26.06.2022"	"11"	NA	"05"	"20"	14.94	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8614	8442	8442
"1583166"	1	"2013"	"VL0035ØN"	2022	"17.06.2022"	"11"	NA	"00"	"49"	8.5	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	11598	11366	11366
"404401"	1	"2013"	"N 0025ME"	2022	"22.06.2022"	"11"	NA	"00"	"46"	41.45	"NOR"	8	"110"	"Rund"	"5"	"Frossen"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	87699	29	29
"1583321"	1	"2013"	"H 0002AV"	2022	"22.06.2022"	"11"	NA	"00"	"05"	53.55	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	34718	34024	34024
"1583278"	1	"2013"	"N 0025ME"	2022	"20.06.2022"	"11"	NA	"05"	"20"	41.45	"NOR"	0	"110"	"Rund"	"5"	"Frossen"	"2"	"bulk"	"99"	"Uspesifisert"	"3000000"	"130"	"Fersk agn"	"3"	"Dyrefor/fiskefor, agn og annet"	0	46368	45441	45441
"1583409"	1	"2013"	"VL0110AV"	2022	"26.06.2022"	"11"	NA	"00"	"10"	14.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6327	6200	6200
"1583830"	1	"2013"	"H 0058S"	2022	"11.07.2022"	"11"	NA	"05"	"15"	10.59	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7186	7042	7042
"1583592"	1	"2013"	"H 0002B"	2022	"02.07.2022"	"11"	NA	"00"	"10"	10.65	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10006	9806	9806
"1583443"	1	"2013"	"N 0417B"	2022	"27.06.2022"	"11"	NA	"00"	"05"	14.96	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	32048	31407	31407
"1583410"	1	"2013"	"SF0003A"	2022	"26.06.2022"	"11"	NA	"00"	"50"	26.13	"NOR"	8	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	23777	23301	23301
"1583404"	1	"2013"	"TR0003AA"	2022	"26.06.2022"	"11"	NA	"00"	"05"	21.15	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	27315	26769	26769
"1583184"	1	"2013"	"N 0050G"	2022	"17.06.2022"	"11"	NA	"00"	"49"	14.93	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2657	2604	2604
"1583183"	1	"2013"	"N 0240B"	2022	"17.06.2022"	"11"	NA	"00"	"49"	14.92	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2657	2604	2604
