"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"
1	203	21.352986259616	"27.4.aE"
2	203	25.313074686857	"27.4.aE"
3	203	27.240541649232	"27.4.aE"
4	203	28.209530673924	"27.4.aE"
5	203	28.683412489438	"27.4.aE"
6	203	28.92451708161	"27.4.aE"
7	203	29.05416975554	"27.4.aE"
8	203	29.12312752332	"27.4.aE"
9	203	29.151432473897	"27.4.aE"
10	203	29.143310355916	"27.4.aE"
11	203	29.176205804167	"27.4.aE"
12	203	29.181760232495	"27.4.aE"
13	203	29.171357620592	"27.4.aE"
14	203	29.188271092331	"27.4.aE"
15	203	29.161037608041	"27.4.aE"
1	204	21.394395935852	"27.4.aE"
2	204	25.298210051219	"27.4.aE"
3	204	27.209082029149	"27.4.aE"
4	204	28.154726284775	"27.4.aE"
5	204	28.62972348989	"27.4.aE"
6	204	28.836990914142	"27.4.aE"
7	204	28.941377720564	"27.4.aE"
8	204	29.0112422864	"27.4.aE"
9	204	29.027444415488	"27.4.aE"
10	204	29.042861107676	"27.4.aE"
11	204	29.058818485181	"27.4.aE"
12	204	29.04637576767	"27.4.aE"
13	204	29.052573601338	"27.4.aE"
14	204	29.093328026392	"27.4.aE"
15	204	29.035984288617	"27.4.aE"
1	205	22.018932381271	"27.4.aE"
2	205	25.729039773124	"27.4.aE"
3	205	27.524745019769	"27.4.aE"
4	205	28.414380341778	"27.4.aE"
5	205	28.856243243219	"27.4.aE"
6	205	29.06574102271	"27.4.aE"
7	205	29.202772503984	"27.4.aE"
8	205	29.238755329339	"27.4.aE"
9	205	29.292117275625	"27.4.aE"
10	205	29.29883672904	"27.4.aE"
11	205	29.300500747497	"27.4.aE"
12	205	29.300699881386	"27.4.aE"
13	205	29.318262946269	"27.4.aE"
14	205	29.313494022469	"27.4.aE"
15	205	29.328484345029	"27.4.aE"
1	206	21.622423356993	"27.4.aE"
2	206	25.122326800907	"27.4.aE"
3	206	26.885765600921	"27.4.aE"
4	206	27.752489965242	"27.4.aE"
5	206	28.21504146456	"27.4.aE"
6	206	28.442293207381	"27.4.aE"
7	206	28.583558627453	"27.4.aE"
8	206	28.654461290417	"27.4.aE"
9	206	28.660769803594	"27.4.aE"
10	206	28.740217608783	"27.4.aE"
11	206	28.680073464088	"27.4.aE"
12	206	28.674054265495	"27.4.aE"
13	206	28.734080210982	"27.4.aE"
14	206	28.742401371233	"27.4.aE"
15	206	28.74656767187	"27.4.aE"
1	207	21.7496638396	"27.4.aE"
2	207	25.744187385929	"27.4.aE"
3	207	27.341750551835	"27.4.aE"
4	207	28.14498602869	"27.4.aE"
5	207	28.620827640828	"27.4.aE"
6	207	28.917587138874	"27.4.aE"
7	207	29.180506445309	"27.4.aE"
8	207	29.157536117884	"27.4.aE"
9	207	29.272250385961	"27.4.aE"
10	207	29.349165799789	"27.4.aE"
11	207	29.283689713421	"27.4.aE"
12	207	29.22123462242	"27.4.aE"
13	207	29.55521223545	"27.4.aE"
14	207	29.24715534328	"27.4.aE"
15	207	29.251338348064	"27.4.aE"
1	208	21.437772326761	"27.4.aE"
2	208	25.351753054225	"27.4.aE"
3	208	26.961915474137	"27.4.aE"
4	208	27.818678152608	"27.4.aE"
5	208	28.336801788705	"27.4.aE"
6	208	28.650827111184	"27.4.aE"
7	208	28.8409922618	"27.4.aE"
8	208	28.795128267631	"27.4.aE"
9	208	28.857041499266	"27.4.aE"
10	208	28.947412349681	"27.4.aE"
11	208	28.848619660162	"27.4.aE"
12	208	28.869111639062	"27.4.aE"
13	208	28.879977809223	"27.4.aE"
14	208	28.855115234094	"27.4.aE"
15	208	28.876576599216	"27.4.aE"
1	209	21.831605529771	"27.4.aE"
2	209	25.26782664543	"27.4.aE"
3	209	27.138107506724	"27.4.aE"
4	209	28.0003981545	"27.4.aE"
5	209	28.495191984821	"27.4.aE"
6	209	28.776204513195	"27.4.aE"
7	209	28.907516239524	"27.4.aE"
8	209	28.994199132431	"27.4.aE"
9	209	29.058002330663	"27.4.aE"
10	209	29.083576344153	"27.4.aE"
11	209	29.053908574233	"27.4.aE"
12	209	29.047701700604	"27.4.aE"
13	209	29.072572724425	"27.4.aE"
14	209	29.1117380113	"27.4.aE"
15	209	29.071958059246	"27.4.aE"
1	210	21.558256118332	"27.4.aE"
2	210	25.145806812561	"27.4.aE"
3	210	26.920398424693	"27.4.aE"
4	210	27.893211778924	"27.4.aE"
5	210	28.366907975095	"27.4.aE"
6	210	28.632484056041	"27.4.aE"
7	210	28.77187520685	"27.4.aE"
8	210	28.875562099157	"27.4.aE"
9	210	28.880161157252	"27.4.aE"
10	210	28.933023185173	"27.4.aE"
11	210	28.993839839223	"27.4.aE"
12	210	28.893415082015	"27.4.aE"
13	210	28.988551510006	"27.4.aE"
14	210	28.886297213817	"27.4.aE"
15	210	29.041091434059	"27.4.aE"
1	211	21.092618225312	"27.4.aE"
2	211	24.728785640517	"27.4.aE"
3	211	26.535716502255	"27.4.aE"
4	211	27.457103669873	"27.4.aE"
5	211	28.016507336498	"27.4.aE"
6	211	28.30746470297	"27.4.aE"
7	211	28.465011075249	"27.4.aE"
8	211	28.520179942129	"27.4.aE"
9	211	28.613337501191	"27.4.aE"
10	211	28.650734084184	"27.4.aE"
11	211	28.592324663721	"27.4.aE"
12	211	28.611764682583	"27.4.aE"
13	211	28.576068901656	"27.4.aE"
14	211	28.640974680262	"27.4.aE"
15	211	28.536335502194	"27.4.aE"
1	212	21.326319982886	"27.4.aE"
2	212	25.180553658364	"27.4.aE"
3	212	27.058870941053	"27.4.aE"
4	212	28.000414142554	"27.4.aE"
5	212	28.470421897489	"27.4.aE"
6	212	28.708687689887	"27.4.aE"
7	212	28.824091857341	"27.4.aE"
8	212	28.881832164715	"27.4.aE"
9	212	28.909058240344	"27.4.aE"
10	212	28.9261558326	"27.4.aE"
11	212	28.934423001684	"27.4.aE"
12	212	28.937821167916	"27.4.aE"
13	212	28.941506886585	"27.4.aE"
14	212	28.942736786477	"27.4.aE"
15	212	28.950538845935	"27.4.aE"
1	213	21.318373155802	"27.4.aE"
2	213	25.075836877356	"27.4.aE"
3	213	26.948241869516	"27.4.aE"
4	213	27.908998854526	"27.4.aE"
5	213	28.394464179979	"27.4.aE"
6	213	28.646717935837	"27.4.aE"
7	213	28.782475132555	"27.4.aE"
8	213	28.851748590235	"27.4.aE"
9	213	28.885747074194	"27.4.aE"
10	213	28.906533882807	"27.4.aE"
11	213	28.909834609959	"27.4.aE"
12	213	28.913347225843	"27.4.aE"
13	213	28.916625384333	"27.4.aE"
14	213	28.918100986864	"27.4.aE"
15	213	28.918284407591	"27.4.aE"
1	214	21.649295630462	"27.4.aE"
2	214	25.245738302689	"27.4.aE"
3	214	27.070186054323	"27.4.aE"
4	214	28.011285979003	"27.4.aE"
5	214	28.488654188826	"27.4.aE"
6	214	28.746679726104	"27.4.aE"
7	214	28.876494292561	"27.4.aE"
8	214	28.952117050515	"27.4.aE"
9	214	28.994865097142	"27.4.aE"
10	214	29.015185033583	"27.4.aE"
11	214	29.022817176701	"27.4.aE"
12	214	29.024506142675	"27.4.aE"
13	214	29.023598329385	"27.4.aE"
14	214	29.038154712277	"27.4.aE"
15	214	29.036478267047	"27.4.aE"
1	215	21.026237534861	"27.4.aE"
2	215	24.699025429132	"27.4.aE"
3	215	26.603748962629	"27.4.aE"
4	215	27.568481163793	"27.4.aE"
5	215	28.093739646436	"27.4.aE"
6	215	28.359277482696	"27.4.aE"
7	215	28.512332063204	"27.4.aE"
8	215	28.597213248916	"27.4.aE"
9	215	28.621875620236	"27.4.aE"
10	215	28.631622517468	"27.4.aE"
11	215	28.644487713146	"27.4.aE"
12	215	28.648264301998	"27.4.aE"
13	215	28.665896603425	"27.4.aE"
14	215	28.637045780482	"27.4.aE"
15	215	28.705211616889	"27.4.aE"
1	216	21.800606087742	"27.4.aE"
2	216	25.348151777139	"27.4.aE"
3	216	27.213234598136	"27.4.aE"
4	216	28.205880810538	"27.4.aE"
5	216	28.73937833259	"27.4.aE"
6	216	29.034394290035	"27.4.aE"
7	216	29.19119510329	"27.4.aE"
8	216	29.285545182006	"27.4.aE"
9	216	29.32847524667	"27.4.aE"
10	216	29.35287431852	"27.4.aE"
11	216	29.371361909699	"27.4.aE"
12	216	29.369711308407	"27.4.aE"
13	216	29.3858118492	"27.4.aE"
14	216	29.372607005252	"27.4.aE"
15	216	29.387703291324	"27.4.aE"
1	217	21.539008272953	"27.4.aE"
2	217	25.011826555966	"27.4.aE"
3	217	26.795582892454	"27.4.aE"
4	217	27.763229367928	"27.4.aE"
5	217	28.335855078294	"27.4.aE"
6	217	28.578282825671	"27.4.aE"
7	217	28.799915831178	"27.4.aE"
8	217	28.876165392759	"27.4.aE"
9	217	28.9052976842	"27.4.aE"
10	217	28.955509068043	"27.4.aE"
11	217	28.981832257693	"27.4.aE"
12	217	29.047005836543	"27.4.aE"
13	217	28.960314153062	"27.4.aE"
14	217	29.000982052791	"27.4.aE"
15	217	28.946806689291	"27.4.aE"
1	218	21.514549728405	"27.4.aE"
2	218	25.14901086017	"27.4.aE"
3	218	27.024331777491	"27.4.aE"
4	218	27.98769333729	"27.4.aE"
5	218	28.515969243896	"27.4.aE"
6	218	28.784068200027	"27.4.aE"
7	218	28.909484917301	"27.4.aE"
8	218	28.97784690926	"27.4.aE"
9	218	29.032685177926	"27.4.aE"
10	218	29.050477333099	"27.4.aE"
11	218	29.06047104711	"27.4.aE"
12	218	29.065994213584	"27.4.aE"
13	218	29.065134649322	"27.4.aE"
14	218	29.091518681948	"27.4.aE"
15	218	29.071249425091	"27.4.aE"
1	219	22.039272234084	"27.4.aE"
2	219	25.556514189249	"27.4.aE"
3	219	27.31779410814	"27.4.aE"
4	219	28.254030747247	"27.4.aE"
5	219	28.735660230615	"27.4.aE"
6	219	28.98898479355	"27.4.aE"
7	219	29.115272079963	"27.4.aE"
8	219	29.215020227923	"27.4.aE"
9	219	29.244383515883	"27.4.aE"
10	219	29.252382579985	"27.4.aE"
11	219	29.255713325963	"27.4.aE"
12	219	29.257213490793	"27.4.aE"
13	219	29.258561045083	"27.4.aE"
14	219	29.287079319516	"27.4.aE"
15	219	29.289975921109	"27.4.aE"
1	220	21.587009161764	"27.4.aE"
2	220	25.241876837788	"27.4.aE"
3	220	27.066915730694	"27.4.aE"
4	220	28.014854559347	"27.4.aE"
5	220	28.484880639324	"27.4.aE"
6	220	28.750303617033	"27.4.aE"
7	220	28.86864724876	"27.4.aE"
8	220	28.943077744977	"27.4.aE"
9	220	28.983412980473	"27.4.aE"
10	220	28.992779934828	"27.4.aE"
11	220	28.997530719157	"27.4.aE"
12	220	29.01431349544	"27.4.aE"
13	220	29.009021887736	"27.4.aE"
14	220	29.063464143973	"27.4.aE"
15	220	28.993558521927	"27.4.aE"
1	221	21.464961490451	"27.4.aE"
2	221	25.053981573912	"27.4.aE"
3	221	26.861733324669	"27.4.aE"
4	221	27.830074490878	"27.4.aE"
5	221	28.353882441037	"27.4.aE"
6	221	28.622069132742	"27.4.aE"
7	221	28.765314819922	"27.4.aE"
8	221	28.845997748454	"27.4.aE"
9	221	28.887505988458	"27.4.aE"
10	221	28.904913863683	"27.4.aE"
11	221	28.921184651955	"27.4.aE"
12	221	28.923348193885	"27.4.aE"
13	221	28.925086686522	"27.4.aE"
14	221	28.939602803571	"27.4.aE"
15	221	28.949410201125	"27.4.aE"
1	222	21.513543360137	"27.4.aE"
2	222	25.030551016526	"27.4.aE"
3	222	26.825087983769	"27.4.aE"
4	222	27.75693681378	"27.4.aE"
5	222	28.245580993894	"27.4.aE"
6	222	28.503391855113	"27.4.aE"
7	222	28.637430386943	"27.4.aE"
8	222	28.735183233262	"27.4.aE"
9	222	28.753073031799	"27.4.aE"
10	222	28.792746624268	"27.4.aE"
11	222	28.781647077485	"27.4.aE"
12	222	28.786707661775	"27.4.aE"
13	222	28.792881072751	"27.4.aE"
14	222	28.807053131603	"27.4.aE"
15	222	28.762325949032	"27.4.aE"
1	223	20.908779302811	"27.4.aE"
2	223	24.824943287171	"27.4.aE"
3	223	26.815058659546	"27.4.aE"
4	223	27.799628836133	"27.4.aE"
5	223	28.319219458342	"27.4.aE"
6	223	28.566839443374	"27.4.aE"
7	223	28.690040710185	"27.4.aE"
8	223	28.769212496386	"27.4.aE"
9	223	28.799183736213	"27.4.aE"
10	223	28.807583984191	"27.4.aE"
11	223	28.827061913795	"27.4.aE"
12	223	28.820099735171	"27.4.aE"
13	223	28.81508551361	"27.4.aE"
14	223	28.821968400356	"27.4.aE"
15	223	28.843933733442	"27.4.aE"
1	224	21.283239895506	"27.4.aE"
2	224	24.929759050158	"27.4.aE"
3	224	26.745551867751	"27.4.aE"
4	224	27.685679113542	"27.4.aE"
5	224	28.160833298291	"27.4.aE"
6	224	28.408907841198	"27.4.aE"
7	224	28.548690795096	"27.4.aE"
8	224	28.622239335052	"27.4.aE"
9	224	28.655315540919	"27.4.aE"
10	224	28.662936389497	"27.4.aE"
11	224	28.671244868651	"27.4.aE"
12	224	28.688588186437	"27.4.aE"
13	224	28.673026520873	"27.4.aE"
14	224	28.682110790218	"27.4.aE"
15	224	28.705173589877	"27.4.aE"
1	225	21.723943998809	"27.4.aE"
2	225	25.476487416182	"27.4.aE"
3	225	27.35436913099	"27.4.aE"
4	225	28.317209570805	"27.4.aE"
5	225	28.811715224331	"27.4.aE"
6	225	29.053210443047	"27.4.aE"
7	225	29.203078947676	"27.4.aE"
8	225	29.273541411953	"27.4.aE"
9	225	29.298381067575	"27.4.aE"
10	225	29.331548324368	"27.4.aE"
11	225	29.324427365977	"27.4.aE"
12	225	29.334106409945	"27.4.aE"
13	225	29.352750761473	"27.4.aE"
14	225	29.34325921861	"27.4.aE"
15	225	29.339082275363	"27.4.aE"
1	226	21.365557039856	"27.4.aE"
2	226	25.168715796112	"27.4.aE"
3	226	27.043643388993	"27.4.aE"
4	226	28.015483937888	"27.4.aE"
5	226	28.523342029822	"27.4.aE"
6	226	28.786365714003	"27.4.aE"
7	226	28.918915819187	"27.4.aE"
8	226	28.988174688151	"27.4.aE"
9	226	29.026286942496	"27.4.aE"
10	226	29.054379272703	"27.4.aE"
11	226	29.056013772156	"27.4.aE"
12	226	29.054468674208	"27.4.aE"
13	226	29.084109183393	"27.4.aE"
14	226	29.073872707459	"27.4.aE"
15	226	29.074194224044	"27.4.aE"
1	227	21.504513145905	"27.4.aE"
2	227	25.258847480925	"27.4.aE"
3	227	27.068050156986	"27.4.aE"
4	227	28.050391060861	"27.4.aE"
5	227	28.564440818363	"27.4.aE"
6	227	28.785120083375	"27.4.aE"
7	227	28.937100903822	"27.4.aE"
8	227	29.037261218423	"27.4.aE"
9	227	29.06830406701	"27.4.aE"
10	227	29.103151524276	"27.4.aE"
11	227	29.102822660853	"27.4.aE"
12	227	29.113158931346	"27.4.aE"
13	227	29.106444173425	"27.4.aE"
14	227	29.121051214693	"27.4.aE"
15	227	29.116792126618	"27.4.aE"
1	228	21.474509180321	"27.4.aE"
2	228	25.166684912477	"27.4.aE"
3	228	26.981001376976	"27.4.aE"
4	228	27.912914144624	"27.4.aE"
5	228	28.398512004161	"27.4.aE"
6	228	28.647556342577	"27.4.aE"
7	228	28.775398055284	"27.4.aE"
8	228	28.841720107963	"27.4.aE"
9	228	28.876606061939	"27.4.aE"
10	228	28.894289204277	"27.4.aE"
11	228	28.903646030564	"27.4.aE"
12	228	28.908415011664	"27.4.aE"
13	228	28.910918801554	"27.4.aE"
14	228	28.912245311517	"27.4.aE"
15	228	28.912919331379	"27.4.aE"
1	229	21.35925368018	"27.4.aE"
2	229	25.175581006579	"27.4.aE"
3	229	27.036054860244	"27.4.aE"
4	229	27.938724854693	"27.4.aE"
5	229	28.43609304652	"27.4.aE"
6	229	28.667374336395	"27.4.aE"
7	229	28.786779623034	"27.4.aE"
8	229	28.835922371451	"27.4.aE"
9	229	28.889010131069	"27.4.aE"
10	229	28.893769727816	"27.4.aE"
11	229	28.90753161508	"27.4.aE"
12	229	28.907784031172	"27.4.aE"
13	229	28.901107389875	"27.4.aE"
14	229	28.893869390985	"27.4.aE"
15	229	28.90322186147	"27.4.aE"
1	230	21.379964226501	"27.4.aE"
2	230	25.03033908013	"27.4.aE"
3	230	26.918590993708	"27.4.aE"
4	230	27.927334598222	"27.4.aE"
5	230	28.477914003312	"27.4.aE"
6	230	28.725760464124	"27.4.aE"
7	230	28.883529452538	"27.4.aE"
8	230	28.959126972692	"27.4.aE"
9	230	28.996311530658	"27.4.aE"
10	230	29.004575107916	"27.4.aE"
11	230	29.017116920148	"27.4.aE"
12	230	29.104446491896	"27.4.aE"
13	230	29.048323851998	"27.4.aE"
14	230	29.070469801156	"27.4.aE"
15	230	29.077327488317	"27.4.aE"
1	231	21.944042908363	"27.4.aE"
2	231	25.486494749771	"27.4.aE"
3	231	27.359767613722	"27.4.aE"
4	231	28.309295072243	"27.4.aE"
5	231	28.789683326291	"27.4.aE"
6	231	29.048476294568	"27.4.aE"
7	231	29.17987672219	"27.4.aE"
8	231	29.250176049252	"27.4.aE"
9	231	29.299912543981	"27.4.aE"
10	231	29.309281106692	"27.4.aE"
11	231	29.309863214971	"27.4.aE"
12	231	29.312673051605	"27.4.aE"
13	231	29.322408189271	"27.4.aE"
14	231	29.320836478441	"27.4.aE"
15	231	29.327649022281	"27.4.aE"
1	232	21.200429381161	"27.4.aE"
2	232	25.312578777097	"27.4.aE"
3	232	26.648777833346	"27.4.aE"
4	232	27.494050482972	"27.4.aE"
5	232	27.993891601886	"27.4.aE"
6	232	28.317766663502	"27.4.aE"
7	232	28.393918944418	"27.4.aE"
8	232	28.422746722435	"27.4.aE"
9	232	28.526372524138	"27.4.aE"
10	232	28.549068945558	"27.4.aE"
11	232	28.514243871191	"27.4.aE"
12	232	28.536326928599	"27.4.aE"
13	232	28.583047218308	"27.4.aE"
14	232	28.496204755683	"27.4.aE"
15	232	28.54098940217	"27.4.aE"
1	233	21.4041111297	"27.4.aE"
2	233	25.034192665177	"27.4.aE"
3	233	26.737867774047	"27.4.aE"
4	233	27.714062101834	"27.4.aE"
5	233	28.230039062584	"27.4.aE"
6	233	28.588754861593	"27.4.aE"
7	233	28.637802062211	"27.4.aE"
8	233	28.742209016739	"27.4.aE"
9	233	28.787325681996	"27.4.aE"
10	233	28.812128001581	"27.4.aE"
11	233	28.837590156713	"27.4.aE"
12	233	28.814917531461	"27.4.aE"
13	233	28.816593718998	"27.4.aE"
14	233	28.803796788506	"27.4.aE"
15	233	28.856696246726	"27.4.aE"
1	234	21.351463826736	"27.4.aE"
2	234	24.968377149451	"27.4.aE"
3	234	26.892556130125	"27.4.aE"
4	234	27.904905513573	"27.4.aE"
5	234	28.479808271548	"27.4.aE"
6	234	28.812514602611	"27.4.aE"
7	234	28.990693203697	"27.4.aE"
8	234	29.081290114708	"27.4.aE"
9	234	29.136935790664	"27.4.aE"
10	234	29.176101998982	"27.4.aE"
11	234	29.187084903908	"27.4.aE"
12	234	29.194061280775	"27.4.aE"
13	234	29.237526312576	"27.4.aE"
14	234	29.215388791994	"27.4.aE"
15	234	29.210755302095	"27.4.aE"
1	235	21.431128202381	"27.4.aE"
2	235	25.046953903617	"27.4.aE"
3	235	26.913098087845	"27.4.aE"
4	235	27.945429236044	"27.4.aE"
5	235	28.507240087727	"27.4.aE"
6	235	28.807909151699	"27.4.aE"
7	235	28.981235452716	"27.4.aE"
8	235	29.073241162653	"27.4.aE"
9	235	29.126092713518	"27.4.aE"
10	235	29.15522100819	"27.4.aE"
11	235	29.170493035358	"27.4.aE"
12	235	29.179686594643	"27.4.aE"
13	235	29.184787991862	"27.4.aE"
14	235	29.186996502508	"27.4.aE"
15	235	29.188561803947	"27.4.aE"
1	236	20.807605394283	"27.4.aE"
2	236	24.715516286127	"27.4.aE"
3	236	26.684144420032	"27.4.aE"
4	236	27.652945470106	"27.4.aE"
5	236	28.207556523955	"27.4.aE"
6	236	28.500645324816	"27.4.aE"
7	236	28.653360049395	"27.4.aE"
8	236	28.738056189958	"27.4.aE"
9	236	28.785452775476	"27.4.aE"
10	236	28.810106609061	"27.4.aE"
11	236	28.816606413519	"27.4.aE"
12	236	28.821405768215	"27.4.aE"
13	236	28.825799622639	"27.4.aE"
14	236	28.828944435403	"27.4.aE"
15	236	28.829223534685	"27.4.aE"
1	237	21.376298541668	"27.4.aE"
2	237	24.832124383214	"27.4.aE"
3	237	26.605179123228	"27.4.aE"
4	237	27.53657416859	"27.4.aE"
5	237	28.033236948452	"27.4.aE"
6	237	28.299245390799	"27.4.aE"
7	237	28.442222044259	"27.4.aE"
8	237	28.519309607086	"27.4.aE"
9	237	28.560710340463	"27.4.aE"
10	237	28.583364354509	"27.4.aE"
11	237	28.594950042907	"27.4.aE"
12	237	28.601633611898	"27.4.aE"
13	237	28.604772126623	"27.4.aE"
14	237	28.607749622788	"27.4.aE"
15	237	28.608541712306	"27.4.aE"
1	238	21.186264829053	"27.4.aE"
2	238	24.973469935051	"27.4.aE"
3	238	26.895020277814	"27.4.aE"
4	238	27.89563187292	"27.4.aE"
5	238	28.412107660894	"27.4.aE"
6	238	28.690863655362	"27.4.aE"
7	238	28.821519526718	"27.4.aE"
8	238	28.901769144509	"27.4.aE"
9	238	28.939417014251	"27.4.aE"
10	238	28.967381985466	"27.4.aE"
11	238	28.978381503602	"27.4.aE"
12	238	28.976964497422	"27.4.aE"
13	238	28.986703412359	"27.4.aE"
14	238	28.986393155833	"27.4.aE"
15	238	28.995095804166	"27.4.aE"
1	239	21.234506196721	"27.4.aE"
2	239	24.972144941551	"27.4.aE"
3	239	26.863731388017	"27.4.aE"
4	239	27.841587125702	"27.4.aE"
5	239	28.344432789259	"27.4.aE"
6	239	28.605858191516	"27.4.aE"
7	239	28.739548329191	"27.4.aE"
8	239	28.822076274278	"27.4.aE"
9	239	28.856061281852	"27.4.aE"
10	239	28.875702184312	"27.4.aE"
11	239	28.885367610357	"27.4.aE"
12	239	28.883966519849	"27.4.aE"
13	239	28.890612720458	"27.4.aE"
14	239	28.88509678624	"27.4.aE"
15	239	28.890025737012	"27.4.aE"
1	240	21.798155761741	"27.4.aE"
2	240	25.277876408609	"27.4.aE"
3	240	27.048778642892	"27.4.aE"
4	240	27.932775246585	"27.4.aE"
5	240	28.387573133542	"27.4.aE"
6	240	28.618889353896	"27.4.aE"
7	240	28.756968372102	"27.4.aE"
8	240	28.833257693381	"27.4.aE"
9	240	28.851091101927	"27.4.aE"
10	240	28.854886812763	"27.4.aE"
11	240	28.883259284356	"27.4.aE"
12	240	28.885514650772	"27.4.aE"
13	240	28.91067049686	"27.4.aE"
14	240	28.932158391894	"27.4.aE"
15	240	28.898450387919	"27.4.aE"
1	241	21.851168172936	"27.4.aE"
2	241	25.325587225883	"27.4.aE"
3	241	27.104206020986	"27.4.aE"
4	241	28.027381986719	"27.4.aE"
5	241	28.506778353791	"27.4.aE"
6	241	28.774146320532	"27.4.aE"
7	241	28.907966029152	"27.4.aE"
8	241	28.979327753438	"27.4.aE"
9	241	29.007300898987	"27.4.aE"
10	241	29.039644400102	"27.4.aE"
11	241	29.057084296577	"27.4.aE"
12	241	29.056491686296	"27.4.aE"
13	241	29.055586530958	"27.4.aE"
14	241	29.085822847713	"27.4.aE"
15	241	29.10389802648	"27.4.aE"
1	242	21.202259186441	"27.4.aE"
2	242	25.110624495073	"27.4.aE"
3	242	27.070524699268	"27.4.aE"
4	242	28.08642030814	"27.4.aE"
5	242	28.618309660696	"27.4.aE"
6	242	28.90996670938	"27.4.aE"
7	242	29.025206982953	"27.4.aE"
8	242	29.118020290098	"27.4.aE"
9	242	29.140199275183	"27.4.aE"
10	242	29.159280124981	"27.4.aE"
11	242	29.167986381153	"27.4.aE"
12	242	29.198074952734	"27.4.aE"
13	242	29.18059986231	"27.4.aE"
14	242	29.184534147562	"27.4.aE"
15	242	29.195439692453	"27.4.aE"
1	243	21.381106963284	"27.4.aE"
2	243	24.916848113204	"27.4.aE"
3	243	26.768087994191	"27.4.aE"
4	243	27.755844610986	"27.4.aE"
5	243	28.275226592626	"27.4.aE"
6	243	28.56445717493	"27.4.aE"
7	243	28.725954801345	"27.4.aE"
8	243	28.800951024662	"27.4.aE"
9	243	28.848745087476	"27.4.aE"
10	243	28.873125532688	"27.4.aE"
11	243	28.881681631536	"27.4.aE"
12	243	28.892800136602	"27.4.aE"
13	243	28.901095218155	"27.4.aE"
14	243	28.886836042941	"27.4.aE"
15	243	28.903328890525	"27.4.aE"
1	244	21.579337757521	"27.4.aE"
2	244	25.439898942145	"27.4.aE"
3	244	27.32725572922	"27.4.aE"
4	244	28.272076547452	"27.4.aE"
5	244	28.759421912957	"27.4.aE"
6	244	28.999986886606	"27.4.aE"
7	244	29.123624288583	"27.4.aE"
8	244	29.187977491396	"27.4.aE"
9	244	29.224464596426	"27.4.aE"
10	244	29.239654000071	"27.4.aE"
11	244	29.247734642026	"27.4.aE"
12	244	29.243531365831	"27.4.aE"
13	244	29.253652474528	"27.4.aE"
14	244	29.246210395021	"27.4.aE"
15	244	29.249057512443	"27.4.aE"
1	245	21.39892518203	"27.4.aE"
2	245	25.214556807236	"27.4.aE"
3	245	27.021819141385	"27.4.aE"
4	245	27.894062698088	"27.4.aE"
5	245	28.348361175474	"27.4.aE"
6	245	28.546263416862	"27.4.aE"
7	245	28.641171674509	"27.4.aE"
8	245	28.708463638352	"27.4.aE"
9	245	28.741488740471	"27.4.aE"
10	245	28.741649285962	"27.4.aE"
11	245	28.752333754143	"27.4.aE"
12	245	28.75849061537	"27.4.aE"
13	245	28.758570514336	"27.4.aE"
14	245	28.780629206908	"27.4.aE"
15	245	28.743100337588	"27.4.aE"
1	246	20.795636938712	"27.4.aE"
2	246	24.607650556223	"27.4.aE"
3	246	26.4364778934	"27.4.aE"
4	246	27.31488421643	"27.4.aE"
5	246	27.764079263216	"27.4.aE"
6	246	27.977828291281	"27.4.aE"
7	246	28.065597577148	"27.4.aE"
8	246	28.10984201225	"27.4.aE"
9	246	28.136063231664	"27.4.aE"
10	246	28.168364977715	"27.4.aE"
11	246	28.151411794781	"27.4.aE"
12	246	28.15936583002	"27.4.aE"
13	246	28.169787104742	"27.4.aE"
14	246	28.166180944474	"27.4.aE"
15	246	28.188799671586	"27.4.aE"
1	247	21.253726068492	"27.4.aE"
2	247	25.176527360376	"27.4.aE"
3	247	27.099944516867	"27.4.aE"
4	247	28.064044099362	"27.4.aE"
5	247	28.503317223595	"27.4.aE"
6	247	28.778977267429	"27.4.aE"
7	247	28.914854475885	"27.4.aE"
8	247	28.953050534427	"27.4.aE"
9	247	28.995608333538	"27.4.aE"
10	247	29.002035018344	"27.4.aE"
11	247	28.978368677398	"27.4.aE"
12	247	28.973191169531	"27.4.aE"
13	247	28.965718788927	"27.4.aE"
14	247	29.012691959176	"27.4.aE"
15	247	28.899431511196	"27.4.aE"
1	248	21.16361948633	"27.4.aE"
2	248	25.049422258492	"27.4.aE"
3	248	26.996783766246	"27.4.aE"
4	248	27.966177935964	"27.4.aE"
5	248	28.485117219987	"27.4.aE"
6	248	28.739829161957	"27.4.aE"
7	248	28.86487492839	"27.4.aE"
8	248	28.957962194978	"27.4.aE"
9	248	28.986568723511	"27.4.aE"
10	248	29.047102213687	"27.4.aE"
11	248	29.0210551839	"27.4.aE"
12	248	28.990997632238	"27.4.aE"
13	248	29.007217869828	"27.4.aE"
14	248	29.04108614176	"27.4.aE"
15	248	0	"27.4.aE"
1	249	21.536784065536	"27.4.aE"
2	249	25.164696486113	"27.4.aE"
3	249	27.010132652302	"27.4.aE"
4	249	28.00813553794	"27.4.aE"
5	249	28.555815791591	"27.4.aE"
6	249	28.847464584027	"27.4.aE"
7	249	29.008465079022	"27.4.aE"
8	249	29.102530193899	"27.4.aE"
