"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"
12	362	0.186287195943	"Transfer.area"
13	362	0	"Transfer.area"
14	362	0	"Transfer.area"
15	362	0	"Transfer.area"
1	363	0.0985072032622	"Transfer.area"
2	363	0.145135010542	"Transfer.area"
3	363	0.175823389953	"Transfer.area"
4	363	0.199203402278	"Transfer.area"
5	363	0.201433743791	"Transfer.area"
6	363	0.203953719793	"Transfer.area"
7	363	0.211046020996	"Transfer.area"
8	363	0.221154678757	"Transfer.area"
9	363	0.206541375488	"Transfer.area"
10	363	0.207678821492	"Transfer.area"
11	363	0.212088196056	"Transfer.area"
12	363	0	"Transfer.area"
13	363	0	"Transfer.area"
14	363	0	"Transfer.area"
15	363	0	"Transfer.area"
1	364	0.0867118793821	"Transfer.area"
2	364	0.12855865313	"Transfer.area"
3	364	0.152205218104	"Transfer.area"
4	364	0.169611041264	"Transfer.area"
5	364	0.177339971414	"Transfer.area"
6	364	0.183762310922	"Transfer.area"
7	364	0.183481006559	"Transfer.area"
8	364	0.181266375549	"Transfer.area"
9	364	0.182537896385	"Transfer.area"
10	364	0.186656302561	"Transfer.area"
11	364	0.188086867028	"Transfer.area"
12	364	0.179495747918	"Transfer.area"
13	364	0	"Transfer.area"
14	364	0	"Transfer.area"
15	364	0	"Transfer.area"
1	365	0.0909315514971	"Transfer.area"
2	365	0.13474420882	"Transfer.area"
3	365	0.161188667922	"Transfer.area"
4	365	0.185164335589	"Transfer.area"
5	365	0.192037465467	"Transfer.area"
6	365	0.19009663707	"Transfer.area"
7	365	0.19234727176	"Transfer.area"
8	365	0.198380156435	"Transfer.area"
9	365	0.19989601009	"Transfer.area"
10	365	0.198342647229	"Transfer.area"
11	365	0.198570939478	"Transfer.area"
12	365	0.199229131445	"Transfer.area"
13	365	0	"Transfer.area"
14	365	0	"Transfer.area"
15	365	0	"Transfer.area"
1	366	0.0902086564217	"Transfer.area"
2	366	0.134464715191	"Transfer.area"
3	366	0.160530303762	"Transfer.area"
4	366	0.181843458948	"Transfer.area"
5	366	0.188684212154	"Transfer.area"
6	366	0.193004328429	"Transfer.area"
7	366	0.196657933632	"Transfer.area"
8	366	0.205805034568	"Transfer.area"
9	366	0.19860156172	"Transfer.area"
10	366	0.20033563349	"Transfer.area"
11	366	0.197629605912	"Transfer.area"
12	366	0.195423656112	"Transfer.area"
13	366	0	"Transfer.area"
14	366	0	"Transfer.area"
15	366	0	"Transfer.area"
1	367	0.106792036657	"Transfer.area"
2	367	0.151642377517	"Transfer.area"
3	367	0.180467799435	"Transfer.area"
4	367	0.200947642489	"Transfer.area"
5	367	0.211512512471	"Transfer.area"
6	367	0.216143857572	"Transfer.area"
7	367	0.222010445571	"Transfer.area"
8	367	0.224813873791	"Transfer.area"
9	367	0.218187360171	"Transfer.area"
10	367	0.225344484616	"Transfer.area"
11	367	0.238589497007	"Transfer.area"
12	367	0.216516734868	"Transfer.area"
13	367	0	"Transfer.area"
14	367	0	"Transfer.area"
15	367	0	"Transfer.area"
1	368	0.0927363966594	"Transfer.area"
2	368	0.138212809502	"Transfer.area"
3	368	0.16569250176	"Transfer.area"
4	368	0.187701072076	"Transfer.area"
5	368	0.190938212932	"Transfer.area"
6	368	0.195681859244	"Transfer.area"
7	368	0.210002293169	"Transfer.area"
8	368	0.211048439449	"Transfer.area"
9	368	0.203230886095	"Transfer.area"
10	368	0.210868946811	"Transfer.area"
11	368	0	"Transfer.area"
12	368	0.210364865463	"Transfer.area"
13	368	0	"Transfer.area"
14	368	0	"Transfer.area"
15	368	0	"Transfer.area"
1	369	0.0931747130531	"Transfer.area"
2	369	0.13904025995	"Transfer.area"
3	369	0.165871427683	"Transfer.area"
4	369	0.185497666103	"Transfer.area"
5	369	0.198004235728	"Transfer.area"
6	369	0.200458717774	"Transfer.area"
7	369	0.20092124739	"Transfer.area"
8	369	0.20982391186	"Transfer.area"
9	369	0.210834750333	"Transfer.area"
10	369	0.20675536792	"Transfer.area"
11	369	0	"Transfer.area"
12	369	0.238392218264	"Transfer.area"
13	369	0	"Transfer.area"
14	369	0	"Transfer.area"
15	369	0	"Transfer.area"
1	370	0.0949005629889	"Transfer.area"
2	370	0.139240093719	"Transfer.area"
3	370	0.168739514432	"Transfer.area"
4	370	0.186214190446	"Transfer.area"
5	370	0.192632721327	"Transfer.area"
6	370	0.197138807436	"Transfer.area"
7	370	0.199103279056	"Transfer.area"
8	370	0.201680480704	"Transfer.area"
9	370	0.204592336746	"Transfer.area"
10	370	0.203545191772	"Transfer.area"
11	370	0	"Transfer.area"
12	370	0	"Transfer.area"
13	370	0	"Transfer.area"
14	370	0	"Transfer.area"
15	370	0	"Transfer.area"
1	371	0.0902569230003	"Transfer.area"
2	371	0.133842631322	"Transfer.area"
3	371	0.161454628587	"Transfer.area"
4	371	0.178357060174	"Transfer.area"
5	371	0.190292300225	"Transfer.area"
6	371	0.190973703936	"Transfer.area"
7	371	0.198897774749	"Transfer.area"
8	371	0.201269648673	"Transfer.area"
9	371	0.194418862057	"Transfer.area"
10	371	0.196816708895	"Transfer.area"
11	371	0	"Transfer.area"
12	371	0	"Transfer.area"
13	371	0	"Transfer.area"
14	371	0	"Transfer.area"
15	371	0	"Transfer.area"
1	372	0.0936962266459	"Transfer.area"
2	372	0.13300249556	"Transfer.area"
3	372	0.164075349746	"Transfer.area"
4	372	0.185265418187	"Transfer.area"
5	372	0.18931395626	"Transfer.area"
6	372	0.189826975725	"Transfer.area"
7	372	0.191153503566	"Transfer.area"
8	372	0.195146994974	"Transfer.area"
9	372	0.194165828033	"Transfer.area"
10	372	0.197842178133	"Transfer.area"
11	372	0.23399832182	"Transfer.area"
12	372	0	"Transfer.area"
13	372	0	"Transfer.area"
14	372	0	"Transfer.area"
15	372	0	"Transfer.area"
1	373	0.0939332084625	"Transfer.area"
2	373	0.136248794032	"Transfer.area"
3	373	0.167272100957	"Transfer.area"
4	373	0.182065186442	"Transfer.area"
5	373	0.193373467404	"Transfer.area"
6	373	0.195788012462	"Transfer.area"
7	373	0.198985200709	"Transfer.area"
8	373	0.203151725025	"Transfer.area"
9	373	0.205188842174	"Transfer.area"
10	373	0.205174194026	"Transfer.area"
11	373	0.202746562377	"Transfer.area"
12	373	0	"Transfer.area"
13	373	0	"Transfer.area"
14	373	0	"Transfer.area"
15	373	0	"Transfer.area"
1	374	0.100620148087	"Transfer.area"
2	374	0.14614513718	"Transfer.area"
3	374	0.176942937386	"Transfer.area"
4	374	0.194233490074	"Transfer.area"
5	374	0.201294316403	"Transfer.area"
6	374	0.204259707707	"Transfer.area"
7	374	0.214105964296	"Transfer.area"
8	374	0.20173155159	"Transfer.area"
9	374	0.22006422589	"Transfer.area"
10	374	0.210467746368	"Transfer.area"
11	374	0.246774226967	"Transfer.area"
12	374	0	"Transfer.area"
13	374	0	"Transfer.area"
14	374	0	"Transfer.area"
15	374	0	"Transfer.area"
1	375	0.0943587044567	"Transfer.area"
2	375	0.139596033288	"Transfer.area"
3	375	0.168273858913	"Transfer.area"
4	375	0.186112347677	"Transfer.area"
5	375	0.193975795936	"Transfer.area"
6	375	0.198106504438	"Transfer.area"
7	375	0.20271205031	"Transfer.area"
8	375	0.203696879959	"Transfer.area"
9	375	0.205197767481	"Transfer.area"
10	375	0.203373873724	"Transfer.area"
11	375	0	"Transfer.area"
12	375	0	"Transfer.area"
13	375	0	"Transfer.area"
14	375	0	"Transfer.area"
15	375	0	"Transfer.area"
1	376	0.0997114475588	"Transfer.area"
2	376	0.144194573116	"Transfer.area"
3	376	0.172072885545	"Transfer.area"
4	376	0.196910001552	"Transfer.area"
5	376	0.20110771627	"Transfer.area"
6	376	0.202559297363	"Transfer.area"
7	376	0.215014538413	"Transfer.area"
8	376	0.207669908858	"Transfer.area"
9	376	0.216889333036	"Transfer.area"
10	376	0.214237737499	"Transfer.area"
11	376	0.216887636609	"Transfer.area"
12	376	0	"Transfer.area"
13	376	0	"Transfer.area"
14	376	0.219209448835	"Transfer.area"
15	376	0	"Transfer.area"
1	377	0.0880650010353	"Transfer.area"
2	377	0.131073283162	"Transfer.area"
3	377	0.155830402401	"Transfer.area"
4	377	0.173030571173	"Transfer.area"
5	377	0.179977234583	"Transfer.area"
6	377	0.182951347709	"Transfer.area"
7	377	0.18340430971	"Transfer.area"
8	377	0.190023678286	"Transfer.area"
9	377	0.188252222865	"Transfer.area"
10	377	0.187830082123	"Transfer.area"
11	377	0.197735807119	"Transfer.area"
12	377	0	"Transfer.area"
13	377	0	"Transfer.area"
14	377	0.189359814709	"Transfer.area"
15	377	0	"Transfer.area"
1	378	0.0964303939056	"Transfer.area"
2	378	0.145156337923	"Transfer.area"
3	378	0.176105073666	"Transfer.area"
4	378	0.191653928692	"Transfer.area"
5	378	0.200563691567	"Transfer.area"
6	378	0.205166791011	"Transfer.area"
7	378	0.205199061082	"Transfer.area"
8	378	0.206058671069	"Transfer.area"
9	378	0.208401160406	"Transfer.area"
10	378	0.209599026162	"Transfer.area"
11	378	0.207756101434	"Transfer.area"
12	378	0	"Transfer.area"
13	378	0	"Transfer.area"
14	378	0.210137663391	"Transfer.area"
15	378	0	"Transfer.area"
1	379	0.0843400991645	"Transfer.area"
2	379	0.126937200589	"Transfer.area"
3	379	0.153255400462	"Transfer.area"
4	379	0.173926372903	"Transfer.area"
5	379	0.176532932802	"Transfer.area"
6	379	0.178534481443	"Transfer.area"
7	379	0.183779331498	"Transfer.area"
8	379	0.185720521979	"Transfer.area"
9	379	0.186494289572	"Transfer.area"
10	379	0.18792654519	"Transfer.area"
11	379	0.19352918053	"Transfer.area"
12	379	0	"Transfer.area"
13	379	0	"Transfer.area"
14	379	0.184197493616	"Transfer.area"
15	379	0	"Transfer.area"
1	380	0.0977397380868	"Transfer.area"
2	380	0.144651385689	"Transfer.area"
3	380	0.172727906672	"Transfer.area"
4	380	0.187874256073	"Transfer.area"
5	380	0.197114652922	"Transfer.area"
6	380	0.202115300518	"Transfer.area"
7	380	0.206395782957	"Transfer.area"
8	380	0.20803952106	"Transfer.area"
9	380	0.208149083137	"Transfer.area"
10	380	0.204697453419	"Transfer.area"
11	380	0.211824747632	"Transfer.area"
12	380	0	"Transfer.area"
13	380	0	"Transfer.area"
14	380	0.20729102141	"Transfer.area"
15	380	0	"Transfer.area"
1	381	0.0859172270067	"Transfer.area"
2	381	0.129332059862	"Transfer.area"
3	381	0.156107212636	"Transfer.area"
4	381	0.172668311131	"Transfer.area"
5	381	0.178013637975	"Transfer.area"
6	381	0.181022356463	"Transfer.area"
7	381	0.18536767453	"Transfer.area"
8	381	0.186144391195	"Transfer.area"
9	381	0.183540615572	"Transfer.area"
10	381	0.184052179153	"Transfer.area"
11	381	0.185124807349	"Transfer.area"
12	381	0	"Transfer.area"
13	381	0	"Transfer.area"
14	381	0.184794026906	"Transfer.area"
15	381	0	"Transfer.area"
1	382	0.0922707343748	"Transfer.area"
2	382	0.134660087475	"Transfer.area"
3	382	0.161834164125	"Transfer.area"
4	382	0.176237839812	"Transfer.area"
5	382	0.18633964977	"Transfer.area"
6	382	0.187531647583	"Transfer.area"
7	382	0.185408875617	"Transfer.area"
8	382	0.191887768761	"Transfer.area"
9	382	0.196371386312	"Transfer.area"
10	382	0.192235840114	"Transfer.area"
11	382	0.195891872323	"Transfer.area"
12	382	0	"Transfer.area"
13	382	0	"Transfer.area"
14	382	0.19547106388	"Transfer.area"
15	382	0	"Transfer.area"
1	383	0.0963779731453	"Transfer.area"
2	383	0.144454048207	"Transfer.area"
3	383	0.178554563719	"Transfer.area"
4	383	0.201715652381	"Transfer.area"
5	383	0.204756568359	"Transfer.area"
6	383	0.203919295014	"Transfer.area"
7	383	0.219807330653	"Transfer.area"
8	383	0.227799221037	"Transfer.area"
9	383	0.211371428278	"Transfer.area"
10	383	0.21783005953	"Transfer.area"
11	383	0.209797840046	"Transfer.area"
12	383	0	"Transfer.area"
13	383	0	"Transfer.area"
14	383	0.243542715384	"Transfer.area"
15	383	0	"Transfer.area"
1	384	0.0905610548295	"Transfer.area"
2	384	0.136370419927	"Transfer.area"
3	384	0.163334284524	"Transfer.area"
4	384	0.178187247839	"Transfer.area"
5	384	0.193921006601	"Transfer.area"
6	384	0.191170167359	"Transfer.area"
7	384	0.192672402716	"Transfer.area"
8	384	0.204030514015	"Transfer.area"
9	384	0.194211758375	"Transfer.area"
10	384	0.191440753395	"Transfer.area"
11	384	0.199700135558	"Transfer.area"
12	384	0	"Transfer.area"
13	384	0	"Transfer.area"
14	384	0.201744510251	"Transfer.area"
15	384	0	"Transfer.area"
1	385	0.0886627931501	"Transfer.area"
2	385	0.132984642014	"Transfer.area"
3	385	0.159247068855	"Transfer.area"
4	385	0.176720100987	"Transfer.area"
5	385	0.184618020862	"Transfer.area"
6	385	0.192528214933	"Transfer.area"
7	385	0.191469833823	"Transfer.area"
8	385	0.191965607541	"Transfer.area"
9	385	0.196347625033	"Transfer.area"
10	385	0.193109716635	"Transfer.area"
11	385	0.198759950195	"Transfer.area"
12	385	0	"Transfer.area"
13	385	0	"Transfer.area"
14	385	0.215345072295	"Transfer.area"
15	385	0.213061654697	"Transfer.area"
1	386	0.0810118818508	"Transfer.area"
2	386	0.124287788702	"Transfer.area"
3	386	0.15463229969	"Transfer.area"
4	386	0.169844880609	"Transfer.area"
5	386	0.177802656448	"Transfer.area"
6	386	0.177855088798	"Transfer.area"
7	386	0.181689141906	"Transfer.area"
8	386	0.18392851321	"Transfer.area"
9	386	0.186057606222	"Transfer.area"
10	386	0.181381108184	"Transfer.area"
11	386	0.187824993046	"Transfer.area"
12	386	0	"Transfer.area"
13	386	0	"Transfer.area"
14	386	0	"Transfer.area"
15	386	0.194665394468	"Transfer.area"
1	387	0.0978404665432	"Transfer.area"
2	387	0.148756148545	"Transfer.area"
3	387	0.177560844662	"Transfer.area"
4	387	0.194937422094	"Transfer.area"
5	387	0.200004681853	"Transfer.area"
6	387	0.208881749375	"Transfer.area"
7	387	0.211789595924	"Transfer.area"
8	387	0.206885156718	"Transfer.area"
9	387	0.209838013191	"Transfer.area"
10	387	0.215964971337	"Transfer.area"
11	387	0.213799624279	"Transfer.area"
12	387	0	"Transfer.area"
13	387	0	"Transfer.area"
14	387	0	"Transfer.area"
15	387	0	"Transfer.area"
1	388	0.0896644037202	"Transfer.area"
2	388	0.135498046242	"Transfer.area"
3	388	0.162727463234	"Transfer.area"
4	388	0.186604833963	"Transfer.area"
5	388	0.197286361825	"Transfer.area"
6	388	0.197460862129	"Transfer.area"
7	388	0.193796075115	"Transfer.area"
8	388	0.234108428029	"Transfer.area"
9	388	0.202924706951	"Transfer.area"
10	388	0.204569686479	"Transfer.area"
11	388	0.232732455778	"Transfer.area"
12	388	0	"Transfer.area"
13	388	0.238241683907	"Transfer.area"
14	388	0	"Transfer.area"
15	388	0	"Transfer.area"
1	389	0.0935418732878	"Transfer.area"
2	389	0.136063802516	"Transfer.area"
3	389	0.16299361644	"Transfer.area"
4	389	0.181357193235	"Transfer.area"
5	389	0.188759749337	"Transfer.area"
6	389	0.192564739382	"Transfer.area"
7	389	0.203706532749	"Transfer.area"
8	389	0	"Transfer.area"
9	389	0.194950002802	"Transfer.area"
10	389	0.199687754215	"Transfer.area"
11	389	0.184156492456	"Transfer.area"
12	389	0	"Transfer.area"
13	389	0.217941409757	"Transfer.area"
14	389	0	"Transfer.area"
15	389	0	"Transfer.area"
1	390	0.0908360097597	"Transfer.area"
2	390	0.134197826344	"Transfer.area"
3	390	0.161476103317	"Transfer.area"
4	390	0.177233212194	"Transfer.area"
5	390	0.186658210366	"Transfer.area"
6	390	0.191350899846	"Transfer.area"
7	390	0.194247959018	"Transfer.area"
8	390	0.194168434461	"Transfer.area"
9	390	0.197280185671	"Transfer.area"
10	390	0.1970137744	"Transfer.area"
11	390	0.192172275088	"Transfer.area"
12	390	0	"Transfer.area"
13	390	0.196009284437	"Transfer.area"
14	390	0.194668577834	"Transfer.area"
15	390	0.192415587458	"Transfer.area"
1	391	0.0981911108571	"Transfer.area"
2	391	0.142486546838	"Transfer.area"
3	391	0.169270669565	"Transfer.area"
4	391	0.18495608524	"Transfer.area"
5	391	0.194202813506	"Transfer.area"
6	391	0.197835266707	"Transfer.area"
7	391	0.201526350431	"Transfer.area"
8	391	0.20241472888	"Transfer.area"
9	391	0.2019546981	"Transfer.area"
10	391	0.203486082571	"Transfer.area"
11	391	0	"Transfer.area"
12	391	0	"Transfer.area"
13	391	0.204771448565	"Transfer.area"
14	391	0.203886969296	"Transfer.area"
15	391	0.201575064841	"Transfer.area"
1	392	0.0867854482469	"Transfer.area"
2	392	0.125999522701	"Transfer.area"
3	392	0.150442638453	"Transfer.area"
4	392	0.164760652879	"Transfer.area"
5	392	0.174176614629	"Transfer.area"
6	392	0.179164935038	"Transfer.area"
7	392	0.182174691267	"Transfer.area"
8	392	0.183532627379	"Transfer.area"
9	392	0.183747934428	"Transfer.area"
10	392	0.184834314263	"Transfer.area"
11	392	0	"Transfer.area"
12	392	0	"Transfer.area"
13	392	0.182820442979	"Transfer.area"
14	392	0.18476555941	"Transfer.area"
15	392	0.184747350531	"Transfer.area"
1	393	0.0966908794732	"Transfer.area"
2	393	0.14376679779	"Transfer.area"
3	393	0.172940228853	"Transfer.area"
4	393	0.189566743494	"Transfer.area"
5	393	0.200124137665	"Transfer.area"
6	393	0.204620505157	"Transfer.area"
7	393	0.20845624811	"Transfer.area"
8	393	0.207973676497	"Transfer.area"
9	393	0.210146618746	"Transfer.area"
10	393	0.209342395432	"Transfer.area"
11	393	0	"Transfer.area"
12	393	0	"Transfer.area"
13	393	0.208036390062	"Transfer.area"
14	393	0.210762248025	"Transfer.area"
15	393	0.209934285356	"Transfer.area"
1	394	0.0926209331706	"Transfer.area"
2	394	0.13789838689	"Transfer.area"
3	394	0.165308707988	"Transfer.area"
4	394	0.18054627039	"Transfer.area"
5	394	0.188766985579	"Transfer.area"
6	394	0.193429443332	"Transfer.area"
7	394	0.195375553751	"Transfer.area"
8	394	0.196317723846	"Transfer.area"
9	394	0.197332945009	"Transfer.area"
10	394	0.197471803451	"Transfer.area"
11	394	0	"Transfer.area"
12	394	0	"Transfer.area"
13	394	0.202051351195	"Transfer.area"
14	394	0.198590505703	"Transfer.area"
15	394	0	"Transfer.area"
1	395	0.0840588223049	"Transfer.area"
2	395	0.12635316809	"Transfer.area"
3	395	0.151227485282	"Transfer.area"
4	395	0.166199903691	"Transfer.area"
5	395	0.174130229702	"Transfer.area"
6	395	0.177490635938	"Transfer.area"
7	395	0.178573873218	"Transfer.area"
8	395	0.181335877071	"Transfer.area"
9	395	0.181539640773	"Transfer.area"
10	395	0.182511422209	"Transfer.area"
11	395	0	"Transfer.area"
12	395	0	"Transfer.area"
13	395	0	"Transfer.area"
14	395	0.182029649925	"Transfer.area"
15	395	0.183219790492	"Transfer.area"
1	396	0.096692832235	"Transfer.area"
2	396	0.14492285867	"Transfer.area"
3	396	0.167868852054	"Transfer.area"
4	396	0.185361673774	"Transfer.area"
5	396	0.203287144932	"Transfer.area"
6	396	0.201365265564	"Transfer.area"
7	396	0.209965320661	"Transfer.area"
8	396	0.218598838456	"Transfer.area"
9	396	0.213261900888	"Transfer.area"
10	396	0.210145277437	"Transfer.area"
11	396	0	"Transfer.area"
12	396	0	"Transfer.area"
13	396	0.235700871717	"Transfer.area"
14	396	0.209555473863	"Transfer.area"
15	396	0.214621707825	"Transfer.area"
1	397	0.0775741467913	"Transfer.area"
2	397	0.117076556987	"Transfer.area"
3	397	0.142729352687	"Transfer.area"
4	397	0.161653045721	"Transfer.area"
5	397	0.169505203251	"Transfer.area"
6	397	0.170122595268	"Transfer.area"
7	397	0.175483617067	"Transfer.area"
8	397	0.187713717443	"Transfer.area"
9	397	0.174275503068	"Transfer.area"
10	397	0.174026738306	"Transfer.area"
11	397	0	"Transfer.area"
12	397	0	"Transfer.area"
13	397	0.166966091338	"Transfer.area"
14	397	0.169978105343	"Transfer.area"
15	397	0.177599759703	"Transfer.area"
1	398	0.0970161511274	"Transfer.area"
2	398	0.142652910151	"Transfer.area"
3	398	0.172808335756	"Transfer.area"
4	398	0.191118577785	"Transfer.area"
5	398	0.200983299123	"Transfer.area"
6	398	0.206104110622	"Transfer.area"
7	398	0.207205562026	"Transfer.area"
8	398	0.208365080397	"Transfer.area"
9	398	0.214026356445	"Transfer.area"
10	398	0.208732788336	"Transfer.area"
11	398	0	"Transfer.area"
12	398	0	"Transfer.area"
13	398	0.211781749501	"Transfer.area"
14	398	0.191335882405	"Transfer.area"
15	398	0.211847183887	"Transfer.area"
1	399	0.0981750491407	"Transfer.area"
2	399	0.139149497415	"Transfer.area"
3	399	0.163894161231	"Transfer.area"
4	399	0.179289856439	"Transfer.area"
5	399	0.18629360977	"Transfer.area"
6	399	0.190150865712	"Transfer.area"
7	399	0.193383896433	"Transfer.area"
8	399	0.193584001447	"Transfer.area"
9	399	0.196210680984	"Transfer.area"
10	399	0.197286169064	"Transfer.area"
11	399	0	"Transfer.area"
12	399	0	"Transfer.area"
13	399	0	"Transfer.area"
14	399	0.183048919381	"Transfer.area"
15	399	0.189037550664	"Transfer.area"
1	400	0.0977622080063	"Transfer.area"
2	400	0.143999203427	"Transfer.area"
3	400	0.172803253326	"Transfer.area"
4	400	0.188930557683	"Transfer.area"
5	400	0.198765256891	"Transfer.area"
6	400	0.202401455676	"Transfer.area"
7	400	0.207751594259	"Transfer.area"
8	400	0.207118125943	"Transfer.area"
9	400	0.209424343949	"Transfer.area"
10	400	0.208661038167	"Transfer.area"
11	400	0	"Transfer.area"
12	400	0	"Transfer.area"
13	400	0	"Transfer.area"
14	400	0.204820236138	"Transfer.area"
15	400	0.207867971373	"Transfer.area"
1	1	0.097907420123	"27.4.aE"
2	1	0.154471134002	"27.4.aE"
3	1	0.189320835676	"27.4.aE"
4	1	0.209338156733	"27.4.aE"
5	1	0.218571774164	"27.4.aE"
6	1	0.22310897264	"27.4.aE"
7	1	0.227380152177	"27.4.aE"
8	1	0.229063508419	"27.4.aE"
9	1	0.229983702039	"27.4.aE"
10	1	0.228353207269	"27.4.aE"
11	1	0.230098701519	"27.4.aE"
12	1	0.230419946888	"27.4.aE"
13	1	0.227130844536	"27.4.aE"
14	1	0.22852740901	"27.4.aE"
15	1	0.23112245715	"27.4.aE"
1	2	0.0874242645144	"27.4.aE"
2	2	0.142612554661	"27.4.aE"
3	2	0.177474112854	"27.4.aE"
4	2	0.197691198883	"27.4.aE"
5	2	0.208080223462	"27.4.aE"
6	2	0.215131291797	"27.4.aE"
7	2	0.217065154196	"27.4.aE"
8	2	0.219021634122	"27.4.aE"
9	2	0.22003505981	"27.4.aE"
10	2	0.220777878335	"27.4.aE"
11	2	0.219758725536	"27.4.aE"
12	2	0.220363300522	"27.4.aE"
13	2	0.221216662408	"27.4.aE"
14	2	0.221531451786	"27.4.aE"
15	2	0.221315676158	"27.4.aE"
1	3	0.0980489709191	"27.4.aE"
2	3	0.157411663032	"27.4.aE"
3	3	0.193533963116	"27.4.aE"
4	3	0.212704134214	"27.4.aE"
5	3	0.22293430613	"27.4.aE"
6	3	0.228530241281	"27.4.aE"
7	3	0.231477084456	"27.4.aE"
8	3	0.232055377344	"27.4.aE"
9	3	0.232417588231	"27.4.aE"
10	3	0.232742395298	"27.4.aE"
11	3	0.232545292094	"27.4.aE"
12	3	0.23282691946	"27.4.aE"
13	3	0.233142079573	"27.4.aE"
14	3	0.232597882737	"27.4.aE"
15	3	0.232132190094	"27.4.aE"
1	4	0.0942431878861	"27.4.aE"
2	4	0.14818592593	"27.4.aE"
3	4	0.181412014936	"27.4.aE"
4	4	0.200620133912	"27.4.aE"
5	4	0.210913140049	"27.4.aE"
6	4	0.215139889381	"27.4.aE"
7	4	0.217588296628	"27.4.aE"
8	4	0.218581677366	"27.4.aE"
9	4	0.219787688363	"27.4.aE"
10	4	0.219387896035	"27.4.aE"
11	4	0.221513319404	"27.4.aE"
12	4	0.219764954438	"27.4.aE"
13	4	0.220469491832	"27.4.aE"
14	4	0.221280791672	"27.4.aE"
15	4	0.220287513686	"27.4.aE"
1	5	0.089716232499	"27.4.aE"
2	5	0.146109877081	"27.4.aE"
3	5	0.180810096214	"27.4.aE"
4	5	0.20019017597	"27.4.aE"
5	5	0.210038235164	"27.4.aE"
6	5	0.216330435674	"27.4.aE"
7	5	0.218756307533	"27.4.aE"
8	5	0.220609370608	"27.4.aE"
9	5	0.221054439877	"27.4.aE"
10	5	0.221098464574	"27.4.aE"
11	5	0.221785659188	"27.4.aE"
12	5	0.220148307058	"27.4.aE"
13	5	0.219012946816	"27.4.aE"
14	5	0.221765165067	"27.4.aE"
15	5	0.222150568651	"27.4.aE"
1	6	0.0921499914983	"27.4.aE"
2	6	0.148578773632	"27.4.aE"
3	6	0.182700622922	"27.4.aE"
4	6	0.201250204029	"27.4.aE"
5	6	0.210789006058	"27.4.aE"
6	6	0.215592152944	"27.4.aE"
7	6	0.217689867147	"27.4.aE"
8	6	0.219432337191	"27.4.aE"
9	6	0.219490335922	"27.4.aE"
10	6	0.220485934658	"27.4.aE"
11	6	0.219987827862	"27.4.aE"
12	6	0.220413901323	"27.4.aE"
13	6	0.220233750824	"27.4.aE"
14	6	0.220127442166	"27.4.aE"
15	6	0.221372775443	"27.4.aE"
1	7	0.0974725434574	"27.4.aE"
2	7	0.154170197065	"27.4.aE"
3	7	0.188864462702	"27.4.aE"
4	7	0.209029738503	"27.4.aE"
5	7	0.220320176821	"27.4.aE"
6	7	0.225122477292	"27.4.aE"
7	7	0.23038665463	"27.4.aE"
8	7	0.231261869704	"27.4.aE"
9	7	0.232561633949	"27.4.aE"
10	7	0.232684589652	"27.4.aE"
11	7	0.233293217014	"27.4.aE"
12	7	0.233304436004	"27.4.aE"
13	7	0.233998465795	"27.4.aE"
14	7	0.233675481864	"27.4.aE"
15	7	0.233409798372	"27.4.aE"
1	8	0.0932907902458	"27.4.aE"
2	8	0.147735924011	"27.4.aE"
3	8	0.181452560458	"27.4.aE"
4	8	0.200371979779	"27.4.aE"
5	8	0.210330162671	"27.4.aE"
6	8	0.215632306925	"27.4.aE"
7	8	0.21966524447	"27.4.aE"
8	8	0.220467282314	"27.4.aE"
9	8	0.220883942844	"27.4.aE"
10	8	0.222535731167	"27.4.aE"
11	8	0.222865300811	"27.4.aE"
12	8	0.223103354852	"27.4.aE"
13	8	0.222692531272	"27.4.aE"
14	8	0.22216880723	"27.4.aE"
15	8	0.222335847031	"27.4.aE"
1	9	0.0950571429195	"27.4.aE"
2	9	0.146954598283	"27.4.aE"
3	9	0.178649595355	"27.4.aE"
4	9	0.195776744576	"27.4.aE"
5	9	0.204637445564	"27.4.aE"
6	9	0.209596431299	"27.4.aE"
7	9	0.21296176606	"27.4.aE"
8	9	0.213786572796	"27.4.aE"
9	9	0.215849946233	"27.4.aE"
10	9	0.214207543566	"27.4.aE"
11	9	0.215085844074	"27.4.aE"
12	9	0.214660379738	"27.4.aE"
13	9	0.216144264307	"27.4.aE"
14	9	0.217781967039	"27.4.aE"
15	9	0.217618353182	"27.4.aE"
1	10	0.093342108864	"27.4.aE"
2	10	0.148878268305	"27.4.aE"
3	10	0.182043431066	"27.4.aE"
4	10	0.202601854507	"27.4.aE"
5	10	0.214144839147	"27.4.aE"
6	10	0.219348404148	"27.4.aE"
7	10	0.222627732204	"27.4.aE"
8	10	0.2243391275	"27.4.aE"
9	10	0.224230712461	"27.4.aE"
10	10	0.22519897141	"27.4.aE"
11	10	0.22510884949	"27.4.aE"
12	10	0.225418495286	"27.4.aE"
13	10	0.225124228313	"27.4.aE"
14	10	0.225327779548	"27.4.aE"
15	10	0.225565810192	"27.4.aE"
1	11	0.0905764104383	"27.4.aE"
2	11	0.143922204707	"27.4.aE"
