"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"19"	2021	"10011"	30	38112	"58"	"2616"	112	NA	"2021-08-12Z"	"15:31:00.000Z"	"2021-08-12Z"	"17:09:00.000Z"	NA	65.4501	3.9	65.4331	3.9	"2"	"37"	"2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38113	"58"	"4606"	113	NA	"2021-09-14Z"	"06:56:00.000Z"	"2021-09-14Z"	"09:08:00.000Z"	NA	63.7001	0.333001	63.7001	0.35	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38114	"58"	"3671"	114	NA	"2021-09-03Z"	"19:14:00.000Z"	"2021-09-03Z"	"19:21:00.000Z"	NA	62.8501	1.283	62.833	1.30001	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38115	"58"	"3222"	115	NA	"2021-09-03Z"	"14:22:00.000Z"	"2021-09-03Z"	"15:41:00.000Z"	NA	62.9171	1.317	62.9171	1.317	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38116	"58"	"9891"	116	NA	"2021-08-27Z"	"13:20:00.000Z"	"2021-08-27Z"	"15:08:00.000Z"	NA	64.0331	2.63301	64.0331	2.617	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38117	"58"	"3674"	117	NA	"2021-08-21Z"	"11:48:00.000Z"	"2021-08-21Z"	"17:43:00.000Z"	NA	65.35	2.38301	65.3671	2.917	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38124	"58"	"3050"	124	NA	"2021-09-02Z"	"17:29:00.000Z"	"2021-09-02Z"	"19:07:00.000Z"	NA	63.3831	1.60001	63.367	1.617	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38125	"58"	"2588"	125	NA	"2021-08-31Z"	"10:39:00.000Z"	"2021-08-31Z"	"11:54:00.000Z"	NA	62.1671	1.55001	62.15	1.567	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38126	"58"	"3050"	126	NA	"2021-08-09Z"	"08:36:00.000Z"	"2021-08-09Z"	"10:19:00.000Z"	NA	65.2001	1.2	65.1831	1.41701	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38127	"58"	"9103"	127	NA	"2021-09-04Z"	"10:00:00.000Z"	"2021-09-04Z"	"12:31:00.000Z"	NA	63.2001	1.4	63.15	1.41701	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38128	"58"	"2874"	128	NA	"2021-09-03Z"	"17:36:00.000Z"	"2021-09-03Z"	"19:47:00.000Z"	NA	62.933	1.23301	62.9171	1.2	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38129	"58"	"9891"	129	NA	"2021-08-24Z"	"17:03:00.000Z"	"2021-08-24Z"	"19:45:00.000Z"	NA	64.717	0.417	64.7331	0.400001	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38130	"58"	"9844"	130	NA	"2021-10-31Z"	"02:00:00.000Z"	"2021-10-31Z"	"06:10:00.000Z"	NA	62.733	4.367	62.933	5.01701	"2"	"07"	"15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38131	"58"	"9841"	131	NA	"2021-09-26Z"	"00:44:00.000Z"	"2021-09-26Z"	"06:21:00.000Z"	NA	63.967	2.852	64.371	2.98	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38132	"58"	"3544"	132	NA	"2021-08-23Z"	"15:36:00.000Z"	"2021-08-23Z"	"17:33:00.000Z"	NA	64.9831	1.75	64.9831	1.767	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38133	"58"	"3544"	133	NA	"2021-08-28Z"	"05:54:00.000Z"	"2021-08-28Z"	"09:54:00.000Z"	NA	63.9501	2.683	63.9501	2.683	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38134	"58"	"3206"	134	NA	"2021-08-20Z"	"05:40:00.000Z"	"2021-08-20Z"	"07:46:00.000Z"	NA	65.4171	2	65.4331	1.95	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38135	"58"	"1750"	135	NA	"2021-09-11Z"	"07:34:00.000Z"	"2021-09-11Z"	"08:52:00.000Z"	NA	64.2001	0.933001	64.2001	0.933001	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38136	"58"	"9103"	136	NA	"2021-09-19Z"	"14:28:00.000Z"	"2021-09-19Z"	"16:18:00.000Z"	NA	63.8501	0.35	63.8501	0.35	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38137	"58"	"1208"	137	NA	"2021-09-11Z"	"09:04:00.000Z"	"2021-09-11Z"	"11:21:00.000Z"	NA	64.166	1.18	64.175	1.22901	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38138	"58"	"4606"	138	NA	"2021-09-13Z"	"18:30:00.000Z"	"2021-09-13Z"	"20:09:00.000Z"	NA	63.483	0.15	63.4501	0.15	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38139	"58"	"2886"	139	NA	"2021-08-31Z"	"15:26:00.000Z"	"2021-08-31Z"	"17:31:00.000Z"	NA	61.9501	1.48301	61.9501	1.48301	"2"	"42"	"84"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38140	"58"	"9846"	140	NA	"2021-09-15Z"	"18:15:00.000Z"	"2021-09-15Z"	"21:47:00.000Z"	NA	64	1.38301	64	1.43301	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3600"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38141	"58"	"9844"	141	NA	"2021-09-01Z"	"10:31:00.000Z"	"2021-09-01Z"	"12:54:00.000Z"	NA	63.9171	1.66701	63.9171	1.66701	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38142	"58"	"3663"	142	NA	"2021-08-25Z"	"10:31:00.000Z"	"2021-08-25Z"	"14:23:00.000Z"	NA	64.8	0.683001	64.8	0.617	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38143	"58"	"3674"	143	NA	"2021-08-30Z"	"16:19:00.000Z"	"2021-08-30Z"	"20:22:00.000Z"	NA	62.233	1.88301	62.233	2.08301	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38144	"58"	"1322"	144	NA	"2021-09-04Z"	"14:42:00.000Z"	"2021-09-04Z"	"16:54:00.000Z"	NA	63.2001	1.283	63.183	1.30001	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38145	"58"	"4135"	145	NA	"2021-08-26Z"	"14:15:00.000Z"	"2021-08-26Z"	"16:32:00.000Z"	NA	64.3	2.183	64.3	2.15	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38146	"58"	"4211"	146	NA	"2021-09-09Z"	"16:14:00.000Z"	"2021-09-09Z"	"18:12:00.000Z"	NA	63.8171	-0.0670001	63.75	-0.0500001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38147	"58"	"1251"	147	NA	"2021-08-29Z"	"18:14:00.000Z"	"2021-08-29Z"	"19:55:00.000Z"	NA	62.65	2.10001	62.6671	2.117	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38148	"58"	"3322"	148	NA	"2021-08-26Z"	"12:18:00.000Z"	"2021-08-26Z"	"13:45:00.000Z"	NA	64.3	1.75	64.3	1.71701	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38149	"58"	"9891"	149	NA	"2021-08-30Z"	"05:51:00.000Z"	"2021-08-30Z"	"07:59:00.000Z"	NA	62.467	1.95	62.467	2	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38150	"58"	"2934"	150	NA	"2021-08-13Z"	"07:50:00.000Z"	"2021-08-13Z"	"10:10:00.000Z"	NA	65.4361	3.75	65.4381	3.775	"2"	"37"	"2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38151	"58"	"9017"	154	NA	"2021-08-26Z"	"08:58:00.000Z"	"2021-08-26Z"	"09:33:00.000Z"	NA	64.517	1.9	64.517	1.9	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38152	"58"	"4135"	152	NA	"2021-08-13Z"	"14:49:00.000Z"	"2021-08-13Z"	"16:32:00.000Z"	NA	64.9331	3.5	64.9331	3.5	"2"	"37"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38153	"58"	"9889"	153	NA	"2021-08-21Z"	"19:36:00.000Z"	"2021-08-21Z"	"21:00:00.000Z"	NA	66.5	2	NA	NA	"2"	"34"	"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
