"age"	"part.year"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
NA	0.409836065573771	24.5	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	20.5	10	1	NA	NA
NA	0.409836065573771	23	10	1	NA	NA
NA	0.409836065573771	26	10	1	NA	NA
NA	0.409836065573771	27.5	10	1	NA	NA
NA	0.409836065573771	28	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	20	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	23	10	1	NA	NA
NA	0.409836065573771	28	10	1	NA	NA
NA	0.409836065573771	27	10	1	NA	NA
NA	0.409836065573771	24.5	10	1	NA	NA
NA	0.409836065573771	21.5	10	1	NA	NA
NA	0.409836065573771	27	10	1	NA	NA
NA	0.409836065573771	24	10	1	NA	NA
NA	0.409836065573771	21	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	19	10	1	NA	NA
NA	0.409836065573771	24.5	10	1	NA	NA
NA	0.409836065573771	22	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
