"Species"	"Year"	"CatchDate"	"Gear"	"Area"	"Location"	"Coastal"	"N62Code"	"VesselLength"	"CountryVessel"	"LandingSite"	"CountryLanding"	"Usage"	"RoundWeight"
"2013"	2020	2020-09-30T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	1734
"2013"	2020	2020-10-03T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	1679
"2013"	2020	2020-10-05T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	769
"2013"	2020	2020-10-07T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	228
"2013"	2020	2020-08-09T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	410
"2013"	2020	2020-10-09T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	754
"2013"	2020	2020-08-11T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	236
"2013"	2020	2020-10-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	312
"2013"	2020	2020-08-18T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	475
"2013"	2020	2020-08-20T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	93
"2013"	2020	2020-08-27T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	59
"2013"	2020	2020-09-27T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	381
"2013"	2020	2020-09-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	1374
"2013"	2020	2020-09-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.62"	"NOR"	"M2047"	"NOR"	"1"	1226
"2013"	2020	2020-10-11T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	19815
"2013"	2020	2020-10-14T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	3740
"2013"	2020	2020-10-03T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	10003
"2013"	2020	2020-10-04T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	5644
"2013"	2020	2020-10-06T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	17590
"2013"	2020	2020-10-08T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"M2047"	"NOR"	"1"	5232
"2013"	2020	2020-09-01T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	873
"2013"	2023	2023-09-07T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	773
"2013"	2020	2020-09-11T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1179
"2013"	2022	2022-08-24T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	5605
"2013"	2020	2020-08-27T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2569
"2013"	2023	2023-08-29T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3073
"2013"	2020	2020-08-13T22:00:00Z	"34"	"07"	"32"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3427
"2013"	2021	2021-09-14T22:00:00Z	"34"	"07"	"32"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	11621
"2013"	2021	2021-08-22T22:00:00Z	"34"	"07"	"32"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3687
"2013"	2022	2022-08-31T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	28407
"2013"	2020	2020-09-30T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	6765
"2013"	2022	2022-09-01T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	8742
"2013"	2022	2022-09-02T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	39221
"2013"	2022	2022-09-04T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	9935
"2013"	2020	2020-10-04T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	8003
"2013"	2022	2022-09-06T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	12571
"2013"	2020	2020-10-08T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	7567
"2013"	2022	2022-08-21T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	29622
"2013"	2022	2022-08-24T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	108493
"2013"	2020	2020-08-27T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1847
"2013"	2022	2022-08-28T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	15500
"2013"	2022	2022-08-29T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	18963
"2013"	2022	2022-08-30T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	27387
"2013"	2023	2023-08-31T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2322
"2013"	2020	2020-09-30T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	20743
"2013"	2022	2022-09-01T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	4180
"2013"	2023	2023-09-02T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	814
"2013"	2022	2022-10-02T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	7650
"2013"	2020	2020-10-03T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	19154
"2013"	2020	2020-08-04T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1361
"2013"	2020	2020-10-05T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	17336
"2013"	2020	2020-08-06T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	532
"2013"	2022	2022-09-06T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	4886
"2013"	2022	2022-10-06T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1087
"2013"	2023	2023-09-07T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2248
"2013"	2020	2020-10-07T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	5342
"2013"	2021	2021-10-07T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1886
"2013"	2021	2021-08-08T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	4175
"2013"	2022	2022-09-08T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1291
"2013"	2020	2020-10-09T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	8460
"2013"	2021	2021-08-10T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1550
"2013"	2022	2022-09-11T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	8062
"2013"	2020	2020-10-11T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	703
"2013"	2021	2021-08-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2353
"2013"	2023	2023-08-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	8551
"2013"	2023	2023-09-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	966
"2013"	2020	2020-08-13T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1497
"2013"	2022	2022-09-13T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	12666
"2013"	2023	2023-09-14T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3264
"2013"	2023	2023-08-15T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	7571
"2013"	2020	2020-10-15T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3529
"2013"	2020	2020-08-16T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2719
"2013"	2021	2021-09-16T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	3137
"2013"	2023	2023-08-17T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2278
"2013"	2021	2021-09-19T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	4685
"2013"	2023	2023-09-19T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	449
"2013"	2020	2020-08-20T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	1471
"2013"	2022	2022-09-20T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	6453
"2013"	2022	2022-08-21T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	5011
"2013"	2022	2022-09-21T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2467
"2013"	2020	2020-09-24T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2294
"2013"	2020	2020-08-27T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2734
"2013"	2022	2022-09-27T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	9628
"2013"	2020	2020-09-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	5050
"2013"	2023	2023-09-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	893
"2013"	2021	2021-08-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	2745
"2013"	2020	2020-09-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	10342
"2013"	2020	2020-10-05T22:00:00Z	"11"	"28"	"04"	"8"	"Sør for 62°N"	"10.65"	"NOR"	"M2047"	"NOR"	"1"	7458
"2013"	2022	2022-09-01T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	8815
"2013"	2021	2021-09-15T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	11344
"2013"	2021	2021-09-17T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	3081
"2013"	2020	2020-09-28T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	13369
"2013"	2020	2020-09-29T22:00:00Z	"11"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	14477
"2013"	2021	2021-09-19T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	612
"2013"	2021	2021-09-28T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	341
"2013"	2022	2022-08-30T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	897
"2013"	2020	2020-09-30T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	18356
"2013"	2021	2021-10-01T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	6000
"2013"	2021	2021-10-02T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	3474
"2013"	2020	2020-10-03T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	4583
"2013"	2021	2021-08-04T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	39367
"2013"	2020	2020-10-04T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	5783
"2013"	2021	2021-08-05T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	49757
"2013"	2021	2021-09-05T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	11443
"2013"	2021	2021-09-06T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	13981
"2013"	2022	2022-09-07T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	16039
"2013"	2020	2020-10-07T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	6109
"2013"	2020	2020-10-08T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	14154
"2013"	2022	2022-09-11T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	16139
"2013"	2022	2022-09-12T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	15943
"2013"	2022	2022-08-15T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	7744
"2013"	2022	2022-08-20T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	5546
"2013"	2022	2022-08-22T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	13704
"2013"	2022	2022-08-23T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	15034
"2013"	2022	2022-08-25T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	8244
"2013"	2022	2022-08-26T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	14097
"2013"	2021	2021-09-26T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	5091
"2013"	2021	2021-09-29T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	3408
"2013"	2021	2021-09-30T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1384
"2013"	2021	2021-10-01T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	461
"2013"	2023	2023-10-03T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	934
"2013"	2021	2021-08-04T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	559
"2013"	2021	2021-08-05T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	166
"2013"	2021	2021-09-05T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1045
"2013"	2021	2021-09-07T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	951
"2013"	2022	2022-09-08T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1102
"2013"	2021	2021-09-09T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	821
"2013"	2021	2021-08-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1507
"2013"	2021	2021-09-12T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	595
"2013"	2021	2021-09-14T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	688
"2013"	2021	2021-09-16T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	902
"2013"	2021	2021-09-19T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	532
"2013"	2021	2021-08-25T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1283
"2013"	2021	2021-09-26T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	592
"2013"	2022	2022-08-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	929
"2013"	2021	2021-09-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	1704
"2013"	2023	2023-09-28T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	884
"2013"	2022	2022-08-10T22:00:00Z	"34"	"07"	"35"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	793
"2013"	2020	2020-10-06T22:00:00Z	"11"	"28"	"04"	"8"	"Sør for 62°N"	"10.66"	"NOR"	"M2047"	"NOR"	"1"	14673
"2013"	2023	2023-10-05T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.97"	"NOR"	"M2047"	"NOR"	"1"	634
"2013"	2023	2023-08-31T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	3248
"2013"	2022	2022-10-02T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	1894
"2013"	2023	2023-08-03T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	2599
"2013"	2023	2023-08-10T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	3347
"2013"	2023	2023-08-13T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	7239
"2013"	2023	2023-08-15T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	4963
"2013"	2022	2022-10-16T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	889
"2013"	2023	2023-08-17T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	1569
"2013"	2023	2023-08-20T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	2670
"2013"	2023	2023-08-24T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	4144
"2013"	2023	2023-08-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	9128
"2013"	2022	2022-09-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.98"	"NOR"	"M2047"	"NOR"	"1"	2227
"2013"	2021	2021-09-19T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	2469
"2013"	2021	2021-09-23T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	3805
"2013"	2023	2023-08-11T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	16795
"2013"	2023	2023-08-19T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	2419
"2013"	2023	2023-08-23T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	19639
"2013"	2023	2023-08-24T22:00:00Z	"11"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	7057
"2013"	2022	2022-09-01T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	3258
"2013"	2022	2022-10-02T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	4342
"2013"	2023	2023-10-03T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	1465
"2013"	2022	2022-10-06T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	1061
"2013"	2023	2023-09-10T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	1238
"2013"	2022	2022-10-16T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	1396
"2013"	2023	2023-08-17T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	2446
"2013"	2023	2023-09-19T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	728
"2013"	2023	2023-09-24T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	1316
"2013"	2022	2022-09-27T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	912
"2013"	2022	2022-09-29T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	4730
"2013"	2022	2022-08-30T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"10.99"	"NOR"	"M2047"	"NOR"	"1"	2843
"2013"	2022	2022-09-09T22:00:00Z	"34"	"07"	"31"	"8"	"Nord for 62°N"	"11.05"	"NOR"	"M2047"	"NOR"	"1"	3697
"2013"	2022	2022-09-01T22:00:00Z	"34"	"07"	"33"	"8"	"Nord for 62°N"	"11.05"	"NOR"	"M2047"	"NOR"	"1"	2902
