"Age"	"Iteration"	"CatchAtAge"	"Length"
11	11	20469614.9981467	340
11	12	17910497.6357059	340
11	13	18302290.9042969	340
11	14	21721595.6568201	340
11	15	23040509.8245626	340
11	16	25604947.2990422	340
11	17	22977975.8278788	340
11	18	18655134.7823279	340
11	19	18673116.3450139	340
11	20	18939697.7250806	340
11	21	25246565.2239114	340
11	22	24118530.0052476	340
11	23	21131801.407813	340
11	24	23447743.2730612	340
11	25	22865778.8472827	340
11	26	22389518.3419716	340
11	27	28763605.2127697	340
11	28	20135729.5209399	340
11	29	21091862.3627547	340
11	30	23684551.2820963	340
11	31	23815607.2006025	340
11	32	23649926.6411866	340
11	33	29341760.10688	340
11	34	24179949.3346344	340
11	35	18354963.8554127	340
11	36	24459236.5780398	340
11	37	19316345.407898	340
11	38	27749784.9061266	340
11	39	18498465.3246193	340
11	40	23000828.7404572	340
11	41	17751679.6545724	340
11	42	20403891.3674697	340
11	43	24152924.9968196	340
11	44	19186652.7826866	340
11	45	20692893.0183952	340
11	46	19049257.6518006	340
11	47	21198978.4646921	340
11	48	23697456.8775101	340
11	49	21538386.5675824	340
11	50	22777832.5052054	340
11	51	20199038.5713482	340
11	52	20824521.1509692	340
11	53	24183239.4112321	340
11	54	20147363.7954662	340
11	55	24352530.8878516	340
11	56	26337989.4870319	340
11	57	23994540.5702314	340
11	58	24247183.7350794	340
11	59	17259842.124102	340
11	60	26146006.1870322	340
11	61	19291230.8016591	340
11	62	23904158.1747423	340
11	63	20551267.4577703	340
11	64	22906064.3246261	340
11	65	20978310.4656183	340
11	66	29577250.541397	340
11	67	26048617.4806393	340
11	68	22381189.6143992	340
11	69	23555156.7331412	340
11	70	22684482.8850652	340
11	71	21177002.664171	340
11	72	82951528.051937	340
11	73	26815356.1060009	340
11	74	24089869.8620707	340
11	75	18640021.729446	340
11	76	23235105.8678212	340
11	77	18224207.8836292	340
11	78	28065753.4478823	340
11	79	25478955.7995779	340
11	80	23084052.8967894	340
11	81	20476936.2507297	340
11	82	29617944.2689686	340
11	83	22401229.9462242	340
11	84	24761213.8285773	340
11	85	16840117.6458501	340
11	86	24863584.265737	340
11	87	25741714.9845364	340
11	88	24009247.4009176	340
11	89	20325028.7466239	340
11	90	27127326.0247766	340
11	91	25170552.7153937	340
11	92	19749267.3337917	340
11	93	23234705.4554634	340
11	94	24130976.1065818	340
11	95	21128463.7748712	340
11	96	25943518.5867865	340
11	97	17888261.0646599	340
11	98	24637421.5977652	340
11	99	24139956.438348	340
11	100	21763392.5923458	340
12	1	88608590.1205875	340
12	2	90760025.481823	340
12	3	87998550.1550517	340
12	4	82861948.1184082	340
12	5	100666565.742207	340
12	6	87705714.0126415	340
12	7	81414608.0600387	340
12	8	103654618.680471	340
12	9	95595032.7375746	340
12	10	86877884.3212107	340
12	11	98689028.799005	340
12	12	91018712.4615601	340
12	13	80384072.624075	340
12	14	92329433.4393129	340
12	15	89296700.803449	340
12	16	83101322.8903148	340
12	17	73235750.0480429	340
12	18	99187589.0081056	340
12	19	73362941.0751817	340
12	20	95982340.3730804	340
12	21	90122049.2378871	340
12	22	86227658.2144738	340
12	23	88308090.4519083	340
12	24	68834614.3710725	340
12	25	93696676.463703	340
12	26	82774936.728471	340
12	27	87903417.5969768	340
12	28	84504646.389719	340
12	29	78386262.0957688	340
12	30	87180803.8524239	340
12	31	84435481.7996701	340
12	32	79501257.2458402	340
12	33	82464736.9523069	340
12	34	90562222.9522853	340
12	35	106404799.097358	340
12	36	80426974.9776388	340
12	37	95837991.7949021	340
12	38	138285469.134816	340
12	39	92593691.4023204	340
12	40	77736531.4931012	340
12	41	91090144.2130906	340
12	42	85657530.9214854	340
12	43	104728940.471865	340
12	44	92522013.5954091	340
12	45	79692786.2597949	340
12	46	86944232.3789511	340
12	47	89940892.5406115	340
12	48	80511977.621976	340
12	49	98432173.5307175	340
12	50	94420308.8990814	340
12	51	109500025.797602	340
12	52	87139428.0814935	340
12	53	99933581.8976242	340
12	54	90028804.9001461	340
12	55	88608316.718945	340
12	56	83132928.1333146	340
12	57	81605735.6640578	340
12	58	93553832.0505379	340
12	59	93856205.639476	340
12	60	85099466.0407887	340
12	61	88506428.1876508	340
12	62	81602652.9941464	340
12	63	85107030.6823232	340
12	64	76832392.6760996	340
12	65	81540360.8250214	340
12	66	86297953.4777238	340
12	67	100619576.380887	340
12	68	82816096.0001427	340
12	69	90033654.5120315	340
12	70	93432391.9895995	340
12	71	87563114.2792029	340
12	72	230837481.184936	340
12	73	92178652.1655865	340
12	74	83486548.5668089	340
12	75	92459009.5582578	340
12	76	92585064.1621973	340
12	77	78778533.1732363	340
12	78	91067636.502956	340
12	79	86343113.0887724	340
12	80	78753957.0402174	340
12	81	77435474.4580209	340
12	82	78899445.2624404	340
12	83	95345002.3761386	340
12	84	80960485.8583285	340
12	85	93651056.4149128	340
12	86	88679805.3532804	340
12	87	84648586.0620667	340
12	88	101034917.051989	340
12	89	95635658.5715626	340
12	90	97085920.974142	340
12	91	79383188.6174741	340
12	92	79977404.2312822	340
12	93	95078249.8569116	340
12	94	93030641.0310568	340
12	95	87120301.7998332	340
12	96	82597257.8571519	340
12	97	87967219.3749915	340
12	98	88925221.7928589	340
12	99	77206757.7765758	340
12	100	94105204.7082293	340
