"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
9	151	29.257509527493	"27.4.aE"	"Q4"
10	151	29.292088127503	"27.4.aE"	"Q4"
11	151	29.312637746075	"27.4.aE"	"Q4"
12	151	29.324854770077	"27.4.aE"	"Q4"
13	151	29.332119595397	"27.4.aE"	"Q4"
1	152	23.676985885832	"27.4.aE"	"Q4"
2	152	26.22113919819	"27.4.aE"	"Q4"
3	152	27.609867728513	"27.4.aE"	"Q4"
4	152	28.397966366687	"27.4.aE"	"Q4"
5	152	28.853779607293	"27.4.aE"	"Q4"
6	152	29.120092780553	"27.4.aE"	"Q4"
7	152	29.276571596081	"27.4.aE"	"Q4"
8	152	29.368812889612	"27.4.aE"	"Q4"
9	152	29.42328976624	"27.4.aE"	"Q4"
10	152	29.455498769249	"27.4.aE"	"Q4"
11	152	29.474554415064	"27.4.aE"	"Q4"
12	152	29.485832516131	"27.4.aE"	"Q4"
13	152	29.492508977103	"27.4.aE"	"Q4"
1	153	22.990644460615	"27.4.aE"	"Q4"
2	153	25.503250350316	"27.4.aE"	"Q4"
3	153	26.876297637442	"27.4.aE"	"Q4"
4	153	27.6559002508	"27.4.aE"	"Q4"
5	153	28.106899550516	"27.4.aE"	"Q4"
6	153	28.370416741645	"27.4.aE"	"Q4"
7	153	28.525248667107	"27.4.aE"	"Q4"
8	153	28.61651207415	"27.4.aE"	"Q4"
9	153	28.670405618705	"27.4.aE"	"Q4"
10	153	28.702265735711	"27.4.aE"	"Q4"
11	153	28.721112409501	"27.4.aE"	"Q4"
12	153	28.732265243959	"27.4.aE"	"Q4"
13	153	0	"27.4.aE"	"Q4"
1	154	24.014373188475	"27.4.aE"	"Q4"
2	154	26.544912442765	"27.4.aE"	"Q4"
3	154	27.949504407754	"27.4.aE"	"Q4"
4	154	28.762203728758	"27.4.aE"	"Q4"
5	154	29.242200942899	"27.4.aE"	"Q4"
6	154	29.528877339843	"27.4.aE"	"Q4"
7	154	29.701183726116	"27.4.aE"	"Q4"
8	154	29.805132875129	"27.4.aE"	"Q4"
9	154	29.867981467485	"27.4.aE"	"Q4"
10	154	29.906030338423	"27.4.aE"	"Q4"
11	154	29.929083576464	"27.4.aE"	"Q4"
12	154	29.943057865325	"27.4.aE"	"Q4"
13	154	29.951531174855	"27.4.aE"	"Q4"
1	155	23.769507479643	"27.4.aE"	"Q4"
2	155	26.326268444086	"27.4.aE"	"Q4"
3	155	27.732681179882	"27.4.aE"	"Q4"
4	155	28.537639609028	"27.4.aE"	"Q4"
5	155	29.007422696825	"27.4.aE"	"Q4"
6	155	29.284480073676	"27.4.aE"	"Q4"
7	155	29.448842458659	"27.4.aE"	"Q4"
8	155	29.546681827061	"27.4.aE"	"Q4"
9	155	29.605038578373	"27.4.aE"	"Q4"
10	155	29.639886785323	"27.4.aE"	"Q4"
11	155	29.660711244556	"27.4.aE"	"Q4"
12	155	29.673160634434	"27.4.aE"	"Q4"
13	155	29.68060504676	"27.4.aE"	"Q4"
1	156	23.310336577604	"27.4.aE"	"Q4"
2	156	25.801577508352	"27.4.aE"	"Q4"
3	156	27.194724008517	"27.4.aE"	"Q4"
4	156	28.007033848452	"27.4.aE"	"Q4"
5	156	28.490615953176	"27.4.aE"	"Q4"
6	156	28.7817834406	"27.4.aE"	"Q4"
7	156	28.958239050218	"27.4.aE"	"Q4"
8	156	29.065585366573	"27.4.aE"	"Q4"
9	156	29.131038487909	"27.4.aE"	"Q4"
10	156	29.171002741335	"27.4.aE"	"Q4"
11	156	0	"27.4.aE"	"Q4"
12	156	29.210355852936	"27.4.aE"	"Q4"
13	156	29.219487741521	"27.4.aE"	"Q4"
1	157	22.850014352266	"27.4.aE"	"Q4"
2	157	25.215800887555	"27.4.aE"	"Q4"
3	157	26.531427464144	"27.4.aE"	"Q4"
4	157	27.294799620658	"27.4.aE"	"Q4"
5	157	27.747165949077	"27.4.aE"	"Q4"
6	157	28.018324016239	"27.4.aE"	"Q4"
7	157	28.181928864141	"27.4.aE"	"Q4"
8	157	28.2810201411	"27.4.aE"	"Q4"
9	157	28.341174385978	"27.4.aE"	"Q4"
10	157	28.37774168514	"27.4.aE"	"Q4"
11	157	0	"27.4.aE"	"Q4"
12	157	28.413531128165	"27.4.aE"	"Q4"
13	157	0	"27.4.aE"	"Q4"
1	158	23.042577986922	"27.4.aE"	"Q4"
2	158	25.579838166796	"27.4.aE"	"Q4"
3	158	26.994407908194	"27.4.aE"	"Q4"
4	158	27.815384503564	"27.4.aE"	"Q4"
5	158	28.30143433914	"27.4.aE"	"Q4"
6	158	28.592322301366	"27.4.aE"	"Q4"
7	158	28.767486455648	"27.4.aE"	"Q4"
8	158	28.87334581296	"27.4.aE"	"Q4"
9	158	28.937458296724	"27.4.aE"	"Q4"
10	158	28.976337108811	"27.4.aE"	"Q4"
11	158	0	"27.4.aE"	"Q4"
12	158	0	"27.4.aE"	"Q4"
13	158	0	"27.4.aE"	"Q4"
1	159	23.553697277468	"27.4.aE"	"Q4"
2	159	26.066241069052	"27.4.aE"	"Q4"
3	159	27.473901679149	"27.4.aE"	"Q4"
4	159	28.296425438815	"27.4.aE"	"Q4"
5	159	28.787216763873	"27.4.aE"	"Q4"
6	159	29.083439790509	"27.4.aE"	"Q4"
7	159	29.26340752298	"27.4.aE"	"Q4"
8	159	29.373169823007	"27.4.aE"	"Q4"
9	159	29.440269395068	"27.4.aE"	"Q4"
10	159	29.48134612171	"27.4.aE"	"Q4"
11	159	0	"27.4.aE"	"Q4"
12	159	0	"27.4.aE"	"Q4"
13	159	0	"27.4.aE"	"Q4"
1	160	23.177548008867	"27.4.aE"	"Q4"
2	160	25.660145174933	"27.4.aE"	"Q4"
3	160	27.029096101929	"27.4.aE"	"Q4"
4	160	27.814877198147	"27.4.aE"	"Q4"
5	160	28.274913144228	"27.4.aE"	"Q4"
6	160	28.54712228	"27.4.aE"	"Q4"
7	160	28.709162191116	"27.4.aE"	"Q4"
8	160	28.805957002754	"27.4.aE"	"Q4"
9	160	28.863895895992	"27.4.aE"	"Q4"
10	160	28.898618700866	"27.4.aE"	"Q4"
11	160	0	"27.4.aE"	"Q4"
12	160	0	"27.4.aE"	"Q4"
13	160	0	"27.4.aE"	"Q4"
1	161	23.302139442481	"27.4.aE"	"Q4"
2	161	25.863914898231	"27.4.aE"	"Q4"
3	161	27.293694025756	"27.4.aE"	"Q4"
4	161	28.124549450268	"27.4.aE"	"Q4"
5	161	28.617126092804	"27.4.aE"	"Q4"
6	161	28.912347844949	"27.4.aE"	"Q4"
7	161	29.090388217269	"27.4.aE"	"Q4"
8	161	29.198150692876	"27.4.aE"	"Q4"
9	161	29.263517281624	"27.4.aE"	"Q4"
10	161	29.303218867177	"27.4.aE"	"Q4"
11	161	29.327351246277	"27.4.aE"	"Q4"
12	161	29.342026933918	"27.4.aE"	"Q4"
13	161	0	"27.4.aE"	"Q4"
1	162	23.860485458525	"27.4.aE"	"Q4"
2	162	26.3923583613	"27.4.aE"	"Q4"
3	162	27.78749293649	"27.4.aE"	"Q4"
4	162	28.58799070441	"27.4.aE"	"Q4"
5	162	29.056532070967	"27.4.aE"	"Q4"
6	162	29.333731645332	"27.4.aE"	"Q4"
7	162	29.49872475561	"27.4.aE"	"Q4"
8	162	29.597275865915	"27.4.aE"	"Q4"
9	162	29.656262293907	"27.4.aE"	"Q4"
10	162	29.691610973196	"27.4.aE"	"Q4"
11	162	29.712809730553	"27.4.aE"	"Q4"
12	162	29.725528249694	"27.4.aE"	"Q4"
13	162	0	"27.4.aE"	"Q4"
1	163	23.709355948817	"27.4.aE"	"Q4"
2	163	26.170357985621	"27.4.aE"	"Q4"
3	163	27.536576164108	"27.4.aE"	"Q4"
4	163	28.327706336309	"27.4.aE"	"Q4"
5	163	28.795495529334	"27.4.aE"	"Q4"
6	163	29.075252551788	"27.4.aE"	"Q4"
7	163	29.243643755331	"27.4.aE"	"Q4"
8	163	29.345385732048	"27.4.aE"	"Q4"
9	163	29.406996485961	"27.4.aE"	"Q4"
10	163	29.444355692543	"27.4.aE"	"Q4"
11	163	29.467027762684	"27.4.aE"	"Q4"
12	163	29.480793446165	"27.4.aE"	"Q4"
13	163	0	"27.4.aE"	"Q4"
1	164	23.458256279782	"27.4.aE"	"Q4"
2	164	25.975821295064	"27.4.aE"	"Q4"
3	164	27.365093323917	"27.4.aE"	"Q4"
4	164	28.163135624768	"27.4.aE"	"Q4"
5	164	28.630703918055	"27.4.aE"	"Q4"
6	164	28.907582688492	"27.4.aE"	"Q4"
7	164	29.072530636927	"27.4.aE"	"Q4"
8	164	29.171140069872	"27.4.aE"	"Q4"
9	164	29.230211941074	"27.4.aE"	"Q4"
10	164	29.265641966998	"27.4.aE"	"Q4"
11	164	29.286907553458	"27.4.aE"	"Q4"
12	164	29.299676990974	"27.4.aE"	"Q4"
13	164	0	"27.4.aE"	"Q4"
1	165	22.846618659789	"27.4.aE"	"Q4"
2	165	25.262990145275	"27.4.aE"	"Q4"
3	165	26.595371134836	"27.4.aE"	"Q4"
4	165	27.360534668683	"27.4.aE"	"Q4"
5	165	27.808840857232	"27.4.aE"	"Q4"
6	165	28.074352284188	"27.4.aE"	"Q4"
7	165	28.232564633112	"27.4.aE"	"Q4"
8	165	28.327173784155	"27.4.aE"	"Q4"
9	165	28.38386678665	"27.4.aE"	"Q4"
10	165	28.417881124963	"27.4.aE"	"Q4"
11	165	28.438303887829	"27.4.aE"	"Q4"
12	165	28.450571453062	"27.4.aE"	"Q4"
13	165	28.457942293321	"27.4.aE"	"Q4"
1	166	23.401271300541	"27.4.aE"	"Q4"
2	166	25.882209225614	"27.4.aE"	"Q4"
3	166	27.255005635278	"27.4.aE"	"Q4"
4	166	28.046379384056	"27.4.aE"	"Q4"
5	166	28.511896212298	"27.4.aE"	"Q4"
6	166	28.788741136899	"27.4.aE"	"Q4"
7	166	28.954405514885	"27.4.aE"	"Q4"
8	166	29.053897441617	"27.4.aE"	"Q4"
9	166	29.11377604666	"27.4.aE"	"Q4"
10	166	29.149859393664	"27.4.aE"	"Q4"
11	166	29.171620061296	"27.4.aE"	"Q4"
12	166	29.184749195186	"27.4.aE"	"Q4"
13	166	0	"27.4.aE"	"Q4"
1	167	22.937760378663	"27.4.aE"	"Q4"
2	167	25.427798285362	"27.4.aE"	"Q4"
3	167	26.798092585819	"27.4.aE"	"Q4"
4	167	27.582442885476	"27.4.aE"	"Q4"
5	167	28.040157473277	"27.4.aE"	"Q4"
6	167	28.310047429676	"27.4.aE"	"Q4"
7	167	28.470119403931	"27.4.aE"	"Q4"
8	167	28.565378894647	"27.4.aE"	"Q4"
9	167	28.622180283844	"27.4.aE"	"Q4"
10	167	28.65608939013	"27.4.aE"	"Q4"
11	167	28.676346362113	"27.4.aE"	"Q4"
12	167	28.688452672637	"27.4.aE"	"Q4"
13	167	28.695689628348	"27.4.aE"	"Q4"
1	168	23.028639666802	"27.4.aE"	"Q4"
2	168	25.432439450949	"27.4.aE"	"Q4"
3	168	26.768648485251	"27.4.aE"	"Q4"
4	168	27.543346886325	"27.4.aE"	"Q4"
5	168	28.00196693076	"27.4.aE"	"Q4"
6	168	28.276566215109	"27.4.aE"	"Q4"
7	168	28.442049635153	"27.4.aE"	"Q4"
8	168	28.542154284898	"27.4.aE"	"Q4"
9	168	28.602846362986	"27.4.aE"	"Q4"
10	168	28.639692896198	"27.4.aE"	"Q4"
11	168	28.662080898219	"27.4.aE"	"Q4"
12	168	28.675690592587	"27.4.aE"	"Q4"
13	168	28.683966419545	"27.4.aE"	"Q4"
1	169	23.541401564583	"27.4.aE"	"Q4"
2	169	26.06673339554	"27.4.aE"	"Q4"
3	169	27.474887371552	"27.4.aE"	"Q4"
4	169	28.293201954991	"27.4.aE"	"Q4"
5	169	28.778591919162	"27.4.aE"	"Q4"
6	169	29.069733723813	"27.4.aE"	"Q4"
7	169	29.245478805946	"27.4.aE"	"Q4"
8	169	29.351962436495	"27.4.aE"	"Q4"
9	169	29.416624234857	"27.4.aE"	"Q4"
10	169	29.455942355678	"27.4.aE"	"Q4"
11	169	29.47986935298	"27.4.aE"	"Q4"
12	169	29.494437224774	"27.4.aE"	"Q4"
13	169	29.503309460585	"27.4.aE"	"Q4"
1	170	23.522981793486	"27.4.aE"	"Q4"
2	170	26.083660955789	"27.4.aE"	"Q4"
3	170	27.495624653302	"27.4.aE"	"Q4"
4	170	28.305509548025	"27.4.aE"	"Q4"
5	170	28.779145072138	"27.4.aE"	"Q4"
6	170	29.059041549749	"27.4.aE"	"Q4"
7	170	29.225423365864	"27.4.aE"	"Q4"
8	170	29.324664641563	"27.4.aE"	"Q4"
9	170	29.383977162077	"27.4.aE"	"Q4"
10	170	29.419467817238	"27.4.aE"	"Q4"
11	170	29.440719201971	"27.4.aE"	"Q4"
12	170	29.453449624278	"27.4.aE"	"Q4"
13	170	29.461077566721	"27.4.aE"	"Q4"
1	171	23.339876389742	"27.4.aE"	"Q4"
2	171	25.899309573719	"27.4.aE"	"Q4"
3	171	27.313119328898	"27.4.aE"	"Q4"
4	171	28.125423172082	"27.4.aE"	"Q4"
5	171	28.601251658717	"27.4.aE"	"Q4"
6	171	28.882902277029	"27.4.aE"	"Q4"
7	171	29.050600068036	"27.4.aE"	"Q4"
8	171	29.150790146215	"27.4.aE"	"Q4"
9	171	29.210768219406	"27.4.aE"	"Q4"
10	171	29.246716355628	"27.4.aE"	"Q4"
11	171	0	"27.4.aE"	"Q4"
12	171	29.28121458156	"27.4.aE"	"Q4"
13	171	29.288979346635	"27.4.aE"	"Q4"
1	172	22.997483320471	"27.4.aE"	"Q4"
2	172	25.345699170382	"27.4.aE"	"Q4"
3	172	26.667165643641	"27.4.aE"	"Q4"
4	172	27.444533638485	"27.4.aE"	"Q4"
5	172	27.912095821199	"27.4.aE"	"Q4"
6	172	28.196776750098	"27.4.aE"	"Q4"
7	172	28.37133698438	"27.4.aE"	"Q4"
8	172	28.478824049886	"27.4.aE"	"Q4"
9	172	28.545178393225	"27.4.aE"	"Q4"
10	172	28.586204017573	"27.4.aE"	"Q4"
11	172	28.611593510953	"27.4.aE"	"Q4"
12	172	28.627315494978	"27.4.aE"	"Q4"
13	172	28.637054572559	"27.4.aE"	"Q4"
1	173	23.331061225744	"27.4.aE"	"Q4"
2	173	25.809473989655	"27.4.aE"	"Q4"
3	173	27.186818165969	"27.4.aE"	"Q4"
4	173	27.984568206793	"27.4.aE"	"Q4"
5	173	28.456176885871	"27.4.aE"	"Q4"
6	173	28.738095081524	"27.4.aE"	"Q4"
7	173	28.907689748088	"27.4.aE"	"Q4"
8	173	29.010091552775	"27.4.aE"	"Q4"
9	173	29.072057994155	"27.4.aE"	"Q4"
10	173	29.109605114948	"27.4.aE"	"Q4"
11	173	29.132373942349	"27.4.aE"	"Q4"
12	173	29.146187720682	"27.4.aE"	"Q4"
13	173	29.154570925627	"27.4.aE"	"Q4"
1	174	23.959977579819	"27.4.aE"	"Q4"
2	174	26.607964670454	"27.4.aE"	"Q4"
3	174	28.063047365276	"27.4.aE"	"Q4"
4	174	28.893933035206	"27.4.aE"	"Q4"
5	174	29.377399888627	"27.4.aE"	"Q4"
6	174	29.661565824653	"27.4.aE"	"Q4"
7	174	29.829537193665	"27.4.aE"	"Q4"
8	174	29.929149523993	"27.4.aE"	"Q4"
9	174	29.988335229194	"27.4.aE"	"Q4"
10	174	30.023540424884	"27.4.aE"	"Q4"
11	174	30.044495264223	"27.4.aE"	"Q4"
12	174	30.056972907393	"27.4.aE"	"Q4"
13	174	30.064404505389	"27.4.aE"	"Q4"
1	175	23.443351196029	"27.4.aE"	"Q4"
2	175	26.026593465081	"27.4.aE"	"Q4"
3	175	27.445477888391	"27.4.aE"	"Q4"
4	175	28.255404472504	"27.4.aE"	"Q4"
5	175	28.726524751052	"27.4.aE"	"Q4"
6	175	29.00334976331	"27.4.aE"	"Q4"
7	175	29.166933623218	"27.4.aE"	"Q4"
8	175	29.263915800808	"27.4.aE"	"Q4"
9	175	29.321522118779	"27.4.aE"	"Q4"
10	175	29.355777977977	"27.4.aE"	"Q4"
11	175	29.376161882612	"27.4.aE"	"Q4"
12	175	29.388296066602	"27.4.aE"	"Q4"
13	175	29.395521022206	"27.4.aE"	"Q4"
1	176	23.10304137598	"27.4.aE"	"Q4"
2	176	25.56784973818	"27.4.aE"	"Q4"
3	176	26.921428817645	"27.4.aE"	"Q4"
4	176	27.6949875696	"27.4.aE"	"Q4"
5	176	28.145797998474	"27.4.aE"	"Q4"
6	176	28.411291210457	"27.4.aE"	"Q4"
7	176	28.568572225777	"27.4.aE"	"Q4"
8	176	28.662064919373	"27.4.aE"	"Q4"
9	176	28.717750687015	"27.4.aE"	"Q4"
10	176	28.750957049265	"27.4.aE"	"Q4"
11	176	28.770772372946	"27.4.aE"	"Q4"
12	176	28.782601729649	"27.4.aE"	"Q4"
13	176	28.789665366822	"27.4.aE"	"Q4"
1	177	23.444655998358	"27.4.aE"	"Q4"
2	177	26.013960932486	"27.4.aE"	"Q4"
3	177	27.442293802148	"27.4.aE"	"Q4"
4	177	28.268790751197	"27.4.aE"	"Q4"
5	177	28.756606511965	"27.4.aE"	"Q4"
6	177	29.047633019305	"27.4.aE"	"Q4"
7	177	29.222319129099	"27.4.aE"	"Q4"
8	177	29.327546704689	"27.4.aE"	"Q4"
9	177	29.391067512223	"27.4.aE"	"Q4"
10	177	29.429460275876	"27.4.aE"	"Q4"
11	177	29.452682900061	"27.4.aE"	"Q4"
12	177	29.46673597024	"27.4.aE"	"Q4"
13	177	29.475242466014	"27.4.aE"	"Q4"
1	178	23.448493131376	"27.4.aE"	"Q4"
2	178	26.003727630881	"27.4.aE"	"Q4"
3	178	27.418694700784	"27.4.aE"	"Q4"
4	178	28.234107939347	"27.4.aE"	"Q4"
5	178	28.713342756742	"27.4.aE"	"Q4"
6	178	28.998006447461	"27.4.aE"	"Q4"
7	178	29.168115626971	"27.4.aE"	"Q4"
8	178	29.270125277696	"27.4.aE"	"Q4"
9	178	29.331423807259	"27.4.aE"	"Q4"
10	178	29.368303862725	"27.4.aE"	"Q4"
11	178	29.390508909624	"27.4.aE"	"Q4"
12	178	29.403884192746	"27.4.aE"	"Q4"
13	178	29.411942970402	"27.4.aE"	"Q4"
1	179	23.408417857663	"27.4.aE"	"Q4"
2	179	25.950921307031	"27.4.aE"	"Q4"
3	179	27.342719597554	"27.4.aE"	"Q4"
4	179	28.134703944693	"27.4.aE"	"Q4"
5	179	28.59398922718	"27.4.aE"	"Q4"
6	179	28.863047822858	"27.4.aE"	"Q4"
7	179	29.02156382942	"27.4.aE"	"Q4"
8	179	29.115257934677	"27.4.aE"	"Q4"
9	179	29.170742713268	"27.4.aE"	"Q4"
10	179	29.203636822645	"27.4.aE"	"Q4"
11	179	29.22315085645	"27.4.aE"	"Q4"
12	179	29.234731809675	"27.4.aE"	"Q4"
13	179	29.241606312219	"27.4.aE"	"Q4"
1	180	23.785658541361	"27.4.aE"	"Q4"
2	180	26.414250347594	"27.4.aE"	"Q4"
3	180	27.831782577775	"27.4.aE"	"Q4"
4	180	28.624510619525	"27.4.aE"	"Q4"
5	180	29.075673915937	"27.4.aE"	"Q4"
6	180	29.334827107015	"27.4.aE"	"Q4"
7	180	29.484446685098	"27.4.aE"	"Q4"
8	180	29.571076092021	"27.4.aE"	"Q4"
9	180	29.621316514579	"27.4.aE"	"Q4"
10	180	29.650480732027	"27.4.aE"	"Q4"
11	180	29.667419575968	"27.4.aE"	"Q4"
12	180	29.677260913841	"27.4.aE"	"Q4"
13	180	29.682979701275	"27.4.aE"	"Q4"
1	181	23.141559673901	"27.4.aE"	"Q4"
2	181	25.734116687848	"27.4.aE"	"Q4"
3	181	27.12890897756	"27.4.aE"	"Q4"
4	181	27.906400562786	"27.4.aE"	"Q4"
5	181	28.347258699421	"27.4.aE"	"Q4"
6	181	28.599488905419	"27.4.aE"	"Q4"
7	181	28.744510226285	"27.4.aE"	"Q4"
8	181	28.828121771047	"27.4.aE"	"Q4"
9	181	28.876403521157	"27.4.aE"	"Q4"
10	181	28.90430908201	"27.4.aE"	"Q4"
11	181	28.920446107556	"27.4.aE"	"Q4"
12	181	28.929780498431	"27.4.aE"	"Q4"
13	181	0	"27.4.aE"	"Q4"
1	182	23.077946854893	"27.4.aE"	"Q4"
2	182	25.606570945685	"27.4.aE"	"Q4"
3	182	26.973644896717	"27.4.aE"	"Q4"
4	182	27.740591867083	"27.4.aE"	"Q4"
5	182	28.178631247205	"27.4.aE"	"Q4"
6	182	28.431193521511	"27.4.aE"	"Q4"
7	182	28.577577023194	"27.4.aE"	"Q4"
8	182	28.662670986243	"27.4.aE"	"Q4"
9	182	28.71222065752	"27.4.aE"	"Q4"
10	182	28.741101347818	"27.4.aE"	"Q4"
11	182	28.757944399373	"27.4.aE"	"Q4"
12	182	28.767770411647	"27.4.aE"	"Q4"
13	182	0	"27.4.aE"	"Q4"
1	183	22.526590120925	"27.4.aE"	"Q4"
2	183	24.976557735211	"27.4.aE"	"Q4"
3	183	26.315265171811	"27.4.aE"	"Q4"
4	183	27.075459855671	"27.4.aE"	"Q4"
5	183	27.515328394212	"27.4.aE"	"Q4"
6	183	27.772413009242	"27.4.aE"	"Q4"
7	183	27.92351221148	"27.4.aE"	"Q4"
8	183	28.012604790974	"27.4.aE"	"Q4"
9	183	28.065234394595	"27.4.aE"	"Q4"
10	183	28.096358184289	"27.4.aE"	"Q4"
11	183	28.114775807572	"27.4.aE"	"Q4"
12	183	28.125678635004	"27.4.aE"	"Q4"
13	183	0	"27.4.aE"	"Q4"
1	184	22.738681673334	"27.4.aE"	"Q4"
2	184	25.254442729196	"27.4.aE"	"Q4"
3	184	26.643713708021	"27.4.aE"	"Q4"
4	184	27.441346724738	"27.4.aE"	"Q4"
5	184	27.908144075418	"27.4.aE"	"Q4"
6	184	28.184155339669	"27.4.aE"	"Q4"
7	184	28.348308026842	"27.4.aE"	"Q4"
8	184	28.446263549067	"27.4.aE"	"Q4"
9	184	28.50483243531	"27.4.aE"	"Q4"
10	184	28.539892490718	"27.4.aE"	"Q4"
11	184	28.560894476076	"27.4.aE"	"Q4"
12	184	28.573480497521	"27.4.aE"	"Q4"
13	184	0	"27.4.aE"	"Q4"
1	185	23.057324211082	"27.4.aE"	"Q4"
2	185	25.562048467734	"27.4.aE"	"Q4"
3	185	26.9236902041	"27.4.aE"	"Q4"
4	185	27.6925676647	"27.4.aE"	"Q4"
5	185	28.134820076063	"27.4.aE"	"Q4"
6	185	28.391708120926	"27.4.aE"	"Q4"
7	185	28.541740639786	"27.4.aE"	"Q4"
8	185	28.629637902691	"27.4.aE"	"Q4"
9	185	28.681225327663	"27.4.aE"	"Q4"
10	185	28.711533895514	"27.4.aE"	"Q4"
11	185	28.72935160383	"27.4.aE"	"Q4"
12	185	28.739829968989	"27.4.aE"	"Q4"
13	185	0	"27.4.aE"	"Q4"
1	186	23.951171129306	"27.4.aE"	"Q4"
2	186	26.50683046499	"27.4.aE"	"Q4"
3	186	27.912062093736	"27.4.aE"	"Q4"
4	186	28.71625313871	"27.4.aE"	"Q4"
5	186	29.185604131113	"27.4.aE"	"Q4"
6	186	29.462438297683	"27.4.aE"	"Q4"
7	186	29.626694649951	"27.4.aE"	"Q4"
8	186	29.724489294209	"27.4.aE"	"Q4"
9	186	29.782831304684	"27.4.aE"	"Q4"
10	186	29.817678185903	"27.4.aE"	"Q4"
11	186	29.838506448686	"27.4.aE"	"Q4"
12	186	29.850960906823	"27.4.aE"	"Q4"
13	186	0	"27.4.aE"	"Q4"
1	187	22.999153231737	"27.4.aE"	"Q4"
2	187	25.549626017128	"27.4.aE"	"Q4"
3	187	26.955534839347	"27.4.aE"	"Q4"
4	187	27.761027959636	"27.4.aE"	"Q4"
5	187	28.231354082963	"27.4.aE"	"Q4"
6	187	28.508788562057	"27.4.aE"	"Q4"
7	187	28.673381742543	"27.4.aE"	"Q4"
8	187	28.771353505663	"27.4.aE"	"Q4"
9	187	28.829783013308	"27.4.aE"	"Q4"
10	187	28.8646698106	"27.4.aE"	"Q4"
11	187	28.885514018827	"27.4.aE"	"Q4"
12	187	28.897973088855	"27.4.aE"	"Q4"
13	187	0	"27.4.aE"	"Q4"
1	188	23.135985929914	"27.4.aE"	"Q4"
2	188	25.681148822117	"27.4.aE"	"Q4"
3	188	27.090659996299	"27.4.aE"	"Q4"
4	188	27.902675538407	"27.4.aE"	"Q4"
5	188	28.379666714746	"27.4.aE"	"Q4"
6	188	28.662818241914	"27.4.aE"	"Q4"
7	188	28.831904851864	"27.4.aE"	"Q4"
8	188	28.933225694258	"27.4.aE"	"Q4"
9	188	28.9940632931	"27.4.aE"	"Q4"
10	188	29.030637150103	"27.4.aE"	"Q4"
11	188	29.052640230207	"27.4.aE"	"Q4"
12	188	29.065883171343	"27.4.aE"	"Q4"
13	188	0	"27.4.aE"	"Q4"
1	189	24.039851251616	"27.4.aE"	"Q4"
2	189	26.607192468922	"27.4.aE"	"Q4"
3	189	28.014241958068	"27.4.aE"	"Q4"
4	189	28.816529071518	"27.4.aE"	"Q4"
5	189	29.28294299697	"27.4.aE"	"Q4"
6	189	29.556927498689	"27.4.aE"	"Q4"
7	189	29.718814737762	"27.4.aE"	"Q4"
8	189	29.81478933607	"27.4.aE"	"Q4"
9	189	29.871799270473	"27.4.aE"	"Q4"
10	189	29.905702840189	"27.4.aE"	"Q4"
11	189	29.925878904037	"27.4.aE"	"Q4"
12	189	29.937890566585	"27.4.aE"	"Q4"
13	189	0	"27.4.aE"	"Q4"
1	190	23.091966120735	"27.4.aE"	"Q4"
2	190	25.549037853757	"27.4.aE"	"Q4"
3	190	26.927962792658	"27.4.aE"	"Q4"
4	190	27.735302834453	"27.4.aE"	"Q4"
5	190	28.218079620339	"27.4.aE"	"Q4"
6	190	28.510131341002	"27.4.aE"	"Q4"
7	190	28.687984340262	"27.4.aE"	"Q4"
8	190	28.796719247401	"27.4.aE"	"Q4"
9	190	28.863354061386	"27.4.aE"	"Q4"
10	190	28.904247559514	"27.4.aE"	"Q4"
11	190	28.929365602434	"27.4.aE"	"Q4"
12	190	28.944802102465	"27.4.aE"	"Q4"
13	190	0	"27.4.aE"	"Q4"
1	191	24.204604385549	"27.4.aE"	"Q4"
2	191	26.739909074125	"27.4.aE"	"Q4"
3	191	28.161506946585	"27.4.aE"	"Q4"
4	191	28.993570952474	"27.4.aE"	"Q4"
5	191	29.491115467131	"27.4.aE"	"Q4"
6	191	29.792137385133	"27.4.aE"	"Q4"
7	191	29.975492006885	"27.4.aE"	"Q4"
8	191	30.087620458393	"27.4.aE"	"Q4"
9	191	30.156355599765	"27.4.aE"	"Q4"
10	191	30.198551647928	"27.4.aE"	"Q4"
11	191	0	"27.4.aE"	"Q4"
12	191	30.240417439836	"27.4.aE"	"Q4"
13	191	0	"27.4.aE"	"Q4"
1	192	23.523324028594	"27.4.aE"	"Q4"
2	192	26.029348197304	"27.4.aE"	"Q4"
3	192	27.413891872611	"27.4.aE"	"Q4"
4	192	28.2105124619	"27.4.aE"	"Q4"
5	192	28.678120917595	"27.4.aE"	"Q4"
6	192	28.955582417396	"27.4.aE"	"Q4"
7	192	29.121226748725	"27.4.aE"	"Q4"
8	192	29.220467784251	"27.4.aE"	"Q4"
9	192	29.280049661006	"27.4.aE"	"Q4"
10	192	29.315865657161	"27.4.aE"	"Q4"
11	192	29.337411455427	"27.4.aE"	"Q4"
12	192	29.350378517557	"27.4.aE"	"Q4"
13	192	29.358184665436	"27.4.aE"	"Q4"
1	193	22.795432483002	"27.4.aE"	"Q4"
2	193	25.220357183317	"27.4.aE"	"Q4"
3	193	26.569031839238	"27.4.aE"	"Q4"
4	193	27.350809923258	"27.4.aE"	"Q4"
5	193	27.813362269415	"27.4.aE"	"Q4"
