"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"
1	115	0.0791224768664	"27.4.aE"
2	115	0.118236645057	"27.4.aE"
3	115	0.147286659373	"27.4.aE"
4	115	0.17313838013	"27.4.aE"
5	115	0.176338824327	"27.4.aE"
6	115	0.1854449765	"27.4.aE"
7	115	0.191837137035	"27.4.aE"
8	115	0.195990469602	"27.4.aE"
9	115	0.194831810176	"27.4.aE"
10	115	0.190143186021	"27.4.aE"
11	115	0.211691593897	"27.4.aE"
12	115	0.213681247396	"27.4.aE"
13	115	0.21706012899	"27.4.aE"
14	115	0.216292067975	"27.4.aE"
15	115	0.19232556622	"27.4.aE"
1	116	0.0856669772849	"27.4.aE"
2	116	0.120435702515	"27.4.aE"
3	116	0.150735046105	"27.4.aE"
4	116	0.178057583714	"27.4.aE"
5	116	0.180309878304	"27.4.aE"
6	116	0.187291173062	"27.4.aE"
7	116	0.196700353601	"27.4.aE"
8	116	0.192115032481	"27.4.aE"
9	116	0.200410507158	"27.4.aE"
10	116	0.206367348066	"27.4.aE"
11	116	0.211430185373	"27.4.aE"
12	116	0.204634013257	"27.4.aE"
13	116	0.220222025484	"27.4.aE"
14	116	0.217062712798	"27.4.aE"
15	116	0.204161492145	"27.4.aE"
1	117	0.0764885717628	"27.4.aE"
2	117	0.117264417077	"27.4.aE"
3	117	0.148406822553	"27.4.aE"
4	117	0.176058395183	"27.4.aE"
5	117	0.178967920131	"27.4.aE"
6	117	0.182236448472	"27.4.aE"
7	117	0.192741968182	"27.4.aE"
8	117	0.195865106108	"27.4.aE"
9	117	0.193989441041	"27.4.aE"
10	117	0.201745594639	"27.4.aE"
11	117	0.194379896653	"27.4.aE"
12	117	0.210504944308	"27.4.aE"
13	117	0.221072508583	"27.4.aE"
14	117	0.218845280852	"27.4.aE"
15	117	0.20369500049	"27.4.aE"
1	118	0.0850963481318	"27.4.aE"
2	118	0.116703895796	"27.4.aE"
3	118	0.147660339518	"27.4.aE"
4	118	0.174233339377	"27.4.aE"
5	118	0.181992065381	"27.4.aE"
6	118	0.188512845654	"27.4.aE"
7	118	0.188296346986	"27.4.aE"
8	118	0.198253502059	"27.4.aE"
9	118	0.204898338742	"27.4.aE"
10	118	0.208380004675	"27.4.aE"
11	118	0.201964778977	"27.4.aE"
12	118	0.211055463028	"27.4.aE"
13	118	0.228622250852	"27.4.aE"
14	118	0.227713770652	"27.4.aE"
15	118	0.227902934302	"27.4.aE"
1	119	0.0803295372159	"27.4.aE"
2	119	0.121454237439	"27.4.aE"
3	119	0.150661523739	"27.4.aE"
4	119	0.179312637116	"27.4.aE"
5	119	0.183020462846	"27.4.aE"
6	119	0.193580883264	"27.4.aE"
7	119	0.195090240047	"27.4.aE"
8	119	0.200566118304	"27.4.aE"
9	119	0.209082012885	"27.4.aE"
10	119	0.206230059508	"27.4.aE"
11	119	0.205475277355	"27.4.aE"
12	119	0.215523546291	"27.4.aE"
13	119	0.23595259926	"27.4.aE"
14	119	0.230752106089	"27.4.aE"
15	119	0.235984619453	"27.4.aE"
1	120	0.0783243605712	"27.4.aE"
2	120	0.115233747963	"27.4.aE"
3	120	0.145258384843	"27.4.aE"
4	120	0.17358157647	"27.4.aE"
5	120	0.179282561933	"27.4.aE"
6	120	0.187252612579	"27.4.aE"
7	120	0.191816681518	"27.4.aE"
8	120	0.188296132723	"27.4.aE"
9	120	0.196936406357	"27.4.aE"
10	120	0.196472887442	"27.4.aE"
11	120	0.210177888997	"27.4.aE"
12	120	0.196796247155	"27.4.aE"
13	120	0.226471607106	"27.4.aE"
14	120	0.220872629582	"27.4.aE"
15	120	0.224750121161	"27.4.aE"
1	121	0.0795851738718	"27.4.aE"
2	121	0.119938872065	"27.4.aE"
3	121	0.152785069879	"27.4.aE"
4	121	0.176750531145	"27.4.aE"
5	121	0.186281003045	"27.4.aE"
6	121	0.18422215752	"27.4.aE"
7	121	0.199125022961	"27.4.aE"
8	121	0.206075013416	"27.4.aE"
9	121	0.211620119371	"27.4.aE"
10	121	0.213182933054	"27.4.aE"
11	121	0.229787320324	"27.4.aE"
12	121	0.226131067848	"27.4.aE"
13	121	0.237296455758	"27.4.aE"
14	121	0.235936657495	"27.4.aE"
15	121	0.223176691114	"27.4.aE"
1	122	0.0813604820477	"27.4.aE"
2	122	0.11847486982	"27.4.aE"
3	122	0.151340985308	"27.4.aE"
4	122	0.175963807079	"27.4.aE"
5	122	0.181095751455	"27.4.aE"
6	122	0.18235252451	"27.4.aE"
7	122	0.195188722396	"27.4.aE"
8	122	0.188198283588	"27.4.aE"
9	122	0.203428740784	"27.4.aE"
10	122	0.20803629679	"27.4.aE"
11	122	0.214730679283	"27.4.aE"
12	122	0.206044093282	"27.4.aE"
13	122	0.225284972046	"27.4.aE"
14	122	0.21302905496	"27.4.aE"
15	122	0.224329953274	"27.4.aE"
1	123	0.0798768688097	"27.4.aE"
2	123	0.114596885977	"27.4.aE"
3	123	0.14436585977	"27.4.aE"
4	123	0.170191678618	"27.4.aE"
5	123	0.174651641445	"27.4.aE"
6	123	0.18135609617	"27.4.aE"
7	123	0.1910647	"27.4.aE"
8	123	0.191849890051	"27.4.aE"
9	123	0.20040461438	"27.4.aE"
10	123	0.201750970829	"27.4.aE"
11	123	0.212969621805	"27.4.aE"
12	123	0.215193069533	"27.4.aE"
13	123	0.22413539348	"27.4.aE"
14	123	0.210895359652	"27.4.aE"
15	123	0.224102924657	"27.4.aE"
1	124	0.0818528071143	"27.4.aE"
2	124	0.114300207181	"27.4.aE"
3	124	0.143836815095	"27.4.aE"
4	124	0.168987279471	"27.4.aE"
5	124	0.179070087542	"27.4.aE"
6	124	0.178366431955	"27.4.aE"
7	124	0.186690818014	"27.4.aE"
8	124	0.194983910822	"27.4.aE"
9	124	0.204778842556	"27.4.aE"
10	124	0.202119883127	"27.4.aE"
11	124	0.206625018998	"27.4.aE"
12	124	0.217322196353	"27.4.aE"
13	124	0.229813362279	"27.4.aE"
14	124	0.195261320229	"27.4.aE"
15	124	0.229953329899	"27.4.aE"
1	125	0.0805301599386	"27.4.aE"
2	125	0.118822405338	"27.4.aE"
3	125	0.148917050388	"27.4.aE"
4	125	0.175679033737	"27.4.aE"
5	125	0.179087166941	"27.4.aE"
6	125	0.187682663471	"27.4.aE"
7	125	0.200397721273	"27.4.aE"
8	125	0.193249009914	"27.4.aE"
9	125	0.203497297957	"27.4.aE"
10	125	0.206536828914	"27.4.aE"
11	125	0.209126826437	"27.4.aE"
12	125	0.217011564179	"27.4.aE"
13	125	0.23061559479	"27.4.aE"
14	125	0.188864579507	"27.4.aE"
15	125	0.230741442382	"27.4.aE"
1	126	0.0802937002655	"27.4.aE"
2	126	0.118144076427	"27.4.aE"
3	126	0.151673661866	"27.4.aE"
4	126	0.174868881588	"27.4.aE"
5	126	0.178734055908	"27.4.aE"
6	126	0.184166734328	"27.4.aE"
7	126	0.192946566671	"27.4.aE"
8	126	0.199134992364	"27.4.aE"
9	126	0.206060630039	"27.4.aE"
10	126	0.206156585567	"27.4.aE"
11	126	0.209247662884	"27.4.aE"
12	126	0.201941600527	"27.4.aE"
13	126	0.228340605963	"27.4.aE"
14	126	0.22630348897	"27.4.aE"
15	126	0.228475718198	"27.4.aE"
1	127	0.0800685716416	"27.4.aE"
2	127	0.119798894911	"27.4.aE"
3	127	0.151731257091	"27.4.aE"
4	127	0.175049951439	"27.4.aE"
5	127	0.181371562857	"27.4.aE"
6	127	0.186255094531	"27.4.aE"
7	127	0.189975515083	"27.4.aE"
8	127	0.192268633446	"27.4.aE"
9	127	0.200836651356	"27.4.aE"
10	127	0.205872146259	"27.4.aE"
11	127	0.203503329448	"27.4.aE"
12	127	0.216502853902	"27.4.aE"
13	127	0.224341890012	"27.4.aE"
14	127	0.220853191303	"27.4.aE"
15	127	0.224430165242	"27.4.aE"
1	128	0.0812033575841	"27.4.aE"
2	128	0.116701336179	"27.4.aE"
3	128	0.150552715707	"27.4.aE"
4	128	0.175161549444	"27.4.aE"
5	128	0.177240164899	"27.4.aE"
6	128	0.185217668037	"27.4.aE"
7	128	0.186730735205	"27.4.aE"
8	128	0.191252326465	"27.4.aE"
9	128	0.199556197138	"27.4.aE"
10	128	0.201119782405	"27.4.aE"
11	128	0.210429312222	"27.4.aE"
12	128	0.210986236476	"27.4.aE"
13	128	0.220284835534	"27.4.aE"
14	128	0.219791600169	"27.4.aE"
15	128	0.220409598592	"27.4.aE"
1	129	0.0781485384801	"27.4.aE"
2	129	0.117752848646	"27.4.aE"
3	129	0.147745712747	"27.4.aE"
4	129	0.174602421472	"27.4.aE"
5	129	0.18000516969	"27.4.aE"
6	129	0.184624002401	"27.4.aE"
7	129	0.193362484335	"27.4.aE"
8	129	0.200885281258	"27.4.aE"
9	129	0.207679801792	"27.4.aE"
10	129	0.202025903529	"27.4.aE"
11	129	0.212062193669	"27.4.aE"
12	129	0.206968158292	"27.4.aE"
13	129	0.209707569151	"27.4.aE"
14	129	0.217634078961	"27.4.aE"
15	129	0.228074214789	"27.4.aE"
1	130	0.0815923021495	"27.4.aE"
2	130	0.120232573181	"27.4.aE"
3	130	0.152653879538	"27.4.aE"
4	130	0.176733788486	"27.4.aE"
5	130	0.182605219396	"27.4.aE"
6	130	0.188228083063	"27.4.aE"
7	130	0.193016055085	"27.4.aE"
8	130	0.204644374393	"27.4.aE"
9	130	0.204613599915	"27.4.aE"
10	130	0.20594127668	"27.4.aE"
11	130	0.225541402725	"27.4.aE"
12	130	0.214928365754	"27.4.aE"
13	130	0.222532897993	"27.4.aE"
14	130	0.229853433741	"27.4.aE"
15	130	0.230771260691	"27.4.aE"
1	131	0.0789272308705	"27.4.aE"
2	131	0.116249867445	"27.4.aE"
3	131	0.146890444803	"27.4.aE"
4	131	0.175068967712	"27.4.aE"
5	131	0.177619488602	"27.4.aE"
6	131	0.181873263559	"27.4.aE"
7	131	0.19748632614	"27.4.aE"
8	131	0.189350333526	"27.4.aE"
9	131	0.198682212158	"27.4.aE"
10	131	0.207204444388	"27.4.aE"
11	131	0.214987844147	"27.4.aE"
12	131	0.21423305281	"27.4.aE"
13	131	0.221651656589	"27.4.aE"
14	131	0.221731731711	"27.4.aE"
15	131	0.221771276232	"27.4.aE"
1	132	0.0777299484242	"27.4.aE"
2	132	0.115768349197	"27.4.aE"
3	132	0.149769414874	"27.4.aE"
4	132	0.173004553953	"27.4.aE"
5	132	0.176824596728	"27.4.aE"
6	132	0.186304605292	"27.4.aE"
7	132	0.188220708768	"27.4.aE"
8	132	0.187472648806	"27.4.aE"
9	132	0.20046111056	"27.4.aE"
10	132	0.201370505987	"27.4.aE"
11	132	0.202168871148	"27.4.aE"
12	132	0.196153288458	"27.4.aE"
13	132	0.21752625227	"27.4.aE"
14	132	0.217610343171	"27.4.aE"
15	132	0.217659550644	"27.4.aE"
1	133	0.0788991039827	"27.4.aE"
2	133	0.116010905535	"27.4.aE"
3	133	0.145315975441	"27.4.aE"
4	133	0.169167336896	"27.4.aE"
5	133	0.176476242607	"27.4.aE"
6	133	0.177791766474	"27.4.aE"
7	133	0.187648091344	"27.4.aE"
8	133	0.193213241582	"27.4.aE"
9	133	0.199882930246	"27.4.aE"
10	133	0.197472698448	"27.4.aE"
11	133	0.21250295659	"27.4.aE"
12	133	0.201100230652	"27.4.aE"
13	133	0.214563088996	"27.4.aE"
14	133	0.214568438019	"27.4.aE"
15	133	0.214694414409	"27.4.aE"
1	134	0.0796677905577	"27.4.aE"
2	134	0.116811020821	"27.4.aE"
3	134	0.150938313768	"27.4.aE"
4	134	0.172821721685	"27.4.aE"
5	134	0.181176503536	"27.4.aE"
6	134	0.182409567021	"27.4.aE"
7	134	0.19133919121	"27.4.aE"
8	134	0.192343268568	"27.4.aE"
9	134	0.207487084066	"27.4.aE"
10	134	0.201011780379	"27.4.aE"
11	134	0.207941055617	"27.4.aE"
12	134	0.216662448144	"27.4.aE"
13	134	0.229798594905	"27.4.aE"
14	134	0.229446761542	"27.4.aE"
15	134	0.229828108502	"27.4.aE"
1	135	0.0786321791023	"27.4.aE"
2	135	0.1177824611	"27.4.aE"
3	135	0.147381807805	"27.4.aE"
4	135	0.173208423465	"27.4.aE"
5	135	0.18064134922	"27.4.aE"
6	135	0.179777188145	"27.4.aE"
7	135	0.193829347561	"27.4.aE"
8	135	0.190840222151	"27.4.aE"
9	135	0.199786181574	"27.4.aE"
10	135	0.201313121887	"27.4.aE"
11	135	0.216293487181	"27.4.aE"
12	135	0.202344628684	"27.4.aE"
13	135	0.22462102655	"27.4.aE"
14	135	0.22249674296	"27.4.aE"
15	135	0.22481117862	"27.4.aE"
1	136	0.0812383385654	"27.4.aE"
2	136	0.121461924373	"27.4.aE"
3	136	0.151342499148	"27.4.aE"
4	136	0.176784915207	"27.4.aE"
5	136	0.179481290928	"27.4.aE"
6	136	0.184760884361	"27.4.aE"
7	136	0.190963103075	"27.4.aE"
8	136	0.198773635297	"27.4.aE"
9	136	0.202488113491	"27.4.aE"
10	136	0.200125586477	"27.4.aE"
11	136	0.212613513369	"27.4.aE"
12	136	0.204637632571	"27.4.aE"
13	136	0.217430186172	"27.4.aE"
14	136	0.214802665912	"27.4.aE"
15	136	0.217549081351	"27.4.aE"
1	137	0.0803088496511	"27.4.aE"
2	137	0.119011221025	"27.4.aE"
3	137	0.150770318411	"27.4.aE"
4	137	0.176477852431	"27.4.aE"
5	137	0.179459419942	"27.4.aE"
6	137	0.187408635385	"27.4.aE"
7	137	0.197952507948	"27.4.aE"
8	137	0.20194452468	"27.4.aE"
9	137	0.204148081901	"27.4.aE"
10	137	0.203922525397	"27.4.aE"
11	137	0.213431185415	"27.4.aE"
12	137	0.214718655188	"27.4.aE"
13	137	0.230383423051	"27.4.aE"
14	137	0.217655994515	"27.4.aE"
15	137	0.230485757128	"27.4.aE"
1	138	0.0805893454698	"27.4.aE"
2	138	0.115623867599	"27.4.aE"
3	138	0.1460202911	"27.4.aE"
4	138	0.169255319094	"27.4.aE"
5	138	0.174762332282	"27.4.aE"
6	138	0.174693715679	"27.4.aE"
7	138	0.191943919099	"27.4.aE"
8	138	0.191580073155	"27.4.aE"
9	138	0.204585284557	"27.4.aE"
10	138	0.196568998276	"27.4.aE"
11	138	0.215783237179	"27.4.aE"
12	138	0.209212912395	"27.4.aE"
13	138	0.224348528073	"27.4.aE"
14	138	0.223935818583	"27.4.aE"
15	138	0.224324621351	"27.4.aE"
1	139	0.0800029963819	"27.4.aE"
2	139	0.119205608009	"27.4.aE"
3	139	0.148133218802	"27.4.aE"
4	139	0.174622091943	"27.4.aE"
5	139	0.184552658686	"27.4.aE"
6	139	0.182636505268	"27.4.aE"
7	139	0.19099851573	"27.4.aE"
8	139	0.196946034785	"27.4.aE"
9	139	0.203633607154	"27.4.aE"
10	139	0.209168630556	"27.4.aE"
11	139	0.218757244392	"27.4.aE"
12	139	0.214782823924	"27.4.aE"
13	139	0.225147979809	"27.4.aE"
14	139	0.224995627658	"27.4.aE"
15	139	0.223445802348	"27.4.aE"
1	140	0.0802629780088	"27.4.aE"
2	140	0.120299572337	"27.4.aE"
3	140	0.156144190255	"27.4.aE"
4	140	0.179324732801	"27.4.aE"
5	140	0.182730959282	"27.4.aE"
6	140	0.193039229338	"27.4.aE"
7	140	0.195915207582	"27.4.aE"
8	140	0.20115499904	"27.4.aE"
9	140	0.205029553605	"27.4.aE"
10	140	0.210040267236	"27.4.aE"
11	140	0.219196889161	"27.4.aE"
12	140	0.226365883434	"27.4.aE"
13	140	0.231344646501	"27.4.aE"
14	140	0.230987304395	"27.4.aE"
15	140	0.228597950983	"27.4.aE"
1	141	0.0829181984536	"27.4.aE"
2	141	0.118093228325	"27.4.aE"
3	141	0.15033074994	"27.4.aE"
4	141	0.178282385851	"27.4.aE"
5	141	0.177636789785	"27.4.aE"
6	141	0.182802466833	"27.4.aE"
7	141	0.191065130472	"27.4.aE"
8	141	0.200944813873	"27.4.aE"
9	141	0.208114974283	"27.4.aE"
10	141	0.201183412744	"27.4.aE"
11	141	0.229040623601	"27.4.aE"
12	141	0.216081360257	"27.4.aE"
13	141	0.233279804935	"27.4.aE"
14	141	0.233408993459	"27.4.aE"
15	141	0.232366501269	"27.4.aE"
1	142	0.0825153809816	"27.4.aE"
2	142	0.117974498767	"27.4.aE"
3	142	0.150152838911	"27.4.aE"
4	142	0.172588673329	"27.4.aE"
5	142	0.182034789719	"27.4.aE"
6	142	0.187808989637	"27.4.aE"
7	142	0.195878853575	"27.4.aE"
8	142	0.200619808984	"27.4.aE"
9	142	0.20939099401	"27.4.aE"
10	142	0.211555393532	"27.4.aE"
11	142	0.209078037662	"27.4.aE"
12	142	0.21793844033	"27.4.aE"
13	142	0.232346218421	"27.4.aE"
14	142	0.232460905507	"27.4.aE"
15	142	0.231115623355	"27.4.aE"
1	143	0.0818576351383	"27.4.aE"
2	143	0.117340797028	"27.4.aE"
3	143	0.147946560182	"27.4.aE"
4	143	0.176897609769	"27.4.aE"
5	143	0.187251307032	"27.4.aE"
6	143	0.188655974589	"27.4.aE"
7	143	0.196433877375	"27.4.aE"
8	143	0.194842828341	"27.4.aE"
9	143	0.213475347466	"27.4.aE"
10	143	0.210488601283	"27.4.aE"
11	143	0.205938508984	"27.4.aE"
12	143	0.220134178477	"27.4.aE"
13	143	0.236433747841	"27.4.aE"
14	143	0.236541442331	"27.4.aE"
15	143	0.221408296817	"27.4.aE"
1	144	0.0822094144304	"27.4.aE"
2	144	0.119520848114	"27.4.aE"
3	144	0.150472873313	"27.4.aE"
4	144	0.176736934264	"27.4.aE"
5	144	0.182063372614	"27.4.aE"
6	144	0.186022035493	"27.4.aE"
7	144	0.193147106528	"27.4.aE"
8	144	0.20143884158	"27.4.aE"
9	144	0.211402373168	"27.4.aE"
10	144	0.20756234918	"27.4.aE"
11	144	0.215815348413	"27.4.aE"
12	144	0.229666129895	"27.4.aE"
13	144	0.232350780889	"27.4.aE"
14	144	0.232446957973	"27.4.aE"
15	144	0.208955676877	"27.4.aE"
1	145	0.0813444786245	"27.4.aE"
2	145	0.119023200076	"27.4.aE"
3	145	0.150644306131	"27.4.aE"
4	145	0.181289705567	"27.4.aE"
5	145	0.181213429389	"27.4.aE"
6	145	0.185857875393	"27.4.aE"
7	145	0.19293942956	"27.4.aE"
8	145	0.189877718623	"27.4.aE"
9	145	0.20343154221	"27.4.aE"
10	145	0.204610239449	"27.4.aE"
11	145	0.217231447065	"27.4.aE"
12	145	0.221986596746	"27.4.aE"
13	145	0.228860466428	"27.4.aE"
14	145	0.228938193941	"27.4.aE"
15	145	0.226846530959	"27.4.aE"
1	146	0.0813620968895	"27.4.aE"
2	146	0.119656339833	"27.4.aE"
3	146	0.154161360042	"27.4.aE"
4	146	0.182020937209	"27.4.aE"
5	146	0.185894795125	"27.4.aE"
6	146	0.190743812397	"27.4.aE"
7	146	0.199152937549	"27.4.aE"
8	146	0.203941621946	"27.4.aE"
9	146	0.212451270426	"27.4.aE"
10	146	0.211207584571	"27.4.aE"
11	146	0.203541000341	"27.4.aE"
12	146	0.235271771837	"27.4.aE"
13	146	0.239199165838	"27.4.aE"
14	146	0.239305698212	"27.4.aE"
15	146	0.238156295632	"27.4.aE"
1	147	0.0792560478924	"27.4.aE"
2	147	0.12029203063	"27.4.aE"
3	147	0.150914286972	"27.4.aE"
4	147	0.177750967164	"27.4.aE"
5	147	0.181491740366	"27.4.aE"
6	147	0.192207178258	"27.4.aE"
7	147	0.192030787197	"27.4.aE"
8	147	0.193230279233	"27.4.aE"
9	147	0.203359005234	"27.4.aE"
10	147	0.201027274119	"27.4.aE"
11	147	0.220279017105	"27.4.aE"
12	147	0.220934814433	"27.4.aE"
13	147	0.226080222728	"27.4.aE"
14	147	0.225666803092	"27.4.aE"
15	147	0.225319957673	"27.4.aE"
1	148	0.0802674630036	"27.4.aE"
2	148	0.119229238514	"27.4.aE"
3	148	0.148767193315	"27.4.aE"
4	148	0.175355711145	"27.4.aE"
5	148	0.178181946714	"27.4.aE"
6	148	0.180288463836	"27.4.aE"
7	148	0.19364800484	"27.4.aE"
8	148	0.187723836236	"27.4.aE"
9	148	0.200609249886	"27.4.aE"
10	148	0.198880452082	"27.4.aE"
11	148	0.21390980157	"27.4.aE"
12	148	0.200967067163	"27.4.aE"
13	148	0.216618031889	"27.4.aE"
14	148	0.216678524548	"27.4.aE"
15	148	0.214318930005	"27.4.aE"
1	149	0.0863313409123	"27.4.aE"
2	149	0.117526308919	"27.4.aE"
3	149	0.148557301686	"27.4.aE"
4	149	0.174308842412	"27.4.aE"
5	149	0.17952956139	"27.4.aE"
6	149	0.184752381972	"27.4.aE"
7	149	0.199458411787	"27.4.aE"
8	149	0.201657977495	"27.4.aE"
9	149	0.198820340142	"27.4.aE"
10	149	0.196477364942	"27.4.aE"
11	149	0.21537726944	"27.4.aE"
12	149	0.21980074864	"27.4.aE"
13	149	0.22659845571	"27.4.aE"
14	149	0.225660581016	"27.4.aE"
15	149	0.225318444226	"27.4.aE"
1	150	0.0798189874015	"27.4.aE"
2	150	0.120000520267	"27.4.aE"
3	150	0.148643776953	"27.4.aE"
4	150	0.175202636088	"27.4.aE"
5	150	0.178029702273	"27.4.aE"
6	150	0.185335497507	"27.4.aE"
7	150	0.191780864831	"27.4.aE"
8	150	0.198244122474	"27.4.aE"
9	150	0.19984355921	"27.4.aE"
10	150	0.204133317653	"27.4.aE"
11	150	0.219685405787	"27.4.aE"
12	150	0.217273515571	"27.4.aE"
13	150	0.221760261885	"27.4.aE"
14	150	0.220140633168	"27.4.aE"
15	150	0.220947789162	"27.4.aE"
1	151	0.081236754006	"27.4.aE"
2	151	0.120855549861	"27.4.aE"
3	151	0.152714039778	"27.4.aE"
4	151	0.184116843233	"27.4.aE"
5	151	0.184209123482	"27.4.aE"
6	151	0.18577392993	"27.4.aE"
7	151	0.197138158362	"27.4.aE"
8	151	0.192764918859	"27.4.aE"
9	151	0.211617352311	"27.4.aE"
10	151	0.209442770788	"27.4.aE"
11	151	0.208710903312	"27.4.aE"
12	151	0.231248660304	"27.4.aE"
13	151	0.234803043382	"27.4.aE"
14	151	0.234782558453	"27.4.aE"
15	151	0.234587014111	"27.4.aE"
1	152	0.0810892692793	"27.4.aE"
2	152	0.11829547327	"27.4.aE"
3	152	0.15033025914	"27.4.aE"
4	152	0.177209543414	"27.4.aE"
5	152	0.182393164491	"27.4.aE"
6	152	0.187358225509	"27.4.aE"
7	152	0.193018592553	"27.4.aE"
8	152	0.19345585979	"27.4.aE"
9	152	0.210332523218	"27.4.aE"
10	152	0.200000139853	"27.4.aE"
11	152	0.225898260901	"27.4.aE"
12	152	0.214186315448	"27.4.aE"
13	152	0.229913291374	"27.4.aE"
14	152	0.229904127354	"27.4.aE"
15	152	0.230036601913	"27.4.aE"
1	153	0.0795764171477	"27.4.aE"
2	153	0.114468922642	"27.4.aE"
3	153	0.146948557652	"27.4.aE"
4	153	0.174619077079	"27.4.aE"
5	153	0.173905975188	"27.4.aE"
6	153	0.187321361225	"27.4.aE"
7	153	0.186456125107	"27.4.aE"
8	153	0.197396813882	"27.4.aE"
9	153	0.197906427678	"27.4.aE"
10	153	0.202239438683	"27.4.aE"
11	153	0.214840459879	"27.4.aE"
12	153	0.217239864293	"27.4.aE"
13	153	0.227038112455	"27.4.aE"
14	153	0.226034744895	"27.4.aE"
15	153	0.226986113068	"27.4.aE"
1	154	0.0768144809898	"27.4.aE"
2	154	0.115593692258	"27.4.aE"
3	154	0.145307608563	"27.4.aE"
4	154	0.170755116632	"27.4.aE"
5	154	0.172104061951	"27.4.aE"
6	154	0.181928520588	"27.4.aE"
7	154	0.183870452323	"27.4.aE"
8	154	0.184657750297	"27.4.aE"
9	154	0.192263274677	"27.4.aE"
10	154	0.191566922521	"27.4.aE"
11	154	0.19866277743	"27.4.aE"
12	154	0.202336404258	"27.4.aE"
13	154	0.211738654858	"27.4.aE"
14	154	0.202443389749	"27.4.aE"
15	154	0.211238408089	"27.4.aE"
1	155	0.0780230437197	"27.4.aE"
2	155	0.116639378746	"27.4.aE"
3	155	0.145921408294	"27.4.aE"
4	155	0.169652848748	"27.4.aE"
5	155	0.179894142892	"27.4.aE"
6	155	0.180987989856	"27.4.aE"
7	155	0.192263918351	"27.4.aE"
8	155	0.186559238931	"27.4.aE"
9	155	0.19799136291	"27.4.aE"
10	155	0.198668601478	"27.4.aE"
11	155	0.212465181415	"27.4.aE"
12	155	0.209555317948	"27.4.aE"
13	155	0.220187390935	"27.4.aE"
14	155	0.218428723611	"27.4.aE"
15	155	0.216345984219	"27.4.aE"
1	156	0.0826560604822	"27.4.aE"
2	156	0.123610082438	"27.4.aE"
3	156	0.152832150794	"27.4.aE"
4	156	0.17926712199	"27.4.aE"
5	156	0.181403026606	"27.4.aE"
6	156	0.186723504397	"27.4.aE"
7	156	0.191005891912	"27.4.aE"
8	156	0.19600192422	"27.4.aE"
9	156	0.200824379609	"27.4.aE"
10	156	0.198184143276	"27.4.aE"
11	156	0.20931664436	"27.4.aE"
12	156	0.201364739401	"27.4.aE"
13	156	0.212386571549	"27.4.aE"
14	156	0.211910628449	"27.4.aE"
15	156	0.213064338204	"27.4.aE"
1	157	0.0815581923303	"27.4.aE"
2	157	0.121100129606	"27.4.aE"
3	157	0.154167830487	"27.4.aE"
4	157	0.179125158711	"27.4.aE"
5	157	0.186636233246	"27.4.aE"
6	157	0.188861218543	"27.4.aE"
7	157	0.195907220417	"27.4.aE"
8	157	0.197787282556	"27.4.aE"
9	157	0.211691639805	"27.4.aE"
10	157	0.207841312624	"27.4.aE"
11	157	0.22565107522	"27.4.aE"
12	157	0.212485693946	"27.4.aE"
13	157	0.231645042084	"27.4.aE"
14	157	0.230613460095	"27.4.aE"
15	157	0.228240938821	"27.4.aE"
1	158	0.0805640152995	"27.4.aE"
2	158	0.117132414756	"27.4.aE"
3	158	0.145954647297	"27.4.aE"
4	158	0.168893019827	"27.4.aE"
5	158	0.17258911195	"27.4.aE"
6	158	0.182495224905	"27.4.aE"
7	158	0.189532236961	"27.4.aE"
8	158	0.189621908069	"27.4.aE"
9	158	0.202014427095	"27.4.aE"
10	158	0.204254588539	"27.4.aE"
11	158	0.213149239106	"27.4.aE"
12	158	0.206515466203	"27.4.aE"
13	158	0.222448434439	"27.4.aE"
14	158	0.221412576586	"27.4.aE"
15	158	0.221967578496	"27.4.aE"
1	159	0.0799437160328	"27.4.aE"
2	159	0.114678903967	"27.4.aE"
3	159	0.148885128154	"27.4.aE"
4	159	0.169598474311	"27.4.aE"
5	159	0.177778595452	"27.4.aE"
6	159	0.181208013877	"27.4.aE"
7	159	0.190890240277	"27.4.aE"
8	159	0.193785018366	"27.4.aE"
9	159	0.200705669819	"27.4.aE"
10	159	0.201345523574	"27.4.aE"
11	159	0.204889763091	"27.4.aE"
12	159	0.208444941196	"27.4.aE"
13	159	0.223559773729	"27.4.aE"
14	159	0.221542311378	"27.4.aE"
15	159	0.199810396544	"27.4.aE"
1	160	0.0799564655105	"27.4.aE"
2	160	0.119416694728	"27.4.aE"
3	160	0.152607533285	"27.4.aE"
4	160	0.184316343167	"27.4.aE"
5	160	0.185767259913	"27.4.aE"
6	160	0.187646924176	"27.4.aE"
7	160	0.195044882684	"27.4.aE"
8	160	0.208905417768	"27.4.aE"
9	160	0.203829046133	"27.4.aE"
10	160	0.218685825504	"27.4.aE"
11	160	0.212679732841	"27.4.aE"
12	160	0.200364208778	"27.4.aE"
13	160	0.236394963452	"27.4.aE"
14	160	0.233610687298	"27.4.aE"
15	160	0.232314678699	"27.4.aE"
1	161	0.0832171882903	"27.4.aE"
2	161	0.119525863794	"27.4.aE"
3	161	0.151364067481	"27.4.aE"
4	161	0.177261409282	"27.4.aE"
5	161	0.180878986557	"27.4.aE"
6	161	0.188342203429	"27.4.aE"
