"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"
10	396	28.136697871401	"27.4.aE"
11	396	28.201823154058	"27.4.aE"
12	396	28.009770556056	"27.4.aE"
13	396	28.334747779392	"27.4.aE"
14	396	28.703866729137	"27.4.aE"
15	396	28.759774222095	"27.4.aE"
1	397	20.828665175388	"27.4.aE"
2	397	23.482363339632	"27.4.aE"
3	397	25.33490086521	"27.4.aE"
4	397	26.72924696736	"27.4.aE"
5	397	27.086520014068	"27.4.aE"
6	397	27.288606948914	"27.4.aE"
7	397	27.680617413653	"27.4.aE"
8	397	27.871095755574	"27.4.aE"
9	397	27.993085910098	"27.4.aE"
10	397	28.368470960212	"27.4.aE"
11	397	28.212605158454	"27.4.aE"
12	397	28.464949310746	"27.4.aE"
13	397	28.547254315356	"27.4.aE"
14	397	28.814249197787	"27.4.aE"
15	397	28.824306275607	"27.4.aE"
1	398	20.183402605412	"27.4.aE"
2	398	23.347270302248	"27.4.aE"
3	398	25.413293698183	"27.4.aE"
4	398	26.762179920081	"27.4.aE"
5	398	27.049163951122	"27.4.aE"
6	398	27.296428323969	"27.4.aE"
7	398	27.637878328092	"27.4.aE"
8	398	27.555182703422	"27.4.aE"
9	398	27.73563577735	"27.4.aE"
10	398	28.010999585553	"27.4.aE"
11	398	27.62891178324	"27.4.aE"
12	398	28.118797397773	"27.4.aE"
13	398	28.495526944095	"27.4.aE"
14	398	28.420462757649	"27.4.aE"
15	398	28.59875300416	"27.4.aE"
1	399	20.689418910784	"27.4.aE"
2	399	23.669615049207	"27.4.aE"
3	399	25.652905071385	"27.4.aE"
4	399	26.962016074906	"27.4.aE"
5	399	27.330050639778	"27.4.aE"
6	399	27.679689279262	"27.4.aE"
7	399	27.775833165134	"27.4.aE"
8	399	28.06917732624	"27.4.aE"
9	399	28.148089487468	"27.4.aE"
10	399	28.216764965975	"27.4.aE"
11	399	28.517182697854	"27.4.aE"
12	399	28.310434909603	"27.4.aE"
13	399	28.677864181465	"27.4.aE"
14	399	28.076756753577	"27.4.aE"
15	399	28.879492414781	"27.4.aE"
1	400	20.938249582528	"27.4.aE"
2	400	23.438813308571	"27.4.aE"
3	400	25.68559439328	"27.4.aE"
4	400	26.825946497904	"27.4.aE"
5	400	27.127495744413	"27.4.aE"
6	400	27.458225623304	"27.4.aE"
7	400	27.764695558618	"27.4.aE"
8	400	27.951826230236	"27.4.aE"
9	400	28.22202356924	"27.4.aE"
10	400	28.35592840676	"27.4.aE"
11	400	28.307007588557	"27.4.aE"
12	400	28.542520447932	"27.4.aE"
13	400	28.964326464736	"27.4.aE"
14	400	28.773571975834	"27.4.aE"
15	400	28.999950743523	"27.4.aE"
1	1	22.688113672784	"27.4.aW"
2	1	25.200427869206	"27.4.aW"
3	1	26.68170536377	"27.4.aW"
4	1	27.557228646111	"27.4.aW"
5	1	28.032539329083	"27.4.aW"
6	1	28.149410059563	"27.4.aW"
7	1	28.476308690362	"27.4.aW"
8	1	28.565704655305	"27.4.aW"
9	1	28.636844708853	"27.4.aW"
10	1	28.563896772702	"27.4.aW"
11	1	28.750408611581	"27.4.aW"
12	1	28.759525879619	"27.4.aW"
13	1	0	"27.4.aW"
14	1	0	"27.4.aW"
15	1	28.769707688768	"27.4.aW"
1	2	23.293583729438	"27.4.aW"
2	2	25.769652726764	"27.4.aW"
3	2	27.101932520334	"27.4.aW"
4	2	27.762701924138	"27.4.aW"
5	2	28.352060815492	"27.4.aW"
6	2	28.65752918226	"27.4.aW"
7	2	28.746133488817	"27.4.aW"
8	2	28.856772116118	"27.4.aW"
9	2	28.797965597714	"27.4.aW"
10	2	28.855023467475	"27.4.aW"
11	2	28.805298171826	"27.4.aW"
12	2	28.819570326691	"27.4.aW"
13	2	0	"27.4.aW"
14	2	0	"27.4.aW"
15	2	28.831388580776	"27.4.aW"
1	3	22.828243775645	"27.4.aW"
2	3	25.488047986147	"27.4.aW"
3	3	26.947417805251	"27.4.aW"
4	3	27.601803229275	"27.4.aW"
5	3	28.029115932074	"27.4.aW"
6	3	28.350652876843	"27.4.aW"
7	3	28.546505118474	"27.4.aW"
8	3	28.522389142838	"27.4.aW"
9	3	28.581360703019	"27.4.aW"
10	3	28.638236540595	"27.4.aW"
11	3	28.566171930305	"27.4.aW"
12	3	28.577480458534	"27.4.aW"
13	3	28.583836020522	"27.4.aW"
14	3	28.587037553719	"27.4.aW"
15	3	28.58886867387	"27.4.aW"
1	4	22.716286760495	"27.4.aW"
2	4	25.64715405998	"27.4.aW"
3	4	26.997349491277	"27.4.aW"
4	4	27.823736960087	"27.4.aW"
5	4	28.247371323533	"27.4.aW"
6	4	28.492815888674	"27.4.aW"
7	4	28.658701246316	"27.4.aW"
8	4	28.735354864558	"27.4.aW"
9	4	28.775472318253	"27.4.aW"
10	4	28.821792649883	"27.4.aW"
11	4	28.815130355335	"27.4.aW"
12	4	28.822225587486	"27.4.aW"
13	4	28.831831156132	"27.4.aW"
14	4	0	"27.4.aW"
15	4	28.836409026431	"27.4.aW"
1	5	22.610687248845	"27.4.aW"
2	5	25.382585836107	"27.4.aW"
3	5	26.758132836569	"27.4.aW"
4	5	27.468347211968	"27.4.aW"
5	5	27.941243887231	"27.4.aW"
6	5	28.224236560764	"27.4.aW"
7	5	28.317115968365	"27.4.aW"
8	5	28.370994551004	"27.4.aW"
9	5	28.438248209484	"27.4.aW"
10	5	28.453759097221	"27.4.aW"
11	5	28.450251344181	"27.4.aW"
12	5	28.459112034736	"27.4.aW"
13	5	28.464251822025	"27.4.aW"
14	5	0	"27.4.aW"
15	5	28.468343544763	"27.4.aW"
1	6	23.537249398493	"27.4.aW"
2	6	26.048308116981	"27.4.aW"
3	6	27.383670731827	"27.4.aW"
4	6	27.659166150454	"27.4.aW"
5	6	28.183936891507	"27.4.aW"
6	6	28.662086464442	"27.4.aW"
7	6	28.527736620439	"27.4.aW"
8	6	28.454294237484	"27.4.aW"
9	6	28.596533678192	"27.4.aW"
10	6	28.864392577402	"27.4.aW"
11	6	28.575463850183	"27.4.aW"
12	6	28.530911475754	"27.4.aW"
13	6	28.536598174454	"27.4.aW"
14	6	0	"27.4.aW"
15	6	28.561712308284	"27.4.aW"
1	7	23.179879026523	"27.4.aW"
2	7	25.975102727993	"27.4.aW"
3	7	27.502360916797	"27.4.aW"
4	7	28.431553274056	"27.4.aW"
5	7	28.843933609691	"27.4.aW"
6	7	29.164017040328	"27.4.aW"
7	7	29.35868348989	"27.4.aW"
8	7	29.410335244533	"27.4.aW"
9	7	29.570370944425	"27.4.aW"
10	7	29.551285841619	"27.4.aW"
11	7	29.711640149254	"27.4.aW"
12	7	29.721574652971	"27.4.aW"
13	7	29.730208954921	"27.4.aW"
14	7	0	"27.4.aW"
15	7	29.659430194368	"27.4.aW"
1	8	23.054900480352	"27.4.aW"
2	8	25.649017012719	"27.4.aW"
3	8	26.84082226274	"27.4.aW"
4	8	27.563528033619	"27.4.aW"
5	8	27.996875510425	"27.4.aW"
6	8	28.376170345659	"27.4.aW"
7	8	28.376589876493	"27.4.aW"
8	8	28.546139937157	"27.4.aW"
9	8	28.46974858832	"27.4.aW"
10	8	28.64766184727	"27.4.aW"
11	8	28.480176217349	"27.4.aW"
12	8	28.491978947463	"27.4.aW"
13	8	28.497733070891	"27.4.aW"
14	8	0	"27.4.aW"
15	8	28.504572639494	"27.4.aW"
1	9	22.804469897494	"27.4.aW"
2	9	25.650492588961	"27.4.aW"
3	9	26.999411635815	"27.4.aW"
4	9	27.763509284374	"27.4.aW"
5	9	28.24266342615	"27.4.aW"
6	9	28.529205507663	"27.4.aW"
7	9	28.655060503919	"27.4.aW"
8	9	28.760158036113	"27.4.aW"
9	9	28.803811233634	"27.4.aW"
10	9	28.841815094668	"27.4.aW"
11	9	28.844912685665	"27.4.aW"
12	9	28.856793066129	"27.4.aW"
13	9	28.862855069896	"27.4.aW"
14	9	0	"27.4.aW"
15	9	28.868491372267	"27.4.aW"
1	10	22.903719095028	"27.4.aW"
2	10	25.612726070549	"27.4.aW"
3	10	26.971904836018	"27.4.aW"
4	10	27.809245084351	"27.4.aW"
5	10	28.270966854851	"27.4.aW"
6	10	28.523933034205	"27.4.aW"
7	10	28.619191435346	"27.4.aW"
8	10	28.708083941872	"27.4.aW"
9	10	28.758860775652	"27.4.aW"
10	10	28.901105273816	"27.4.aW"
11	10	28.79113028666	"27.4.aW"
12	10	28.823928678513	"27.4.aW"
13	10	28.812468499099	"27.4.aW"
14	10	0	"27.4.aW"
15	10	28.855064223469	"27.4.aW"
1	11	23.50510610038	"27.4.aW"
2	11	25.971580502313	"27.4.aW"
3	11	27.512262658465	"27.4.aW"
4	11	27.942888015731	"27.4.aW"
5	11	28.539663517916	"27.4.aW"
6	11	28.846169991247	"27.4.aW"
7	11	28.920449876934	"27.4.aW"
8	11	28.996126930386	"27.4.aW"
9	11	29.002653823142	"27.4.aW"
10	11	29.091932946178	"27.4.aW"
11	11	28.986393232557	"27.4.aW"
12	11	29.017500898237	"27.4.aW"
13	11	29.002515473359	"27.4.aW"
14	11	0	"27.4.aW"
15	11	29.087287422832	"27.4.aW"
1	12	23.116192849957	"27.4.aW"
2	12	25.886981272816	"27.4.aW"
3	12	27.231167088368	"27.4.aW"
4	12	28.047181569897	"27.4.aW"
5	12	28.493734897919	"27.4.aW"
6	12	28.801023661553	"27.4.aW"
7	12	28.925789822537	"27.4.aW"
8	12	29.005053069674	"27.4.aW"
9	12	29.053067200464	"27.4.aW"
10	12	29.093469642548	"27.4.aW"
11	12	29.100707087056	"27.4.aW"
12	12	29.109605007207	"27.4.aW"
13	12	29.113846538415	"27.4.aW"
14	12	29.117137788626	"27.4.aW"
15	12	29.121553568215	"27.4.aW"
1	13	22.946221894062	"27.4.aW"
2	13	25.807684860101	"27.4.aW"
3	13	27.208462523841	"27.4.aW"
4	13	27.65185593301	"27.4.aW"
5	13	28.126064957174	"27.4.aW"
6	13	28.465622106618	"27.4.aW"
7	13	28.414032769314	"27.4.aW"
8	13	28.48352069233	"27.4.aW"
9	13	28.56342899198	"27.4.aW"
10	13	28.772124297038	"27.4.aW"
11	13	28.670797563441	"27.4.aW"
12	13	28.599303468858	"27.4.aW"
13	13	28.575765428627	"27.4.aW"
14	13	28.578464860353	"27.4.aW"
15	13	28.580426818154	"27.4.aW"
1	14	23.050167080956	"27.4.aW"
2	14	25.755292945868	"27.4.aW"
3	14	27.097864415578	"27.4.aW"
4	14	27.742536416691	"27.4.aW"
5	14	28.134884389934	"27.4.aW"
6	14	28.377155151775	"27.4.aW"
7	14	28.447427699872	"27.4.aW"
8	14	28.667406697381	"27.4.aW"
9	14	28.481030473399	"27.4.aW"
10	14	28.779508538822	"27.4.aW"
11	14	28.44527616407	"27.4.aW"
12	14	28.49581090982	"27.4.aW"
13	14	28.438579529259	"27.4.aW"
14	14	0	"27.4.aW"
15	14	28.442864289754	"27.4.aW"
1	15	23.319591069188	"27.4.aW"
2	15	25.953771982777	"27.4.aW"
3	15	27.375936900645	"27.4.aW"
4	15	28.017332779587	"27.4.aW"
5	15	28.533261979646	"27.4.aW"
6	15	28.844375122336	"27.4.aW"
7	15	28.96934830067	"27.4.aW"
8	15	28.97744358403	"27.4.aW"
9	15	29.036376717345	"27.4.aW"
10	15	29.212811648855	"27.4.aW"
11	15	29.069705697247	"27.4.aW"
12	15	29.08657126273	"27.4.aW"
13	15	29.064599095983	"27.4.aW"
14	15	0	"27.4.aW"
15	15	0	"27.4.aW"
1	16	22.541521176789	"27.4.aW"
2	16	25.304224319937	"27.4.aW"
3	16	26.605914290982	"27.4.aW"
4	16	27.268927446945	"27.4.aW"
5	16	27.694556849446	"27.4.aW"
6	16	27.938432970123	"27.4.aW"
7	16	28.171561689834	"27.4.aW"
8	16	28.151999939656	"27.4.aW"
9	16	28.181359029741	"27.4.aW"
10	16	28.293177402935	"27.4.aW"
11	16	28.245642905586	"27.4.aW"
12	16	28.227142506553	"27.4.aW"
13	16	28.226711879865	"27.4.aW"
14	16	0	"27.4.aW"
15	16	28.232112217921	"27.4.aW"
1	17	22.856460406683	"27.4.aW"
2	17	25.472799356584	"27.4.aW"
3	17	26.615558925837	"27.4.aW"
4	17	27.271700800624	"27.4.aW"
5	17	27.678805533163	"27.4.aW"
6	17	28.076310284378	"27.4.aW"
7	17	27.973389873784	"27.4.aW"
8	17	28.032162903149	"27.4.aW"
9	17	28.02490216489	"27.4.aW"
10	17	28.179867788805	"27.4.aW"
11	17	28.715916816893	"27.4.aW"
12	17	28.488370026074	"27.4.aW"
13	17	28.041335997973	"27.4.aW"
14	17	28.992768170202	"27.4.aW"
15	17	28.047379657272	"27.4.aW"
1	18	23.186473524422	"27.4.aW"
2	18	25.674376910803	"27.4.aW"
3	18	27.001442866238	"27.4.aW"
4	18	27.62267429494	"27.4.aW"
5	18	28.160116782391	"27.4.aW"
6	18	28.388850950389	"27.4.aW"
7	18	28.48382614459	"27.4.aW"
8	18	28.570811530693	"27.4.aW"
9	18	28.617548964675	"27.4.aW"
10	18	28.768281877724	"27.4.aW"
11	18	28.666244507533	"27.4.aW"
12	18	28.670958352702	"27.4.aW"
13	18	28.680806036324	"27.4.aW"
14	18	29.224388542321	"27.4.aW"
15	18	28.687732662005	"27.4.aW"
1	19	23.002007263114	"27.4.aW"
2	19	25.715136798889	"27.4.aW"
3	19	27.155320710577	"27.4.aW"
4	19	27.991456505383	"27.4.aW"
5	19	28.496790749821	"27.4.aW"
6	19	28.784725601226	"27.4.aW"
7	19	28.948344820917	"27.4.aW"
8	19	29.064558422606	"27.4.aW"
9	19	29.147889525524	"27.4.aW"
10	19	29.157368016911	"27.4.aW"
11	19	29.215041019634	"27.4.aW"
12	19	29.22367808803	"27.4.aW"
13	19	29.236651884693	"27.4.aW"
14	19	0	"27.4.aW"
15	19	29.243742570931	"27.4.aW"
1	20	22.746257369221	"27.4.aW"
2	20	25.421161415982	"27.4.aW"
3	20	26.913529393927	"27.4.aW"
4	20	27.820229274593	"27.4.aW"
5	20	28.339664178925	"27.4.aW"
6	20	28.649603236109	"27.4.aW"
7	20	28.791139425985	"27.4.aW"
8	20	28.977392113494	"27.4.aW"
9	20	29.056058931809	"27.4.aW"
10	20	29.038185037659	"27.4.aW"
11	20	29.148176825314	"27.4.aW"
12	20	29.160156700676	"27.4.aW"
13	20	29.170586054375	"27.4.aW"
14	20	0	"27.4.aW"
15	20	29.177779008385	"27.4.aW"
1	21	23.129729940298	"27.4.aW"
2	21	25.591308992331	"27.4.aW"
3	21	26.900819856543	"27.4.aW"
4	21	27.490862850394	"27.4.aW"
5	21	27.937336602423	"27.4.aW"
6	21	28.375932108782	"27.4.aW"
7	21	28.360408191075	"27.4.aW"
8	21	28.464780643944	"27.4.aW"
9	21	28.460738025559	"27.4.aW"
10	21	28.566616964004	"27.4.aW"
11	21	28.465290390067	"27.4.aW"
12	21	28.466898204218	"27.4.aW"
13	21	28.487227364331	"27.4.aW"
14	21	0	"27.4.aW"
15	21	28.492469211765	"27.4.aW"
1	22	22.915600395319	"27.4.aW"
2	22	25.517904162866	"27.4.aW"
3	22	26.813057807305	"27.4.aW"
4	22	27.45980887821	"27.4.aW"
5	22	27.967275082066	"27.4.aW"
6	22	28.282511077685	"27.4.aW"
7	22	28.346776979048	"27.4.aW"
8	22	28.386218092999	"27.4.aW"
9	22	28.428035176204	"27.4.aW"
10	22	28.540029481995	"27.4.aW"
11	22	28.425848728237	"27.4.aW"
12	22	28.435625212231	"27.4.aW"
13	22	28.443476548427	"27.4.aW"
14	22	0	"27.4.aW"
15	22	28.449460143459	"27.4.aW"
1	23	23.078913690848	"27.4.aW"
2	23	25.633813927615	"27.4.aW"
3	23	27.255269149767	"27.4.aW"
4	23	27.963658122946	"27.4.aW"
5	23	28.476203536191	"27.4.aW"
6	23	28.739650557804	"27.4.aW"
7	23	28.892071978956	"27.4.aW"
8	23	28.977676830803	"27.4.aW"
9	23	29.025232936407	"27.4.aW"
10	23	29.057403840658	"27.4.aW"
11	23	29.06850008998	"27.4.aW"
12	23	29.079274137422	"27.4.aW"
13	23	29.08519019896	"27.4.aW"
14	23	29.088599987767	"27.4.aW"
15	23	29.090565383892	"27.4.aW"
1	24	23.942946909473	"27.4.aW"
2	24	26.495409027551	"27.4.aW"
3	24	28.05617256686	"27.4.aW"
4	24	28.486642669016	"27.4.aW"
5	24	29.005064959612	"27.4.aW"
6	24	29.268959159141	"27.4.aW"
7	24	29.356427583507	"27.4.aW"
8	24	29.511862607009	"27.4.aW"
9	24	29.439167170537	"27.4.aW"
10	24	29.635110202674	"27.4.aW"
11	24	29.446879618163	"27.4.aW"
12	24	29.456057830664	"27.4.aW"
13	24	0	"27.4.aW"
14	24	29.468818772194	"27.4.aW"
15	24	29.471039700119	"27.4.aW"
1	25	23.435289962317	"27.4.aW"
2	25	26.297738182492	"27.4.aW"
3	25	27.880072945152	"27.4.aW"
4	25	28.361470916187	"27.4.aW"
5	25	29.082547822904	"27.4.aW"
6	25	29.235292953048	"27.4.aW"
7	25	29.346585459746	"27.4.aW"
8	25	29.329889714731	"27.4.aW"
9	25	29.559425240118	"27.4.aW"
10	25	29.552281777498	"27.4.aW"
11	25	29.406125058046	"27.4.aW"
12	25	29.395671358457	"27.4.aW"
13	25	0	"27.4.aW"
14	25	29.405318344535	"27.4.aW"
15	25	29.407359391079	"27.4.aW"
1	26	22.954654743865	"27.4.aW"
2	26	25.467419005582	"27.4.aW"
3	26	26.936818978223	"27.4.aW"
4	26	27.759685089328	"27.4.aW"
5	26	28.221281799455	"27.4.aW"
6	26	28.456614027532	"27.4.aW"
7	26	28.658824128375	"27.4.aW"
8	26	28.773779048291	"27.4.aW"
9	26	28.836669012261	"27.4.aW"
10	26	28.852896246168	"27.4.aW"
11	26	28.909381915685	"27.4.aW"
12	26	28.924010541881	"27.4.aW"
13	26	0	"27.4.aW"
14	26	28.933339283086	"27.4.aW"
15	26	28.935298443786	"27.4.aW"
1	27	22.624745829084	"27.4.aW"
2	27	25.430924218143	"27.4.aW"
3	27	26.971323648775	"27.4.aW"
4	27	27.807960897654	"27.4.aW"
5	27	28.267389515876	"27.4.aW"
6	27	28.500880274896	"27.4.aW"
7	27	28.729384253168	"27.4.aW"
8	27	28.854553613596	"27.4.aW"
9	27	28.861735514502	"27.4.aW"
10	27	28.884331065644	"27.4.aW"
11	27	28.942505971994	"27.4.aW"
12	27	28.975909421118	"27.4.aW"
13	27	28.980981526629	"27.4.aW"
14	27	28.983854660403	"27.4.aW"
15	27	28.985482252119	"27.4.aW"
1	28	22.675730503867	"27.4.aW"
2	28	25.317346764584	"27.4.aW"
3	28	26.827553084198	"27.4.aW"
4	28	27.586944510663	"27.4.aW"
5	28	28.043630408762	"27.4.aW"
6	28	28.329543782641	"27.4.aW"
7	28	28.468529639705	"27.4.aW"
8	28	28.554282284159	"27.4.aW"
9	28	28.609489854103	"27.4.aW"
10	28	28.64545027982	"27.4.aW"
11	28	28.66473893893	"27.4.aW"
12	28	28.667782085777	"27.4.aW"
13	28	0	"27.4.aW"
14	28	28.684022111771	"27.4.aW"
15	28	28.68583592358	"27.4.aW"
1	29	22.417922455853	"27.4.aW"
2	29	24.867879809126	"27.4.aW"
3	29	26.323018694887	"27.4.aW"
4	29	27.071515820415	"27.4.aW"
5	29	27.575636258094	"27.4.aW"
6	29	27.833908994924	"27.4.aW"
7	29	27.956568351106	"27.4.aW"
8	29	28.072138781194	"27.4.aW"
9	29	28.102320845869	"27.4.aW"
10	29	28.178553210869	"27.4.aW"
11	29	28.136680773709	"27.4.aW"
12	29	28.137235094376	"27.4.aW"
13	29	0	"27.4.aW"
14	29	28.147304740801	"27.4.aW"
15	29	0	"27.4.aW"
1	30	23.172506178112	"27.4.aW"
2	30	25.492564035768	"27.4.aW"
3	30	26.987816253507	"27.4.aW"
4	30	27.644963174721	"27.4.aW"
5	30	28.165717158592	"27.4.aW"
6	30	28.47166771096	"27.4.aW"
7	30	28.567840347766	"27.4.aW"
8	30	28.492689998907	"27.4.aW"
9	30	28.548804573825	"27.4.aW"
10	30	28.693671615945	"27.4.aW"
11	30	28.587671903951	"27.4.aW"
12	30	28.577105243511	"27.4.aW"
13	30	0	"27.4.aW"
14	30	28.605810912687	"27.4.aW"
15	30	28.608406697173	"27.4.aW"
1	31	22.530566426031	"27.4.aW"
2	31	25.311440751255	"27.4.aW"
3	31	26.752342224166	"27.4.aW"
4	31	27.613516972964	"27.4.aW"
5	31	28.106800834263	"27.4.aW"
6	31	28.372218021712	"27.4.aW"
7	31	28.571798018738	"27.4.aW"
8	31	28.638498188828	"27.4.aW"
9	31	28.747395228251	"27.4.aW"
10	31	28.780594312718	"27.4.aW"
11	31	28.819260041381	"27.4.aW"
12	31	28.819633279074	"27.4.aW"
13	31	0	"27.4.aW"
14	31	28.841750319943	"27.4.aW"
15	31	28.844056018511	"27.4.aW"
1	32	23.831937570249	"27.4.aW"
2	32	26.380761285285	"27.4.aW"
3	32	27.767555572656	"27.4.aW"
4	32	28.491770006632	"27.4.aW"
5	32	29.109721123803	"27.4.aW"
6	32	29.274048593905	"27.4.aW"
7	32	29.514774069109	"27.4.aW"
8	32	29.537182794457	"27.4.aW"
9	32	29.586678362385	"27.4.aW"
10	32	29.695757504656	"27.4.aW"
11	32	29.618713410718	"27.4.aW"
12	32	29.626506931678	"27.4.aW"
13	32	0	"27.4.aW"
14	32	0	"27.4.aW"
15	32	29.648488835619	"27.4.aW"
1	33	23.668538941369	"27.4.aW"
2	33	26.303238180036	"27.4.aW"
3	33	27.791392658831	"27.4.aW"
4	33	28.497645496484	"27.4.aW"
5	33	29.046408027076	"27.4.aW"
6	33	29.31358005761	"27.4.aW"
7	33	29.492111347424	"27.4.aW"
8	33	29.564471924572	"27.4.aW"
9	33	29.625200486813	"27.4.aW"
10	33	29.671079069043	"27.4.aW"
11	33	29.660117340441	"27.4.aW"
12	33	29.673237173307	"27.4.aW"
13	33	0	"27.4.aW"
14	33	0	"27.4.aW"
15	33	29.686796261489	"27.4.aW"
1	34	22.348134231354	"27.4.aW"
2	34	25.143790348575	"27.4.aW"
3	34	26.525320028253	"27.4.aW"
4	34	27.311977652528	"27.4.aW"
5	34	27.777368250753	"27.4.aW"
6	34	28.054342892259	"27.4.aW"
7	34	28.185563188142	"27.4.aW"
8	34	28.300777993788	"27.4.aW"
9	34	28.353655955153	"27.4.aW"
10	34	28.347208442497	"27.4.aW"
11	34	28.423215246151	"27.4.aW"
12	34	28.431484192284	"27.4.aW"
13	34	28.437957466394	"27.4.aW"
14	34	28.441011661624	"27.4.aW"
15	34	28.442753899344	"27.4.aW"
1	35	23.84725170536	"27.4.aW"
2	35	26.396684773161	"27.4.aW"
3	35	27.837014308726	"27.4.aW"
4	35	28.596733454459	"27.4.aW"
5	35	29.068636414908	"27.4.aW"
6	35	29.315885387284	"27.4.aW"
7	35	29.450931193117	"27.4.aW"
8	35	29.534064378305	"27.4.aW"
9	35	29.579203439836	"27.4.aW"
10	35	29.607134121464	"27.4.aW"
11	35	29.624201991917	"27.4.aW"
12	35	29.630540279204	"27.4.aW"
13	35	29.636959461794	"27.4.aW"
14	35	0	"27.4.aW"
15	35	29.64097527842	"27.4.aW"
1	36	22.889418493822	"27.4.aW"
2	36	25.7435801694	"27.4.aW"
3	36	27.114322422805	"27.4.aW"
4	36	27.771217828283	"27.4.aW"
5	36	28.22885026282	"27.4.aW"
6	36	28.536267194567	"27.4.aW"
7	36	28.639978338739	"27.4.aW"
8	36	28.696614098458	"27.4.aW"
9	36	28.748474501613	"27.4.aW"
10	36	28.833852429393	"27.4.aW"
11	36	28.754182920378	"27.4.aW"
12	36	28.765378506339	"27.4.aW"
13	36	28.770070464141	"27.4.aW"
14	36	0	"27.4.aW"
15	36	28.775330512339	"27.4.aW"
1	37	22.558662412787	"27.4.aW"
2	37	25.516033120234	"27.4.aW"
3	37	26.897953280598	"27.4.aW"
4	37	27.602066832859	"27.4.aW"
5	37	28.11090500845	"27.4.aW"
6	37	28.371652135273	"27.4.aW"
7	37	28.485570427919	"27.4.aW"
8	37	28.54885127536	"27.4.aW"
9	37	28.558775339324	"27.4.aW"
10	37	28.652098546329	"27.4.aW"
11	37	28.589929610307	"27.4.aW"
12	37	28.601072590899	"27.4.aW"
13	37	28.606165229213	"27.4.aW"
14	37	0	"27.4.aW"
15	37	28.611154966293	"27.4.aW"
1	38	22.932623561552	"27.4.aW"
2	38	25.645972763957	"27.4.aW"
3	38	27.173336246611	"27.4.aW"
4	38	27.956830944637	"27.4.aW"
5	38	28.394327761595	"27.4.aW"
6	38	28.629478706602	"27.4.aW"
7	38	28.815918720823	"27.4.aW"
8	38	28.866494604984	"27.4.aW"
9	38	28.940837604204	"27.4.aW"
10	38	28.932987728997	"27.4.aW"
11	38	28.99626959221	"27.4.aW"
12	38	28.998501496767	"27.4.aW"
13	38	29.00846170628	"27.4.aW"
14	38	0	"27.4.aW"
15	38	29.011605054147	"27.4.aW"
1	39	23.380087980332	"27.4.aW"
2	39	25.817336704283	"27.4.aW"
3	39	27.100476232376	"27.4.aW"
4	39	27.703199482393	"27.4.aW"
5	39	28.287961291033	"27.4.aW"
6	39	28.576255685919	"27.4.aW"
7	39	28.593115411782	"27.4.aW"
8	39	28.557816307128	"27.4.aW"
9	39	28.728364525405	"27.4.aW"
10	39	28.742912200318	"27.4.aW"
11	39	28.619174914965	"27.4.aW"
12	39	28.630646308347	"27.4.aW"
13	39	28.637191267891	"27.4.aW"
14	39	0	"27.4.aW"
15	39	28.643249278109	"27.4.aW"
1	40	22.88173055117	"27.4.aW"
2	40	25.794125161984	"27.4.aW"
3	40	27.175680449393	"27.4.aW"
4	40	27.852803316737	"27.4.aW"
5	40	28.313205837017	"27.4.aW"
6	40	28.656685817655	"27.4.aW"
7	40	28.750368528847	"27.4.aW"
8	40	28.864323203869	"27.4.aW"
9	40	28.86915710718	"27.4.aW"
10	40	28.938144027711	"27.4.aW"
11	40	28.878527575969	"27.4.aW"
12	40	28.887645882937	"27.4.aW"
13	40	28.895725573313	"27.4.aW"
14	40	0	"27.4.aW"
15	40	28.900932538527	"27.4.aW"
1	41	23.279103048034	"27.4.aW"
2	41	25.70684340446	"27.4.aW"
3	41	27.272769547437	"27.4.aW"
4	41	27.925021399722	"27.4.aW"
5	41	28.441988302706	"27.4.aW"
6	41	28.728416501494	"27.4.aW"
7	41	28.839767507342	"27.4.aW"
8	41	28.929527821609	"27.4.aW"
9	41	28.954071330107	"27.4.aW"
10	41	29.046178842735	"27.4.aW"
11	41	28.984113546746	"27.4.aW"
12	41	29.000231980718	"27.4.aW"
13	41	29.006215141587	"27.4.aW"
14	41	0	"27.4.aW"
15	41	29.01232208712	"27.4.aW"
1	42	22.966417721945	"27.4.aW"
2	42	25.617373810116	"27.4.aW"
3	42	27.041075204766	"27.4.aW"
4	42	27.893761420667	"27.4.aW"
5	42	28.373585833789	"27.4.aW"
6	42	28.569671239391	"27.4.aW"
7	42	28.779643629383	"27.4.aW"
8	42	28.919647405857	"27.4.aW"
9	42	29.00801893515	"27.4.aW"
10	42	29.024591755672	"27.4.aW"
11	42	29.067506310131	"27.4.aW"
12	42	29.072953923373	"27.4.aW"
13	42	29.088621937735	"27.4.aW"
14	42	29.092112524377	"27.4.aW"
15	42	29.094129032284	"27.4.aW"
1	43	23.212897358434	"27.4.aW"
2	43	25.696093540828	"27.4.aW"
3	43	27.15691452364	"27.4.aW"
4	43	27.967306919262	"27.4.aW"
5	43	28.446719607117	"27.4.aW"
6	43	28.728173077917	"27.4.aW"
7	43	28.901777288575	"27.4.aW"
8	43	29.006294170017	"27.4.aW"
9	43	29.059146650818	"27.4.aW"
10	43	29.088837462608	"27.4.aW"
11	43	29.118783630621	"27.4.aW"
12	43	29.13253860805	"27.4.aW"
